route_id,schd_trip_id,stop_id,stop_sequence,arrival_time,schd_sec,trip_id,event_time,avl_sec,diff
20,911240020,12754,55,06:23:37,23017,911240020,2019-09-03 06:24:43,23082.999999999996,65.99999999999272
20,911411030,14959,14,06:26:30,23190,911411030,2019-09-03 06:24:58,23097.999999999996,-92.00000000000728
20,911411030,402,15,06:27:08,23228,911411030,2019-09-03 06:25:21,23120.999999999996,-107.00000000000728
20,911240020,442,56,06:24:57,23097,911240020,2019-09-03 06:25:33,23132.999999999996,35.999999999992724
20,911316020,17163,17,06:19:25,22765,911316020,2019-09-03 06:25:41,23140.999999999996,375.9999999999927
20,911411030,403,16,06:27:55,23275,911411030,2019-09-03 06:25:46,23145.999999999996,-129.00000000000728
20,911411030,17163,17,06:28:55,23335,911411030,2019-09-03 06:26:29,23188.999999999996,-146.00000000000728
20,911240020,443,57,06:25:53,23153,911240020,2019-09-03 06:26:35,23194.999999999996,41.99999999999272
20,911316020,15848,18,06:20:12,22812,911316020,2019-09-03 06:26:53,23212.999999999996,400.9999999999927
20,911411030,15848,18,06:29:42,23382,911411030,2019-09-03 06:27:09,23228.999999999996,-153.00000000000728
20,911316020,406,19,06:20:47,22847,911316020,2019-09-03 06:27:27,23246.999999999996,399.9999999999927
20,911411030,406,19,06:30:17,23417,911411030,2019-09-03 06:27:36,23255.999999999996,-161.00000000000728
20,911316020,14500,20,06:21:30,22890,911316020,2019-09-03 06:28:12,23291.999999999996,401.9999999999927
20,911411030,14500,20,06:31:00,23460,911411030,2019-09-03 06:28:18,23297.999999999996,-162.00000000000728
20,910504020,386,1,06:28:30,23310,910504020,2019-09-03 06:28:51,23330.999999999996,20.999999999992724
20,911316020,15852,21,06:22:21,22941,911316020,2019-09-03 06:28:53,23332.999999999996,391.9999999999927
20,911411030,15852,21,06:31:51,23511,911411030,2019-09-03 06:29:03,23342.999999999996,-168.00000000000728
20,911316020,409,22,06:23:00,22980,911316020,2019-09-03 06:29:07,23346.999999999996,366.9999999999927
20,910504020,388,2,06:29:06,23346,910504020,2019-09-03 06:29:14,23353.999999999996,7.999999999992724
20,910504020,389,3,06:29:30,23370,910504020,2019-09-03 06:29:40,23379.999999999996,9.999999999992724
20,910504020,390,4,06:29:54,23394,910504020,2019-09-03 06:30:08,23407.999999999996,13.999999999992724
20,910504020,391,5,06:30:18,23418,910504020,2019-09-03 06:30:20,23419.999999999996,1.999999999992724
20,911316020,18047,23,06:23:52,23032,911316020,2019-09-03 06:30:46,23445.999999999996,413.9999999999927
20,910504020,14956,6,06:30:51,23451,910504020,2019-09-03 06:31:06,23465.999999999996,14.999999999992724
20,910504020,393,7,06:31:03,23463,910504020,2019-09-03 06:31:41,23500.999999999996,37.99999999999272
20,911316020,17841,24,06:24:45,23085,911316020,2019-09-03 06:31:49,23508.999999999996,423.9999999999927
20,910504020,394,8,06:31:24,23484,910504020,2019-09-03 06:31:57,23516.999999999996,32.999999999992724
20,910504020,395,9,06:31:54,23514,910504020,2019-09-03 06:32:42,23561.999999999996,47.99999999999272
20,911316020,412,25,06:25:35,23135,911316020,2019-09-03 06:32:51,23570.999999999996,435.9999999999927
20,911240020,18122,60,06:31:07,23467,911240020,2019-09-03 06:32:52,23571.999999999996,104.99999999999272
20,910504020,396,10,06:32:24,23544,910504020,2019-09-03 06:33:19,23598.999999999996,54.99999999999272
20,911316020,413,26,06:26:08,23168,911316020,2019-09-03 06:33:20,23599.999999999996,431.9999999999927
20,911240020,448,61,06:33:00,23580,911240020,2019-09-03 06:33:51,23630.999999999996,50.99999999999272
20,910504020,397,11,06:33:00,23580,910504020,2019-09-03 06:33:53,23632.999999999996,52.99999999999272
20,911316020,14764,27,06:26:56,23216,911316020,2019-09-03 06:33:58,23637.999999999996,421.9999999999927
20,910504020,17169,12,06:33:39,23619,910504020,2019-09-03 06:34:35,23674.999999999996,55.99999999999272
20,911316020,415,28,06:27:26,23246,911316020,2019-09-03 06:34:38,23677.999999999996,431.9999999999927
20,911411030,409,22,06:32:30,23550,911411030,2019-09-03 06:35:04,23703.999999999996,153.99999999999272
20,911316020,416,29,06:28:00,23280,911316020,2019-09-03 06:35:11,23710.999999999996,430.9999999999927
20,911240020,1119,62,06:34:33,23673,911240020,2019-09-03 06:35:31,23730.999999999996,57.99999999999272
20,911316020,417,30,06:28:43,23323,911316020,2019-09-03 06:35:50,23749.999999999996,426.9999999999927
20,911411030,18047,23,06:33:22,23602,911411030,2019-09-03 06:35:51,23750.999999999996,148.99999999999272
20,910504020,17162,13,06:34:30,23670,910504020,2019-09-03 06:35:59,23758.999999999996,88.99999999999272
20,911316020,15185,31,06:29:12,23352,911316020,2019-09-03 06:36:11,23770.999999999996,418.9999999999927
20,911240020,1120,63,06:34:51,23691,911240020,2019-09-03 06:36:32,23791.999999999996,100.99999999999272
20,910504020,14959,14,06:35:30,23730,910504020,2019-09-03 06:37:02,23821.999999999996,91.99999999999272
20,911411030,17841,24,06:34:15,23655,911411030,2019-09-03 06:37:11,23830.999999999996,175.99999999999272
20,911240020,1121,64,06:35:06,23706,911240020,2019-09-03 06:37:15,23834.999999999996,128.99999999999272
20,911316020,16110,32,06:29:42,23382,911316020,2019-09-03 06:37:29,23848.999999999996,466.9999999999927
