route_id,service_id,trip_id,direction_id,block_id,shape_id,direction,wheelchair_accessible,schd_trip_id
20,62601,6260911436020,1,626055907502,62600956,East,1,911436020
20,62601,6260911444020,1,626055908002,62600951,East,1,911444020
20,62601,6260911445020,1,626055908002,62602063,East,1,911445020
20,62601,6260911447020,1,626055908002,62600957,East,1,911447020
20,62601,6260911448020,1,626055908002,62602063,East,1,911448020
20,62601,6260911453020,1,626055908002,62600956,East,1,911453020
20,62601,6260911455020,1,626055907902,62600957,East,1,911455020
20,62601,6260911457020,1,626055907902,62602063,East,1,911457020
20,62601,6260911460020,1,626055907902,62600957,East,1,911460020
20,62601,6260911462020,1,626055907902,62602063,East,1,911462020
20,62601,6260911463020,1,626055907902,62600956,East,1,911463020
20,62601,6260911465020,1,626055907902,62602063,East,1,911465020
20,62601,6260911502020,1,626055892502,62600956,East,1,911502020
20,62601,6260911589020,1,626055889302,62602063,East,1,911589020
20,62601,6260911591020,1,626055889302,62600956,East,1,911591020
20,62601,6260911853020,1,626055882902,62602063,East,1,911853020
20,62601,6260911862020,1,626055898602,62602062,East,1,911862020
20,62601,6260911864020,1,626055898602,62602063,East,1,911864020
20,62601,6260911866020,1,626055898602,62602063,East,1,911866020
20,62601,6260911869020,1,626055898602,62600957,East,1,911869020
20,62601,6260911871020,1,626055898602,62600957,East,1,911871020
20,62601,6260911872020,1,626055898602,62600959,East,1,911872020
20,62601,6260911878020,1,626055898502,62602063,East,1,911878020
20,62601,6260911880020,1,626055898502,62600957,East,1,911880020
20,62601,6260911882020,1,626055898502,62600957,East,1,911882020
20,62601,6260911884020,1,626055898502,62600957,East,1,911884020
20,62601,6260911886020,1,626055898502,62602063,East,1,911886020
20,62601,6260911888020,1,626055898502,62602063,East,1,911888020
20,62601,6260911892020,1,626055898502,62600956,East,1,911892020
20,62601,6260911898030,1,626055898403,62600959,East,1,911898030
20,62601,6260911900030,1,626055898403,62602063,East,1,911900030
20,62601,6260911903030,1,626055898403,62602063,East,1,911903030
20,62601,6260911905030,1,626055898403,62600957,East,1,911905030
20,62601,6260911907030,1,626055898403,62600957,East,1,911907030
20,62601,6260911908030,1,636055898403,62600957,East,1,911908030
20,62601,6260911909030,1,636055898403,62600956,East,1,911909030
20,62601,6260911911030,1,636055898403,62602063,East,1,911911030
20,62601,6260911931020,1,626055887902,62600957,East,1,911931020
20,62601,6260911933020,1,626055887902,62602063,East,1,911933020
20,62601,6260911935020,1,626055887902,62600957,East,1,911935020
20,62601,6260911937020,1,626055887902,62602063,East,1,911937020
20,62601,6260911939020,1,626055887902,62602063,East,1,911939020
20,62601,6260911941020,1,626055887902,62600956,East,1,911941020
20,62601,6260911945020,1,626055898902,62602063,East,1,911945020
20,62601,6260911947020,1,626055898902,62600956,East,1,911947020
20,62601,6260911948020,1,626055896102,62600956,East,1,911948020
20,62601,6260911953020,1,626055887802,62602063,East,1,911953020
20,62601,6260911955020,1,626055887802,62602063,East,1,911955020
20,62601,6260911956020,1,626055887802,62600957,East,1,911956020
20,62601,6260911957020,1,626055887802,62600957,East,1,911957020
20,62601,6260911961020,1,626055887802,62602063,East,1,911961020
20,62601,6260911963020,1,626055887802,62600956,East,1,911963020
20,62601,6260911972020,1,626055887702,62602063,East,1,911972020
20,62602,6260911438030,1,626055907603,62600957,East,1,911438030
20,62602,6260911916030,1,626055898403,62600959,East,1,911916030
20,62604,6260911009030,1,626055899503,62600959,East,1,911009030
20,62604,6260911011030,1,626055899503,62600959,East,1,911011030
20,62604,6260911439030,1,626055907603,62600959,East,1,911439030
20,62604,6260911441030,1,626055907603,62600959,East,1,911441030
20,62604,6260911918030,1,626055898403,62600959,East,1,911918030
20,62605,6260914312070,1,626055913307,62600959,East,1,914312070
20,62605,6260914314070,1,626055913207,62600957,East,1,914314070
20,62606,6260914161070,1,626055913007,62600957,East,1,914161070
20,62606,6260914167070,1,636055913307,62600957,East,1,914167070
20,62606,6260914168070,1,636055913407,62600957,East,1,914168070
20,62606,6260914169070,1,636055913307,62600956,East,1,914169070
20,62606,6260914171070,1,636055913407,62600957,East,1,914171070
