BOARDING_STOP,INFERRED_ALIGHTING_GTFS_STOP,bin_5,mean,std
429.0,445.0,94,0.25,0.5
429.0,445.0,95,0.0,0.0
429.0,445.0,96,0.0,0.0
429.0,445.0,97,0.0,0.0
429.0,445.0,98,0.0,0.0
429.0,445.0,99,0.0,0.0
429.0,445.0,100,0.0,0.0
429.0,445.0,101,0.0,0.0
429.0,445.0,102,0.0,0.0
429.0,445.0,103,0.0,0.0
429.0,445.0,104,0.0,0.0
429.0,445.0,105,0.0,0.0
429.0,445.0,106,0.0,0.0
429.0,445.0,107,0.0,0.0
429.0,445.0,108,0.0,0.0
429.0,445.0,109,0.0,0.0
429.0,445.0,110,0.0,0.0
429.0,445.0,111,0.0,0.0
429.0,445.0,112,0.0,0.0
429.0,445.0,113,0.0,0.0
429.0,445.0,114,0.0,0.0
429.0,445.0,115,0.0,0.0
429.0,445.0,116,0.0,0.0
429.0,445.0,117,0.0,0.0
429.0,445.0,118,0.0,0.0
429.0,445.0,119,0.0,0.0
429.0,446.0,84,0.25,0.5
429.0,446.0,85,0.0,0.0
429.0,446.0,86,0.0,0.0
429.0,446.0,87,0.0,0.0
429.0,446.0,88,0.0,0.0
429.0,446.0,89,0.0,0.0
429.0,446.0,90,0.0,0.0
429.0,446.0,91,0.0,0.0
429.0,446.0,92,0.0,0.0
429.0,446.0,93,0.25,0.5
429.0,446.0,94,0.25,0.5
429.0,446.0,95,0.0,0.0
429.0,446.0,96,0.0,0.0
429.0,446.0,97,0.0,0.0
429.0,446.0,98,0.0,0.0
429.0,446.0,99,0.0,0.0
429.0,446.0,100,0.0,0.0
429.0,446.0,101,0.0,0.0
429.0,446.0,102,0.0,0.0
429.0,446.0,103,0.0,0.0
429.0,446.0,104,0.0,0.0
429.0,446.0,105,0.0,0.0
429.0,446.0,106,0.0,0.0
429.0,446.0,107,0.0,0.0
429.0,446.0,108,0.0,0.0
429.0,446.0,109,0.0,0.0
429.0,446.0,110,0.0,0.0
429.0,446.0,111,0.0,0.0
429.0,446.0,112,0.0,0.0
429.0,446.0,113,0.0,0.0
429.0,446.0,114,0.0,0.0
429.0,446.0,115,0.0,0.0
429.0,446.0,116,0.0,0.0
429.0,446.0,117,0.0,0.0
429.0,446.0,118,0.0,0.0
429.0,446.0,119,0.0,0.0
429.0,448.0,84,0.0,0.0
429.0,448.0,85,0.0,0.0
429.0,448.0,86,0.0,0.0
429.0,448.0,87,0.0,0.0
429.0,448.0,88,0.0,0.0
429.0,448.0,89,0.5,0.5773502691896257
429.0,448.0,90,0.0,0.0
429.0,448.0,91,0.0,0.0
429.0,448.0,92,0.0,0.0
429.0,448.0,93,0.0,0.0
429.0,448.0,94,0.0,0.0
429.0,448.0,95,0.0,0.0
429.0,448.0,96,0.0,0.0
429.0,448.0,97,0.0,0.0
429.0,448.0,98,0.0,0.0
429.0,448.0,99,0.25,0.5
429.0,448.0,100,0.25,0.5
429.0,448.0,101,0.0,0.0
429.0,448.0,102,0.0,0.0
429.0,448.0,103,0.0,0.0
429.0,448.0,104,0.0,0.0
429.0,448.0,105,0.0,0.0
429.0,448.0,106,0.0,0.0
429.0,448.0,107,0.0,0.0
429.0,448.0,108,0.0,0.0
429.0,448.0,109,0.0,0.0
429.0,448.0,110,0.25,0.5
429.0,448.0,111,0.0,0.0
429.0,448.0,112,0.0,0.0
429.0,448.0,113,0.0,0.0
429.0,448.0,114,0.0,0.0
429.0,448.0,115,0.0,0.0
429.0,448.0,116,0.0,0.0
429.0,448.0,117,0.0,0.0
429.0,448.0,118,0.0,0.0
429.0,448.0,119,0.25,0.5
429.0,4727.0,84,0.0,0.0
429.0,4727.0,85,0.0,0.0
429.0,4727.0,86,0.0,0.0
429.0,4727.0,87,0.0,0.0
429.0,4727.0,88,0.0,0.0
429.0,4727.0,89,0.0,0.0
429.0,4727.0,90,0.0,0.0
429.0,4727.0,91,0.0,0.0
429.0,4727.0,92,0.0,0.0
429.0,4727.0,93,0.0,0.0
429.0,4727.0,94,0.0,0.0
429.0,4727.0,95,0.0,0.0
429.0,4727.0,96,0.0,0.0
429.0,4727.0,97,0.0,0.0
429.0,4727.0,98,0.0,0.0
429.0,4727.0,99,0.0,0.0
429.0,4727.0,100,0.0,0.0
429.0,4727.0,101,0.0,0.0
429.0,4727.0,102,0.0,0.0
429.0,4727.0,103,0.0,0.0
429.0,4727.0,104,0.0,0.0
429.0,4727.0,105,0.25,0.5
429.0,4727.0,106,0.0,0.0
429.0,4727.0,107,0.0,0.0
429.0,4727.0,108,0.0,0.0
429.0,4727.0,109,0.0,0.0
429.0,4727.0,110,0.0,0.0
429.0,4727.0,111,0.0,0.0
429.0,4727.0,112,0.0,0.0
429.0,4727.0,113,0.0,0.0
429.0,4727.0,114,0.0,0.0
429.0,4727.0,115,0.0,0.0
429.0,4727.0,116,0.0,0.0
429.0,4727.0,117,0.0,0.0
429.0,4727.0,118,0.0,0.0
429.0,4727.0,119,0.0,0.0
429.0,12754.0,84,0.0,0.0
429.0,12754.0,85,0.0,0.0
429.0,12754.0,86,0.0,0.0
429.0,12754.0,87,0.0,0.0
429.0,12754.0,88,0.0,0.0
429.0,12754.0,89,0.0,0.0
429.0,12754.0,90,0.0,0.0
429.0,12754.0,91,0.0,0.0
429.0,12754.0,92,0.0,0.0
429.0,12754.0,93,0.0,0.0
429.0,12754.0,94,0.0,0.0
429.0,12754.0,95,0.0,0.0
429.0,12754.0,96,0.0,0.0
429.0,12754.0,97,0.0,0.0
429.0,12754.0,98,0.25,0.5
429.0,12754.0,99,0.0,0.0
429.0,12754.0,100,0.0,0.0
429.0,12754.0,101,0.0,0.0
429.0,12754.0,102,0.0,0.0
429.0,12754.0,103,0.0,0.0
429.0,12754.0,104,0.0,0.0
429.0,12754.0,105,0.0,0.0
429.0,12754.0,106,0.0,0.0
429.0,12754.0,107,0.0,0.0
429.0,12754.0,108,0.0,0.0
429.0,12754.0,109,0.0,0.0
429.0,12754.0,110,0.0,0.0
429.0,12754.0,111,0.0,0.0
429.0,12754.0,112,0.0,0.0
429.0,12754.0,113,0.0,0.0
429.0,12754.0,114,0.0,0.0
429.0,12754.0,115,0.0,0.0
429.0,12754.0,116,0.0,0.0
429.0,12754.0,117,0.0,0.0
429.0,12754.0,118,0.0,0.0
429.0,12754.0,119,0.0,0.0
429.0,18122.0,84,0.0,0.0
429.0,18122.0,85,0.25,0.5
429.0,18122.0,86,0.0,0.0
429.0,18122.0,87,0.0,0.0
429.0,18122.0,88,0.0,0.0
429.0,18122.0,89,0.0,0.0
429.0,18122.0,90,0.0,0.0
429.0,18122.0,91,0.0,0.0
429.0,18122.0,92,0.0,0.0
429.0,18122.0,93,0.0,0.0
429.0,18122.0,94,0.0,0.0
429.0,18122.0,95,0.0,0.0
429.0,18122.0,96,0.0,0.0
429.0,18122.0,97,0.0,0.0
429.0,18122.0,98,0.0,0.0
429.0,18122.0,99,0.0,0.0
429.0,18122.0,100,0.0,0.0
429.0,18122.0,101,0.0,0.0
429.0,18122.0,102,0.0,0.0
429.0,18122.0,103,0.0,0.0
429.0,18122.0,104,0.0,0.0
429.0,18122.0,105,0.0,0.0
429.0,18122.0,106,0.0,0.0
429.0,18122.0,107,0.0,0.0
429.0,18122.0,108,0.0,0.0
429.0,18122.0,109,0.0,0.0
429.0,18122.0,110,0.0,0.0
429.0,18122.0,111,0.0,0.0
429.0,18122.0,112,0.0,0.0
429.0,18122.0,113,0.0,0.0
429.0,18122.0,114,0.0,0.0
429.0,18122.0,115,0.0,0.0
429.0,18122.0,116,0.0,0.0
429.0,18122.0,117,0.0,0.0
429.0,18122.0,118,0.0,0.0
429.0,18122.0,119,0.25,0.5
430.0,440.0,84,0.0,0.0
430.0,440.0,85,0.0,0.0
430.0,440.0,86,0.0,0.0
430.0,440.0,87,0.0,0.0
430.0,440.0,88,0.0,0.0
430.0,440.0,89,0.0,0.0
430.0,440.0,90,0.0,0.0
430.0,440.0,91,0.0,0.0
430.0,440.0,92,0.0,0.0
430.0,440.0,93,0.25,0.5
430.0,440.0,94,0.0,0.0
430.0,440.0,95,0.0,0.0
430.0,440.0,96,0.0,0.0
430.0,440.0,97,0.25,0.5
430.0,440.0,98,0.0,0.0
430.0,440.0,99,0.0,0.0
430.0,440.0,100,0.0,0.0
430.0,440.0,101,0.5,1.0
430.0,440.0,102,0.0,0.0
430.0,440.0,103,0.0,0.0
430.0,440.0,104,0.25,0.5
430.0,440.0,105,0.0,0.0
430.0,440.0,106,0.0,0.0
430.0,440.0,107,0.0,0.0
430.0,440.0,108,0.0,0.0
430.0,440.0,109,0.0,0.0
430.0,440.0,110,0.0,0.0
430.0,440.0,111,0.0,0.0
430.0,440.0,112,0.0,0.0
430.0,440.0,113,0.0,0.0
430.0,440.0,114,0.0,0.0
430.0,440.0,115,0.0,0.0
430.0,440.0,116,0.0,0.0
430.0,440.0,117,0.0,0.0
430.0,440.0,118,0.0,0.0
430.0,440.0,119,0.0,0.0
430.0,442.0,84,0.0,0.0
430.0,442.0,85,0.0,0.0
430.0,442.0,86,0.0,0.0
430.0,442.0,87,0.0,0.0
430.0,442.0,88,0.25,0.5
430.0,442.0,89,0.0,0.0
430.0,442.0,90,0.0,0.0
430.0,442.0,91,0.0,0.0
430.0,442.0,92,0.0,0.0
430.0,442.0,93,0.0,0.0
430.0,442.0,94,0.0,0.0
430.0,442.0,95,0.0,0.0
430.0,442.0,96,0.0,0.0
430.0,442.0,97,0.25,0.5
430.0,442.0,98,0.0,0.0
430.0,442.0,99,0.0,0.0
430.0,442.0,100,0.0,0.0
430.0,442.0,101,0.5,1.0
430.0,442.0,102,0.25,0.5
430.0,442.0,103,0.0,0.0
430.0,442.0,104,0.0,0.0
430.0,442.0,105,0.0,0.0
430.0,442.0,106,0.0,0.0
430.0,442.0,107,0.0,0.0
430.0,442.0,108,0.0,0.0
430.0,442.0,109,0.0,0.0
430.0,442.0,110,0.0,0.0
430.0,442.0,111,0.0,0.0
430.0,442.0,112,0.0,0.0
430.0,442.0,113,0.0,0.0
430.0,442.0,114,0.0,0.0
430.0,442.0,115,0.0,0.0
430.0,442.0,116,0.0,0.0
430.0,442.0,117,0.0,0.0
430.0,442.0,118,0.0,0.0
430.0,442.0,119,0.0,0.0
430.0,443.0,84,0.0,0.0
430.0,443.0,85,0.0,0.0
430.0,443.0,86,0.0,0.0
430.0,443.0,87,0.0,0.0
430.0,443.0,88,0.0,0.0
430.0,443.0,89,0.0,0.0
430.0,443.0,90,0.0,0.0
430.0,443.0,91,0.0,0.0
430.0,443.0,92,0.0,0.0
430.0,443.0,93,0.0,0.0
430.0,443.0,94,0.0,0.0
430.0,443.0,95,0.25,0.5
430.0,443.0,96,0.0,0.0
430.0,443.0,97,0.25,0.5
430.0,443.0,98,0.25,0.5
430.0,443.0,99,0.0,0.0
430.0,443.0,100,0.0,0.0
430.0,443.0,101,0.5,1.0
430.0,443.0,102,0.0,0.0
430.0,443.0,103,0.0,0.0
430.0,443.0,104,0.0,0.0
430.0,443.0,105,0.0,0.0
430.0,443.0,106,0.0,0.0
430.0,443.0,107,0.25,0.5
430.0,443.0,108,0.0,0.0
430.0,443.0,109,0.0,0.0
430.0,443.0,110,0.0,0.0
430.0,443.0,111,0.0,0.0
430.0,443.0,112,0.0,0.0
430.0,443.0,113,0.0,0.0
430.0,443.0,114,0.0,0.0
430.0,443.0,115,0.0,0.0
430.0,443.0,116,0.0,0.0
430.0,443.0,117,0.0,0.0
430.0,443.0,118,0.0,0.0
430.0,443.0,119,0.0,0.0
430.0,445.0,84,0.0,0.0
430.0,445.0,85,0.0,0.0
430.0,445.0,86,0.0,0.0
430.0,445.0,87,0.0,0.0
430.0,445.0,88,0.0,0.0
430.0,445.0,89,0.0,0.0
430.0,445.0,90,0.0,0.0
430.0,445.0,91,0.0,0.0
430.0,445.0,92,0.0,0.0
430.0,445.0,93,0.0,0.0
430.0,445.0,94,0.0,0.0
430.0,445.0,95,0.0,0.0
430.0,445.0,96,0.0,0.0
430.0,445.0,97,0.0,0.0
430.0,445.0,98,0.0,0.0
430.0,445.0,99,0.0,0.0
430.0,445.0,100,0.0,0.0
430.0,445.0,101,0.5,0.5773502691896257
430.0,445.0,102,0.0,0.0
430.0,445.0,103,0.0,0.0
430.0,445.0,104,0.0,0.0
430.0,445.0,105,0.0,0.0
430.0,445.0,106,0.0,0.0
430.0,445.0,107,0.0,0.0
430.0,445.0,108,0.0,0.0
430.0,445.0,109,0.0,0.0
430.0,445.0,110,0.0,0.0
430.0,445.0,111,0.0,0.0
430.0,445.0,112,0.0,0.0
430.0,445.0,113,0.0,0.0
430.0,445.0,114,0.0,0.0
430.0,445.0,115,0.0,0.0
430.0,445.0,116,0.0,0.0
430.0,445.0,117,0.0,0.0
430.0,445.0,118,0.0,0.0
430.0,445.0,119,0.0,0.0
430.0,446.0,84,0.0,0.0
430.0,446.0,85,0.0,0.0
430.0,446.0,86,0.0,0.0
430.0,446.0,87,0.0,0.0
430.0,446.0,88,0.0,0.0
430.0,446.0,89,0.0,0.0
430.0,446.0,90,0.0,0.0
430.0,446.0,91,0.0,0.0
430.0,446.0,92,0.0,0.0
430.0,446.0,93,0.0,0.0
430.0,446.0,94,0.25,0.5
430.0,446.0,95,0.0,0.0
430.0,446.0,96,0.0,0.0
430.0,446.0,97,0.25,0.5
430.0,446.0,98,0.25,0.5
430.0,446.0,99,0.0,0.0
430.0,446.0,100,0.25,0.5
430.0,446.0,101,0.0,0.0
430.0,446.0,102,0.25,0.5
430.0,446.0,103,0.0,0.0
430.0,446.0,104,0.0,0.0
430.0,446.0,105,0.0,0.0
430.0,446.0,106,0.0,0.0
430.0,446.0,107,0.0,0.0
430.0,446.0,108,0.0,0.0
430.0,446.0,109,0.0,0.0
430.0,446.0,110,0.0,0.0
430.0,446.0,111,0.0,0.0
430.0,446.0,112,0.0,0.0
430.0,446.0,113,0.0,0.0
430.0,446.0,114,0.0,0.0
430.0,446.0,115,0.0,0.0
430.0,446.0,116,0.0,0.0
430.0,446.0,117,0.0,0.0
430.0,446.0,118,0.0,0.0
430.0,446.0,119,0.0,0.0
430.0,448.0,84,0.0,0.0
430.0,448.0,85,0.0,0.0
430.0,448.0,86,0.0,0.0
430.0,448.0,87,0.0,0.0
430.0,448.0,88,0.0,0.0
430.0,448.0,89,0.25,0.5
430.0,448.0,90,0.25,0.5
430.0,448.0,91,0.25,0.5
430.0,448.0,92,0.0,0.0
430.0,448.0,93,0.0,0.0
430.0,448.0,94,0.25,0.5
430.0,448.0,95,0.0,0.0
430.0,448.0,96,0.0,0.0
430.0,448.0,97,0.0,0.0
430.0,448.0,98,0.0,0.0
430.0,448.0,99,0.0,0.0
430.0,448.0,100,0.0,0.0
430.0,448.0,101,0.25,0.5
430.0,448.0,102,0.0,0.0
430.0,448.0,103,0.0,0.0
430.0,448.0,104,0.0,0.0
430.0,448.0,105,0.0,0.0
430.0,448.0,106,0.0,0.0
430.0,448.0,107,0.0,0.0
430.0,448.0,108,0.0,0.0
430.0,448.0,109,0.0,0.0
430.0,448.0,110,0.0,0.0
430.0,448.0,111,0.0,0.0
430.0,448.0,112,0.0,0.0
430.0,448.0,113,0.0,0.0
430.0,448.0,114,0.0,0.0
430.0,448.0,115,0.0,0.0
430.0,448.0,116,0.0,0.0
430.0,448.0,117,0.0,0.0
430.0,448.0,118,0.0,0.0
430.0,448.0,119,0.0,0.0
430.0,8613.0,84,0.0,0.0
430.0,8613.0,85,0.0,0.0
430.0,8613.0,86,0.0,0.0
430.0,8613.0,87,0.0,0.0
430.0,8613.0,88,0.0,0.0
430.0,8613.0,89,0.0,0.0
430.0,8613.0,90,0.0,0.0
430.0,8613.0,91,0.0,0.0
430.0,8613.0,92,0.0,0.0
430.0,8613.0,93,0.0,0.0
430.0,8613.0,94,0.0,0.0
430.0,8613.0,95,0.0,0.0
430.0,8613.0,96,0.0,0.0
430.0,8613.0,97,0.0,0.0
430.0,8613.0,98,0.0,0.0
430.0,8613.0,99,0.0,0.0
430.0,8613.0,100,0.0,0.0
430.0,8613.0,101,0.25,0.5
430.0,8613.0,102,0.0,0.0
430.0,8613.0,103,0.0,0.0
430.0,8613.0,104,0.0,0.0
430.0,8613.0,105,0.0,0.0
430.0,8613.0,106,0.0,0.0
430.0,8613.0,107,0.0,0.0
430.0,8613.0,108,0.0,0.0
430.0,8613.0,109,0.0,0.0
430.0,8613.0,110,0.0,0.0
430.0,8613.0,111,0.0,0.0
430.0,8613.0,112,0.0,0.0
430.0,8613.0,113,0.0,0.0
430.0,8613.0,114,0.0,0.0
430.0,8613.0,115,0.0,0.0
430.0,8613.0,116,0.0,0.0
430.0,8613.0,117,0.0,0.0
430.0,8613.0,118,0.0,0.0
430.0,8613.0,119,0.0,0.0
430.0,14647.0,84,0.0,0.0
430.0,14647.0,85,0.0,0.0
430.0,14647.0,86,0.0,0.0
430.0,14647.0,87,0.0,0.0
430.0,14647.0,88,0.0,0.0
430.0,14647.0,89,0.0,0.0
430.0,14647.0,90,0.0,0.0
430.0,14647.0,91,0.0,0.0
430.0,14647.0,92,0.0,0.0
430.0,14647.0,93,0.0,0.0
430.0,14647.0,94,0.0,0.0
430.0,14647.0,95,0.0,0.0
430.0,14647.0,96,0.0,0.0
430.0,14647.0,97,0.0,0.0
430.0,14647.0,98,0.0,0.0
430.0,14647.0,99,0.0,0.0
430.0,14647.0,100,0.0,0.0
430.0,14647.0,101,0.0,0.0
430.0,14647.0,102,0.25,0.5
430.0,14647.0,103,0.0,0.0
430.0,14647.0,104,0.0,0.0
430.0,14647.0,105,0.0,0.0
430.0,14647.0,106,0.0,0.0
430.0,14647.0,107,0.0,0.0
430.0,14647.0,108,0.0,0.0
430.0,14647.0,109,0.0,0.0
430.0,14647.0,110,0.0,0.0
430.0,14647.0,111,0.0,0.0
430.0,14647.0,112,0.0,0.0
430.0,14647.0,113,0.0,0.0
430.0,14647.0,114,0.0,0.0
430.0,14647.0,115,0.0,0.0
430.0,14647.0,116,0.0,0.0
430.0,14647.0,117,0.0,0.0
430.0,14647.0,118,0.0,0.0
430.0,14647.0,119,0.0,0.0
430.0,18122.0,84,0.0,0.0
430.0,18122.0,85,0.0,0.0
430.0,18122.0,86,0.0,0.0
430.0,18122.0,87,0.0,0.0
430.0,18122.0,88,0.0,0.0
430.0,18122.0,89,0.0,0.0
430.0,18122.0,90,0.0,0.0
430.0,18122.0,91,0.0,0.0
430.0,18122.0,92,0.0,0.0
430.0,18122.0,93,0.0,0.0
430.0,18122.0,94,0.0,0.0
430.0,18122.0,95,0.0,0.0
430.0,18122.0,96,0.0,0.0
430.0,18122.0,97,0.0,0.0
430.0,18122.0,98,0.0,0.0
430.0,18122.0,99,0.0,0.0
430.0,18122.0,100,0.0,0.0
430.0,18122.0,101,0.25,0.5
430.0,18122.0,102,0.0,0.0
430.0,18122.0,103,0.0,0.0
430.0,18122.0,104,0.0,0.0
430.0,18122.0,105,0.0,0.0
430.0,18122.0,106,0.0,0.0
430.0,18122.0,107,0.0,0.0
430.0,18122.0,108,0.0,0.0
430.0,18122.0,109,0.0,0.0
430.0,18122.0,110,0.0,0.0
430.0,18122.0,111,0.0,0.0
430.0,18122.0,112,0.0,0.0
430.0,18122.0,113,0.0,0.0
430.0,18122.0,114,0.0,0.0
430.0,18122.0,115,0.0,0.0
430.0,18122.0,116,0.0,0.0
430.0,18122.0,117,0.0,0.0
430.0,18122.0,118,0.0,0.0
430.0,18122.0,119,0.25,0.5
431.0,432.0,84,0.0,0.0
431.0,432.0,85,0.0,0.0
431.0,432.0,86,0.0,0.0
431.0,432.0,87,0.0,0.0
431.0,432.0,88,0.0,0.0
431.0,432.0,89,0.0,0.0
431.0,432.0,90,0.0,0.0
431.0,432.0,91,0.0,0.0
431.0,432.0,92,0.0,0.0
431.0,432.0,93,0.0,0.0
431.0,432.0,94,0.0,0.0
431.0,432.0,95,0.0,0.0
431.0,432.0,96,0.0,0.0
431.0,432.0,97,0.0,0.0
431.0,432.0,98,0.0,0.0
431.0,432.0,99,0.0,0.0
431.0,432.0,100,0.25,0.5
431.0,432.0,101,0.0,0.0
431.0,432.0,102,0.0,0.0
431.0,432.0,103,0.0,0.0
431.0,432.0,104,0.0,0.0
431.0,432.0,105,0.0,0.0
431.0,432.0,106,0.0,0.0
431.0,432.0,107,0.0,0.0
431.0,432.0,108,0.0,0.0
431.0,432.0,109,0.0,0.0
431.0,432.0,110,0.0,0.0
431.0,432.0,111,0.0,0.0
431.0,432.0,112,0.0,0.0
431.0,432.0,113,0.0,0.0
431.0,432.0,114,0.0,0.0
431.0,432.0,115,0.0,0.0
431.0,432.0,116,0.0,0.0
431.0,432.0,117,0.0,0.0
431.0,432.0,118,0.0,0.0
431.0,432.0,119,0.0,0.0
431.0,435.0,84,0.0,0.0
431.0,435.0,85,0.0,0.0
431.0,435.0,86,0.0,0.0
431.0,435.0,87,0.0,0.0
431.0,435.0,88,0.0,0.0
431.0,435.0,89,0.0,0.0
431.0,435.0,90,0.0,0.0
431.0,435.0,91,0.0,0.0
431.0,435.0,92,0.0,0.0
431.0,435.0,93,0.0,0.0
431.0,435.0,94,0.0,0.0
431.0,435.0,95,0.0,0.0
431.0,435.0,96,0.0,0.0
431.0,435.0,97,0.0,0.0
431.0,435.0,98,0.0,0.0
431.0,435.0,99,0.0,0.0
431.0,435.0,100,0.0,0.0
431.0,435.0,101,0.0,0.0
431.0,435.0,102,0.0,0.0
431.0,435.0,103,0.0,0.0
431.0,435.0,104,0.0,0.0
431.0,435.0,105,0.0,0.0
431.0,435.0,106,0.0,0.0
431.0,435.0,107,0.0,0.0
431.0,435.0,108,0.0,0.0
431.0,435.0,109,0.0,0.0
431.0,435.0,110,0.0,0.0
431.0,435.0,111,0.0,0.0
431.0,435.0,112,0.0,0.0
431.0,435.0,113,0.0,0.0
431.0,435.0,114,0.25,0.5
431.0,435.0,115,0.0,0.0
431.0,435.0,116,0.0,0.0
431.0,435.0,117,0.0,0.0
431.0,435.0,118,0.0,0.0
431.0,435.0,119,0.0,0.0
431.0,436.0,84,0.0,0.0
431.0,436.0,85,0.0,0.0
431.0,436.0,86,0.0,0.0
431.0,436.0,87,0.0,0.0
431.0,436.0,88,0.0,0.0
431.0,436.0,89,0.0,0.0
431.0,436.0,90,0.0,0.0
431.0,436.0,91,0.0,0.0
431.0,436.0,92,0.0,0.0
431.0,436.0,93,0.0,0.0
431.0,436.0,94,0.0,0.0
431.0,436.0,95,0.0,0.0
431.0,436.0,96,0.0,0.0
431.0,436.0,97,0.0,0.0
431.0,436.0,98,0.0,0.0
431.0,436.0,99,0.0,0.0
431.0,436.0,100,0.0,0.0
431.0,436.0,101,0.0,0.0
431.0,436.0,102,0.0,0.0
431.0,436.0,103,0.0,0.0
431.0,436.0,104,0.0,0.0
431.0,436.0,105,0.0,0.0
431.0,436.0,106,0.0,0.0
431.0,436.0,107,0.0,0.0
431.0,436.0,108,0.0,0.0
431.0,436.0,109,0.0,0.0
431.0,436.0,110,0.0,0.0
431.0,436.0,111,0.0,0.0
431.0,436.0,112,0.25,0.5
431.0,436.0,113,0.0,0.0
431.0,436.0,114,0.0,0.0
431.0,436.0,115,0.0,0.0
431.0,436.0,116,0.0,0.0
431.0,436.0,117,0.0,0.0
431.0,436.0,118,0.0,0.0
431.0,436.0,119,0.0,0.0
431.0,440.0,84,0.0,0.0
431.0,440.0,85,0.0,0.0
431.0,440.0,86,0.0,0.0
431.0,440.0,87,0.0,0.0
431.0,440.0,88,0.25,0.5
431.0,440.0,89,0.25,0.5
431.0,440.0,90,0.0,0.0
431.0,440.0,91,0.0,0.0
431.0,440.0,92,0.0,0.0
431.0,440.0,93,0.0,0.0
431.0,440.0,94,0.0,0.0
431.0,440.0,95,0.25,0.5
431.0,440.0,96,0.0,0.0
431.0,440.0,97,0.0,0.0
431.0,440.0,98,0.0,0.0
431.0,440.0,99,0.0,0.0
431.0,440.0,100,0.0,0.0
431.0,440.0,101,0.0,0.0
431.0,440.0,102,0.0,0.0
431.0,440.0,103,0.0,0.0
431.0,440.0,104,0.0,0.0
431.0,440.0,105,0.0,0.0
431.0,440.0,106,0.0,0.0
431.0,440.0,107,0.0,0.0
431.0,440.0,108,0.0,0.0
431.0,440.0,109,0.0,0.0
431.0,440.0,110,0.0,0.0
431.0,440.0,111,0.0,0.0
431.0,440.0,112,0.0,0.0
431.0,440.0,113,0.0,0.0
431.0,440.0,114,0.0,0.0
431.0,440.0,115,0.0,0.0
431.0,440.0,116,0.0,0.0
431.0,440.0,117,0.0,0.0
431.0,440.0,118,0.0,0.0
431.0,440.0,119,0.0,0.0
431.0,442.0,84,0.0,0.0
431.0,442.0,85,0.0,0.0
431.0,442.0,86,0.0,0.0
431.0,442.0,87,0.25,0.5
431.0,442.0,88,0.0,0.0
431.0,442.0,89,0.25,0.5
431.0,442.0,90,0.0,0.0
431.0,442.0,91,0.0,0.0
431.0,442.0,92,0.25,0.5
431.0,442.0,93,0.0,0.0
431.0,442.0,94,0.0,0.0
431.0,442.0,95,0.25,0.5
431.0,442.0,96,0.25,0.5
431.0,442.0,97,0.0,0.0
431.0,442.0,98,0.0,0.0
431.0,442.0,99,0.0,0.0
431.0,442.0,100,0.5,0.5773502691896257
431.0,442.0,101,0.0,0.0
431.0,442.0,102,0.0,0.0
431.0,442.0,103,0.0,0.0
431.0,442.0,104,0.0,0.0
431.0,442.0,105,0.0,0.0
431.0,442.0,106,0.0,0.0
431.0,442.0,107,0.0,0.0
431.0,442.0,108,0.0,0.0
431.0,442.0,109,0.0,0.0
431.0,442.0,110,0.25,0.5
431.0,442.0,111,0.0,0.0
431.0,442.0,112,0.0,0.0
431.0,442.0,113,0.0,0.0
431.0,442.0,114,0.0,0.0
431.0,442.0,115,0.0,0.0
431.0,442.0,116,0.25,0.5
431.0,442.0,117,0.0,0.0
431.0,442.0,118,0.0,0.0
431.0,442.0,119,0.0,0.0
431.0,443.0,84,0.0,0.0
431.0,443.0,85,0.0,0.0
431.0,443.0,86,0.0,0.0
431.0,443.0,87,0.0,0.0
431.0,443.0,88,0.25,0.5
431.0,443.0,89,0.0,0.0
431.0,443.0,90,0.0,0.0
431.0,443.0,91,0.0,0.0
431.0,443.0,92,0.0,0.0
431.0,443.0,93,0.0,0.0
431.0,443.0,94,0.0,0.0
431.0,443.0,95,0.25,0.5
431.0,443.0,96,0.0,0.0
431.0,443.0,97,0.25,0.5
431.0,443.0,98,0.0,0.0
431.0,443.0,99,0.0,0.0
431.0,443.0,100,0.25,0.5
431.0,443.0,101,0.0,0.0
431.0,443.0,102,0.5,1.0
431.0,443.0,103,0.0,0.0
431.0,443.0,104,0.0,0.0
431.0,443.0,105,0.0,0.0
431.0,443.0,106,0.0,0.0
431.0,443.0,107,0.0,0.0
431.0,443.0,108,0.0,0.0
431.0,443.0,109,0.0,0.0
431.0,443.0,110,0.25,0.5
431.0,443.0,111,0.0,0.0
431.0,443.0,112,0.0,0.0
431.0,443.0,113,0.0,0.0
431.0,443.0,114,0.0,0.0
431.0,443.0,115,0.0,0.0
431.0,443.0,116,0.0,0.0
431.0,443.0,117,0.0,0.0
431.0,443.0,118,0.0,0.0
431.0,443.0,119,0.0,0.0
431.0,445.0,84,0.5,1.0
431.0,445.0,85,0.0,0.0
431.0,445.0,86,0.0,0.0
431.0,445.0,87,0.0,0.0
431.0,445.0,88,0.25,0.5
431.0,445.0,89,0.0,0.0
431.0,445.0,90,0.0,0.0
431.0,445.0,91,0.0,0.0
431.0,445.0,92,0.0,0.0
431.0,445.0,93,0.0,0.0
431.0,445.0,94,0.0,0.0
431.0,445.0,95,0.0,0.0
431.0,445.0,96,0.0,0.0
431.0,445.0,97,0.0,0.0
431.0,445.0,98,0.0,0.0
431.0,445.0,99,0.0,0.0
