911377020, [0.04477611940298507,  0,  278.3841664070751,  357.0954978725131,  0] ,5,67.40706648210835, [0.11940298507462686,  2,  320.673774871324,  309.36950988799435,  0] 
911377020, [0.11940298507462686,  2,  320.673774871324,  309.36950988799435,  0] ,3,-56.64861818794088, [0.19402985074626866,  1,  391.9698836819334,  324.0170005106629,  0] 
911377020, [0.19402985074626866,  1,  391.9698836819334,  324.0170005106629,  0] ,3,33.88579004795611, [0.2835820895522388,  3,  359.1959143580534,  325.128821234739,  1] 
911377020, [0.2835820895522388,  3,  359.1959143580534,  325.128821234739,  1] ,3,6.366315109487914, [0.373134328358209,  5,  402.8303548240692,  375.1295768102427,  0] 
911377020, [0.373134328358209,  5,  402.8303548240692,  375.1295768102427,  0] ,3,25.624361332702392, [0.4626865671641791,  6,  423.4273567720011,  425.5037734531252,  0] 
911377020, [0.4626865671641791,  6,  423.4273567720011,  425.5037734531252,  0] ,4,-37.58354111196968, [0.5522388059701493,  8,  398.6419716299424,  438.3019294230362,  0] 
911377020, [0.5522388059701493,  8,  398.6419716299424,  438.3019294230362,  0] ,4,19.175254921981832, [0.6417910447761194,  11,  387.0765531609868,  407.56125603209875,  0] 
911377020, [0.6417910447761194,  11,  387.0765531609868,  407.56125603209875,  0] ,4,12.239815853776236, [0.7014925373134329,  13,  390.61496761173476,  398.85985462907047,  0] 
911377020, [0.7014925373134329,  13,  390.61496761173476,  398.85985462907047,  0] ,4,-58.1623223341885, [0.835820895522388,  22,  489.262057129803,  422.8548477782788,  3] 
911283020, [0.04477611940298507,  1,  331.4000938671852,  345.6954040053279,  0] ,4,-61.63971678573216, [0.11940298507462686,  2,  362.6522684059346,  286.71724148205976,  0] 
911283020, [0.11940298507462686,  2,  362.6522684059346,  286.71724148205976,  0] ,3,63.02318151579311, [0.19402985074626866,  2,  332.56861536562064,  319.6567699575389,  1] 
911283020, [0.19402985074626866,  2,  332.56861536562064,  319.6567699575389,  1] ,4,-24.564303274637496, [0.2835820895522388,  4,  342.89194212491566,  305.41579344219645,  0] 
