trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count,hold_sec,skip
910955020,386,7:34:00,7:34:00,0,0,0,0,0,0
910955020,388,7:34:40,7:34:40,0,0,0,0,0,0
910955020,389,7:35:06,7:35:06,0,0,0,0,0,0
910955020,390,7:35:28,7:35:48,0,0,0,0,20,0
910955020,391,7:36:15,7:36:23,1,1,0,0,0,0
910955020,14956,7:37:23,7:37:31,2,1,0,0,0,0
910955020,393,7:37:57,7:37:57,2,0,0,0,0,0
910955020,394,7:38:12,7:38:12,2,0,0,0,0,0
910955020,395,7:38:53,7:39:03,2,0,0,0,10,0
910955020,396,7:39:34,7:39:34,2,0,0,0,0,0
910955020,397,7:40:32,7:40:40,3,1,0,0,0,0
910955020,17169,7:42:06,7:42:06,3,0,0,0,0,0
910955020,17162,7:42:52,7:43:00,4,1,0,0,0,0
910955020,14959,7:44:03,7:44:13,3,0,1,0,10,0
910955020,402,7:44:53,7:44:53,3,0,0,0,0,0
910955020,403,7:45:17,7:45:17,3,0,0,0,0,0
910955020,17163,7:45:57,7:46:05,4,1,0,0,0,0
910955020,15848,7:46:49,7:46:57,5,1,0,0,0,0
910955020,406,7:47:28,7:47:34,4,0,1,0,0,0
910955020,14500,7:48:42,7:48:42,4,0,0,0,0,0
910955020,15852,7:49:38,7:49:46,5,1,0,0,0,0
910955020,409,7:50:19,7:50:27,5,1,1,0,0,0
910955020,18047,7:51:46,7:51:46,5,0,0,0,0,0
910955020,17841,7:52:52,7:53:00,6,1,0,0,0,0
910955020,412,7:53:49,7:53:49,6,0,0,0,0,0
910955020,413,7:54:27,7:54:47,6,0,0,0,20,0
910955020,14764,7:56:01,7:56:12,6,2,2,0,0,0
910955020,415,7:57:02,7:57:02,6,0,0,0,0,0
910955020,416,7:58:00,7:58:06,5,0,1,0,0,0
910955020,417,7:59:12,7:59:12,5,0,0,0,0,0
910955020,15185,7:59:44,7:59:44,5,0,0,0,0,0
910955020,16110,8:00:26,8:00:26,5,0,0,0,0,0
910955020,420,8:01:08,8:01:14,4,0,1,0,0,0
910955020,421,8:01:43,8:01:43,4,0,0,0,0,0
910955020,16088,8:02:03,8:02:03,4,0,0,0,0,0
910955020,423,8:02:28,8:02:28,4,0,0,0,0,0
910955020,15364,8:04:34,8:04:45,4,2,2,0,0,0
910955020,425,8:06:16,8:06:26,4,0,0,0,10,0
910955020,15384,8:07:05,8:07:16,6,2,0,0,0,0
910955020,427,8:08:09,8:08:09,6,0,0,0,0,0
910955020,428,8:09:03,8:09:14,8,2,0,0,0,0
910955020,429,8:09:46,8:09:46,8,0,0,0,0,0
910955020,430,8:10:18,8:10:26,9,1,0,0,0,0
910955020,431,8:11:39,8:11:47,10,1,0,0,0,0
910955020,4727,8:13:17,8:13:28,12,2,0,0,0,0
910955020,432,8:14:58,8:15:06,11,1,2,0,0,0
910955020,15279,8:16:08,8:16:14,10,0,1,0,0,0
910955020,16049,8:16:35,8:16:55,15,5,0,0,0,0
910955020,435,8:17:50,8:18:16,22,7,0,0,0,0
910955020,436,8:19:44,8:20:07,28,6,0,0,0,0
910955020,437,8:21:19,8:21:30,30,2,0,0,0,0
910955020,14647,8:22:45,8:22:53,31,1,0,0,0,0
910955020,439,8:23:46,8:24:00,34,3,0,0,0,0
910955020,440,8:25:23,8:25:34,36,2,0,0,0,0
910955020,12754,8:26:25,8:26:25,36,0,0,0,0,0
910955020,442,8:28:02,8:28:16,39,3,0,0,0,0
910955020,443,8:30:34,8:30:48,40,3,2,2,0,0
910955020,445,8:35:24,8:35:41,30,0,10,0,0,0
910955020,446,8:36:50,8:37:00,26,0,4,0,0,0
910955020,18122,8:38:25,8:38:31,25,0,1,0,0,0
910955020,448,8:40:40,8:41:05,10,1,16,0,0,0
910955020,1119,8:44:03,8:44:12,7,0,3,0,0,0
910955020,1120,8:45:16,8:45:23,6,0,1,0,0,0
910955020,1121,8:46:39,8:46:39,6,0,0,0,0,0
910955020,3953,8:47:48,8:47:48,6,0,0,0,0,0
910955020,3954,8:48:37,8:48:37,6,0,0,0,0,0
910955020,8613,8:50:55,8:50:55,0,0,6,0,0,0
911004030,386,7:40:36,7:40:36,0,0,0,0,0,0
911004030,388,7:41:14,7:41:14,0,0,0,0,0,0
911004030,389,7:41:37,7:41:37,0,0,0,0,0,0
911004030,390,7:42:02,7:42:02,0,0,0,0,0,0
911004030,391,7:42:23,7:42:23,0,0,0,0,0,0
911004030,14956,7:43:35,7:43:46,2,2,0,0,0,0
911004030,393,7:44:12,7:44:12,2,0,0,0,0,0
911004030,394,7:44:30,7:44:30,2,0,0,0,0,0
911004030,395,7:45:13,7:45:13,2,0,0,0,0,0
911004030,396,7:45:44,7:45:44,2,0,0,0,0,0
911004030,397,7:46:33,7:46:33,2,0,0,0,0,0
911004030,17169,7:47:32,7:47:32,2,0,0,0,0,0
911004030,17162,7:48:12,7:48:12,2,0,0,0,0,0
911004030,14959,7:49:26,7:49:46,2,0,0,0,20,0
911004030,402,7:50:38,7:50:38,2,0,0,0,0,0
911004030,403,7:51:00,7:51:00,2,0,0,0,0,0
911004030,17163,7:51:35,7:51:46,4,2,0,0,0,0
911004030,15848,7:52:24,7:52:24,4,0,0,0,0,0
911004030,406,7:53:03,7:53:14,5,2,1,0,0,0
911004030,14500,7:54:17,7:54:37,6,1,0,0,20,0
911004030,15852,7:55:51,7:55:51,6,0,0,0,0,0
911004030,409,7:56:34,7:56:34,6,0,0,0,0,0
911004030,18047,7:58:16,7:58:16,6,0,0,0,0,0
911004030,17841,7:59:32,7:59:32,6,0,0,0,0,0
911004030,412,8:00:29,8:00:29,6,0,0,0,0,0
911004030,413,8:01:07,8:01:07,6,0,0,0,0,0
911004030,14764,8:01:50,8:01:56,5,0,1,0,0,0
911004030,415,8:02:26,8:02:26,5,0,0,0,0,0
911004030,416,8:03:12,8:03:26,8,3,0,0,0,0
911004030,417,8:04:34,8:04:34,8,0,0,0,0,0
911004030,15185,8:05:22,8:05:22,8,0,0,0,0,0
911004030,16110,8:06:04,8:06:24,7,0,1,0,20,0
911004030,420,8:07:09,8:07:20,9,2,0,0,0,0
911004030,421,8:07:44,8:07:44,9,0,0,0,0,0
911004030,16088,8:08:05,8:08:05,9,0,0,0,0,0
911004030,423,8:08:29,8:08:29,9,0,0,0,0,0
911004030,15364,8:10:45,8:10:56,4,0,5,0,0,0
911004030,425,8:12:12,8:12:32,4,0,0,0,20,0
911004030,15384,8:13:03,8:13:14,5,2,1,0,0,0
911004030,427,8:13:47,8:13:58,7,2,0,0,0,0
911004030,428,8:14:44,8:14:50,6,0,1,0,0,0
911004030,429,8:15:19,8:15:19,6,0,0,0,0,0
911004030,430,8:15:47,8:15:55,7,1,0,0,0,0
911004030,431,8:17:09,8:17:29,7,0,0,0,20,0
911004030,4727,8:19:09,8:19:20,9,2,0,0,0,0
911004030,432,8:20:53,8:21:04,11,2,0,0,0,0
911004030,15279,8:22:24,8:22:24,11,0,0,0,0,0
911004030,16049,8:22:49,8:23:09,16,5,0,0,0,0
911004030,435,8:24:33,8:24:44,18,2,0,0,0,0
911004030,436,8:26:40,8:26:54,21,3,0,0,0,0
911004030,437,8:28:05,8:28:13,22,1,0,0,0,0
911004030,14647,8:29:20,8:29:34,25,3,0,0,0,0
911004030,439,8:30:13,8:30:21,26,1,0,0,0,0
911004030,440,8:32:02,8:32:10,27,1,0,0,0,0
911004030,12754,8:33:10,8:33:10,27,0,0,0,0,0
911004030,442,8:35:34,8:35:42,28,1,0,0,0,0
911004030,443,8:38:22,8:38:36,28,3,3,0,0,0
911004030,445,8:42:52,8:43:01,25,0,3,0,0,0
911004030,446,8:44:30,8:44:40,22,1,4,0,0,0
911004030,18122,8:46:26,8:46:34,21,1,2,0,0,0
911004030,448,8:49:05,8:49:26,8,1,14,0,0,0
911004030,1119,8:51:46,8:51:54,6,0,2,0,0,0
911004030,1120,8:52:46,8:52:52,5,0,1,0,0,0
911004030,1121,8:54:17,8:54:17,5,0,0,0,0,0
911004030,3953,8:55:50,8:55:56,4,0,1,0,0,0
911004030,3954,8:56:44,8:56:50,3,0,1,0,0,0
911004030,8613,8:58:31,8:58:31,0,0,4,0,0,0
911457020,386,7:47:23,7:47:23,0,0,0,0,0,0
911457020,388,7:47:57,7:47:57,0,0,0,0,0,0
911457020,389,7:48:19,7:48:19,0,0,0,0,0,0
911457020,390,7:48:52,7:48:52,0,0,0,0,0,1
911457020,391,7:49:11,7:49:11,0,0,0,0,0,0
911457020,14956,7:50:18,7:50:32,3,3,0,0,0,0
911457020,393,7:50:58,7:50:58,3,0,0,0,0,0
911457020,394,7:51:14,7:51:22,4,1,0,0,0,0
911457020,395,7:52:00,7:52:00,4,0,0,0,0,0
911457020,396,7:52:36,7:52:36,4,0,0,0,0,0
911457020,397,7:53:16,7:53:16,4,0,0,0,0,0
911457020,17169,7:54:09,7:54:09,4,0,0,0,0,0
911457020,17162,7:54:56,7:55:04,5,1,0,0,0,0
911457020,14959,7:56:20,7:56:20,5,0,0,0,0,0
911457020,402,7:57:05,7:57:05,5,0,0,0,0,0
911457020,403,7:57:34,7:57:34,5,0,0,0,0,0
911457020,17163,7:58:11,7:58:19,6,1,0,0,0,0
911457020,15848,7:59:17,7:59:17,6,0,0,0,0,0
911457020,406,7:59:59,8:00:07,6,1,1,0,0,0
911457020,14500,8:01:04,8:01:11,5,0,1,0,0,0
911457020,15852,8:02:21,8:02:21,5,0,0,0,0,0
911457020,409,8:02:43,8:02:51,5,1,1,0,0,0
911457020,18047,8:04:31,8:04:31,5,0,0,0,0,0
911457020,17841,8:05:37,8:05:45,6,1,0,0,0,0
911457020,412,8:06:47,8:06:47,6,0,0,0,0,0
911457020,413,8:07:27,8:07:27,6,0,0,0,0,0
911457020,14764,8:08:27,8:08:34,5,0,1,0,0,0
911457020,415,8:09:22,8:09:22,5,0,0,0,0,0
911457020,416,8:10:04,8:10:12,3,0,2,0,0,0
911457020,417,8:11:22,8:11:22,3,0,0,0,0,0
911457020,15185,8:12:07,8:12:07,3,0,0,0,0,0
911457020,16110,8:12:49,8:13:09,3,0,0,0,20,0
911457020,420,8:14:04,8:14:12,4,1,0,0,0,0
911457020,421,8:14:42,8:14:42,4,0,0,0,0,0
911457020,16088,8:15:08,8:15:08,4,0,0,0,0,0
911457020,423,8:15:36,8:15:36,4,0,0,0,0,0
911457020,15364,8:18:10,8:18:18,2,0,2,0,0,0
911457020,425,8:19:34,8:19:34,2,0,0,0,0,0
911457020,15384,8:20:20,8:20:37,5,4,1,0,0,0
911457020,427,8:21:19,8:21:30,7,2,0,0,0,0
911457020,428,8:22:16,8:22:24,8,1,0,0,0,0
911457020,429,8:22:50,8:22:50,8,0,0,0,0,0
911457020,430,8:23:36,8:23:44,9,1,0,0,0,0
911457020,431,8:24:46,8:24:46,9,0,0,0,0,0
911457020,4727,8:26:22,8:26:39,13,4,0,0,0,0
911457020,432,8:27:55,8:27:55,13,0,0,0,0,0
911457020,15279,8:28:53,8:28:53,13,0,0,0,0,0
911457020,16049,8:29:13,8:29:30,17,4,0,0,0,0
911457020,435,8:30:36,8:30:44,18,1,0,0,0,0
911457020,436,8:32:01,8:32:15,21,3,0,0,0,0
911457020,437,8:33:41,8:33:41,21,0,0,0,0,0
911457020,14647,8:35:00,8:35:00,21,0,0,0,0,0
911457020,439,8:36:00,8:36:08,22,1,0,0,0,0
911457020,440,8:37:47,8:37:58,23,2,1,0,0,0
911457020,12754,8:38:55,8:38:55,23,0,0,0,0,0
911457020,442,8:41:40,8:41:48,21,0,2,0,0,0
911457020,443,8:44:11,8:44:19,21,1,1,0,0,0
911457020,445,8:47:52,8:48:03,16,0,5,0,0,0
911457020,446,8:49:38,8:49:50,10,0,6,0,0,0
911457020,18122,8:51:12,8:51:19,8,0,2,0,0,0
911457020,448,8:53:33,8:53:44,4,1,5,0,0,0
911457020,1119,8:55:36,8:55:43,3,0,1,0,0,0
911457020,1120,8:57:02,8:57:02,3,0,0,0,0,0
911457020,1121,8:58:03,8:58:03,3,0,0,0,0,0
911457020,3953,8:59:15,8:59:15,3,0,0,0,0,0
911457020,3954,8:59:52,8:59:52,3,0,0,0,0,0
911457020,8613,9:01:53,9:01:53,0,0,3,0,0,0
910579020,386,7:52:00,7:52:00,0,0,0,0,0,0
910579020,388,7:52:39,7:52:39,0,0,0,0,0,0
910579020,389,7:53:04,7:53:04,0,0,0,0,0,0
910579020,390,7:53:24,7:53:44,0,0,0,0,20,0
910579020,391,7:54:00,7:54:00,0,0,0,0,0,0
910579020,14956,7:55:13,7:55:21,1,1,0,0,0,0
910579020,393,7:55:54,7:55:54,1,0,0,0,0,0
910579020,394,7:56:10,7:56:10,1,0,0,0,0,0
910579020,395,7:56:36,7:56:56,1,0,0,0,20,0
910579020,396,7:57:24,7:57:24,1,0,0,0,0,0
910579020,397,7:58:17,7:58:25,2,1,0,0,0,0
910579020,17169,7:59:18,7:59:18,2,0,0,0,0,0
910579020,17162,8:00:22,8:00:22,2,0,0,0,0,0
910579020,14959,8:01:30,8:01:50,3,1,0,0,20,0
910579020,402,8:02:42,8:02:42,3,0,0,0,0,0
910579020,403,8:03:13,8:03:13,3,0,0,0,0,0
910579020,17163,8:03:58,8:03:58,3,0,0,0,0,0
910579020,15848,8:05:06,8:05:18,5,2,0,0,0,0
910579020,406,8:06:07,8:06:15,4,1,2,0,0,0
910579020,14500,8:07:07,8:07:17,4,0,0,0,10,0
910579020,15852,8:08:38,8:08:38,4,0,0,0,0,0
910579020,409,8:09:10,8:09:18,4,1,1,0,0,0
910579020,18047,8:11:06,8:11:06,4,0,0,0,0,0
910579020,17841,8:12:47,8:12:55,5,1,0,0,0,0
910579020,412,8:14:09,8:14:09,5,0,0,0,0,0
910579020,413,8:14:58,8:14:58,5,0,0,0,0,0
910579020,14764,8:15:56,8:16:02,4,0,1,0,0,0
910579020,415,8:16:44,8:16:44,4,0,0,0,0,0
910579020,416,8:17:36,8:17:45,1,0,3,0,0,0
910579020,417,8:18:34,8:18:34,1,0,0,0,0,0
910579020,15185,8:19:14,8:19:22,2,1,0,0,0,0
910579020,16110,8:20:18,8:20:18,2,0,0,0,0,0
910579020,420,8:21:02,8:21:02,2,0,0,0,0,0
910579020,421,8:21:33,8:21:33,2,0,0,0,0,0
910579020,16088,8:21:52,8:21:52,2,0,0,0,0,0
910579020,423,8:22:30,8:22:30,2,0,0,0,0,0
910579020,15364,8:24:29,8:24:37,3,1,0,0,0,0
910579020,425,8:26:06,8:26:06,3,0,0,0,0,0
910579020,15384,8:26:38,8:26:52,6,3,0,0,0,0
910579020,427,8:27:33,8:27:44,8,2,0,0,0,0
910579020,428,8:28:43,8:28:50,7,0,1,0,0,0
910579020,429,8:29:18,8:29:18,7,0,0,0,0,0
910579020,430,8:30:01,8:30:01,7,0,0,0,0,0
910579020,431,8:31:05,8:31:13,8,1,0,0,0,0
910579020,4727,8:32:31,8:32:42,10,2,0,0,0,0
910579020,432,8:34:15,8:34:23,10,1,1,0,0,0
910579020,15279,8:35:20,8:35:20,10,0,0,0,0,0
910579020,16049,8:35:50,8:36:10,11,1,0,0,20,0
910579020,435,8:37:02,8:37:13,13,2,0,0,0,0
910579020,436,8:38:14,8:38:28,15,3,1,0,0,0
910579020,437,8:40:03,8:40:11,16,1,0,0,0,0
