911377020, [0.04477611940298507,  1,  359.10266815265277,  352.6066249551259] ,1,-74.87631642834822, [0.11940298507462686,  4,  402.2052137731189,  320.8328541472438] 
911377020, [0.11940298507462686,  4,  402.2052137731189,  320.8328541472438] ,0,69.6910219811216, [0.19402985074626866,  4,  390.5480795658186,  378.8667419210651] 
911377020, [0.19402985074626866,  4,  390.5480795658186,  378.8667419210651] ,1,-25.63206881917722, [0.2835820895522388,  7,  421.06235434200426,  383.7489478780735] 
911377020, [0.2835820895522388,  7,  421.06235434200426,  383.7489478780735] ,1,-149.50174344300103, [0.373134328358209,  9,  536.2974051390884,  349.4822552321566] 
911377020, [0.373134328358209,  9,  536.2974051390884,  349.4822552321566] ,0,-48.86201223191165, [0.4626865671641791,  4,  601.7866658907769,  366.1095037519335] 
911377020, [0.4626865671641791,  4,  601.7866658907769,  366.1095037519335] ,1,-89.07814020788283, [0.5522388059701493,  18,  637.8090928404963,  313.05379049377007] 
911377020, [0.5522388059701493,  18,  637.8090928404963,  313.05379049377007] ,1,-2.1232975142338546, [0.6417910447761194,  23,  644.7591604998852,  317.8805606389251] 
911377020, [0.6417910447761194,  23,  644.7591604998852,  317.8805606389251] ,0,45.48042147398883, [0.7014925373134329,  20,  614.9244458513494,  333.5262674643782] 
911377020, [0.7014925373134329,  20,  614.9244458513494,  333.5262674643782] ,0,-249.95645864419203, [0.835820895522388,  28,  778.4892542338457,  247.13461720268242] 
911283020, [0.04477611940298507,  1,  400.8603824029524,  311.7462425521735] ,1,-27.83620194255127, [0.11940298507462686,  3,  398.89159797028697,  281.9412561769568] 
911283020, [0.11940298507462686,  3,  398.89159797028697,  281.9412561769568] ,0,86.48364105604196, [0.19402985074626866,  2,  375.042807024427,  344.5761062871388] 
911283020, [0.19402985074626866,  2,  375.042807024427,  344.5761062871388] ,1,-3.537114139562618, [0.2835820895522388,  6,  378.35905512472164,  344.3552402478708] 
911283020, [0.2835820895522388,  6,  378.35905512472164,  344.3552402478708] ,1,-9.504446594495676, [0.373134328358209,  6,  384.61902116898636,  341.1107596976399] 
911283020, [0.373134328358209,  6,  384.61902116898636,  341.1107596976399] ,1,43.169131110706076, [0.4626865671641791,  4,  346.8663356678662,  347.20546602850663] 
