 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_time,  skip  (1/0) 
911214020 {
437 29345.2 29353.3 20 1 0 0 0 0
14647 29433.36 29441.46 21 1 0 0 0 0
439 29479.48 29487.58 22 1 0 0 0 0
440 29572.73 29578.93 21 0 1 0 0 0
12754 29651.84 29651.84 21 0 0 0 0 0
442 29729.76 29735.96 20 0 1 0 0 0
443 29888.18 29905.58 22 4 2 0 0 0
     }
- - - - - -
910955020 {
386 26700 26700 0 0 0 0 0 0
388 26746.53 26757.73 2 2 0 0 0 0
389 26787.33 26795.43 3 1 0 0 0 0
390 26829.15 26829.15 3 0 0 0 0 0
391 26845.89 26853.99 4 1 0 0 0 0
14956 26931.19 26939.29 5 1 0 0 0 0
393 26978.11 26978.11 5 0 0 0 0 0
394 26999.76 26999.76 5 0 0 0 0 0
395 27037.3 27037.3 5 0 0 0 0 0
396 27060.87 27060.87 5 0 0 0 0 0
397 27102.26 27102.26 5 0 0 0 0 0
17169 27150.77 27158.87 6 1 0 0 0 0
17162 27202.05 27202.05 6 0 0 0 0 0
14959 27263.38 27263.38 6 0 0 0 0 0
402 27314.95 27314.95 6 0 0 0 0 0
403 27342.91 27382.91 6 0 0 0 40 0
17163 27414.59 27422.69 7 1 0 0 0 0
15848 27479.42 27479.42 7 0 0 0 0 0
406 27522.78 27528.98 6 0 1 0 0 0
14500 27601.44 27641.44 6 0 0 0 40 0
15852 27709.98 27709.98 6 0 0 0 0 0
409 27748.9 27755.1 5 0 1 0 0 0
18047 27853.39 27853.39 5 0 0 0 0 0
17841 27912.94 27912.94 5 0 0 0 0 0
412 27960.75 27960.75 5 0 0 0 0 0
413 28008.25 28048.25 5 0 0 0 40 0
14764 28110.22 28116.42 4 0 1 0 0 0
415 28164.37 28164.37 4 0 0 0 0 0
416 28219.96 28231.16 5 2 1 0 0 0
417 28283.72 28283.72 5 0 0 0 0 0
15185 28317.21 28317.21 5 0 0 0 0 0
16110 28369.11 28409.11 5 0 0 0 40 0
420 28461.88 28468.08 4 0 1 0 0 0
421 28491.34 28491.34 4 0 0 0 0 0
16088 28512.84 28512.84 4 0 0 0 0 0
423 28558.76 28566.86 5 1 0 0 0 0
15364 28671.96 28680.06 5 1 1 0 0 0
425 28735.1 28775.1 5 0 0 0 40 0
15384 28823.57 28823.57 5 0 0 0 0 0
427 28868.96 28880.16 7 2 0 0 0 0
428 28929.98 28936.18 6 0 1 0 0 0
429 28963.37 28963.37 6 0 0 0 0 0
430 29010.13 29010.13 6 0 0 0 0 0
431 29082.2 29082.2 6 0 0 0 0 0
4727 29182.96 29200.36 10 4 0 0 0 0
432 29283.19 29291.29 10 1 1 0 0 0
15279 29365.97 29365.97 10 0 0 0 0 0
