911214020 {
14500 26423.47 26431.57 10 1 1 0
15852 26480.58 26480.58 10 0 0 0
409 26504.4 26512.5 10 1 1 0
18047 26577.6 26588.8 12 2 0 0
17841 26632.79 26643.99 14 2 0 0
412 26721.75 26727.95 13 0 1 0
413 26761.21 26761.21 13 0 0 0
14764 26811.97 26823.17 13 2 2 0
415 26867.44 26873.64 12 0 1 0
416 26902.41 26910.51 11 1 2 0
417 26967.1 26967.1 11 0 0 0
15185 27028.77 27028.77 11 0 0 0
16110 27099.5 27099.5 11 0 0 0
420 27146.02 27157.22 12 2 1 0
421 27181.96 27190.06 13 1 0 0
16088 27210.68 27218.78 14 1 0 0
423 27250.28 27250.28 14 0 0 0
15364 27382.12 27393.32 13 2 3 0
425 27452.47 27452.47 13 0 0 0
15384 27486.99 27493.19 12 0 1 0
427 27540.76 27551.96 14 2 0 0
428 27610.6 27616.8 13 0 1 0
429 27673.99 27673.99 13 0 0 0
430 27728.76 27728.76 13 0 0 0
431 27762.47 27762.47 13 0 0 0
4727 27789.13 27789.13 13 0 0 0
432 27892.99 27901.09 13 1 1 0
15279 27984.83 27984.83 13 0 0 0
16049 28014.0 28014.0 13 0 0 0
435 28056.12 28056.12 13 0 0 0
436 28106.96 28113.16 12 0 1 0
437 28199.43 28199.43 12 0 0 0
14647 28276.12 28276.12 12 0 0 0
439 28333.33 28341.43 13 1 0 0
440 28408.47 28419.67 14 2 1 0
12754 28464.35 28464.35 14 0 0 0
442 28527.13 28535.23 14 1 1 0
443 28642.83 28650.23 12 0 2 0
445 28828.1 28835.5 10 0 2 0
446 28910.86 28918.26 8 0 2 0
18122 29000.02 29006.22 7 0 1 0
448 29093.76 29103.56 4 1 4 0
1119 29299.31 29305.51 3 0 1 0
1120 29359.94 29359.94 3 0 0 0
1121 29426.81 29426.81 3 0 0 0
3953 29494.69 29494.69 3 0 0 0
3954 29533.73 29533.73 3 0 0 0
8613 29706.97 29706.97 0 0 3 0
     }
- - - - - -
911377020 {
17163 26413.14 26413.14 6 0 0 0
15848 26460.65 26468.75 7 1 0 0
406 26514.05 26514.05 7 0 0 0
14500 26563.06 26571.16 8 1 0 0
15852 26613.05 26613.05 8 0 0 0
409 26642.23 26648.43 7 0 1 0
18047 26744.44 26752.54 8 1 0 0
17841 26785.08 26785.08 8 0 0 0
412 26835.6 26835.6 8 0 0 0
413 26860.59 26860.59 8 0 0 0
14764 26904.35 26910.55 7 0 1 0
415 26953.49 26953.49 7 0 0 0
416 26986.81 26993.01 6 0 1 0
417 27076.16 27084.26 7 1 0 0
15185 27131.64 27131.64 7 0 0 0
16110 27178.75 27178.75 7 0 0 0
420 27211.44 27217.64 6 0 1 0
421 27234.65 27234.65 6 0 0 0
16088 27258.09 27258.09 6 0 0 0
423 27296.29 27296.29 6 0 0 0
15364 27405.91 27412.11 5 0 1 0
425 27474.32 27474.32 5 0 0 0
15384 27505.18 27505.18 5 0 0 0
427 27546.52 27546.52 5 0 0 0
428 27610.6 27610.6 5 0 0 0
429 27673.99 27673.99 5 0 0 0
430 27728.76 27728.76 5 0 0 0
431 27776.88 27776.88 5 0 0 0
4727 27828.39 27828.39 5 0 0 0
432 27916.3 27922.5 4 0 1 0
15279 28000.88 28000.88 4 0 0 0
16049 28035.44 28035.44 4 0 0 0
435 28072.0 28072.0 4 0 0 0
436 28129.71 28129.71 4 0 0 0
437 28199.43 28199.43 4 0 0 0
14647 28276.12 28276.12 4 0 0 0
439 28333.33 28333.33 4 0 0 0
440 28408.47 28408.47 4 0 0 0
12754 28464.35 28464.35 4 0 0 0
442 28538.51 28538.51 4 0 0 0
443 28642.83 28642.83 4 0 0 0
445 28828.1 28834.3 3 0 1 0
446 28911.27 28917.47 2 0 1 0
18122 29023.51 29023.51 2 0 0 0
448 29128.52 29134.72 1 0 1 0
1119 29336.97 29336.97 1 0 0 0
1120 29384.09 29384.09 1 0 0 0
1121 29428.49 29428.49 1 0 0 0
3953 29494.69 29494.69 1 0 0 0
3954 29544.25 29544.25 1 0 0 0
8613 29745.09 29745.09 0 0 1 0
     }
- - - - - -
911283020 {
397 26421.92 26430.02 6 1 0 0
17169 26495.92 26504.02 7 1 0 0
17162 26565.63 26573.73 8 1 0 0
14959 26667.1 26678.3 9 2 1 0
402 26699.56 26699.56 9 0 0 0
403 26733.82 26745.02 11 2 0 0
17163 26794.37 26802.47 12 1 0 0
15848 26869.93 26869.93 12 0 0 0
406 26910.27 26910.27 12 0 0 0
14500 26955.81 26963.91 12 1 1 0
15852 27030.65 27030.65 12 0 0 0
409 27064.83 27072.93 12 1 1 0
18047 27165.07 27165.07 12 0 0 0
17841 27228.64 27228.64 12 0 0 0
412 27270.88 27278.98 13 1 0 0
413 27323.54 27334.74 15 2 0 0
14764 27386.65 27395.25 12 0 3 0
415 27447.91 27447.91 12 0 0 0
416 27484.5 27492.6 11 1 2 0
417 27533.58 27533.58 11 0 0 0
15185 27572.9 27572.9 11 0 0 0
16110 27615.39 27615.39 11 0 0 0
420 27673.65 27684.85 12 2 1 0
421 27715.65 27715.65 12 0 0 0
16088 27734.77 27742.87 13 1 0 0
423 27773.49 27773.49 13 0 0 0
15364 27919.45 27946.15 17 7 3 0
425 28019.12 28019.12 17 0 0 0
15384 28060.86 28075.16 19 3 1 0
427 28109.9 28118.0 20 1 0 0
428 28153.87 28161.97 20 1 1 0
429 28221.29 28232.49 22 2 0 0
430 28270.51 28281.71 24 2 0 0
431 28345.14 28353.24 24 1 1 0
4727 28401.2 28409.3 24 1 1 0
432 28479.91 28488.51 22 1 3 0
15279 28557.04 28557.04 22 0 0 0
16049 28589.04 28597.14 23 1 0 0
435 28634.45 28651.85 27 4 0 0
436 28703.58 28711.68 27 1 1 0
437 28787.27 28795.37 28 1 0 0
14647 28854.96 28863.06 29 1 0 0
439 28910.4 28918.5 30 1 0 0
440 29012.85 29033.35 33 5 2 0
12754 29075.43 29075.43 33 0 0 0
442 29186.73 29192.93 32 0 1 0
443 29331.94 29346.24 33 3 2 0
445 29594.39 29606.59 28 1 6 0
446 29692.96 29705.16 23 1 6 0
18122 29800.18 29808.78 20 0 3 0
448 29962.91 29983.51 8 1 13 0
     }
- - - - - -
910985020 {
14956 26400.5 26400.5 1 0 0 0
393 26437.46 26437.46 1 0 0 0
394 26454.58 26454.58 1 0 0 0
395 26489.16 26489.16 1 0 0 0
396 26530.55 26530.55 1 0 0 0
397 26586.12 26586.12 1 0 0 0
17169 26653.6 26653.6 1 0 0 0
17162 26709.5 26717.6 2 1 0 0
14959 26776.59 26784.69 3 1 0 0
402 26816.44 26816.44 3 0 0 0
403 26842.78 26842.78 3 0 0 0
17163 26874.07 26874.07 3 0 0 0
15848 26926.27 26926.27 3 0 0 0
406 26962.04 26970.14 4 1 0 0
14500 27029.16 27029.16 4 0 0 0
15852 27107.16 27107.16 4 0 0 0
409 27144.83 27144.83 4 0 0 0
18047 27193.92 27193.92 4 0 0 0
17841 27275.81 27275.81 4 0 0 0
412 27308.94 27308.94 4 0 0 0
413 27345.05 27345.05 4 0 0 0
14764 27398.87 27405.07 3 0 1 0
415 27447.91 27447.91 3 0 0 0
416 27505.62 27511.82 2 0 1 0
417 27568.76 27568.76 2 0 0 0
15185 27600.35 27600.35 2 0 0 0
16110 27642.31 27642.31 2 0 0 0
420 27692.45 27692.45 2 0 0 0
421 27715.65 27715.65 2 0 0 0
16088 27741.85 27741.85 2 0 0 0
423 27774.18 27774.18 2 0 0 0
15364 27919.45 27919.45 2 0 0 0
