 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec 
911214020 {
15852 26410.4 26410.4 4 0 0 0 0
409 26438.9 26447.0 5 1 0 0 0
18047 26516.5 26516.5 5 0 0 0 0
17841 26547.3 26555.4 6 1 0 0 0
412 26611.4 26611.4 6 0 0 0 0
413 26641.5 26641.5 6 0 0 0 0
14764 26704.3 26710.5 5 0 1 0 0
415 26762.0 26762.0 5 0 0 0 0
416 26788.9 26795.1 4 0 1 0 0
417 26849.4 26849.4 4 0 0 0 0
15185 26901.2 26901.2 4 0 0 0 0
16110 26957.5 26957.5 4 0 0 0 0
420 27008.1 27008.1 4 0 0 0 0
421 27035.2 27035.2 4 0 0 0 0
16088 27054.3 27054.3 4 0 0 0 0
423 27088.0 27088.0 4 0 0 0 0
15364 27242.1 27253.3 5 2 1 0 0
425 27318.1 27318.1 5 0 0 0 0
15384 27358.2 27366.3 6 1 0 0 0
427 27412.3 27412.3 6 0 0 0 0
428 27459.8 27471.0 8 2 0 0 0
429 27527.5 27527.5 8 0 0 0 0
430 27575.7 27575.7 8 0 0 0 0
431 27630.6 27638.7 9 1 0 0 0
4727 27701.6 27709.7 10 1 0 0 0
432 27777.3 27788.5 11 2 1 0 0
15279 27872.6 27872.6 11 0 0 0 0
16049 27898.7 27898.7 11 0 0 0 0
435 27959.2 27959.2 11 0 0 0 0
436 28030.0 28030.0 11 0 0 0 0
437 28108.1 28116.2 12 1 0 0 0
14647 28172.8 28172.8 12 0 0 0 0
439 28241.0 28241.0 12 0 0 0 0
440 28331.0 28337.2 11 0 1 0 0
12754 28406.1 28406.1 11 0 0 0 0
442 28475.8 28487.0 12 2 1 0 0
443 28580.6 28594.9 14 3 1 0 0
445 28764.5 28771.9 12 0 2 0 0
446 28850.7 28859.3 9 0 3 0 0
     }
- - - - - -
911377020 {
14959 26433.0 26441.1 6 1 1 0 0
402 26485.4 26493.5 7 1 0 0 0
403 26522.9 26531.0 8 1 0 0 0
17163 26576.3 26576.3 8 0 0 0 0
15848 26640.9 26640.9 8 0 0 0 0
406 26675.2 26689.5 11 3 0 0 0
14500 26736.1 26744.2 11 1 1 0 0
15852 26814.8 26814.8 11 0 0 0 0
409 26839.5 26845.7 10 0 1 0 0
18047 26916.2 26916.2 10 0 0 0 0
17841 26960.1 26971.3 12 2 0 0 0
412 27020.5 27020.5 12 0 0 0 0
413 27071.3 27071.3 12 0 0 0 0
14764 27125.4 27133.5 11 1 2 0 0
415 27190.6 27190.6 11 0 0 0 0
416 27234.6 27242.7 10 1 2 0 0
417 27312.1 27312.1 10 0 0 0 0
15185 27345.4 27345.4 10 0 0 0 0
16110 27383.6 27391.7 11 1 0 0 0
420 27447.2 27458.4 12 2 1 0 0
421 27479.6 27479.6 12 0 0 0 0
16088 27502.8 27502.8 12 0 0 0 0
423 27534.7 27542.8 13 1 0 0 0
15364 27659.3 27673.6 13 3 3 0 0
425 27761.4 27761.4 13 0 0 0 0
15384 27804.1 27815.3 14 2 1 0 0
427 27852.8 27860.9 15 1 0 0 0
428 27901.2 27907.4 14 0 1 0 0
429 27960.0 27960.0 14 0 0 0 0
430 28003.5 28003.5 14 0 0 0 0
431 28055.8 28055.8 14 0 0 0 0
4727 28119.2 28130.4 15 2 1 0 0
432 28188.5 28205.9 17 4 2 0 0
15279 28296.7 28296.7 17 0 0 0 0
16049 28326.4 28326.4 17 0 0 0 0
435 28376.6 28387.8 19 2 0 0 0
436 28442.4 28456.7 21 3 1 0 0
437 28516.9 28528.1 23 2 0 0 0
14647 28604.3 28604.3 23 0 0 0 0
439 28640.3 28651.5 25 2 0 0 0
440 28735.3 28746.5 25 2 2 0 0
12754 28791.7 28791.7 25 0 0 0 0
442 28848.3 28856.4 25 1 1 0 0
     }
- - - - - -
911283020 {
397 26418.3 26418.3 5 0 0 0 0
17169 26471.4 26479.5 6 1 0 0 0
17162 26556.1 26556.1 6 0 0 0 0
14959 26644.9 26651.1 5 0 1 0 0
402 26681.9 26681.9 5 0 0 0 0
403 26709.6 26749.5 5 0 0 0 39.8178457190952
17163 26784.5 26784.5 5 0 0 0 0
15848 26847.2 26847.2 5 0 0 0 0
406 26890.2 26898.3 6 1 0 0 0
14500 26939.2 26966.4 6 0 0 0 27.119236529164482
15852 27030.1 27030.1 6 0 0 0 0
409 27064.5 27075.7 7 2 1 0 0
18047 27156.5 27156.5 7 0 0 0 0
17841 27220.3 27220.3 7 0 0 0 0
412 27275.8 27275.8 7 0 0 0 0
413 27322.3 27322.3 7 0 0 0 0
14764 27391.0 27399.1 7 1 1 0 0
415 27438.0 27438.0 7 0 0 0 0
416 27485.4 27491.6 6 0 1 0 0
417 27553.5 27561.6 7 1 0 0 0
15185 27606.0 27606.0 7 0 0 0 0
16110 27648.6 27656.7 8 1 0 0 0
420 27708.7 27714.9 7 0 1 0 0
421 27732.0 27732.0 7 0 0 0 0
16088 27759.0 27759.0 7 0 0 0 0
423 27798.1 27809.3 9 2 0 0 0
15364 27925.8 27933.2 7 0 2 0 0
425 28011.1 28019.2 8 1 0 0 0
15384 28061.8 28061.8 8 0 0 0 0
427 28096.6 28104.7 9 1 0 0 0
428 28149.3 28149.3 9 0 0 0 0
