911214020 {
15185 27022.05 27022.05 8 0 0 0
16110 27062.69 27062.69 8 0 0 0
420 27104.18 27111.28 7 0 1 0
421 27130.82 27138.92 8 1 0 0
16088 27159.42 27159.42 8 0 0 0
423 27197.75 27197.75 8 0 0 0
15364 27330.39 27341.59 8 2 2 0
425 27420.95 27420.95 8 0 0 0
15384 27460.02 27468.12 9 1 0 0
427 27513.12 27524.32 11 2 0 0
428 27571.49 27578.59 10 0 1 0
429 27628.86 27628.86 10 0 0 0
430 27678.22 27678.22 10 0 0 0
431 27729.79 27729.79 10 0 0 0
4727 27783.7 27791.8 11 1 0 0
432 27867.78 27874.88 10 0 1 0
15279 27988.19 27988.19 10 0 0 0
16049 28028.14 28028.14 10 0 0 0
435 28082.56 28093.76 12 2 0 0
436 28146.78 28157.98 14 2 0 0
437 28217.87 28217.87 14 0 0 0
14647 28275.67 28275.67 14 0 0 0
439 28320.17 28320.17 14 0 0 0
440 28414.77 28421.87 13 0 1 0
12754 28478.64 28478.64 13 0 0 0
442 28535.15 28542.25 12 0 1 0
443 28653.66 28660.76 11 0 1 0
445 28878.16 28887.36 9 0 2 0
446 28952.27 28961.47 7 0 2 0
18122 29084.92 29092.02 6 0 1 0
448 29175.91 29189.31 2 0 4 0
1119 29370.22 29370.22 2 0 0 0
1120 29420.7 29420.7 2 0 0 0
1121 29482.7 29482.7 2 0 0 0
3953 29545.68 29545.68 2 0 0 0
3954 29586.21 29586.21 2 0 0 0
8613 29803.97 29803.97 0 0 2 0
     }
- - - - - -
911377020 {
415 27039.51 27039.51 4 0 0 0
416 27092.85 27099.95 3 0 1 0
417 27161.96 27161.96 3 0 0 0
15185 27195.54 27195.54 3 0 0 0
16110 27247.58 27247.58 3 0 0 0
420 27300.02 27308.12 4 1 0 0
421 27321.9 27321.9 4 0 0 0
16088 27349.6 27349.6 4 0 0 0
423 27386.97 27386.97 4 0 0 0
15364 27492.17 27503.37 5 2 1 0
425 27564.26 27564.26 5 0 0 0
15384 27604.65 27612.75 6 1 0 0
427 27660.38 27668.48 7 1 0 0
428 27716.69 27716.69 7 0 0 0
429 27753.56 27753.56 7 0 0 0
430 27799.3 27799.3 7 0 0 0
431 27857.39 27857.39 7 0 0 0
4727 27931.05 27942.25 9 2 0 0
432 28089.68 28097.78 9 1 1 0
15279 28184.86 28184.86 9 0 0 0
16049 28224.39 28224.39 9 0 0 0
435 28253.59 28253.59 9 0 0 0
436 28330.9 28330.9 9 0 0 0
437 28404.53 28415.73 11 2 0 0
14647 28457.48 28457.48 11 0 0 0
439 28521.3 28521.3 11 0 0 0
440 28600.0 28607.1 10 0 1 0
12754 28662.72 28662.72 10 0 0 0
442 28753.39 28761.49 10 1 1 0
443 28849.86 28861.06 11 2 1 0
445 29055.95 29065.15 9 0 2 0
446 29117.53 29126.73 7 0 2 0
18122 29206.6 29214.7 7 1 1 0
448 29301.07 29314.47 4 1 4 0
1119 29509.53 29516.63 3 0 1 0
1120 29578.51 29578.51 3 0 0 0
1121 29633.93 29633.93 3 0 0 0
3953 29677.74 29677.74 3 0 0 0
3954 29719.14 29719.14 3 0 0 0
3954 29719.14 29803.97 3 0 0 0
8613 29994.87 29994.87 0 0 3 0
     }
- - - - - -
911283020 {
18047 27066.72 27066.72 7 0 0 0
17841 27142.32 27153.52 9 2 0 0
412 27221.94 27221.94 9 0 0 0
413 27253.81 27253.81 9 0 0 0
14764 27332.06 27341.26 7 0 2 0
415 27402.99 27402.99 7 0 0 0
416 27441.83 27448.93 6 0 1 0
417 27513.93 27513.93 6 0 0 0
15185 27547.6 27547.6 6 0 0 0
16110 27581.86 27581.86 6 0 0 0
420 27632.48 27640.58 7 1 0 0
421 27657.62 27657.62 7 0 0 0
16088 27674.1 27674.1 7 0 0 0
423 27712.68 27720.78 8 1 0 0
15364 27901.09 27912.29 8 2 2 0
425 27965.76 27965.76 8 0 0 0
15384 28009.11 28009.11 8 0 0 0
427 28051.99 28051.99 8 0 0 0
428 28092.87 28092.87 8 0 0 0
429 28145.16 28153.26 9 1 0 0
430 28180.05 28180.05 9 0 0 0
431 28228.11 28236.21 10 1 0 0
4727 28306.26 28306.26 10 0 0 0
432 28380.72 28388.82 10 1 1 0
15279 28500.73 28500.73 10 0 0 0
16049 28537.79 28548.99 12 2 0 0
435 28603.67 28621.07 16 4 0 0
436 28682.28 28689.38 15 0 1 0
437 28752.36 28760.46 16 1 0 0
14647 28819.66 28830.86 18 2 0 0
439 28864.44 28875.64 20 2 0 0
440 28932.54 28943.74 21 2 1 0
12754 28995.48 29003.58 22 1 0 0
442 29087.07 29095.17 22 1 1 0
443 29256.27 29270.57 24 3 1 0
445 29494.62 29508.02 20 0 4 0
446 29588.02 29601.42 17 1 4 0
18122 29715.52 29726.72 17 2 2 0
448 29794.34 29822.44 7 1 11 0
1119 29986.36 29995.56 5 0 2 0
1119 29986.36 30004.07 5 0 2 0
1120 30085.23 30092.33 4 0 1 0
1121 30138.85 30138.85 4 0 0 0
3953 30175.17 30182.27 3 0 1 0
3954 30232.76 30232.76 3 0 0 0
8613 30415.83 30415.83 0 0 3 0
     }
- - - - - -
910985020 {
15852 27041.17 27049.27 4 1 0 0
409 27089.73 27097.83 5 1 0 0
18047 27151.93 27151.93 5 0 0 0
17841 27248.77 27248.77 5 0 0 0
412 27317.08 27317.08 5 0 0 0
413 27358.59 27358.59 5 0 0 0
14764 27434.53 27441.63 4 0 1 0
415 27523.67 27523.67 4 0 0 0
416 27601.77 27608.87 3 0 1 0
417 27673.24 27673.24 3 0 0 0
15185 27715.87 27715.87 3 0 0 0
16110 27783.72 27791.82 4 1 0 0
420 27829.79 27837.89 5 1 0 0
421 27856.37 27864.47 6 1 0 0
16088 27885.77 27885.77 6 0 0 0
423 27922.86 27930.96 7 1 0 0
15364 28085.07 28099.37 8 3 2 0
425 28143.02 28143.02 8 0 0 0
15384 28167.08 28167.08 8 0 0 0
427 28223.06 28231.16 9 1 0 0
428 28280.77 28291.97 11 2 0 0
429 28340.5 28340.5 11 0 0 0
430 28388.31 28388.31 11 0 0 0
431 28478.75 28478.75 11 0 0 0
4727 28528.8 28528.8 11 0 0 0
432 28610.79 28621.99 12 2 1 0
15279 28698.5 28698.5 12 0 0 0
16049 28735.51 28743.61 13 1 0 0
435 28774.64 28782.74 14 1 0 0
436 28834.05 28842.15 15 1 0 0
437 28963.47 28980.87 19 4 0 0
14647 29107.55 29107.55 19 0 0 0
439 29148.31 29148.31 19 0 0 0
440 29233.51 29254.01 23 5 1 0
12754 29320.4 29328.5 24 1 0 0
442 29400.56 29407.66 23 0 1 0
443 29546.63 29554.73 23 1 1 0
445 29741.03 29752.33 20 0 3 0
446 29823.47 29836.87 16 0 4 0
18122 29902.19 29913.39 16 2 2 0
448 29973.93 29999.93 7 1 10 0
1119 30282.38 30291.58 5 0 2 0
1120 30354.08 30361.18 4 0 1 0
1120 30354.08 30422.93 4 0 1 0
1121 30482.33 30482.33 4 0 0 0
3953 30558.39 30565.49 3 0 1 0
     }
- - - - - -
911298020 {
17169 27017.87 27032.17 8 3 0 0
17162 27102.73 27110.83 9 1 0 0
14959 27189.88 27197.98 10 1 0 0
402 27238.7 27238.7 10 0 0 0
403 27263.23 27263.23 10 0 0 0
17163 27306.36 27314.46 11 1 0 0
15848 27354.96 27363.06 11 1 1 0
406 27407.85 27417.05 9 0 2 0
14500 27467.55 27467.55 9 0 0 0
15852 27511.13 27511.13 9 0 0 0
409 27538.1 27545.2 8 0 1 0
18047 27642.31 27642.31 8 0 0 0
17841 27700.14 27700.14 8 0 0 0
412 27757.55 27757.55 8 0 0 0
413 27798.23 27798.23 8 0 0 0
14764 27840.36 27848.46 8 1 1 0
415 27891.83 27891.83 8 0 0 0
416 27969.98 27981.18 9 2 1 0
417 28032.74 28032.74 9 0 0 0
15185 28071.0 28071.0 9 0 0 0
16110 28147.38 28155.48 9 1 1 0
420 28202.02 28211.22 7 0 2 0
421 28228.24 28228.24 7 0 0 0
16088 28265.26 28265.26 7 0 0 0
423 28289.69 28297.79 8 1 0 0
15364 28420.93 28435.23 9 3 2 0
425 28493.98 28502.08 10 1 0 0
15384 28534.68 28542.78 11 1 0 0
427 28618.02 28632.32 14 3 0 0
428 28671.18 28679.28 14 1 1 0
429 28724.46 28724.46 14 0 0 0
430 28767.87 28775.97 15 1 0 0
431 28827.99 28827.99 15 0 0 0
4727 28928.25 28936.35 16 1 0 0
432 29041.05 29048.15 15 0 1 0
15279 29118.99 29127.09 16 1 0 0
16049 29165.26 29179.56 19 3 0 0
435 29269.43 29289.93 24 5 0 0
436 29395.64 29409.94 27 3 0 0
437 29469.57 29483.87 29 3 1 0
14647 29545.49 29559.79 32 3 0 0
439 29588.57 29605.97 36 4 0 0
440 29694.01 29711.41 38 4 2 0
12754 29746.96 29755.06 39 1 0 0
442 29829.72 29838.92 38 1 2 0
443 29993.44 30006.84 36 2 4 0
445 30223.96 30239.46 31 0 5 0
446 30295.77 30313.37 26 1 6 0
18122 30437.67 30451.97 25 3 4 0
448 30538.6 30577.2 9 0 16 0
     }
- - - - - -
910955020 {
14956 27024.33 27024.33 2 0 0 0
393 27058.05 27058.05 2 0 0 0
394 27071.74 27071.74 2 0 0 0
395 27113.29 27121.39 3 1 0 0
396 27148.94 27148.94 3 0 0 0
397 27191.95 27200.05 4 1 0 0
17169 27277.11 27277.11 4 0 0 0
17162 27306.4 27314.5 5 1 0 0
14959 27377.87 27377.87 5 0 0 0
402 27418.09 27426.19 6 1 0 0
403 27448.99 27448.99 6 0 0 0
17163 27512.0 27520.1 7 1 0 0
15848 27577.17 27577.17 7 0 0 0
406 27614.58 27621.68 6 0 1 0
14500 27683.48 27694.68 8 2 0 0
15852 27747.06 27747.06 8 0 0 0
409 27776.04 27784.14 8 1 1 0
18047 27851.0 27851.0 8 0 0 0
17841 27909.65 27917.75 9 1 0 0
412 27972.37 27972.37 9 0 0 0
413 28021.68 28021.68 9 0 0 0
14764 28089.48 28098.68 7 0 2 0
415 28147.77 28147.77 7 0 0 0
416 28200.72 28207.82 6 0 1 0
417 28288.28 28288.28 6 0 0 0
15185 28328.59 28328.59 6 0 0 0
16110 28370.61 28370.61 6 0 0 0
420 28402.1 28409.2 5 0 1 0
421 28432.49 28432.49 5 0 0 0
16088 28453.86 28453.86 5 0 0 0
423 28480.07 28480.07 5 0 0 0
15364 28569.19 28580.39 6 2 1 0
425 28657.68 28657.68 6 0 0 0
15384 28695.48 28695.48 6 0 0 0
427 28739.8 28747.9 7 1 0 0
428 28784.79 28792.89 8 1 0 0
429 28865.17 28865.17 8 0 0 0
430 28895.15 28895.15 8 0 0 0
431 28958.82 28958.82 8 0 0 0
4727 29051.26 29062.46 10 2 0 0
432 29163.32 29171.42 10 1 1 0
15279 29237.96 29237.96 10 0 0 0
16049 29261.03 29269.13 11 1 0 0
435 29322.38 29330.48 12 1 0 0
436 29428.41 29428.41 12 0 0 0
437 29496.06 29496.06 12 0 0 0
14647 29559.06 29559.06 12 0 0 0
439 29610.78 29610.78 12 0 0 0
440 29700.42 29707.52 11 0 1 0
12754 29771.32 29771.32 11 0 0 0
442 29881.36 29892.56 12 2 1 0
443 30018.41 30025.51 11 0 1 0
445 30237.67 30246.87 9 0 2 0
446 30317.77 30326.97 7 0 2 0
18122 30437.67 30444.77 6 0 1 0
448 30551.37 30564.77 2 0 4 0
     }
- - - - - -
911004030 {
388 27062.29 27073.49 3 2 0 0
389 27099.48 27099.48 3 0 0 0
390 27122.32 27122.32 3 0 0 0
391 27142.37 27150.47 4 1 0 0
14956 27209.67 27209.67 4 0 0 0
393 27245.89 27253.99 5 1 0 0
394 27269.15 27269.15 5 0 0 0
395 27301.79 27301.79 5 0 0 0
396 27330.45 27341.65 7 2 0 0
397 27399.78 27399.78 7 0 0 0
17169 27472.77 27472.77 7 0 0 0
17162 27510.38 27510.38 7 0 0 0
14959 27597.89 27605.99 8 1 0 0
402 27665.15 27665.15 8 0 0 0
403 27687.09 27687.09 8 0 0 0
17163 27720.13 27728.23 9 1 0 0
15848 27770.27 27778.37 10 1 0 0
406 27815.06 27826.26 10 2 2 0
14500 27894.23 27901.33 9 0 1 0
15852 27969.05 27977.15 10 1 0 0
409 28016.93 28026.13 8 0 2 0
18047 28107.96 28107.96 8 0 0 0
17841 28170.77 28170.77 8 0 0 0
412 28248.33 28248.33 8 0 0 0
413 28281.4 28281.4 8 0 0 0
14764 28321.77 28329.87 8 1 1 0
415 28384.13 28384.13 8 0 0 0
416 28427.87 28434.97 7 0 1 0
417 28495.9 28495.9 7 0 0 0
15185 28537.7 28545.8 8 1 0 0
16110 28586.54 28594.64 8 1 1 0
