trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count
910955020,386,27240,27240,0,0,0,0
910955020,388,27288.4,27288.4,0,0,0,0
910955020,389,27316.5,27316.5,0,0,0,0
910955020,390,27343.3,27343.3,0,0,0,0
910955020,391,27366.9,27366.9,0,0,0,0
910955020,14956,27443.3,27443.3,0,0,0,0
910955020,393,27470.2,27470.2,0,0,0,0
910955020,394,27484.1,27484.1,0,0,0,0
910955020,395,27516.3,27516.3,0,0,0,0
910955020,396,27540.5,27540.5,0,0,0,0
910955020,397,27584.5,27584.5,0,0,0,0
910955020,17169,27644.2,27644.2,0,0,0,0
910955020,17162,27693.0,27693.0,0,0,0,0
910955020,14959,27764.1,27764.1,0,0,0,0
910955020,402,27797.1,27797.1,0,0,0,0
910955020,403,27830.0,27830.0,0,0,0,0
910955020,17163,27870.6,27870.6,0,0,0,0
910955020,15848,27929.9,27929.9,0,0,0,0
910955020,406,27961.9,27961.9,0,0,0,0
910955020,14500,28041.6,28041.6,0,0,0,0
910955020,15852,28116.8,28116.8,0,0,0,0
910955020,409,28151.9,28151.9,0,0,0,0
910955020,18047,28247.4,28247.4,0,0,0,0
910955020,17841,28309.4,28317.4,1,1,0,0
910955020,412,28364.1,28364.1,1,0,0,0
910955020,413,28420.0,28420.0,1,0,0,0
910955020,14764,28489.8,28489.8,1,0,0,0
910955020,415,28536.1,28536.1,1,0,0,0
910955020,416,28588.8,28596.8,2,1,0,0
910955020,417,28679.9,28686.1,1,0,1,0
910955020,15185,28726.1,28726.1,1,0,0,0
910955020,16110,28760.8,28760.8,1,0,0,0
910955020,420,28815.1,28815.1,1,0,0,0
910955020,421,28841.4,28841.4,1,0,0,0
910955020,16088,28861.0,28861.0,1,0,0,0
910955020,423,28894.1,28902.1,2,1,0,0
910955020,15364,29028.9,29045.9,4,4,2,0
910955020,425,29120.8,29120.8,4,0,0,0
910955020,15384,29159.0,29170.0,6,2,0,0
910955020,427,29216.7,29227.7,8,2,0,0
910955020,428,29278.1,29286.1,9,1,0,0
910955020,429,29317.7,29317.7,9,0,0,0
910955020,430,29350.7,29358.7,10,1,0,0
910955020,431,29445.0,29453.0,11,1,0,0
910955020,4727,29542.9,29556.9,13,3,1,0
910955020,432,29668.5,29679.5,15,2,0,0
910955020,15279,29747.1,29747.1,15,0,0,0
910955020,16049,29769.0,29783.0,18,3,0,0
910955020,435,29849.6,29878.6,26,8,0,0
910955020,436,29975.8,29986.8,28,2,0,0
910955020,437,30039.7,30050.7,30,2,0,0
910955020,14647,30111.2,30125.2,33,3,0,0
910955020,439,30170.3,30184.3,36,3,0,0
910955020,440,30265.7,30276.7,37,2,1,0
910955020,12754,30333.3,30344.3,39,2,0,0
910955020,442,30420.4,30428.4,39,1,1,0
910955020,443,30595.8,30615.8,39,5,5,0
910955020,445,30813.7,30833.1,27,0,12,0
910955020,446,30913.8,30923.6,23,0,4,0
910955020,18122,31021.5,31031.3,19,0,4,0
910955020,448,31180.0,31201.8,7,2,14,0
910955020,1119,31358.9,31367.5,4,0,3,0
910955020,1120,31438.2,31444.4,3,0,1,0
910955020,1121,31508.6,31508.6,3,0,0,0
910955020,3953,31563.4,31563.4,3,0,0,0
910955020,3954,31605.7,31605.7,3,0,0,0
910955020,8613,31732.2,31732.2,0,0,3,0
911004030,386,27600,27600,0,0,0,0
911004030,388,27641.2,27641.2,0,0,0,0
911004030,389,27665.2,27665.2,0,0,0,0
911004030,390,27683.9,27683.9,0,0,0,0
911004030,391,27707.8,27707.8,0,0,0,0
911004030,14956,27770.1,27770.1,0,0,0,0
911004030,393,27789.7,27789.7,0,0,0,0
911004030,394,27807.5,27807.5,0,0,0,0
911004030,395,27842.4,27842.4,0,0,0,0
911004030,396,27869.7,27869.7,0,0,0,0
911004030,397,27917.2,27917.2,0,0,0,0
911004030,17169,27973.6,27973.6,0,0,0,0
911004030,17162,28017.2,28017.2,0,0,0,0
