trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count,hold_sec
910955020,386,7:35:15,7:35:15,0,0,0,0,0
910955020,388,7:35:57,7:35:57,0,0,0,0,0
910955020,389,7:36:21,7:36:29,1,1,0,0,0
910955020,390,7:36:52,7:36:52,1,0,0,0,0
910955020,391,7:37:09,7:37:09,1,0,0,0,0
910955020,14956,7:38:23,7:38:34,3,2,0,0,0
910955020,393,7:39:05,7:39:05,3,0,0,0,0
910955020,394,7:39:25,7:39:25,3,0,0,0,0
910955020,395,7:40:00,7:40:00,3,0,0,0,0
910955020,396,7:40:27,7:40:35,4,1,0,0,0
910955020,397,7:41:14,7:41:22,5,1,0,0,0
910955020,17169,7:42:27,7:42:27,5,0,0,0,0
910955020,17162,7:43:14,7:43:14,5,0,0,0,0
910955020,14959,7:44:41,7:44:41,5,0,0,0,0
910955020,402,7:45:44,7:45:44,5,0,0,0,0
910955020,403,7:46:07,7:46:07,5,0,0,0,0
910955020,17163,7:46:44,7:46:44,5,0,0,0,0
910955020,15848,7:47:25,7:47:25,5,0,0,0,0
910955020,406,7:47:59,7:48:05,4,0,1,0,0
910955020,14500,7:48:58,7:48:58,4,0,0,0,0
910955020,15852,7:49:53,7:49:53,4,0,0,0,0
910955020,409,7:50:33,7:50:41,5,1,0,0,0
910955020,18047,7:52:21,7:52:29,6,1,0,0,0
910955020,17841,7:53:39,7:53:39,6,0,0,0,0
910955020,412,7:54:40,7:54:48,7,1,0,0,0
910955020,413,7:55:25,7:55:25,7,0,0,0,0
910955020,14764,7:56:22,7:56:30,6,1,2,0,0
910955020,415,7:57:22,7:57:22,6,0,0,0,0
910955020,416,7:58:08,7:58:14,5,0,1,0,0
910955020,417,7:59:21,7:59:21,5,0,0,0,0
910955020,15185,7:59:50,7:59:50,5,0,0,0,0
910955020,16110,8:00:28,8:00:28,5,0,0,0,0
910955020,420,8:01:18,8:01:26,6,1,0,0,0
910955020,421,8:01:47,8:01:47,6,0,0,0,0
910955020,16088,8:02:08,8:02:16,7,1,0,0,0
910955020,423,8:02:48,8:02:56,8,1,0,0,0
910955020,15364,8:05:12,8:05:25,3,1,6,0,0
910955020,425,8:06:51,8:06:51,3,0,0,0,0
910955020,15384,8:07:27,8:07:47,7,5,1,0,0
910955020,427,8:08:22,8:08:30,8,1,0,0,0
910955020,428,8:09:21,8:09:32,10,2,0,0,0
910955020,429,8:10:05,8:10:05,10,0,0,0,0
910955020,430,8:10:42,8:10:42,10,0,0,0,0
910955020,431,8:11:42,8:11:42,10,0,0,0,0
910955020,4727,8:13:12,8:13:26,13,3,0,0,0
910955020,432,8:14:45,8:14:56,15,2,0,0,0
910955020,15279,8:15:55,8:15:55,15,0,0,0,0
910955020,16049,8:16:15,8:16:55,17,2,0,0,40
910955020,435,8:17:53,8:18:04,19,2,0,0,0
910955020,436,8:19:24,8:19:44,23,5,1,0,0
910955020,437,8:20:38,8:20:49,25,2,0,0,0
910955020,14647,8:21:59,8:22:07,26,1,0,0,0
910955020,439,8:22:55,8:23:03,27,1,0,0,0
910955020,440,8:24:14,8:24:22,26,1,2,0,0
910955020,12754,8:25:14,8:25:14,26,0,0,0,0
910955020,442,8:26:27,8:26:38,27,2,1,0,0
910955020,443,8:29:36,8:30:02,33,7,1,0,0
910955020,445,8:35:16,8:35:27,28,0,5,0,0
910955020,446,8:36:40,8:36:49,24,0,4,0,0
910955020,18122,8:38:26,8:38:37,19,0,5,0,0
910955020,448,8:41:28,8:41:46,8,0,11,0,0
910955020,1119,8:43:58,8:44:04,7,0,1,0,0
910955020,1120,8:45:09,8:45:09,7,0,0,0,0
910955020,1121,8:46:17,8:46:17,7,0,0,0,0
910955020,3953,8:47:52,8:47:52,7,0,0,0,0
910955020,3954,8:48:25,8:48:25,7,0,0,0,0
