 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
409 26407.3 26413.5 7 0 1 0 0 0
18047 26478.6 26486.7 8 1 0 0 0 0
17841 26522.0 26522.0 8 0 0 0 0 0
412 26569.1 26569.1 8 0 0 0 0 0
413 26597.6 26597.6 8 0 0 0 0 0
14764 26639.9 26648.0 8 1 1 0 0 0
415 26700.7 26700.7 8 0 0 0 0 0
416 26729.5 26735.7 7 0 1 0 0 0
417 26792.5 26792.5 7 0 0 0 0 0
15185 26843.6 26843.6 7 0 0 0 0 0
16110 26898.4 26898.4 7 0 0 0 0 0
420 26956.0 26964.1 8 1 0 0 0 0
421 26985.8 26993.9 9 1 0 0 0 0
16088 27020.1 27020.1 9 0 0 0 0 0
423 27061.8 27061.8 9 0 0 0 0 0
15364 27207.6 27225.0 11 4 2 0 0 0
425 27288.3 27299.5 13 2 0 0 0 0
15384 27344.0 27358.3 15 3 1 0 0 0
427 27405.9 27417.1 17 2 0 0 0 0
428 27474.2 27482.3 17 1 1 0 0 0
429 27535.6 27535.6 17 0 0 0 0 0
430 27570.6 27570.6 17 0 0 0 0 0
431 27618.3 27626.4 18 1 0 0 0 0
4727 27669.9 27676.1 17 0 1 0 0 0
432 27756.4 27764.5 16 1 2 0 0 0
15279 27835.5 27835.5 16 0 0 0 0 0
16049 27869.7 27869.7 16 0 0 0 0 0
435 27906.2 27917.4 18 2 0 0 0 0
436 27976.3 27987.5 19 2 1 0 0 0
437 28042.8 28050.9 20 1 0 0 0 0
14647 28118.1 28126.2 21 1 0 0 0 0
439 28181.3 28181.3 21 0 0 0 0 0
440 28274.6 28282.0 19 0 2 0 0 0
12754 28328.3 28328.3 19 0 0 0 0 0
442 28368.7 28374.9 18 0 1 0 0 0
443 28483.5 28500.9 20 4 2 0 0 0
445 28671.0 28678.4 18 0 2 0 0 0
446 28762.6 28772.4 14 0 4 0 0 0
18122 28842.9 28860.3 16 4 2 0 0 0
     }
- - - - - -
911377020 {
