911377020, [0.04477611940298507,  1,  372.1954236008496,  263.20459966458293,  0] ,0,60.367667971349874, [0.11940298507462686,  1,  328.45048764838066,  279.82733168346385,  0] 
911377020, [0.11940298507462686,  1,  328.45048764838066,  279.82733168346385,  0] ,1,44.74412255749121, [0.19402985074626866,  2,  307.5139217627184,  303.6348883552928,  0] 
911377020, [0.19402985074626866,  2,  307.5139217627184,  303.6348883552928,  0] ,2,-11.246306199635, [0.2835820895522388,  3,  309.5881241586467,  294.4627845515861,  1] 
911377020, [0.2835820895522388,  3,  309.5881241586467,  294.4627845515861,  1] ,1,-60.26235860973247, [0.373134328358209,  3,  321.2786503096613,  396.6663485264544,  0] 
911377020, [0.373134328358209,  3,  321.2786503096613,  396.6663485264544,  0] ,3,32.33811651359065, [0.4626865671641791,  6,  351.9432843297909,  394.99286603299333,  1] 
911377020, [0.4626865671641791,  6,  351.9432843297909,  394.99286603299333,  1] ,3,3.982688329535449, [0.5522388059701493,  5,  375.37537557449104,  336.3084822008241,  0] 
911377020, [0.5522388059701493,  5,  375.37537557449104,  336.3084822008241,  0] ,1,3.6601695360259328, [0.6417910447761194,  6,  332.8968101872779,  368.3035340249189,  0] 
911377020, [0.6417910447761194,  6,  332.8968101872779,  368.3035340249189,  0] ,3,-7.1038377687982575, [0.7014925373134329,  6,  340.27962168711383,  382.7901832935531,  0] 
911377020, [0.7014925373134329,  6,  340.27962168711383,  382.7901832935531,  0] ,3,35.69613558380297, [0.835820895522388,  7,  393.9787558601747,  400.79318188281104,  2] 
911283020, [0.04477611940298507,  1,  302.9176802623442,  320.2869194022387,  0] ,3,1.972900472352194, [0.11940298507462686,  1,  327.6118351755031,  312.2154965079608,  0] 
911283020, [0.11940298507462686,  1,  327.6118351755031,  312.2154965079608,  0] ,1,-3.7249968068572343, [0.19402985074626866,  1,  315.4398101019433,  334.5611455763428,  0] 
911283020, [0.19402985074626866,  1,  315.4398101019433,  334.5611455763428,  0] ,3,-14.192445691729517, [0.2835820895522388,  3,  328.028045382187,  361.341826548316,  0] 
911283020, [0.2835820895522388,  3,  328.028045382187,  361.341826548316,  0] ,3,3.008194686455681, [0.373134328358209,  4,  370.98610791939063,  340.68052143971727,  0] 
