 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
15852 26431.0 26431.0 11 0 0 0 0 0
409 26467.7 26473.9 10 0 1 0 0 0
18047 26551.3 26559.4 11 1 0 0 0 0
17841 26594.6 26594.6 11 0 0 0 0 0
412 26647.2 26647.2 11 0 0 0 0 0
413 26678.1 26678.1 11 0 0 0 0 0
14764 26725.2 26736.4 11 2 2 0 0 0
415 26789.2 26789.2 11 0 0 0 0 0
416 26820.1 26827.5 9 0 2 0 0 0
417 26908.2 26908.2 9 0 0 0 0 0
15185 26960.1 26960.1 9 0 0 0 0 0
16110 27019.6 27019.6 9 0 0 0 0 0
420 27067.7 27073.9 8 0 1 0 0 0
421 27093.2 27104.4 10 2 0 0 0 0
16088 27130.4 27138.5 11 1 0 0 0 0
423 27178.7 27178.7 11 0 0 0 0 0
15364 27323.8 27332.4 9 1 3 0 0 0
425 27396.2 27396.2 9 0 0 0 0 0
15384 27440.7 27448.8 10 1 0 0 0 0
427 27493.3 27504.5 12 2 0 0 0 0
428 27543.9 27550.1 11 0 1 0 0 0
429 27608.9 27608.9 11 0 0 0 0 0
430 27654.5 27654.5 11 0 0 0 0 0
431 27698.2 27698.2 11 0 0 0 0 0
4727 27746.7 27757.9 13 2 0 0 0 0
432 27827.6 27833.8 12 0 1 0 0 0
15279 27895.2 27895.2 12 0 0 0 0 0
16049 27921.1 27929.2 13 1 0 0 0 0
435 27966.9 27975.0 14 1 0 0 0 0
436 28039.6 28050.8 15 2 1 0 0 0
437 28111.7 28111.7 15 0 0 0 0 0
14647 28183.8 28183.8 15 0 0 0 0 0
439 28239.5 28247.6 16 1 0 0 0 0
440 28346.2 28352.4 15 0 1 0 0 0
12754 28408.4 28408.4 15 0 0 0 0 0
442 28475.6 28481.8 14 0 1 0 0 0
443 28593.6 28601.0 12 0 2 0 0 0
445 28801.1 28809.2 11 1 2 0 0 0
     }
- - - - - -
911377020 {
14959 26404.2 26412.3 6 1 0 0 0 0
402 26450.5 26450.5 6 0 0 0 0 0
403 26476.3 26476.3 6 0 0 0 0 0
17163 26517.5 26517.5 6 0 0 0 0 0
15848 26574.5 26585.7 8 2 0 0 0 0
406 26626.5 26637.7 10 2 0 0 0 0
14500 26683.0 26691.1 11 1 0 0 0 0
15852 26757.0 26757.0 11 0 0 0 0 0
409 26794.3 26805.5 12 2 1 0 0 0
18047 26895.9 26895.9 12 0 0 0 0 0
17841 26936.9 26948.1 14 2 0 0 0 0
412 26999.9 26999.9 14 0 0 0 0 0
413 27024.5 27024.5 14 0 0 0 0 0
14764 27066.7 27074.8 13 1 2 0 0 0
415 27132.7 27132.7 13 0 0 0 0 0
416 27191.5 27198.9 11 0 2 0 0 0
417 27263.4 27271.5 12 1 0 0 0 0
15185 27304.7 27304.7 12 0 0 0 0 0
16110 27360.7 27368.8 12 1 1 0 0 0
420 27409.3 27423.6 14 3 1 0 0 0
421 27447.7 27447.7 14 0 0 0 0 0
16088 27480.8 27480.8 14 0 0 0 0 0
423 27516.8 27516.8 14 0 0 0 0 0
15364 27618.6 27642.2 17 6 3 0 0 0
425 27708.2 27708.2 17 0 0 0 0 0
15384 27741.0 27747.2 16 0 1 0 0 0
427 27780.8 27780.8 16 0 0 0 0 0
428 27828.5 27836.6 16 1 1 0 0 0
429 27880.7 27880.7 16 0 0 0 0 0
430 27931.4 27931.4 16 0 0 0 0 0
431 27966.6 27996.6 16 0 0 0 30 0
4727 28039.2 28047.3 16 1 1 0 0 0
432 28117.4 28124.8 14 0 2 0 0 0
15279 28201.4 28201.4 14 0 0 0 0 0
16049 28242.4 28242.4 14 0 0 0 0 0
435 28280.2 28294.5 17 3 0 0 0 0
436 28355.5 28372.9 20 4 1 0 0 0
437 28467.4 28481.7 23 3 0 0 0 0
14647 28556.9 28556.9 23 0 0 0 0 0
439 28606.6 28614.7 24 1 0 0 0 0
440 28686.4 28694.5 23 1 2 0 0 0
12754 28745.7 28745.7 23 0 0 0 0 0
442 28812.5 28818.7 22 0 1 0 0 0
     }
- - - - - -
911283020 {
397 26407.0 26415.1 6 1 0 0 0 0
17169 26463.7 26463.7 6 0 0 0 0 0
17162 26518.0 26518.0 6 0 0 0 0 0
14959 26628.3 26658.3 5 0 1 0 30 0
402 26690.8 26698.9 6 1 0 0 0 0
403 26726.5 26726.5 6 0 0 0 0 0
17163 26772.4 26772.4 6 0 0 0 0 0
15848 26821.8 26821.8 6 0 0 0 0 0
