stop,wait_time_sec,stop_lat,stop_lon,stop_sequence
386,179.68999999999988,41.880313,-87.774043,0
388,184.5687499999999,41.88000915,-87.7714723,1
389,171.89090909090885,41.88008776,-87.76992191,2
390,0.0,41.88010476,-87.76821491,3
391,178.6333333333334,41.88014676,-87.76661691,4
14956,180.41463414634146,41.88014099,-87.76461188,5
393,0.0,41.88018349,-87.7632177,6
394,181.88749999999982,41.88020276,-87.76191891,7
395,171.59999999999945,41.88019981,-87.75996715,8
396,175.4,41.88025187,-87.75778965,9
397,177.301886792453,41.88027,-87.75526,10
17169,187.25,41.88029685,-87.75221539,11
17162,169.0678571428572,41.88033514,-87.7491367,12
14959,178.85652173913047,41.88039237,-87.74496781,13
402,0.0,41.880443,-87.742998,14
403,194.17499999999927,41.880475,-87.740705,15
17163,170.23124999999982,41.88048501,-87.73768052,16
15848,186.1705882352942,41.88050398,-87.7352163,17
406,189.82391304347829,41.88053063,-87.7331241,18
14500,175.98500000000004,41.88056848,-87.7304601,19
15852,184.92999999999992,41.88059058,-87.72786002,20
409,180.65833333333345,41.88061422,-87.72582347,21
18047,182.76500000000004,41.88070328,-87.72286077,22
17841,187.22903225806436,41.88074353,-87.72045859,23
412,0.0,41.8808072,-87.7159745,24
413,156.14999999999964,41.88081388,-87.71381964,25
14764,187.77000000000007,41.88084064,-87.71073049,26
415,0.0,41.880887,-87.708722,27
416,174.0619047619047,41.880902,-87.706333,28
417,179.53636363636394,41.880952,-87.703147,29
15185,182.45882352941152,41.88095403,-87.70088084,30
16110,174.44999999999968,41.88099888,-87.69856203,31
420,175.4125000000001,41.88100858,-87.69600765,32
421,175.83749999999964,41.88103245,-87.694048,33
16088,0.0,41.88103301,-87.69229365,34
423,187.68000000000066,41.88106252,-87.68897646,35
15364,183.8870786516854,41.88109893,-87.68607651,36
425,0.0,41.88112797,-87.68410996,37
15384,183.76893939393946,41.88117403,-87.68122249,38
427,182.93469387755115,41.881232,-87.679293,39
428,190.07297297297313,41.881262,-87.67685,40
429,0.0,41.88129674,-87.67424663,41
430,186.83823529411777,41.8813284,-87.67186305,42
431,182.3357142857146,41.88137,-87.669513,43
4727,185.36937500000013,41.881385,-87.668503,44
432,189.578125,41.88139461,-87.66699977,45
15279,187.3384615384615,41.88143358,-87.66418871,46
16049,180.33374999999992,41.88146881,-87.66201484,47
435,185.26597938144317,41.881525,-87.659765,48
436,181.1134615384615,41.881545,-87.657333,49
437,182.95232558139548,41.881608,-87.654897,50
14647,183.27857142857144,41.88165169,-87.65191235,51
439,194.0303571428571,41.88167775,-87.64983775,52
440,189.15769230769206,41.882,-87.64728,53
12754,192.96666666666684,41.8830708,-87.64669495,54
442,186.71400000000008,41.88311,-87.642848,55
443,194.11548672566371,41.883084,-87.639976,56
445,0.0,41.883128,-87.635516,57
446,191.3,41.883137,-87.632625,58
18122,191.74210526315792,41.88314707,-87.63019604,59
448,192.44428571428568,41.88316957,-87.62749695,60
1119,0.0,41.88468794,-87.62431755,61
1120,0.0,41.88669974,-87.624384,62
1121,0.0,41.888076,-87.624425,63
3953,0.0,41.887978,-87.621979,64
3954,207.76249999999982,41.887792,-87.620967,65
8613,0.0,41.884688,-87.620796,66
