911377020, [0.04477611940298507,  1,  380.3865404737444,  324.65350525764734,  0] ,1,14.974932745393744, [0.11940298507462686,  0,  365.8465464414003,  325.08844397069697,  0] 
911377020, [0.11940298507462686,  0,  365.8465464414003,  325.08844397069697,  0] ,1,4.754329335257353, [0.19402985074626866,  2,  333.7522188065159,  369.75599194196184,  0] 
911377020, [0.19402985074626866,  2,  333.7522188065159,  369.75599194196184,  0] ,3,23.79187411435487, [0.2835820895522388,  5,  342.925573259472,  330.7136742383809,  0] 
911377020, [0.2835820895522388,  5,  342.925573259472,  330.7136742383809,  0] ,1,-97.9338266943414, [0.373134328358209,  5,  335.3826434921102,  445.5283692075427,  0] 
911377020, [0.373134328358209,  5,  335.3826434921102,  445.5283692075427,  0] ,5,46.40290180622833, [0.4626865671641791,  1,  371.67855473412055,  435.4213786433247,  0] 
911377020, [0.4626865671641791,  1,  371.67855473412055,  435.4213786433247,  0] ,3,54.36089330237155, [0.5522388059701493,  2,  360.85836925831245,  351.47643865147984,  2] 
911377020, [0.5522388059701493,  2,  360.85836925831245,  351.47643865147984,  2] ,1,-6.6818959318698035, [0.6417910447761194,  7,  365.5255458978754,  349.461719359173,  0] 
911377020, [0.6417910447761194,  7,  365.5255458978754,  349.461719359173,  0] ,1,13.377440886473778, [0.7014925373134329,  7,  360.3769361906707,  363.0633218428993,  0] 
911377020, [0.7014925373134329,  7,  360.3769361906707,  363.0633218428993,  0] ,1,-317.67880776254606, [0.835820895522388,  9,  204.87485228353762,  525.2400456983123,  2] 
911283020, [0.04477611940298507,  2,  319.4757300953752,  365.17777516227216,  0] ,3,14.971659822796937, [0.11940298507462686,  3,  357.9094146073985,  327.17902936329847,  0] 
911283020, [0.11940298507462686,  3,  357.9094146073985,  327.17902936329847,  0] ,1,27.78416114416177, [0.19402985074626866,  2,  349.9572695143979,  347.01104541445966,  0] 
911283020, [0.19402985074626866,  2,  349.9572695143979,  347.01104541445966,  0] ,2,-91.41099913055587, [0.2835820895522388,  3,  388.5724288006204,  294.2152055701263,  0] 
911283020, [0.2835820895522388,  3,  388.5724288006204,  294.2152055701263,  0] ,1,24.55484518641242, [0.373134328358209,  3,  420.7507908229236,  350.9484127788419,  0] 
911283020, [0.373134328358209,  3,  420.7507908229236,  350.9484127788419,  0] ,1,9.263508993084542, [0.4626865671641791,  1,  379.93625326664915,  440.4751223176463,  0] 
911283020, [0.4626865671641791,  1,  379.93625326664915,  440.4751223176463,  0] ,3,52.92820427832703, [0.5522388059701493,  4,  388.66705043359616,  396.2777152062663,  0] 
911283020, [0.5522388059701493,  4,  388.66705043359616,  396.2777152062663,  0] ,2,-44.652142285518494, [0.6417910447761194,  10,  424.41452112101615,  372.1517140628275,  0] 
911283020, [0.6417910447761194,  10,  424.41452112101615,  372.1517140628275,  0] ,1,17.45647448726595, [0.7014925373134329,  12,  382.9256988462839,  348.11936627536124,  0] 
911283020, [0.7014925373134329,  12,  382.9256988462839,  348.11936627536124,  0] ,1,-128.83284013936645, [0.835820895522388,  16,  578.6709923342714,  415.0318196239823,  1] 
910985020, [0.04477611940298507,  4,  335.9494945024562,  369.22828065981594,  0] ,3,18.774889114745747, [0.11940298507462686,  4,  347.3931541728052,  332.88925713019125,  0] 
910985020, [0.11940298507462686,  4,  347.3931541728052,  332.88925713019125,  0] ,1,-13.210158862053504, [0.19402985074626866,  3,  355.1278946534112,  327.41383874874373,  1] 
910985020, [0.19402985074626866,  3,  355.1278946534112,  327.41383874874373,  1] ,1,-40.54392789992562, [0.2835820895522388,  5,  361.9449545303396,  293.6869707257465,  2] 
