stop,wait_time_sec,stop_lat,stop_lon
386,329.26618016486424,41.880313,-87.774043
388,308.74338457343924,41.88000915,-87.7714723
389,404.6028669880342,41.88008776,-87.76992191
390,348.5095849145567,41.88010476,-87.76821491
391,365.0325957779117,41.88014676,-87.76661691
14956,292.89111543162943,41.88014099,-87.76461188
393,156.67116065844934,41.88018349,-87.7632177
394,160.71714096075465,41.88020276,-87.76191891
395,329.21766910595943,41.88019981,-87.75996715
396,271.2017548511947,41.88025187,-87.75778965
397,333.6910791372032,41.88027,-87.75526
17169,144.75980755715682,41.88029685,-87.75221539
17162,245.73788556994663,41.88033514,-87.7491367
14959,222.44397818744991,41.88039237,-87.74496781
402,313.8209017910264,41.880443,-87.742998
403,0.0,41.880475,-87.740705
17163,232.90270111723197,41.88048501,-87.73768052
15848,360.6834068397189,41.88050398,-87.7352163
406,316.82636845326385,41.88053063,-87.7331241
14500,376.1418598289553,41.88056848,-87.7304601
15852,281.40457484319086,41.88059058,-87.72786002
409,370.01492934871413,41.88061422,-87.72582347
18047,363.4513583439562,41.88070328,-87.72286077
17841,346.1717691915265,41.88074353,-87.72045859
412,238.79679122963898,41.8808072,-87.7159745
413,0.0,41.88081388,-87.71381964
14764,238.33542671053166,41.88084064,-87.71073049
415,217.28496831516168,41.880887,-87.708722
416,397.9649869179945,41.880902,-87.706333
417,307.32833064434607,41.880952,-87.703147
15185,325.0516293402143,41.88095403,-87.70088084
16110,365.32386477824804,41.88099888,-87.69856203
420,359.0336072409248,41.88100858,-87.69600765
421,234.5857478900147,41.88103245,-87.694048
16088,275.9368593228415,41.88103301,-87.69229365
423,187.8475335509038,41.88106252,-87.68897646
15364,399.2459893151237,41.88109893,-87.68607651
425,300.0179530092776,41.88112797,-87.68410996
15384,390.49079515417486,41.88117403,-87.68122249
427,431.1514723864813,41.881232,-87.679293
428,403.9145005129473,41.881262,-87.67685
429,349.30200455472794,41.88129674,-87.67424663
430,710.5620101075226,41.8813284,-87.67186305
431,315.9915653806617,41.88137,-87.669513
4727,275.67550356597434,41.881385,-87.668503
432,434.0305454447526,41.88139461,-87.66699977
15279,345.78763380612844,41.88143358,-87.66418871
16049,317.71867795615566,41.88146881,-87.66201484
435,437.86567157363123,41.881525,-87.659765
436,587.0216910976114,41.881545,-87.657333
437,867.4444645820453,41.881608,-87.654897
14647,1059.4615408688715,41.88165169,-87.65191235
439,316.40846365036805,41.88167775,-87.64983775
440,469.54796453209167,41.882,-87.64728
12754,540.297435714561,41.8830708,-87.64669495
442,348.2728104394864,41.88311,-87.642848
443,266.24954833580443,41.883084,-87.639976
445,346.4698775340112,41.883128,-87.635516
446,343.7728594283444,41.883137,-87.632625
18122,334.8580867279916,41.88314707,-87.63019604
448,296.61582626279943,41.88316957,-87.62749695
1119,38.40007350354608,41.88468794,-87.62431755
1120,0.0,41.88669974,-87.624384
1121,0.0,41.888076,-87.624425
3953,0.0,41.887978,-87.621979
3954,0.0,41.887792,-87.620967
8613,0.0,41.884688,-87.620796
