trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count
910955020,386,27240,27240,0,0,0,0
910955020,388,27279.8,27279.8,0,0,0,0
910955020,389,27304.4,27304.4,0,0,0,0
910955020,390,27332.4,27332.4,0,0,0,0
910955020,391,27349.9,27349.9,0,0,0,0
910955020,14956,27414.6,27425.6,2,2,0,0
910955020,393,27454.2,27454.2,2,0,0,0
910955020,394,27473.8,27481.8,3,1,0,0
910955020,395,27514.7,27514.7,3,0,0,0
910955020,396,27540.3,27540.3,3,0,0,0
910955020,397,27600.2,27600.2,3,0,0,0
910955020,17169,27668.5,27668.5,3,0,0,0
910955020,17162,27707.2,27707.2,3,0,0,0
910955020,14959,27777.6,27777.6,3,0,0,0
910955020,402,27823.7,27823.7,3,0,0,0
910955020,403,27855.6,27855.6,3,0,0,0
910955020,17163,27890.3,27890.3,3,0,0,0
910955020,15848,27930.2,27930.2,3,0,0,0
910955020,406,27973.6,27973.6,3,0,0,0
910955020,14500,28014.5,28020.7,2,0,1,0
910955020,15852,28070.8,28070.8,2,0,0,0
910955020,409,28112.6,28112.6,2,0,0,0
910955020,18047,28200.5,28200.5,2,0,0,0
910955020,17841,28259.0,28259.0,2,0,0,0
910955020,412,28321.2,28321.2,2,0,0,0
910955020,413,28362.3,28362.3,2,0,0,0
910955020,14764,28419.9,28427.9,3,1,0,0
910955020,415,28484.1,28484.1,3,0,0,0
910955020,416,28534.8,28541.0,2,0,1,0
910955020,417,28616.3,28616.3,2,0,0,0
910955020,15185,28654.1,28654.1,2,0,0,0
910955020,16110,28715.2,28721.4,1,0,1,0
910955020,420,28775.8,28775.8,1,0,0,0
910955020,421,28797.8,28797.8,1,0,0,0
910955020,16088,28822.7,28830.7,2,1,0,0
910955020,423,28866.7,28866.7,2,0,0,0
910955020,15364,28982.6,28988.8,1,0,1,0
910955020,425,29080.9,29080.9,1,0,0,0
910955020,15384,29130.2,29141.2,3,2,0,0
910955020,427,29178.6,29186.6,4,1,0,0
910955020,428,29223.6,29223.6,4,0,0,0
910955020,429,29255.6,29255.6,4,0,0,0
910955020,430,29290.8,29290.8,4,0,0,0
910955020,431,29362.3,29362.3,4,0,0,0
910955020,4727,29468.9,29479.9,6,2,0,0
910955020,432,29560.4,29566.6,5,0,1,0
910955020,15279,29648.8,29648.8,5,0,0,0
910955020,16049,29680.8,29688.8,6,1,0,0
910955020,435,29757.5,29757.5,6,0,0,0
910955020,436,29847.1,29861.1,8,3,1,0
910955020,437,29940.5,29948.5,9,1,0,0
910955020,14647,30016.6,30027.6,11,2,0,0
910955020,439,30071.6,30071.6,11,0,0,0
910955020,440,30161.0,30172.0,13,2,0,0
910955020,12754,30234.6,30234.6,13,0,0,0
910955020,442,30312.8,30312.8,13,0,0,0
910955020,443,30439.3,30456.3,16,4,1,0
910955020,445,30676.8,30687.8,11,0,5,0
910955020,446,30779.1,30785.3,10,0,1,0
910955020,18122,30888.4,30894.6,9,0,1,0
910955020,448,31056.6,31070.0,4,2,7,0
910955020,1119,31199.5,31206.9,2,0,2,0
910955020,1120,31281.0,31281.0,2,0,0,0
910955020,1121,31346.8,31346.8,2,0,0,0
910955020,3953,31433.2,31433.2,2,0,0,0
910955020,3954,31472.3,31472.3,2,0,0,0
910955020,8613,31608.8,31608.8,0,0,2,0
911004030,386,27600,27600,0,0,0,0
911004030,388,27638.2,27646.2,1,1,0,0
911004030,389,27675.4,27683.4,2,1,0,0
911004030,390,27706.9,27706.9,2,0,0,0
911004030,391,27724.2,27732.2,3,1,0,0
911004030,14956,27819.5,27830.5,4,2,1,0
911004030,393,27857.9,27857.9,4,0,0,0
911004030,394,27878.7,27878.7,4,0,0,0
911004030,395,27919.7,27927.7,5,1,0,0
911004030,396,27969.2,27980.2,7,2,0,0
911004030,397,28032.1,28032.1,7,0,0,0
911004030,17169,28098.9,28106.9,8,1,0,0
911004030,17162,28154.0,28154.0,8,0,0,0
911004030,14959,28239.1,28247.1,9,1,0,0
911004030,402,28292.9,28292.9,9,0,0,0
911004030,403,28316.6,28316.6,9,0,0,0
911004030,17163,28359.5,28367.5,10,1,0,0
911004030,15848,28435.1,28443.1,11,1,0,0
911004030,406,28490.3,28497.7,9,0,2,0
911004030,14500,28554.6,28562.6,9,1,1,0
911004030,15852,28622.7,28622.7,9,0,0,0
911004030,409,28661.4,28669.4,10,1,0,0
911004030,18047,28749.9,28757.9,11,1,0,0
911004030,17841,28824.2,28824.2,11,0,0,0
911004030,412,28882.8,28882.8,11,0,0,0
911004030,413,28921.8,28921.8,11,0,0,0
911004030,14764,28986.4,28995.0,8,0,3,0
911004030,415,29034.1,29034.1,8,0,0,0
911004030,416,29076.9,29084.3,6,0,2,0
911004030,417,29151.2,29151.2,6,0,0,0
911004030,15185,29199.1,29199.1,6,0,0,0
911004030,16110,29241.8,29241.8,6,0,0,0
911004030,420,29283.5,29283.5,6,0,0,0
911004030,421,29312.4,29312.4,6,0,0,0
911004030,16088,29335.6,29335.6,6,0,0,0
911004030,423,29365.2,29365.2,6,0,0,0
911004030,15364,29487.6,29495.6,5,1,2,0
911004030,425,29569.7,29569.7,5,0,0,0
911004030,15384,29600.7,29614.7,7,3,1,0
911004030,427,29650.7,29661.7,9,2,0,0
911004030,428,29714.7,29725.7,11,2,0,0
911004030,429,29761.6,29761.6,11,0,0,0
911004030,430,29796.4,29804.4,12,1,0,0
911004030,431,29883.9,29891.9,13,1,0,0
