trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count,hold_sec,skip
910955020,386,7:34:00,7:34:00,1,1,0,0,0,0
910955020,388,7:34:48,7:34:48,1,0,0,0,0,0
910955020,389,7:35:18,7:35:18,1,0,0,0,0,0
910955020,390,7:35:39,7:35:59,1,0,0,0,20,0
910955020,391,7:36:21,7:36:29,2,1,0,0,0,0
910955020,14956,7:37:44,7:37:52,2,1,1,0,0,0
910955020,393,7:38:22,7:38:22,2,0,0,0,0,0
910955020,394,7:38:36,7:38:36,2,0,0,0,0,0
910955020,395,7:39:09,7:39:19,2,0,0,0,10,0
910955020,396,7:39:50,7:39:58,3,1,0,0,0,0
910955020,397,7:40:42,7:40:48,2,0,1,0,0,0
910955020,17169,7:41:55,7:41:55,2,0,0,0,0,0
910955020,17162,7:42:43,7:42:43,2,0,0,0,0,0
910955020,14959,7:43:52,7:44:12,4,2,0,0,20,0
910955020,402,7:45:01,7:45:01,4,0,0,0,0,0
910955020,403,7:45:23,7:45:23,4,0,0,0,0,0
910955020,17163,7:46:07,7:46:07,4,0,0,0,0,0
910955020,15848,7:47:14,7:47:14,4,0,0,0,0,0
910955020,406,7:47:46,7:47:54,4,1,1,0,0,0
910955020,14500,7:49:00,7:49:00,4,0,0,0,0,0
910955020,15852,7:50:01,7:50:01,4,0,0,0,0,0
910955020,409,7:50:33,7:50:39,3,0,1,0,0,0
910955020,18047,7:52:28,7:52:28,3,0,0,0,0,0
910955020,17841,7:53:15,7:53:23,4,1,0,0,0,0
910955020,412,7:54:02,7:54:02,4,0,0,0,0,0
910955020,413,7:54:40,7:55:00,4,0,0,0,20,0
910955020,14764,7:56:19,7:56:25,3,0,1,0,0,0
910955020,415,7:57:04,7:57:04,3,0,0,0,0,0
910955020,416,7:57:53,7:57:53,3,0,0,0,0,0
910955020,417,7:58:44,7:58:44,3,0,0,0,0,0
910955020,15185,7:59:22,7:59:22,3,0,0,0,0,0
910955020,16110,8:00:03,8:00:13,3,0,0,0,10,0
910955020,420,8:01:00,8:01:00,3,0,0,0,0,0
910955020,421,8:01:26,8:01:26,3,0,0,0,0,0
910955020,16088,8:01:46,8:01:46,3,0,0,0,0,0
910955020,423,8:02:23,8:02:23,3,0,0,0,0,0
910955020,15364,8:04:08,8:04:20,3,2,2,0,0,0
910955020,425,8:05:27,8:05:47,3,0,0,0,20,0
910955020,15384,8:06:33,8:06:33,3,0,0,0,0,0
