stop,wait_time_sec,stop_lat,stop_lon,stop_sequence
386,181.7200000000002,41.880313,-87.774043,0
388,181.08888888888882,41.88000915,-87.7714723,1
389,181.36923076923057,41.88008776,-87.76992191,2
390,0.0,41.88010476,-87.76821491,3
391,185.99000000000004,41.88014676,-87.76661691,4
14956,185.41477272727298,41.88014099,-87.76461188,5
393,177.20000000000073,41.88018349,-87.7632177,6
394,186.21666666666655,41.88020276,-87.76191891,7
395,177.26666666666702,41.88019981,-87.75996715,8
396,169.68749999999991,41.88025187,-87.75778965,9
397,184.60921052631574,41.88027,-87.75526,10
17169,202.65833333333254,41.88029685,-87.75221539,11
17162,195.24705882352936,41.88033514,-87.7491367,12
14959,192.7770833333333,41.88039237,-87.74496781,13
402,230.35000000000036,41.880443,-87.742998,14
403,0.0,41.880475,-87.740705,15
17163,185.06153846153853,41.88048501,-87.73768052,16
15848,208.20277777777767,41.88050398,-87.7352163,17
406,191.80208333333363,41.88053063,-87.7331241,18
14500,197.44799999999995,41.88056848,-87.7304601,19
15852,190.11250000000018,41.88059058,-87.72786002,20
409,178.6624999999999,41.88061422,-87.72582347,21
18047,185.39642857142877,41.88070328,-87.72286077,22
17841,188.66874999999993,41.88074353,-87.72045859,23
412,218.75,41.8808072,-87.7159745,24
413,216.0,41.88081388,-87.71381964,25
14764,191.1269230769229,41.88084064,-87.71073049,26
415,0.0,41.880887,-87.708722,27
416,184.22586206896543,41.880902,-87.706333,28
417,175.1409090909087,41.880952,-87.703147,29
15185,194.41923076923055,41.88095403,-87.70088084,30
16110,185.47857142857123,41.88099888,-87.69856203,31
420,183.525,41.88100858,-87.69600765,32
421,177.04999999999978,41.88103245,-87.694048,33
16088,0.0,41.88103301,-87.69229365,34
423,190.4555555555556,41.88106252,-87.68897646,35
15364,204.49523809523816,41.88109893,-87.68607651,36
425,0.0,41.88112797,-87.68410996,37
15384,195.46132075471706,41.88117403,-87.68122249,38
427,183.08506493506488,41.881232,-87.679293,39
428,189.11388888888905,41.881262,-87.67685,40
429,205.79999999999927,41.88129674,-87.67424663,41
430,200.3535714285716,41.8813284,-87.67186305,42
431,209.59499999999989,41.88137,-87.669513,43
4727,208.4215277777777,41.881385,-87.668503,44
432,215.30900000000005,41.88139461,-87.66699977,45
15279,176.36666666666665,41.88143358,-87.66418871,46
16049,195.41565656565666,41.88146881,-87.66201484,47
435,205.7247524752475,41.881525,-87.659765,48
436,213.23390804597705,41.881545,-87.657333,49
437,233.3296296296299,41.881608,-87.654897,50
14647,224.4799999999998,41.88165169,-87.65191235,51
439,247.3022727272727,41.88167775,-87.64983775,52
440,209.5720930232556,41.882,-87.64728,53
12754,190.80000000000018,41.8830708,-87.64669495,54
442,224.4062499999997,41.88311,-87.642848,55
443,221.48071428571427,41.883084,-87.639976,56
445,0.0,41.883128,-87.635516,57
446,228.1849999999995,41.883137,-87.632625,58
18122,208.02619047619078,41.88314707,-87.63019604,59
448,229.4885714285716,41.88316957,-87.62749695,60
1119,0.0,41.88468794,-87.62431755,61
1120,0.0,41.88669974,-87.624384,62
1121,0.0,41.888076,-87.624425,63
3953,0.0,41.887978,-87.621979,64
3954,202.59999999999914,41.887792,-87.620967,65
8613,0.0,41.884688,-87.620796,66
