4 {
1119 27112.36 2 0 0 0
1120 27170.44 1 0 1 0
1121 27235.97 1 0 0 0
3953 27303.02 1 0 0 0
3954 27327.14 1 0 0 0
     }
- - - - - -
5 {
445 27144.21 11 0 1 0
446 27242.87 9 0 2 0
18122 27320.46 9 1 1 0
448 27514.68 3 0 6 0
1119 27656.63 2 0 1 0
1120 27715.03 1 0 1 0
1121 27754.24 1 0 0 0
3953 27794.7 1 0 0 0
3954 27833.5 1 0 0 0
     }
- - - - - -
6 {
443 27154.51 8 4 0 0
445 27240.77 7 0 1 0
446 27321.56 5 0 2 0
18122 27505.18 5 1 1 0
448 27660.83 2 0 3 0
1119 27707.93 2 0 0 0
1120 27761.34 1 0 1 0
1121 27794.7 1 0 0 0
3953 27833.5 1 0 0 0
3954 27927.14 1 0 0 0
     }
- - - - - -
7 {
15279 27069.27 29 1 0 0
16049 27100.86 29 0 0 0
435 27143.38 31 3 1 0
436 27194.21 30 1 2 0
437 27263.23 29 0 1 0
14647 27326.62 30 1 0 0
439 27387.43 29 0 1 0
440 27475.16 27 1 3 0
12754 27526.92 27 0 0 0
442 27586.96 25 0 2 0
443 27766.12 31 9 3 0
445 27949.21 27 1 5 0
446 28069.56 23 1 5 0
18122 28191.61 21 2 4 0
448 28398.85 13 6 14 0
1119 28587.97 10 0 3 0
1120 28676.94 8 0 2 0
1121 28742.36 7 0 1 0
3953 28820.12 6 0 1 0
3954 28848.51 6 0 0 0
     }
- - - - - -
8 {
432 27061.17 3 0 0 0
15279 27100.86 3 0 0 0
16049 27129.08 3 0 0 0
435 27185.01 3 0 0 0
436 27256.13 3 0 0 0
437 27318.52 3 0 0 0
14647 27380.33 3 0 0 0
439 27463.86 3 0 0 0
440 27526.92 3 0 0 0
12754 27577.76 3 0 0 0
442 27733.22 3 0 0 0
443 27944.91 5 2 0 0
445 28061.16 4 0 1 0
446 28185.31 3 0 1 0
18122 28371.55 2 0 1 0
448 28587.87 3 2 1 0
1119 28674.84 2 0 1 0
1120 28735.26 2 0 0 0
1121 28813.02 2 0 0 0
3953 28848.51 2 0 0 0
3954 28933.78 2 0 0 0
     }
- - - - - -
9 {
425 27006.04 11 2 0 0
15384 27056.3 13 2 0 0
427 27094.26 15 2 0 0
428 27178.65 15 1 1 0
429 27227.13 15 0 0 0
430 27258.3 15 0 0 0
431 27332.84 16 1 0 0
4727 27372.07 16 0 0 0
432 27463.62 14 0 2 0
15279 27528.81 14 0 0 0
16049 27587.73 16 2 0 0
435 27661.76 18 3 1 0
436 27713.43 17 0 1 0
437 27792.39 16 0 1 0
14647 27870.05 16 0 0 0
439 27938.92 17 1 0 0
440 28029.75 18 2 1 0
12754 28078.98 18 0 0 0
442 28152.96 19 2 1 0
443 28246.12 18 1 2 0
445 28465.58 15 0 3 0
446 28589.31 13 1 3 0
18122 28676.36 12 1 2 0
448 28689.54 4 0 8 0
1119 28742.36 3 0 1 0
1120 28813.02 3 0 0 0
1121 28848.51 3 0 0 0
3953 28933.78 3 0 0 0
3954 29000.77 3 0 0 0
     }
- - - - - -
10 {
416 27023.91 9 0 2 0
417 27077.59 9 0 0 0
15185 27107.05 9 0 0 0
16110 27139.48 9 0 0 0
420 27188.17 10 2 1 0
421 27219.89 11 1 0 0
16088 27251.71 13 2 0 0
423 27282.22 13 0 0 0
15364 27451.75 12 2 3 0
425 27518.62 12 0 0 0
15384 27574.76 13 2 1 0
427 27610.95 14 1 0 0
428 27670.54 13 0 1 0
429 27705.56 13 0 0 0
430 27723.44 13 0 0 0
431 27766.06 13 0 0 0
4727 27819.51 14 1 0 0
432 27922.94 12 0 2 0
15279 28008.63 13 1 0 0
16049 28045.42 14 1 0 0
435 28099.94 15 1 0 0
436 28171.54 20 6 1 0
437 28242.85 20 0 0 0
14647 28342.16 22 2 0 0
439 28406.08 22 0 0 0
440 28496.26 22 2 2 0
12754 28546.79 22 0 0 0
442 28622.77 22 1 1 0
443 28769.06 24 4 2 0
445 28962.47 20 0 4 0
446 29038.84 16 0 4 0
18122 29113.22 15 1 2 0
448 29235.85 6 0 9 0
1119 29376.57 5 0 1 0
1120 29456.48 4 0 1 0
1121 29514.47 4 0 0 0
3953 29607.81 3 0 1 0
3954 29653.38 3 0 0 0
     }
- - - - - -
11 {
415 27014.71 3 0 0 0
416 27084.69 2 0 1 0
417 27107.05 2 0 0 0
15185 27139.48 2 0 0 0
16110 27176.97 2 0 0 0
420 27211.79 2 0 0 0
421 27240.51 2 0 0 0
16088 27282.22 2 0 0 0
423 27440.45 2 0 0 0
15364 27526.72 3 1 0 0
425 27563.56 3 0 0 0
15384 27602.85 3 0 0 0
427 27663.44 3 0 0 0
428 27713.66 4 1 0 0
429 27723.44 4 0 0 0
430 27766.06 4 0 0 0
431 27811.41 4 0 0 0
4727 27913.74 4 0 0 0
432 28000.53 4 0 0 0
15279 28037.32 4 0 0 0
16049 28091.84 4 0 0 0
435 28147.94 4 0 0 0
436 28242.85 4 0 0 0
437 28330.96 4 0 0 0
14647 28406.08 4 0 0 0
439 28485.06 4 0 0 0
440 28554.89 5 1 0 0
12754 28614.67 5 0 0 0
442 28759.76 6 1 0 0
443 28957.17 7 1 0 0
445 29032.54 6 0 1 0
446 29111.12 5 0 1 0
18122 29220.05 5 1 1 0
448 29380.77 2 0 3 0
1119 29449.38 2 0 0 0
1120 29514.47 2 0 0 0
1121 29600.71 2 0 0 0
3953 29653.38 2 0 0 0
3954 29729.34 2 0 0 0
     }
- - - - - -
12 {
409 27029.44 10 1 1 0
18047 27140.82 11 1 0 0
17841 27202.0 12 1 0 0
412 27251.06 13 1 0 0
413 27294.82 13 0 0 0
