 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec 
911214020 {
15852 26465.8 26465.8 7 0 0 0 0
409 26496.5 26502.7 6 0 1 0 0
18047 26571.8 26579.9 7 1 0 0 0
17841 26613.0 26621.1 8 1 0 0 0
412 26678.0 26678.0 8 0 0 0 0
413 26705.8 26705.8 8 0 0 0 0
14764 26748.1 26754.3 7 0 1 0 0
415 26803.9 26803.9 7 0 0 0 0
416 26828.3 26834.5 6 0 1 0 0
417 26890.6 26890.6 6 0 0 0 0
15185 26947.0 26947.0 6 0 0 0 0
16110 27016.5 27016.5 6 0 0 0 0
420 27079.1 27090.3 8 2 0 0 0
421 27108.7 27108.7 8 0 0 0 0
16088 27134.9 27134.9 8 0 0 0 0
423 27170.3 27178.4 9 1 0 0 0
15364 27313.8 27325.0 9 2 2 0 0
425 27400.5 27400.5 9 0 0 0 0
15384 27441.8 27449.9 10 1 0 0 0
427 27485.7 27485.7 10 0 0 0 0
428 27554.3 27565.5 11 2 1 0 0
429 27616.4 27616.4 11 0 0 0 0
430 27656.7 27656.7 11 0 0 0 0
431 27704.7 27704.7 11 0 0 0 0
4727 27753.2 27764.4 13 2 0 0 0
432 27832.3 27838.5 12 0 1 0 0
15279 27929.8 27929.8 12 0 0 0 0
16049 27967.6 27967.6 12 0 0 0 0
435 28012.5 28023.7 14 2 0 0 0
436 28076.3 28087.5 15 2 1 0 0
437 28149.0 28157.1 16 1 0 0 0
14647 28237.4 28248.6 18 2 0 0 0
439 28292.2 28292.2 18 0 0 0 0
440 28383.8 28390.0 17 0 1 0 0
12754 28440.8 28440.8 17 0 0 0 0
442 28494.8 28506.0 18 2 1 0 0
443 28589.9 28597.3 16 0 2 0 0
445 28756.3 28763.7 14 0 2 0 0
446 28839.4 28848.0 11 0 3 0 0
     }
- - - - - -
911377020 {
14959 26465.5 26473.6 5 1 1 0 0
402 26517.6 26517.6 5 0 0 0 0
403 26535.7 26543.8 6 1 0 0 0
17163 26583.5 26591.6 7 1 0 0 0
15848 26648.1 26656.2 8 1 0 0 0
406 26699.1 26699.1 8 0 0 0 0
14500 26741.8 26741.8 8 0 0 0 0
15852 26801.7 26801.7 8 0 0 0 0
409 26841.8 26848.0 7 0 1 0 0
18047 26922.5 26922.5 7 0 0 0 0
17841 26955.1 26955.1 7 0 0 0 0
412 27010.4 27010.4 7 0 0 0 0
413 27056.6 27056.6 7 0 0 0 0
14764 27125.2 27131.4 6 0 1 0 0
415 27182.6 27182.6 6 0 0 0 0
416 27240.4 27248.5 6 1 1 0 0
417 27329.8 27341.0 8 2 0 0 0
15185 27366.1 27366.1 8 0 0 0 0
16110 27409.3 27409.3 8 0 0 0 0
420 27455.5 27461.7 7 0 1 0 0
421 27488.6 27496.7 8 1 0 0 0
16088 27524.8 27532.9 9 1 0 0 0
423 27568.1 27568.1 9 0 0 0 0
15364 27690.9 27702.1 9 2 2 0 0
425 27781.1 27781.1 9 0 0 0 0
15384 27821.3 27835.6 12 3 0 0 0
427 27880.0 27880.0 12 0 0 0 0
428 27927.5 27935.6 12 1 1 0 0
429 27978.1 27978.1 12 0 0 0 0
430 28012.9 28012.9 12 0 0 0 0
431 28055.7 28055.7 12 0 0 0 0
4727 28097.4 28105.5 13 1 0 0 0
432 28181.2 28189.3 13 1 1 0 0
15279 28272.6 28272.6 13 0 0 0 0
16049 28309.3 28309.3 13 0 0 0 0
435 28334.2 28348.5 16 3 0 0 0
436 28404.5 28412.6 16 1 1 0 0
437 28480.6 28480.6 16 0 0 0 0
14647 28555.4 28563.5 17 1 0 0 0
439 28605.1 28613.2 18 1 0 0 0
440 28689.2 28697.3 18 1 1 0 0
12754 28745.2 28745.2 18 0 0 0 0
442 28797.9 28804.1 17 0 1 0 0
     }
- - - - - -
911283020 {
17169 26447.6 26455.7 3 1 0 0 0
17162 26523.3 26531.4 4 1 0 0 0
14959 26610.8 26610.8 4 0 0 0 0
402 26654.7 26654.7 4 0 0 0 0
403 26681.3 26721.3 4 0 0 0 40
17163 26764.1 26764.1 4 0 0 0 0
15848 26825.9 26825.9 4 0 0 0 0
406 26867.0 26867.0 4 0 0 0 0
14500 26911.1 26937.3 5 1 0 0 26.225320325447683
15852 26996.4 26996.4 5 0 0 0 0
409 27033.2 27041.3 6 1 0 0 0
18047 27136.6 27136.6 6 0 0 0 0
17841 27215.9 27227.1 8 2 0 0 0
412 27287.0 27287.0 8 0 0 0 0
413 27332.3 27332.3 8 0 0 0 0
14764 27401.8 27408.0 7 0 1 0 0
415 27453.9 27453.9 7 0 0 0 0
416 27499.7 27507.8 7 1 1 0 0
417 27561.3 27561.3 7 0 0 0 0
15185 27597.7 27597.7 7 0 0 0 0
16110 27647.3 27647.3 7 0 0 0 0
420 27701.0 27709.1 7 1 1 0 0
421 27726.1 27726.1 7 0 0 0 0
16088 27749.7 27749.7 7 0 0 0 0
423 27776.2 27776.2 7 0 0 0 0
15364 27896.3 27907.5 7 2 2 0 0
