 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec 
911214020 {
15852 26432.9 26432.9 8 0 0 0 0
409 26457.3 26463.5 7 0 1 0 0
18047 26527.6 26527.6 7 0 0 0 0
17841 26556.2 26567.4 9 2 0 0 0
412 26612.8 26612.8 9 0 0 0 0
413 26652.8 26660.9 10 1 0 0 0
14764 26711.9 26719.3 8 0 2 0 0
415 26771.3 26771.3 8 0 0 0 0
416 26800.4 26806.6 7 0 1 0 0
417 26865.5 26873.6 8 1 0 0 0
15185 26915.8 26915.8 8 0 0 0 0
16110 26987.0 26987.0 8 0 0 0 0
420 27051.6 27062.8 9 2 1 0 0
421 27083.9 27092.0 10 1 0 0 0
16088 27114.1 27125.3 12 2 0 0 0
423 27151.3 27151.3 12 0 0 0 0
15364 27247.9 27256.5 10 1 3 0 0
425 27305.1 27305.1 10 0 0 0 0
15384 27354.3 27365.5 12 2 0 0 0
427 27402.9 27411.0 13 1 0 0 0
428 27462.7 27468.9 12 0 1 0 0
429 27506.0 27506.0 12 0 0 0 0
430 27544.8 27552.9 13 1 0 0 0
431 27591.2 27591.2 13 0 0 0 0
4727 27648.5 27648.5 13 0 0 0 0
432 27722.8 27729.0 12 0 1 0 0
15279 27800.9 27809.0 13 1 0 0 0
16049 27843.3 27851.4 14 1 0 0 0
435 27908.2 27919.4 16 2 0 0 0
436 28003.2 28014.4 17 2 1 0 0
437 28083.3 28083.3 17 0 0 0 0
14647 28161.0 28169.1 18 1 0 0 0
439 28221.3 28229.4 19 1 0 0 0
440 28332.5 28338.7 18 0 1 0 0
12754 28378.6 28378.6 18 0 0 0 0
442 28426.8 28434.9 18 1 1 0 0
443 28538.8 28550.0 18 2 2 0 0
445 28724.8 28733.4 15 0 3 0 0
446 28801.0 28809.6 12 0 3 0 0
18122 28909.6 28915.8 11 0 1 0 0
448 29026.9 29040.3 5 1 7 0 0
1119 29195.4 29201.6 4 0 1 0 0
1120 29275.3 29275.3 4 0 0 0 0
1121 29326.5 29326.5 4 0 0 0 0
3953 29393.9 29400.1 3 0 1 0 0
3954 29454.2 29454.2 3 0 0 0 0
8613 29628.5 29628.5 0 0 3 0 0
     }
- - - - - -
911377020 {
403 26437.8 26449.0 8 2 0 0 8.150901432032697
17163 26489.4 26489.4 8 0 0 0 0
15848 26548.0 26556.1 9 1 0 0 0
406 26607.6 26607.6 9 0 0 0 0
14500 26665.1 26665.1 9 0 0 0 0
15852 26728.4 26728.4 9 0 0 0 0
409 26758.2 26764.4 8 0 1 0 0
18047 26830.4 26830.4 8 0 0 0 0
17841 26859.1 26859.1 8 0 0 0 0
412 26915.8 26915.8 8 0 0 0 0
413 26947.0 26987.0 8 0 0 0 40
14764 27032.8 27040.9 8 1 1 0 0
415 27072.8 27072.8 8 0 0 0 0
416 27141.9 27150.0 8 1 1 0 0
417 27202.8 27202.8 8 0 0 0 0
15185 27242.3 27242.3 8 0 0 0 0
16110 27290.0 27330.0 8 0 0 0 40
420 27384.5 27395.7 9 2 1 0 0
421 27417.6 27417.6 9 0 0 0 0
16088 27438.2 27452.5 12 3 0 0 0
423 27491.2 27502.4 14 2 0 0 0
15364 27678.7 27693.0 14 3 3 0 0
425 27755.3 27755.3 14 0 0 0 0
15384 27811.9 27818.1 13 0 1 0 0
427 27854.7 27854.7 13 0 0 0 0
428 27911.6 27919.7 13 1 1 0 0
429 27976.4 27976.4 13 0 0 0 0
430 28008.7 28016.8 14 1 0 0 0
431 28056.2 28056.2 14 0 0 0 0
4727 28121.0 28127.2 13 0 1 0 0
432 28206.8 28213.0 12 0 1 0 0
15279 28290.9 28290.9 12 0 0 0 0
16049 28319.1 28330.3 14 2 0 0 0
435 28399.2 28413.5 17 3 0 0 0
436 28465.0 28479.3 19 3 1 0 0
437 28569.8 28584.1 22 3 0 0 0
14647 28665.7 28673.8 23 1 0 0 0
439 28718.0 28726.1 24 1 0 0 0
440 28798.6 28809.8 24 2 2 0 0
12754 28869.6 28877.7 25 1 0 0 0
442 28992.6 29006.9 27 3 1 0 0
443 29076.0 29093.4 29 4 2 0 0
445 29346.3 29357.3 24 0 5 0 0
