3 {
     }
- - - - - -
4 {
3953 27030.43 1 0 0 0
3954 27092.69 1 0 0 0
     }
- - - - - -
5 {
445 27153.59 12 0 1 0
446 27251.99 9 0 3 0
18122 27345.89 9 1 1 0
448 27489.43 3 0 6 0
1119 27617.97 2 0 1 0
1120 27705.47 1 0 1 0
1121 27741.27 1 0 0 0
3953 27823.47 1 0 0 0
3954 27887.31 1 0 0 0
     }
- - - - - -
6 {
445 27176.23 4 0 0 0
446 27282.46 3 0 1 0
18122 27373.32 3 0 0 0
448 27541.24 1 0 2 0
1119 27666.34 1 0 0 0
1120 27728.82 1 0 0 0
1121 27779.07 1 0 0 0
3953 27826.67 1 0 0 0
3954 27887.31 1 0 0 0
     }
- - - - - -
7 {
435 27002.8 32 5 0 0
436 27062.61 33 3 2 0
437 27129.53 34 2 1 0
14647 27190.38 34 0 0 0
439 27251.39 33 0 1 0
440 27322.7 31 1 3 0
12754 27379.63 30 0 1 0
442 27434.18 28 0 2 0
443 27564.44 31 6 3 0
445 27798.69 28 0 3 0
446 27920.66 23 0 5 0
18122 28019.12 20 1 4 0
448 28117.08 7 0 13 0
1119 28245.05 5 0 2 0
1120 28285.78 4 0 1 0
1121 28361.69 3 0 1 0
3953 28419.58 3 0 0 0
3954 28478.95 3 0 0 0
     }
- - - - - -
8 {
15279 27063.31 13 2 0 0
16049 27099.27 13 0 0 0
435 27149.3 13 1 1 0
436 27204.68 14 2 1 0
437 27264.03 14 0 0 0
14647 27311.35 14 0 0 0
439 27370.3 15 1 0 0
440 27492.61 14 0 1 0
12754 27526.75 14 0 0 0
442 27616.05 13 0 1 0
443 27729.06 13 2 2 0
445 27878.97 12 0 1 0
446 28048.39 10 0 2 0
18122 28149.81 8 0 2 0
448 28254.27 4 1 5 0
1119 28432.64 3 0 1 0
1120 28491.02 2 0 1 0
1121 28559.72 2 0 0 0
3953 28617.75 2 0 0 0
3954 28653.03 2 0 0 0
     }
- - - - - -
9 {
15364 27023.94 9 0 3 0
425 27106.73 11 2 0 0
15384 27158.73 15 4 0 0
427 27202.53 16 1 0 0
428 27260.35 16 1 1 0
429 27300.47 16 0 0 0
430 27344.79 17 1 0 0
431 27385.7 17 1 1 0
4727 27435.11 20 4 1 0
432 27520.97 20 2 2 0
15279 27579.06 21 1 0 0
16049 27610.25 21 0 0 0
435 27657.54 20 0 1 0
436 27722.45 22 3 1 0
437 27788.23 23 2 1 0
14647 27860.84 23 0 0 0
439 27911.46 23 0 0 0
440 27974.89 22 1 2 0
12754 28013.69 22 0 0 0
442 28072.8 21 0 1 0
443 28201.32 25 6 2 0
445 28346.89 22 1 4 0
446 28436.51 18 0 4 0
18122 28568.24 16 1 3 0
448 28698.19 6 0 10 0
1119 28823.94 5 0 1 0
1120 28929.14 4 0 1 0
1121 28990.74 4 0 0 0
3953 29084.1 3 0 1 0
3954 29118.52 3 0 0 0
     }
- - - - - -
10 {
420 27069.12 7 1 1 0
421 27088.95 7 0 0 0
16088 27125.64 9 2 0 0
423 27154.41 9 0 0 0
15364 27293.61 10 3 2 0
425 27366.21 10 0 0 0
15384 27404.78 11 1 0 0
427 27461.68 12 1 0 0
428 27530.16 13 2 1 0
429 27566.64 13 0 0 0
430 27621.76 14 1 0 0
431 27677.29 14 0 0 0
4727 27731.22 14 0 0 0
432 27795.94 15 2 1 0
15279 27872.63 15 0 0 0
16049 27908.19 16 1 0 0
435 27967.5 17 1 0 0
436 28033.17 19 3 1 0
437 28098.72 19 0 0 0
14647 28149.56 19 0 0 0
439 28199.61 19 0 0 0
440 28276.63 18 0 1 0
12754 28328.86 18 0 0 0
442 28400.05 17 0 1 0
443 28503.54 18 3 2 0
445 28671.71 15 0 3 0
446 28801.34 12 0 3 0
18122 28897.6 11 0 1 0
448 29027.5 5 1 7 0
1119 29163.72 4 0 1 0
1120 29234.15 4 0 0 0
1121 29284.12 4 0 0 0
3953 29360.66 3 0 1 0
3954 29400.98 3 0 0 0
     }
- - - - - -
11 {
14764 27059.68 8 1 1 0
415 27085.43 8 0 0 0
416 27135.69 7 0 1 0
417 27226.94 8 1 0 0
15185 27251.72 8 0 0 0
16110 27311.12 8 0 0 0
420 27353.07 8 1 1 0
421 27370.49 8 0 0 0
16088 27405.76 9 1 0 0
423 27428.49 9 0 0 0
15364 27538.98 8 1 2 0
425 27609.63 8 0 0 0
15384 27654.21 8 0 0 0
427 27707.85 8 0 0 0
428 27799.72 10 2 0 0
429 27839.5 10 0 0 0
430 27868.67 10 0 0 0
431 27920.29 10 0 0 0
4727 27971.28 11 1 0 0
432 28053.34 10 0 1 0
15279 28115.89 10 0 0 0
16049 28143.19 10 0 0 0
435 28179.29 11 1 0 0
436 28208.99 11 0 0 0
437 28265.85 12 1 0 0
14647 28321.79 12 0 0 0
439 28386.0 12 0 0 0
440 28459.92 11 0 1 0
12754 28506.07 11 0 0 0
442 28561.49 11 1 1 0
443 28674.08 13 3 1 0
445 28823.19 11 0 2 0
446 28954.6 9 0 2 0
18122 29068.22 8 0 1 0
448 29155.44 3 0 5 0
1119 29333.63 2 0 1 0
1120 29394.85 2 0 0 0
1121 29459.63 2 0 0 0
3953 29519.73 2 0 0 0
3954 29555.98 2 0 0 0
     }
- - - - - -
12 {
18047 27030.16 4 0 0 0
17841 27090.79 6 2 0 0
412 27137.64 6 0 0 0
413 27189.86 6 0 0 0
14764 27282.49 5 0 1 0
415 27326.64 5 0 0 0
416 27373.44 5 1 1 0
417 27445.87 5 0 0 0
15185 27466.83 5 0 0 0
16110 27509.39 5 0 0 0
420 27569.84 5 0 0 0
421 27591.7 5 0 0 0
16088 27618.48 5 0 0 0
423 27649.06 5 0 0 0
15364 27749.55 5 1 1 0
425 27794.39 5 0 0 0
15384 27836.13 5 0 0 0
427 27871.62 5 0 0 0
428 27928.05 5 0 0 0
429 27966.3 5 0 0 0
430 27995.91 5 0 0 0
431 28045.04 5 0 0 0
4727 28089.58 5 0 0 0
432 28178.51 5 1 1 0
15279 28248.49 5 0 0 0
16049 28291.57 6 1 0 0
435 28341.65 7 1 0 0
436 28408.96 8 1 0 0
437 28473.22 8 0 0 0
14647 28531.81 8 0 0 0
439 28564.38 8 0 0 0
440 28635.41 7 0 1 0
12754 28687.46 7 0 0 0
442 28749.83 8 1 0 0
443 28831.4 9 1 0 0
445 29050.52 8 1 2 0
446 29150.36 6 0 2 0
18122 29266.86 6 1 1 0
448 29372.76 2 0 4 0
1119 29545.51 2 0 0 0
1120 29640.97 2 0 0 0
1121 29688.03 2 0 0 0
3953 29734.68 2 0 0 0
3954 29782.86 2 0 0 0
     }
- - - - - -
13 {
403 27007.65 6 0 0 0
17163 27044.44 6 0 0 0
15848 27103.55 7 1 0 0
406 27136.22 6 0 1 0
14500 27182.92 7 1 0 0
15852 27238.02 7 0 0 0
409 27271.62 7 1 1 0
18047 27372.94 7 0 0 0
17841 27427.22 7 0 0 0
412 27503.59 8 1 0 0
413 27536.46 8 0 0 0
14764 27598.87 7 0 1 0
415 27627.92 7 0 0 0
416 27669.74 9 3 1 0
417 27746.05 11 2 0 0
15185 27768.28 11 0 0 0
16110 27815.6 11 0 0 0
420 27883.48 12 2 1 0
421 27910.15 12 0 0 0
16088 27930.26 12 0 0 0
423 27951.02 12 0 0 0
15364 28091.29 11 2 3 0
425 28155.65 12 1 0 0
15384 28195.75 12 0 0 0
427 28236.62 15 3 0 0
428 28298.2 15 1 1 0
429 28333.65 15 0 0 0
430 28380.06 16 1 0 0
431 28420.49 16 0 0 0
4727 28459.83 15 0 1 0
432 28579.64 14 1 2 0
15279 28647.17 15 1 0 0
16049 28702.02 16 1 0 0
435 28766.18 17 1 0 0
436 28806.35 16 0 1 0
437 28854.78 16 0 0 0
14647 28940.4 21 5 0 0
439 29004.57 21 0 0 0
440 29103.96 23 3 1 0
12754 29163.08 26 3 0 0
442 29234.63 26 1 1 0
443 29419.81 32 8 2 0
445 29668.0 29 2 5 0
446 29746.22 23 0 6 0
18122 29838.08 21 1 3 0
448 29976.9 11 3 13 0
1119 30177.08 7 0 4 0
1120 30257.96 6 0 1 0
1121 30330.22 6 0 0 0
3953 30406.15 5 0 1 0
3954 30438.19 5 0 0 0
     }
- - - - - -
14 {
17169 27008.18 5 2 0 0
17162 27067.68 5 0 0 0
14959 27131.89 5 0 0 0
402 27184.62 5 0 0 0
403 27204.62 5 0 0 0
17163 27239.44 5 0 0 0
15848 27294.62 5 0 0 0
406 27329.14 4 0 1 0
14500 27377.25 4 0 0 0
15852 27441.89 5 1 0 0
409 27477.64 6 1 0 0
18047 27575.0 7 1 0 0
17841 27631.16 7 0 0 0
412 27682.05 8 1 0 0
413 27729.37 8 0 0 0
14764 27793.37 7 0 1 0
415 27849.9 7 0 0 0
416 27883.58 6 0 1 0
417 27943.59 6 0 0 0
15185 27976.93 7 1 0 0
