911377020, [0.04477611940298507,  0,  415.6959664638016,  271.1049648596272,  0] ,0,11.751509846817498, [0.11940298507462686,  3,  400.3864643133311,  267.5469725559742,  0] 
911377020, [0.11940298507462686,  3,  400.3864643133311,  267.5469725559742,  0] ,1,-38.198292770783155, [0.19402985074626866,  5,  440.64859663473544,  269.6108121065954,  0] 
911377020, [0.19402985074626866,  5,  440.64859663473544,  269.6108121065954,  0] ,1,-53.842740068044805, [0.2835820895522388,  9,  484.908309243674,  260.02778464748917,  0] 
911377020, [0.2835820895522388,  9,  484.908309243674,  260.02778464748917,  0] ,1,70.75614484302423, [0.373134328358209,  9,  497.35946452381904,  343.23508477065843,  0] 
911377020, [0.373134328358209,  9,  497.35946452381904,  343.23508477065843,  0] ,1,-76.02272052699118, [0.4626865671641791,  6,  536.6662992664387,  306.51919898628694,  0] 
911377020, [0.4626865671641791,  6,  536.6662992664387,  306.51919898628694,  0] ,1,15.327807814137486, [0.5522388059701493,  10,  549.1454883717888,  334.3261959057745,  0] 
911377020, [0.5522388059701493,  10,  549.1454883717888,  334.3261959057745,  0] ,1,21.256325163940346, [0.6417910447761194,  13,  531.0572910792289,  337.49432377715493,  0] 
911377020, [0.6417910447761194,  13,  531.0572910792289,  337.49432377715493,  0] ,1,-38.209751850477915, [0.7014925373134329,  14,  575.8753932577238,  344.1026741051719,  0] 
911377020, [0.7014925373134329,  14,  575.8753932577238,  344.1026741051719,  0] ,1,-120.6487199314397, [0.835820895522388,  20,  688.9269192255451,  336.50548014155356,  0] 
911283020, [0.04477611940298507,  0,  334.55584122297296,  296.54912363665426,  0] ,1,-17.703975470027217, [0.11940298507462686,  2,  341.62883280616006,  285.91813974981415,  0] 
911283020, [0.11940298507462686,  2,  341.62883280616006,  285.91813974981415,  0] ,1,43.693945941104175, [0.19402985074626866,  4,  273.64150442333266,  285.6582515385744,  0] 
911283020, [0.19402985074626866,  4,  273.64150442333266,  285.6582515385744,  0] ,3,-15.055436062477384, [0.2835820895522388,  5,  273.09895522248917,  300.1711384002083,  0] 
911283020, [0.2835820895522388,  5,  273.09895522248917,  300.1711384002083,  0] ,3,16.51280387458246, [0.373134328358209,  6,  341.2636553182674,  330.70427601513074,  0] 
911283020, [0.373134328358209,  6,  341.2636553182674,  330.70427601513074,  0] ,1,-52.13530097755938, [0.4626865671641791,  5,  324.425083152546,  387.11976343324204,  0] 
911283020, [0.4626865671641791,  5,  324.425083152546,  387.11976343324204,  0] ,3,25.157669366522896, [0.5522388059701493,  4,  390.0539311601824,  352.51692024600925,  1] 
911283020, [0.5522388059701493,  4,  390.0539311601824,  352.51692024600925,  1] ,1,-63.2086167178677, [0.6417910447761194,  8,  420.6817929350982,  319.93616530305735,  0] 
911283020, [0.6417910447761194,  8,  420.6817929350982,  319.93616530305735,  0] ,1,96.9380768654155, [0.7014925373134329,  5,  381.6133775175622,  377.80582675093683,  2] 
911283020, [0.7014925373134329,  5,  381.6133775175622,  377.80582675093683,  2] ,1,-122.89720762021898, [0.835820895522388,  14,  324.2689485962728,  450.97370698311715,  0] 
910985020, [0.04477611940298507,  0,  284.5202791849588,  372.0288444516955,  0] ,3,38.75562305392668, [0.11940298507462686,  2,  295.1342897383511,  343.8872319511611,  0] 
910985020, [0.11940298507462686,  2,  295.1342897383511,  343.8872319511611,  0] ,3,12.26287521458653, [0.19402985074626866,  3,  315.99900855620217,  279.5089415579787,  0] 
910985020, [0.19402985074626866,  3,  315.99900855620217,  279.5089415579787,  0] ,1,-76.80282551724667, [0.2835820895522388,  4,  342.8980292408487,  229.60513672537854,  0] 
910985020, [0.2835820895522388,  4,  342.8980292408487,  229.60513672537854,  0] ,1,-57.15893521164253, [0.373134328358209,  5,  409.59854083064056,  239.14671310352787,  0] 
910985020, [0.373134328358209,  5,  409.59854083064056,  239.14671310352787,  0] ,1,47.349132460392866, [0.4626865671641791,  2,  396.61217365500124,  273.5094783882814,  0] 
910985020, [0.4626865671641791,  2,  396.61217365500124,  273.5094783882814,  0] ,0,23.187646521437273, [0.5522388059701493,  6,  369.1262693700046,  269.21122062472205,  0] 
910985020, [0.5522388059701493,  6,  369.1262693700046,  269.21122062472205,  0] ,1,-35.242504306672345, [0.6417910447761194,  4,  370.00689269141003,  234.84933963945514,  1] 
910985020, [0.6417910447761194,  4,  370.00689269141003,  234.84933963945514,  1] ,1,-26.014690391853946, [0.7014925373134329,  3,  412.8329688163394,  251.66072537253058,  3] 
910985020, [0.7014925373134329,  3,  412.8329688163394,  251.66072537253058,  3] ,1,-192.32280952010478, [0.835820895522388,  25,  512.503819428166,  159.0087664642524,  2] 
911298020, [0.04477611940298507,  1,  354.09971335077717,  336.81967336566595,  0] ,1,7.776840467471629, [0.11940298507462686,  4,  325.1233013351484,  334.626500852788,  0] 
911298020, [0.11940298507462686,  4,  325.1233013351484,  334.626500852788,  0] ,2,-32.77471653991597, [0.19402985074626866,  5,  333.7778363624602,  291.49992030490466,  0] 
911298020, [0.19402985074626866,  5,  333.7778363624602,  291.49992030490466,  0] ,1,12.114505535992066, [0.2835820895522388,  5,  302.1471108383921,  271.9837003168286,  0] 
911298020, [0.2835820895522388,  5,  302.1471108383921,  271.9837003168286,  0] ,1,-36.67121015529483, [0.373134328358209,  6,  249.50161551087513,  316.33623618773345,  1] 
911298020, [0.373134328358209,  6,  249.50161551087513,  316.33623618773345,  1] ,5,51.74170281536499, [0.4626865671641791,  5,  299.814236576236,  284.72131871474267,  0] 
911298020, [0.4626865671641791,  5,  299.814236576236,  284.72131871474267,  0] ,1,-110.32801091878719, [0.5522388059701493,  5,  238.25228491139933,  363.67321369167985,  0] 
911298020, [0.5522388059701493,  5,  238.25228491139933,  363.67321369167985,  0] ,5,53.680277411000134, [0.6417910447761194,  9,  246.1474371179902,  317.8880884872706,  1] 
911298020, [0.6417910447761194,  9,  246.1474371179902,  317.8880884872706,  1] ,5,-53.20846610861554, [0.7014925373134329,  12,  223.599925923696,  348.5490434015919,  4] 
911298020, [0.7014925373134329,  12,  223.599925923696,  348.5490434015919,  4] ,5,-147.09510928075179, [0.835820895522388,  17,  131.849261127114,  403.8934878857617,  0] 
910955020, [0.04477611940298507,  1,  331.41148000016256,  365.4081933655034,  0] ,3,32.937407555207756, [0.11940298507462686,  2,  341.78359752132747,  342.84290333146055,  0] 
910955020, [0.11940298507462686,  2,  341.78359752132747,  342.84290333146055,  0] ,2,-127.81015107885469, [0.19402985074626866,  2,  302.1583826510687,  431.02783954005645,  0] 
910955020, [0.19402985074626866,  2,  302.1583826510687,  431.02783954005645,  0] ,5,-21.211893372110353, [0.2835820895522388,  2,  288.4198229976173,  438.5011732587154,  1] 
910955020, [0.2835820895522388,  2,  288.4198229976173,  438.5011732587154,  1] ,5,-17.56104589635288, [0.373134328358209,  4,  271.02607690269724,  438.66847306014824,  0] 
910955020, [0.373134328358209,  4,  271.02607690269724,  438.66847306014824,  0] ,5,29.716806137508684, [0.4626865671641791,  3,  278.6432288024771,  416.5688188224194,  0] 
910955020, [0.4626865671641791,  3,  278.6432288024771,  416.5688188224194,  0] ,5,67.82375431851688, [0.5522388059701493,  2,  347.019138323627,  417.1209740250524,  0] 
910955020, [0.5522388059701493,  2,  347.019138323627,  417.1209740250524,  0] ,3,66.99787107004522, [0.6417910447761194,  7,  329.18858206560617,  326.08461743422595,  0] 
910955020, [0.6417910447761194,  7,  329.18858206560617,  326.08461743422595,  0] ,1,-36.09147628562641, [0.7014925373134329,  11,  335.2691976590577,  374.4646385760643,  5] 
910955020, [0.7014925373134329,  11,  335.2691976590577,  374.4646385760643,  5] ,3,24.22125087277891, [0.835820895522388,  29,  394.9234082076182,  409.8975982518459,  1] 
911004030, [0.04477611940298507,  1,  435.20609359590526,  270.20209976959814,  0] ,0,-39.537891190935625, [0.11940298507462686,  3,  448.69239417435165,  244.1505091571089,  0] 
911004030, [0.11940298507462686,  3,  448.69239417435165,  244.1505091571089,  0] ,1,60.016341848233424, [0.19402985074626866,  3,  445.09731373803515,  300.57177056902583,  0] 
911004030, [0.19402985074626866,  3,  445.09731373803515,  300.57177056902583,  0] ,1,-28.024159526012227, [0.2835820895522388,  3,  441.36012693231896,  268.8104242372974,  0] 
911004030, [0.2835820895522388,  3,  441.36012693231896,  268.8104242372974,  0] ,1,10.648738555846649, [0.373134328358209,  3,  454.47172786409647,  292.57076372492156,  0] 
911004030, [0.373134328358209,  3,  454.47172786409647,  292.57076372492156,  0] ,1,67.71434168190899, [0.4626865671641791,  5,  420.5041707841774,  326.3175483269115,  0] 
911004030, [0.4626865671641791,  5,  420.5041707841774,  326.3175483269115,  0] ,1,86.80164115647858, [0.5522388059701493,  3,  383.2473093493609,  375.86232804857354,  0] 
911004030, [0.5522388059701493,  3,  383.2473093493609,  375.86232804857354,  0] ,2,-58.12709831553002, [0.6417910447761194,  12,  404.82362051786185,  339.3115409015445,  0] 
911004030, [0.6417910447761194,  12,  404.82362051786185,  339.3115409015445,  0] ,1,59.42887986441929, [0.7014925373134329,  16,  350.8942567920494,  356.9774565439475,  1] 
911004030, [0.7014925373134329,  16,  350.8942567920494,  356.9774565439475,  1] ,1,-29.756399324429367, [0.835820895522388,  21,  365.00069837899355,  400.840297455321,  0] 
911457020, [0.04477611940298507,  1,  365.0232791866438,  265.17882058295436,  0] ,0,60.40197703517697, [0.11940298507462686,  0,  321.7964953628107,  282.3540137942982,  0] 
911457020, [0.11940298507462686,  0,  321.7964953628107,  282.3540137942982,  0] ,1,-47.8344533523632, [0.19402985074626866,  2,  278.4684478133822,  365.7453827342579,  0] 
911457020, [0.19402985074626866,  2,  278.4684478133822,  365.7453827342579,  0] ,3,-25.284381777906674, [0.2835820895522388,  1,  292.2128089929356,  404.7741256917179,  0] 
911457020, [0.2835820895522388,  1,  292.2128089929356,  404.7741256917179,  0] ,3,105.5418625323764, [0.373134328358209,  2,  340.87556620428586,  333.85611203787994,  0] 
911457020, [0.373134328358209,  2,  340.87556620428586,  333.85611203787994,  0] ,2,-82.26947062989711, [0.4626865671641791,  2,  388.89804558115793,  299.6091207848549,  0] 
911457020, [0.4626865671641791,  2,  388.89804558115793,  299.6091207848549,  0] ,1,35.43085358087046, [0.5522388059701493,  3,  375.42641235099654,  321.56834113556397,  0] 
911457020, [0.5522388059701493,  3,  375.42641235099654,  321.56834113556397,  0] ,1,13.180450923133321, [0.6417910447761194,  4,  351.4131636391212,  310.73554334682194,  0] 
