 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec 
911214020 {
15852 26441.9 26441.9 10 0 0 0 0
409 26472.6 26480.7 10 1 1 0 0
18047 26553.8 26553.8 10 0 0 0 0
17841 26604.6 26612.7 11 1 0 0 0
412 26661.4 26661.4 11 0 0 0 0
413 26692.1 26692.1 11 0 0 0 0
14764 26737.1 26744.5 9 0 2 0 0
415 26811.0 26811.0 9 0 0 0 0
416 26843.6 26849.8 8 0 1 0 0
417 26901.3 26901.3 8 0 0 0 0
15185 26964.9 26964.9 8 0 0 0 0
16110 27018.5 27018.5 8 0 0 0 0
420 27065.0 27076.2 9 2 1 0 0
421 27094.9 27094.9 9 0 0 0 0
16088 27118.7 27118.7 9 0 0 0 0
423 27158.8 27170.0 11 2 0 0 0
15364 27342.2 27350.8 8 0 3 0 0
425 27408.9 27417.0 9 1 0 0 0
15384 27458.7 27458.7 9 0 0 0 0
427 27512.4 27523.6 11 2 0 0 0
428 27582.0 27596.3 13 3 1 0 0
429 27629.3 27629.3 13 0 0 0 0
430 27664.5 27672.6 14 1 0 0 0
431 27725.2 27725.2 14 0 0 0 0
4727 27792.2 27792.2 14 0 0 0 0
432 27865.6 27873.7 13 1 2 0 0
15279 27970.0 27970.0 13 0 0 0 0
16049 28005.6 28005.6 13 0 0 0 0
435 28044.2 28044.2 13 0 0 0 0
436 28110.3 28118.4 13 1 1 0 0
437 28189.8 28197.9 14 1 0 0 0
14647 28281.9 28290.0 15 1 0 0 0
439 28351.5 28351.5 15 0 0 0 0
440 28429.8 28436.0 14 0 1 0 0
12754 28483.2 28483.2 14 0 0 0 0
442 28556.7 28562.9 13 0 1 0 0
443 28662.8 28677.1 15 3 1 0 0
445 28836.6 28844.0 13 0 2 0 0
     }
- - - - - -
911377020 {
14959 26426.1 26434.2 2 1 0 0 0
402 26475.3 26475.3 2 0 0 0 0
403 26504.5 26504.5 2 0 0 0 0
17163 26547.2 26547.2 2 0 0 0 0
15848 26593.3 26604.5 4 2 0 0 0
406 26640.6 26640.6 4 0 0 0 0
14500 26695.6 26695.6 4 0 0 0 0
15852 26759.5 26759.5 4 0 0 0 0
409 26790.1 26790.1 4 0 0 0 0
18047 26869.9 26869.9 4 0 0 0 0
17841 26912.7 26912.7 4 0 0 0 0
412 26979.9 26979.9 4 0 0 0 0
413 27007.6 27007.6 4 0 0 0 0
14764 27061.6 27067.8 3 0 1 0 0
415 27126.9 27126.9 3 0 0 0 0
416 27175.5 27186.7 4 2 1 0 0
417 27237.1 27237.1 4 0 0 0 0
15185 27274.1 27274.1 4 0 0 0 0
16110 27322.6 27322.6 4 0 0 0 0
420 27374.8 27374.8 4 0 0 0 0
421 27394.5 27394.5 4 0 0 0 0
16088 27421.6 27421.6 4 0 0 0 0
423 27468.0 27476.1 5 1 0 0 0
15364 27617.5 27623.7 4 0 1 0 0
425 27688.9 27688.9 4 0 0 0 0
15384 27727.4 27741.7 7 3 0 0 0
427 27786.4 27786.4 7 0 0 0 0
428 27841.4 27849.5 8 1 0 0 0
429 27894.4 27894.4 8 0 0 0 0
430 27919.0 27919.0 8 0 0 0 0
431 27977.3 28017.3 8 0 0 0 40
4727 28064.1 28064.1 8 0 0 0 0
432 28155.3 28163.4 8 1 1 0 0
15279 28241.5 28241.5 8 0 0 0 0
16049 28278.3 28278.3 8 0 0 0 0
435 28334.5 28342.6 9 1 0 0 0
436 28407.0 28415.1 10 1 0 0 0
437 28496.6 28507.8 12 2 0 0 0
14647 28587.3 28595.4 13 1 0 0 0
439 28662.1 28673.3 15 2 0 0 0
440 28756.3 28762.5 14 0 1 0 0
12754 28810.9 28810.9 14 0 0 0 0
     }
- - - - - -
911283020 {
17169 26464.3 26464.3 6 0 0 0 0
17162 26529.0 26529.0 6 0 0 0 0
14959 26607.8 26647.8 5 0 1 0 40
402 26688.5 26696.6 6 1 0 0 0
403 26724.0 26724.0 6 0 0 0 0
17163 26759.5 26759.5 6 0 0 0 0
15848 26814.1 26814.1 6 0 0 0 0
406 26850.1 26850.1 6 0 0 0 0
14500 26893.6 26931.5 8 2 0 0 37.89184444274724
15852 26979.0 26979.0 8 0 0 0 0
409 27013.5 27019.7 7 0 1 0 0
18047 27115.2 27115.2 7 0 0 0 0
17841 27171.6 27179.7 8 1 0 0 0
412 27238.1 27238.1 8 0 0 0 0
413 27299.6 27299.6 8 0 0 0 0
14764 27363.8 27370.0 7 0 1 0 0
415 27418.6 27418.6 7 0 0 0 0
416 27468.0 27474.2 6 0 1 0 0
417 27533.1 27533.1 6 0 0 0 0
15185 27560.1 27560.1 6 0 0 0 0
16110 27603.2 27603.2 6 0 0 0 0
420 27670.9 27677.1 5 0 1 0 0
421 27699.8 27707.9 6 1 0 0 0
16088 27731.1 27739.2 7 1 0 0 0
423 27770.3 27770.3 7 0 0 0 0
15364 27954.5 27968.8 8 3 2 0 0
425 28041.4 28041.4 8 0 0 0 0
15384 28083.8 28083.8 8 0 0 0 0
427 28126.1 28126.1 8 0 0 0 0
428 28170.1 28170.1 8 0 0 0 0
429 28218.9 28218.9 8 0 0 0 0
430 28251.8 28259.9 9 1 0 0 0
431 28303.6 28303.6 9 0 0 0 0
4727 28360.3 28371.5 11 2 0 0 0
432 28447.3 28453.5 10 0 1 0 0
15279 28524.0 28532.1 11 1 0 0 0
16049 28566.6 28566.6 11 0 0 0 0
435 28606.4 28617.6 13 2 0 0 0
436 28679.1 28687.2 13 1 1 0 0
437 28764.7 28775.9 15 2 0 0 0
14647 28843.0 28854.2 17 2 0 0 0
     }
- - - - - -
910985020 {
14956 26443.3 26451.4 6 1 0 0 0
393 26480.0 26480.0 6 0 0 0 0
394 26497.1 26497.1 6 0 0 0 0
395 26528.7 26563.8 6 0 0 0 35.138119213967
396 26593.7 26593.7 6 0 0 0 0
397 26642.0 26656.3 8 3 1 0 0
17169 26706.7 26706.7 8 0 0 0 0
17162 26783.1 26783.1 8 0 0 0 0
14959 26857.7 26876.0 7 0 1 0 18.320860288880795
402 26917.0 26917.0 7 0 0 0 0
403 26948.8 26948.8 7 0 0 0 0
17163 26979.0 26979.0 7 0 0 0 0
15848 27036.9 27045.0 8 1 0 0 0
406 27085.8 27093.9 8 1 1 0 0
14500 27142.0 27161.3 8 0 0 0 19.270826365347602
15852 27219.5 27219.5 8 0 0 0 0
409 27253.5 27259.7 7 0 1 0 0
18047 27342.6 27342.6 7 0 0 0 0
17841 27413.9 27422.0 8 1 0 0 0
412 27480.4 27480.4 8 0 0 0 0
413 27529.0 27529.0 8 0 0 0 0
14764 27586.1 27594.2 8 1 1 0 0
415 27643.1 27643.1 8 0 0 0 0
416 27695.1 27701.3 7 0 1 0 0
417 27770.4 27781.6 9 2 0 0 0
