 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec 
911214020 {
18047 26472.3 26480.4 7 1 0 0 0
17841 26513.1 26521.2 8 1 0 0 0
412 26569.5 26569.5 8 0 0 0 0
413 26600.2 26600.2 8 0 0 0 0
14764 26640.1 26648.2 8 1 1 0 0
415 26690.2 26690.2 8 0 0 0 0
416 26730.2 26738.3 8 1 1 0 0
417 26806.9 26806.9 8 0 0 0 0
15185 26849.5 26849.5 8 0 0 0 0
16110 26900.4 26900.4 8 0 0 0 0
420 26959.3 26967.4 9 1 0 0 0
421 27000.9 27012.1 11 2 0 0 0
16088 27028.9 27028.9 11 0 0 0 0
423 27060.5 27060.5 11 0 0 0 0
15364 27200.9 27209.5 9 1 3 0 0
425 27279.5 27279.5 9 0 0 0 0
15384 27325.2 27336.4 11 2 0 0 0
427 27382.0 27382.0 11 0 0 0 0
428 27428.8 27436.9 11 1 1 0 0
429 27489.6 27489.6 11 0 0 0 0
430 27532.9 27532.9 11 0 0 0 0
431 27581.8 27589.9 12 1 0 0 0
4727 27647.5 27647.5 12 0 0 0 0
432 27723.2 27731.3 12 1 1 0 0
15279 27817.1 27817.1 12 0 0 0 0
16049 27854.8 27854.8 12 0 0 0 0
435 27904.9 27919.2 15 3 0 0 0
436 27976.7 27991.0 17 3 1 0 0
437 28048.5 28048.5 17 0 0 0 0
14647 28108.3 28116.4 18 1 0 0 0
439 28171.1 28171.1 18 0 0 0 0
440 28264.0 28272.1 17 1 2 0 0
12754 28314.7 28322.8 18 1 0 0 0
442 28388.8 28396.9 18 1 1 0 0
443 28496.2 28510.5 19 3 2 0 0
445 28690.3 28697.7 17 0 2 0 0
446 28776.7 28785.3 14 0 3 0 0
     }
- - - - - -
911377020 {
402 26442.5 26453.7 8 2 0 0 0
403 26479.5 26479.5 8 0 0 0 0
17163 26505.7 26505.7 8 0 0 0 0
15848 26566.5 26577.7 10 2 0 0 0
406 26615.9 26627.1 12 2 0 0 0
14500 26679.3 26679.3 12 0 0 0 0
15852 26733.1 26733.1 12 0 0 0 0
409 26758.8 26765.0 11 0 1 0 0
18047 26844.1 26844.1 11 0 0 0 0
17841 26881.0 26881.0 11 0 0 0 0
412 26934.2 26942.3 12 1 0 0 0
413 26974.0 26982.1 13 1 0 0 0
14764 27035.2 27042.6 11 0 2 0 0
415 27098.1 27098.1 11 0 0 0 0
416 27144.1 27151.5 9 0 2 0 0
417 27212.0 27212.0 9 0 0 0 0
15185 27233.3 27233.3 9 0 0 0 0
16110 27285.8 27285.8 9 0 0 0 0
420 27330.5 27336.7 8 0 1 0 0
