 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count 
412 27290.6 27290.6 10 0 0 0
413 27325.0 27333.1 11 1 0 0
14764 27390.7 27414.3 15 6 2 0
415 27459.3 27459.3 15 0 0 0
416 27508.1 27516.7 13 1 3 0
417 27592.5 27592.5 13 0 0 0
15185 27627.3 27627.3 13 0 0 0
16110 27680.3 27686.5 12 0 1 0
420 27745.9 27754.0 12 1 1 0
421 27771.1 27771.1 12 0 0 0
16088 27795.9 27804.0 13 1 0 0
423 27837.3 27848.5 15 2 0 0
15364 27931.7 27941.5 12 1 4 0
425 28012.2 28012.2 12 0 0 0
15384 28045.0 28045.0 12 0 0 0
427 28090.8 28090.8 12 0 0 0
428 28144.6 28150.8 11 0 1 0
429 28213.0 28213.0 11 0 0 0
430 28253.2 28253.2 11 0 0 0
431 28302.4 28302.4 11 0 0 0
4727 28350.7 28350.7 11 0 0 0
432 28439.0 28447.1 11 1 1 0
15279 28535.4 28543.5 12 1 0 0
16049 28580.2 28580.2 12 0 0 0
435 28623.2 28631.3 13 1 0 0
436 28708.3 28719.5 14 2 1 0
437 28790.6 28790.6 14 0 0 0
     }
- - - - - -
910985020 {
391 26432.5 26432.5 2 0 0 0
14956 26496.3 26510.6 5 3 0 0
393 26540.7 26540.7 5 0 0 0
394 26557.7 26557.7 5 0 0 0
395 26595.6 26595.6 5 0 0 0
396 26638.3 26646.4 6 1 0 0
397 26687.1 26693.3 5 0 1 0
17169 26740.8 26740.8 5 0 0 0
17162 26789.7 26789.7 5 0 0 0
14959 26905.1 26905.1 5 0 0 0
402 26941.3 26941.3 5 0 0 0
403 26972.8 26972.8 5 0 0 0
17163 27009.3 27017.4 6 1 0 0
15848 27078.2 27078.2 6 0 0 0
406 27109.5 27115.7 5 0 1 0
14500 27195.7 27210.0 8 3 0 0
15852 27263.6 27271.7 9 1 0 0
409 27307.4 27313.6 8 0 1 0
18047 27401.9 27401.9 8 0 0 0
17841 27472.2 27472.2 8 0 0 0
412 27545.8 27545.8 8 0 0 0
413 27587.0 27587.0 8 0 0 0
14764 27642.9 27651.0 8 1 1 0
415 27713.0 27713.0 8 0 0 0
416 27773.4 27781.5 8 1 1 0
417 27853.4 27853.4 8 0 0 0
15185 27884.6 27884.6 8 0 0 0
16110 27927.4 27927.4 8 0 0 0
420 27995.1 28001.3 7 0 1 0
421 28018.7 28018.7 7 0 0 0
16088 28040.3 28040.3 7 0 0 0
423 28080.8 28088.9 8 1 0 0
15364 28218.8 28230.0 8 2 2 0
425 28300.7 28300.7 8 0 0 0
15384 28340.7 28351.9 10 2 0 0
427 28388.8 28403.1 13 3 0 0
428 28457.0 28465.1 13 1 1 0
429 28522.8 28522.8 13 0 0 0
430 28562.4 28562.4 13 0 0 0
431 28605.3 28613.4 14 1 0 0
4727 28663.5 28671.6 15 1 0 0
432 28760.5 28771.7 15 2 2 0
15279 28843.4 28843.4 15 0 0 0
     }
- - - - - -
911298020 {
386 26460 26460 3 3 0 0
388 26509.4 26509.4 3 0 0 0
389 26542.9 26542.9 3 0 0 0
390 26569.8 26569.8 3 0 0 0
391 26589.4 26589.4 3 0 0 0
14956 26670.1 26681.3 5 2 0 0
393 26720.4 26720.4 5 0 0 0
394 26736.7 26736.7 5 0 0 0
395 26773.5 26773.5 5 0 0 0
396 26807.7 26815.8 6 1 0 0
397 26857.0 26865.1 6 1 1 0
17169 26922.4 26930.5 7 1 0 0
17162 26988.5 26999.7 9 2 0 0
14959 27082.5 27082.5 9 0 0 0
402 27114.8 27114.8 9 0 0 0
403 27136.4 27136.4 9 0 0 0
17163 27168.5 27168.5 9 0 0 0
15848 27224.1 27224.1 9 0 0 0
406 27256.8 27263.0 8 0 1 0
14500 27316.1 27316.1 8 0 0 0
15852 27364.9 27364.9 8 0 0 0
409 27392.8 27399.0 7 0 1 0
18047 27475.7 27475.7 7 0 0 0
17841 27529.4 27529.4 7 0 0 0
412 27586.8 27586.8 7 0 0 0
413 27621.9 27621.9 7 0 0 0
14764 27691.2 27697.4 6 0 1 0
415 27745.8 27745.8 6 0 0 0
416 27792.6 27798.8 5 0 1 0
417 27853.5 27853.5 5 0 0 0
15185 27892.6 27892.6 5 0 0 0
16110 27939.7 27939.7 5 0 0 0
420 27995.1 28001.3 4 0 1 0
421 28024.9 28024.9 4 0 0 0
16088 28044.1 28044.1 4 0 0 0
423 28087.1 28088.9 4 0 0 0
15364 28250.7 28256.9 3 0 1 0
425 28311.9 28311.9 3 0 0 0
15384 28357.1 28357.1 3 0 0 0
427 28397.6 28403.1 3 0 0 0
428 28457.0 28465.1 3 0 0 0
429 28522.8 28522.8 3 0 0 0
430 28566.2 28566.2 3 0 0 0
431 28609.0 28613.4 3 0 0 0
4727 28663.7 28671.6 3 0 0 0
432 28760.5 28771.7 3 0 0 0
     }
- - - - - -
910955020 {
386 26707.1 26707.1 1 1 0 0
388 26755.7 26763.8 2 1 0 0
389 26801.2 26809.3 3 1 0 0
390 26835.3 26835.3 3 0 0 0
391 26855.7 26855.7 3 0 0 0
14956 26917.9 26929.1 5 2 0 0
393 26965.4 26965.4 5 0 0 0
394 26984.5 26984.5 5 0 0 0
395 27023.7 27023.7 5 0 0 0
396 27057.4 27057.4 5 0 0 0
397 27104.3 27104.3 5 0 0 0
17169 27164.3 27175.5 7 2 0 0
17162 27218.2 27229.4 9 2 0 0
14959 27297.2 27305.3 10 1 0 0
402 27366.4 27374.5 11 1 0 0
403 27398.3 27398.3 11 0 0 0
17163 27441.6 27441.6 11 0 0 0
15848 27490.7 27490.7 11 0 0 0
406 27530.8 27538.2 9 0 2 0
14500 27592.0 27603.2 10 2 1 0
15852 27671.4 27671.4 10 0 0 0
409 27708.8 27716.9 10 1 1 0
18047 27789.0 27800.2 12 2 0 0
17841 27863.9 27863.9 12 0 0 0
412 27909.0 27920.2 14 2 0 0
413 27959.2 27959.2 14 0 0 0
14764 28023.7 28031.1 12 0 2 0
415 28077.9 28077.9 12 0 0 0
416 28129.3 28136.7 10 0 2 0
417 28207.2 28207.2 10 0 0 0
15185 28240.8 28240.8 10 0 0 0
16110 28281.8 28289.9 11 1 0 0
420 28336.3 28342.5 10 0 1 0
421 28367.2 28367.2 10 0 0 0
16088 28390.9 28390.9 10 0 0 0
423 28420.1 28428.2 11 1 0 0
15364 28559.0 28570.2 10 2 3 0
425 28628.3 28636.4 11 1 0 0
15384 28690.9 28699.0 12 1 0 0
427 28742.2 28742.2 12 0 0 0
428 28783.2 28789.4 11 0 1 0
429 28843.3 28843.3 11 0 0 0
     }
- - - - - -
911004030 {
386 27049.1 27049.1 0 0 0 0
388 27082.9 27082.9 0 0 0 0
389 27100.9 27100.9 0 0 0 0
390 27126.6 27126.6 0 0 0 0
391 27150.2 27150.2 0 0 0 0
14956 27206.5 27214.6 1 1 0 0
393 27241.0 27241.0 1 0 0 0
394 27256.8 27268.0 3 2 0 0
395 27303.6 27311.7 4 1 0 0
396 27340.5 27348.6 5 1 0 0
397 27392.3 27392.3 5 0 0 0
17169 27454.5 27454.5 5 0 0 0
17162 27505.1 27505.1 5 0 0 0
14959 27588.3 27596.4 6 1 0 0
402 27637.0 27637.0 6 0 0 0
403 27669.7 27669.7 6 0 0 0
17163 27702.4 27710.5 7 1 0 0
15848 27774.5 27774.5 7 0 0 0
406 27802.7 27808.9 6 0 1 0
14500 27849.9 27849.9 6 0 0 0
15852 27903.2 27903.2 6 0 0 0
409 27946.9 27955.0 6 1 1 0
18047 28023.8 28023.8 6 0 0 0
17841 28099.9 28099.9 6 0 0 0
412 28153.3 28153.3 6 0 0 0
413 28184.4 28184.4 6 0 0 0
14764 28240.7 28248.8 6 1 1 0
415 28298.9 28298.9 6 0 0 0
416 28357.5 28363.7 5 0 1 0
417 28434.3 28434.3 5 0 0 0
15185 28474.3 28474.3 5 0 0 0
16110 28513.5 28513.5 5 0 0 0
420 28566.0 28577.2 6 2 1 0
421 28599.4 28610.6 8 2 0 0
16088 28632.8 28632.8 8 0 0 0
423 28668.6 28679.8 10 2 0 0
15364 28809.2 28817.3 9 1 2 0
     }
- - - - - -
911457020 {
386 27240 27240 1 1 0 0
388 27285.7 27285.7 1 0 0 0
389 27314.7 27314.7 1 0 0 0
390 27345.2 27345.2 1 0 0 0
391 27361.4 27369.5 2 1 0 0
14956 27426.5 27426.5 2 0 0 0
393 27453.6 27453.6 2 0 0 0
394 27471.5 27471.5 2 0 0 0
395 27504.2 27504.2 2 0 0 0
396 27539.3 27539.3 2 0 0 0
397 27589.7 27589.7 2 0 0 0
17169 27657.7 27657.7 2 0 0 0
17162 27696.5 27707.7 4 2 0 0
14959 27774.3 27774.3 4 0 0 0
402 27812.2 27812.2 4 0 0 0
403 27838.4 27838.4 4 0 0 0
17163 27872.8 27880.9 5 1 0 0
15848 27931.3 27931.3 5 0 0 0
406 27968.6 27974.8 4 0 1 0
14500 28031.3 28031.3 4 0 0 0
15852 28105.0 28105.0 4 0 0 0
409 28143.7 28143.7 4 0 0 0
18047 28235.2 28246.4 6 2 0 0
17841 28304.0 28318.3 9 3 0 0
412 28380.4 28388.5 10 1 0 0
413 28427.1 28427.1 10 0 0 0
14764 28499.8 28507.2 8 0 2 0
415 28559.5 28559.5 8 0 0 0
416 28609.8 28621.0 9 2 1 0
417 28689.2 28689.2 9 0 0 0
15185 28713.7 28713.7 9 0 0 0
16110 28755.1 28763.2 10 1 0 0
420 28821.8 28828.0 9 0 1 0
421 28852.9 28852.9 9 0 0 0
     }
- - - - - -
910579020 {
386 27510 27510 0 0 0 0
388 27555.2 27555.2 0 0 0 0
389 27580.7 27580.7 0 0 0 0
390 27607.3 27607.3 0 0 0 0
391 27629.5 27640.7 2 2 0 0
14956 27702.8 27702.8 2 0 0 0
393 27749.0 27749.0 2 0 0 0
394 27769.9 27781.1 4 2 0 0
395 27819.4 27819.4 4 0 0 0
396 27855.7 27863.8 5 1 0 0
397 27901.1 27912.3 7 2 0 0
17169 27962.9 27974.1 9 2 0 0
17162 28023.5 28023.5 9 0 0 0
14959 28092.8 28107.1 12 3 0 0
402 28148.8 28148.8 12 0 0 0
403 28177.1 28177.1 12 0 0 0
17163 28215.0 28215.0 12 0 0 0
15848 28256.7 28256.7 12 0 0 0
406 28294.2 28301.6 10 0 2 0
14500 28355.5 28363.6 10 1 1 0
15852 28430.0 28430.0 10 0 0 0
409 28459.8 28467.9 10 1 1 0
18047 28580.0 28580.0 10 0 0 0
17841 28633.8 28633.8 10 0 0 0
412 28698.8 28698.8 10 0 0 0
413 28735.7 28735.7 10 0 0 0
14764 28800.5 28806.7 9 0 1 0
415 28850.6 28850.6 9 0 0 0
     }
- - - - - -
911242020 {
386 27854.7 27854.7 0 0 0 0
388 27905.1 27913.2 1 1 0 0
389 27940.3 27940.3 1 0 0 0
390 27963.8 27963.8 1 0 0 0
391 27985.6 27996.8 3 2 0 0
14956 28063.3 28063.3 3 0 0 0
393 28102.7 28110.8 4 1 0 0
394 28125.7 28140.0 7 3 0 0
395 28178.1 28178.1 7 0 0 0
396 28208.9 28217.0 8 1 0 0
397 28267.3 28275.4 8 1 1 0
17169 28344.9 28353.0 9 1 0 0
17162 28402.2 28413.4 11 2 0 0
14959 28501.0 28507.2 10 0 1 0
402 28543.5 28551.6 11 1 0 0
403 28574.4 28574.4 11 0 0 0
17163 28619.0 28627.1 12 1 0 0
15848 28683.2 28683.2 12 0 0 0
406 28720.5 28728.6 11 1 2 0
14500 28775.9 28784.0 11 1 1 0
15852 28848.3 28856.4 12 1 0 0
     }
- - - - - -
910043020 {
386 28050 28050 0 0 0 0
388 28089.3 28089.3 0 0 0 0
389 28119.0 28119.0 0 0 0 0
390 28145.4 28153.5 1 1 0 0
391 28171.6 28171.6 1 0 0 0
14956 28217.5 28217.5 1 0 0 0
393 28244.0 28244.0 1 0 0 0
394 28260.6 28260.6 1 0 0 0
395 28296.9 28305.0 2 1 0 0
396 28333.2 28333.2 2 0 0 0
397 28378.4 28378.4 2 0 0 0
17169 28447.7 28447.7 2 0 0 0
17162 28501.0 28501.0 2 0 0 0
14959 28588.4 28588.4 2 0 0 0
402 28624.4 28624.4 2 0 0 0
403 28651.3 28651.3 2 0 0 0
17163 28682.7 28682.7 2 0 0 0
15848 28733.7 28733.7 2 0 0 0
406 28774.3 28774.3 2 0 0 0
14500 28835.7 28835.7 2 0 0 0
     }
- - - - - -
911933020 {
386 28345.2 28345.2 0 0 0 0
388 28375.4 28383.5 1 1 0 0
389 28406.5 28406.5 1 0 0 0
390 28442.5 28442.5 1 0 0 0
391 28468.2 28476.3 2 1 0 0
14956 28555.2 28572.6 6 4 0 0
393 28610.5 28610.5 6 0 0 0
394 28627.4 28638.6 8 2 0 0
395 28676.5 28676.5 8 0 0 0
396 28711.5 28722.7 10 2 0 0
397 28766.9 28773.1 9 0 1 0
17169 28827.2 28827.2 9 0 0 0
     }
- - - - - -
911386020 {
386 28605.3 28605.3 0 0 0 0
388 28649.1 28649.1 0 0 0 0
389 28672.0 28672.0 0 0 0 0
390 28699.6 28699.6 0 0 0 0
391 28718.8 28718.8 0 0 0 0
14956 28764.1 28781.5 4 4 0 0
393 28804.2 28812.3 5 1 0 0
394 28836.6 28844.7 6 1 0 0
     }
- - - - - -
