trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count
910955020,386,7:34:00,7:34:00,0,0,0,0
910955020,388,7:34:52,7:35:00,1,1,0,0
910955020,389,7:35:22,7:35:22,1,0,0,0
910955020,390,7:35:49,7:35:49,1,0,0,0
910955020,391,7:36:11,7:36:11,1,0,0,0
910955020,14956,7:37:16,7:37:24,2,1,0,0
910955020,393,7:37:48,7:37:48,2,0,0,0
910955020,394,7:38:07,7:38:15,3,1,0,0
910955020,395,7:38:45,7:38:45,3,0,0,0
910955020,396,7:39:12,7:39:12,3,0,0,0
910955020,397,7:40:06,7:40:16,5,2,0,0
910955020,17169,7:41:17,7:41:17,5,0,0,0
910955020,17162,7:42:04,7:42:04,5,0,0,0
910955020,14959,7:43:25,7:43:36,7,2,0,0
910955020,402,7:44:27,7:44:27,7,0,0,0
910955020,403,7:44:52,7:44:52,7,0,0,0
910955020,17163,7:45:28,7:45:28,7,0,0,0
910955020,15848,7:46:10,7:46:10,7,0,0,0
910955020,406,7:46:41,7:46:51,3,0,4,0
910955020,14500,7:47:51,7:47:59,4,1,0,0
910955020,15852,7:48:58,7:48:58,4,0,0,0
910955020,409,7:49:40,7:49:46,3,0,1,0
910955020,18047,7:51:25,7:51:25,3,0,0,0
910955020,17841,7:52:29,7:52:37,4,1,0,0
910955020,412,7:53:23,7:53:23,4,0,0,0
910955020,413,7:54:04,7:54:04,4,0,0,0
910955020,14764,7:55:11,7:55:22,5,2,1,0
910955020,415,7:56:14,7:56:14,5,0,0,0
910955020,416,7:57:11,7:57:19,4,1,2,0
910955020,417,7:58:25,7:58:25,4,0,0,0
910955020,15185,7:58:55,7:58:55,4,0,0,0
910955020,16110,7:59:35,7:59:41,3,0,1,0
910955020,420,8:00:31,8:00:39,4,1,0,0
910955020,421,8:01:10,8:01:10,4,0,0,0
910955020,16088,8:01:26,8:01:26,4,0,0,0
910955020,423,8:01:52,8:01:52,4,0,0,0
910955020,15364,8:03:50,8:04:01,5,2,1,0
910955020,425,8:05:27,8:05:27,5,0,0,0
910955020,15384,8:06:02,8:06:10,6,1,0,0
910955020,427,8:06:50,8:06:50,6,0,0,0
910955020,428,8:07:40,8:07:40,6,0,0,0
910955020,429,8:08:18,8:08:18,6,0,0,0
910955020,430,8:08:56,8:09:08,8,2,0,0
910955020,431,8:10:20,8:10:20,8,0,0,0
910955020,4727,8:11:42,8:11:53,10,2,0,0
910955020,432,8:13:32,8:13:43,11,2,1,0
910955020,15279,8:14:54,8:14:54,11,0,0,0
910955020,16049,8:15:24,8:15:41,15,4,0,0
910955020,435,8:16:38,8:16:55,19,4,0,0
910955020,436,8:18:27,8:18:38,21,2,0,0
910955020,437,8:19:33,8:19:47,24,3,0,0
910955020,14647,8:21:00,8:21:08,25,1,0,0
910955020,439,8:21:50,8:21:58,26,1,0,0
910955020,440,8:23:31,8:23:38,25,0,1,0
910955020,12754,8:24:37,8:24:37,25,0,0,0
910955020,442,8:26:15,8:26:23,24,1,2,0
910955020,443,8:29:06,8:29:20,25,3,2,0
910955020,445,8:32:32,8:32:43,20,0,5,0
910955020,446,8:33:51,8:34:01,16,0,4,0
910955020,18122,8:35:31,8:35:37,15,0,1,0
910955020,448,8:37:38,8:37:55,6,1,10,0
910955020,1119,8:39:46,8:39:54,4,0,2,0
910955020,1120,8:40:46,8:40:52,3,0,1,0
910955020,1121,8:41:58,8:41:58,3,0,0,0
910955020,3953,8:43:03,8:43:09,2,0,1,0
910955020,3954,8:43:46,8:43:46,2,0,0,0
910955020,8613,8:45:47,8:45:47,0,0,2,0
911004030,386,7:41:13,7:41:13,0,0,0,0
911004030,388,7:41:54,7:41:54,0,0,0,0
911004030,389,7:42:23,7:42:23,0,0,0,0
911004030,390,7:42:52,7:42:52,0,0,0,0
911004030,391,7:43:11,7:43:19,1,1,0,0
911004030,14956,7:44:23,7:44:23,1,0,0,0
911004030,393,7:44:54,7:44:54,1,0,0,0
911004030,394,7:45:14,7:45:14,1,0,0,0
911004030,395,7:45:55,7:45:55,1,0,0,0
911004030,396,7:46:20,7:46:28,2,1,0,0
911004030,397,7:47:17,7:47:17,2,0,0,0
911004030,17169,7:48:04,7:48:04,2,0,0,0
911004030,17162,7:48:56,7:49:04,3,1,0,0
911004030,14959,7:50:18,7:50:24,2,0,1,0
911004030,402,7:51:20,7:51:20,2,0,0,0
911004030,403,7:51:47,7:51:47,2,0,0,0
911004030,17163,7:52:16,7:52:24,3,1,0,0
911004030,15848,7:53:10,7:53:18,4,1,0,0
911004030,406,7:53:52,7:53:52,4,0,0,0
911004030,14500,7:54:42,7:54:56,7,3,0,0
911004030,15852,7:55:57,7:55:57,7,0,0,0
911004030,409,7:56:30,7:56:38,7,1,1,0
911004030,18047,7:57:50,7:57:58,8,1,0,0
911004030,17841,7:59:02,7:59:10,9,1,0,0
911004030,412,7:59:58,7:59:58,9,0,0,0
911004030,413,8:00:53,8:00:53,9,0,0,0
911004030,14764,8:01:48,8:01:56,6,0,3,0
911004030,415,8:02:28,8:02:28,6,0,0,0
911004030,416,8:03:15,8:03:23,7,1,0,0
911004030,417,8:04:23,8:04:23,7,0,0,0
911004030,15185,8:05:04,8:05:04,7,0,0,0
911004030,16110,8:05:51,8:05:51,7,0,0,0
911004030,420,8:06:30,8:06:40,9,2,0,0
911004030,421,8:07:04,8:07:04,9,0,0,0
911004030,16088,8:07:22,8:07:22,9,0,0,0
911004030,423,8:07:57,8:07:57,9,0,0,0
911004030,15364,8:10:15,8:10:29,10,3,2,0
911004030,425,8:11:50,8:11:50,10,0,0,0
911004030,15384,8:12:21,8:12:29,10,1,1,0
911004030,427,8:13:08,8:13:16,11,1,0,0
911004030,428,8:13:53,8:14:01,11,1,1,0
911004030,429,8:14:26,8:14:26,11,0,0,0
