 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
15852 26461.1 26461.1 6 0 0 0 0 0
409 26485.6 26491.8 5 0 1 0 0 0
18047 26561.1 26561.1 5 0 0 0 0 0
17841 26598.6 26598.6 5 0 0 0 0 0
412 26642.8 26642.8 5 0 0 0 0 0
413 26676.9 26676.9 5 0 0 0 0 0
14764 26728.0 26739.2 6 2 1 0 0 0
415 26797.6 26797.6 6 0 0 0 0 0
416 26835.3 26841.5 5 0 1 0 0 0
417 26892.7 26892.7 5 0 0 0 0 0
15185 26949.1 26957.2 6 1 0 0 0 0
16110 27013.7 27013.7 6 0 0 0 0 0
420 27064.0 27064.0 6 0 0 0 0 0
421 27088.8 27088.8 6 0 0 0 0 0
16088 27113.0 27121.1 7 1 0 0 0 0
423 27152.8 27152.8 7 0 0 0 0 0
15364 27279.3 27287.4 6 1 2 0 0 0
425 27365.5 27365.5 6 0 0 0 0 0
15384 27399.6 27407.7 7 1 0 0 0 0
427 27447.5 27447.5 7 0 0 0 0 0
428 27507.4 27518.6 9 2 0 0 0 0
429 27562.9 27562.9 9 0 0 0 0 0
430 27601.0 27601.0 9 0 0 0 0 0
431 27641.1 27641.1 9 0 0 0 0 0
4727 27679.8 27679.8 9 0 0 0 0 0
432 27769.4 27775.6 8 0 1 0 0 0
15279 27869.6 27869.6 8 0 0 0 0 0
16049 27902.0 27910.1 9 1 0 0 0 0
435 27945.6 27945.6 9 0 0 0 0 0
436 27985.4 27985.4 9 0 0 0 0 0
437 28045.4 28045.4 9 0 0 0 0 0
14647 28139.9 28139.9 9 0 0 0 0 0
439 28189.3 28189.3 9 0 0 0 0 0
440 28263.8 28271.9 9 1 1 0 0 0
12754 28319.1 28319.1 9 0 0 0 0 0
442 28377.3 28377.3 9 0 0 0 0 0
443 28468.1 28476.2 9 1 1 0 0 0
445 28638.0 28644.2 8 0 1 0 0 0
446 28744.0 28750.2 7 0 1 0 0 0
18122 28834.4 28840.6 6 0 1 0 0 0
     }
- - - - - -
911377020 {
403 26425.5 26445.5 3 0 0 0 20 0
17163 26489.3 26489.3 3 0 0 0 0 0
15848 26539.2 26550.4 5 2 0 0 0 0
406 26590.8 26590.8 5 0 0 0 0 0
14500 26636.0 26666.0 5 0 0 0 30 0
15852 26718.2 26718.2 5 0 0 0 0 0
409 26745.8 26757.0 7 2 0 0 0 0
18047 26814.1 26814.1 7 0 0 0 0 0
17841 26850.7 26850.7 7 0 0 0 0 0
412 26891.7 26891.7 7 0 0 0 0 0
413 26925.7 26955.7 8 1 0 0 30 0
14764 27007.9 27016.0 8 1 1 0 0 0
415 27077.4 27077.4 8 0 0 0 0 0
416 27134.2 27142.3 8 1 1 0 0 0
417 27238.9 27238.9 8 0 0 0 0 0
15185 27268.9 27268.9 8 0 0 0 0 0
16110 27314.5 27334.5 8 0 0 0 20 0
420 27375.6 27386.8 9 2 1 0 0 0
421 27415.4 27423.5 10 1 0 0 0 0
16088 27444.9 27444.9 10 0 0 0 0 0
423 27485.2 27485.2 10 0 0 0 0 0
15364 27602.7 27613.9 10 2 2 0 0 0
425 27675.0 27675.0 10 0 0 0 0 1
15384 27715.6 27723.7 11 1 0 0 0 0
427 27762.8 27770.9 12 1 0 0 0 0
428 27810.4 27816.6 11 0 1 0 0 0
429 27862.4 27862.4 11 0 0 0 0 0
