trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count
910955020,386,27283.1,27283.1,0,0,0,0
910955020,388,27324.3,27324.3,0,0,0,0
910955020,389,27350.2,27350.2,0,0,0,0
910955020,390,27378.4,27378.4,0,0,0,0
910955020,391,27401.2,27409.2,1,1,0,0
910955020,14956,27486.2,27494.2,2,1,0,0
910955020,393,27524.9,27524.9,2,0,0,0
910955020,394,27544.7,27544.7,2,0,0,0
910955020,395,27588.0,27588.0,2,0,0,0
910955020,396,27619.6,27627.6,3,1,0,0
910955020,397,27670.5,27670.5,3,0,0,0
910955020,17169,27732.6,27732.6,3,0,0,0
910955020,17162,27789.3,27789.3,3,0,0,0
910955020,14959,27889.7,27897.7,3,1,1,0
910955020,402,27942.4,27942.4,3,0,0,0
910955020,403,27969.8,27969.8,3,0,0,0
910955020,17163,28003.9,28011.9,4,1,0,0
910955020,15848,28058.3,28058.3,4,0,0,0
910955020,406,28088.2,28094.4,3,0,1,0
910955020,14500,28159.2,28167.2,4,1,0,0
910955020,15852,28227.1,28227.1,4,0,0,0
910955020,409,28274.9,28282.9,5,1,0,0
910955020,18047,28354.0,28354.0,5,0,0,0
910955020,17841,28430.2,28430.2,5,0,0,0
910955020,412,28487.7,28487.7,5,0,0,0
910955020,413,28540.9,28540.9,5,0,0,0
910955020,14764,28591.8,28599.8,4,1,2,0
910955020,415,28648.1,28648.1,4,0,0,0
910955020,416,28704.3,28710.5,3,0,1,0
910955020,417,28764.2,28764.2,3,0,0,0
910955020,15185,28799.7,28799.7,3,0,0,0
910955020,16110,28847.7,28847.7,3,0,0,0
910955020,420,28892.9,28900.9,4,1,0,0
910955020,421,28927.8,28927.8,4,0,0,0
910955020,16088,28949.2,28949.2,4,0,0,0
910955020,423,28985.2,28985.2,4,0,0,0
910955020,15364,29098.2,29104.4,3,0,1,0
910955020,425,29165.6,29165.6,3,0,0,0
910955020,15384,29199.2,29205.4,2,0,1,0
910955020,427,29244.9,29252.9,3,1,0,0
910955020,428,29298.6,29306.6,4,1,0,0
910955020,429,29341.7,29341.7,4,0,0,0
910955020,430,29377.3,29377.3,4,0,0,0
910955020,431,29477.5,29477.5,4,0,0,0
910955020,4727,29562.7,29573.7,6,2,0,0
910955020,432,29659.1,29667.1,7,1,0,0
910955020,15279,29734.8,29734.8,7,0,0,0
910955020,16049,29757.4,29757.4,7,0,0,0
910955020,435,29824.0,29832.0,8,1,0,0
910955020,436,29915.2,29932.2,12,4,0,0
910955020,437,29992.4,29992.4,12,0,0,0
910955020,14647,30074.0,30074.0,12,0,0,0
910955020,439,30111.7,30111.7,12,0,0,0
910955020,440,30196.1,30204.1,12,1,1,0
910955020,12754,30243.5,30243.5,12,0,0,0
910955020,442,30337.4,30343.6,11,0,1,0
910955020,443,30518.1,30526.1,12,1,0,0
910955020,445,30755.1,30766.1,7,0,5,0
910955020,446,30848.2,30848.2,7,0,0,0
910955020,18122,30954.6,30960.8,6,0,1,0
910955020,448,31123.4,31132.0,3,0,3,0
910955020,1119,31289.8,31296.0,2,0,1,0
910955020,1120,31369.1,31369.1,2,0,0,0
910955020,1121,31435.2,31435.2,2,0,0,0
910955020,3953,31523.1,31523.1,2,0,0,0
910955020,3954,31560.5,31560.5,2,0,0,0
910955020,8613,31701.4,31701.4,0,0,2,0
911004030,386,27656.2,27656.2,0,0,0,0
911004030,388,27693.7,27693.7,0,0,0,0
911004030,389,27717.1,27717.1,0,0,0,0
911004030,390,27744.6,27744.6,0,0,0,0
911004030,391,27771.7,27771.7,0,0,0,0
911004030,14956,27835.2,27846.2,2,2,0,0
911004030,393,27876.5,27876.5,2,0,0,0
911004030,394,27892.0,27892.0,2,0,0,0
911004030,395,27923.7,27923.7,2,0,0,0
911004030,396,27960.6,27968.6,3,1,0,0
911004030,397,28002.7,28002.7,3,0,0,0
911004030,17169,28057.1,28065.1,4,1,0,0
911004030,17162,28122.2,28122.2,4,0,0,0
911004030,14959,28210.1,28218.1,5,1,0,0
911004030,402,28264.2,28264.2,5,0,0,0
911004030,403,28287.7,28287.7,5,0,0,0
911004030,17163,28320.8,28320.8,5,0,0,0
911004030,15848,28372.6,28372.6,5,0,0,0
911004030,406,28407.1,28413.3,4,0,1,0
911004030,14500,28465.8,28473.2,2,0,2,0
911004030,15852,28543.2,28543.2,2,0,0,0
911004030,409,28570.4,28570.4,2,0,0,0
911004030,18047,28656.8,28656.8,2,0,0,0
911004030,17841,28732.9,28732.9,2,0,0,0
911004030,412,28779.9,28779.9,2,0,0,0
911004030,413,28819.5,28819.5,2,0,0,0
911004030,14764,28861.6,28861.6,2,0,0,0
911004030,415,28899.1,28899.1,2,0,0,0
911004030,416,28949.4,28957.4,3,1,0,0
911004030,417,29006.2,29006.2,3,0,0,0
911004030,15185,29039.0,29039.0,3,0,0,0
911004030,16110,29087.1,29087.1,3,0,0,0
911004030,420,29141.8,29149.8,3,1,1,0
911004030,421,29176.4,29176.4,3,0,0,0
911004030,16088,29197.1,29197.1,3,0,0,0
911004030,423,29237.2,29237.2,3,0,0,0
911004030,15364,29369.5,29380.5,4,2,1,0
911004030,425,29448.4,29448.4,4,0,0,0
911004030,15384,29491.1,29505.1,6,3,1,0
911004030,427,29556.8,29567.8,8,2,0,0
911004030,428,29604.6,29612.6,9,1,0,0
911004030,429,29643.7,29643.7,9,0,0,0
911004030,430,29682.0,29690.0,10,1,0,0
911004030,431,29754.9,29754.9,10,0,0,0
911004030,4727,29846.7,29866.7,15,5,0,0
911004030,432,29980.0,29980.0,15,0,0,0
911004030,15279,30049.4,30049.4,15,0,0,0
911004030,16049,30074.4,30091.4,19,4,0,0
911004030,435,30161.7,30161.7,19,0,0,0
911004030,436,30260.8,30271.8,21,2,0,0
911004030,437,30339.2,30353.2,23,3,1,0
911004030,14647,30442.9,30453.9,25,2,0,0
911004030,439,30492.3,30492.3,25,0,0,0
911004030,440,30586.6,30600.6,28,3,0,0
911004030,12754,30657.6,30668.6,30,2,0,0
911004030,442,30836.6,30850.6,29,3,4,0
911004030,443,31018.6,31038.6,32,5,2,0
911004030,445,31272.5,31278.7,31,0,1,0
911004030,446,31349.5,31365.3,23,1,9,0
911004030,18122,31456.8,31467.8,18,0,5,0
911004030,448,31627.9,31647.3,8,2,12,0
911004030,1119,31810.9,31817.1,7,0,1,0
911004030,1120,31895.7,31903.1,5,0,2,0
911004030,1121,31964.0,31964.0,5,0,0,0
911004030,3953,32035.9,32042.1,4,0,1,0
911004030,3954,32086.7,32086.7,4,0,0,0
911004030,8613,32216.9,32216.9,0,0,4,0
911457020,386,27960,27960,0,0,0,0
911457020,388,28009.5,28009.5,0,0,0,0
911457020,389,28036.0,28044.0,1,1,0,0
911457020,390,28067.1,28067.1,1,0,0,0
911457020,391,28086.5,28086.5,1,0,0,0
911457020,14956,28140.2,28140.2,1,0,0,0
911457020,393,28173.3,28173.3,1,0,0,0
911457020,394,28193.3,28193.3,1,0,0,0
911457020,395,28223.4,28223.4,1,0,0,0
911457020,396,28253.3,28261.3,2,1,0,0
911457020,397,28294.1,28294.1,2,0,0,0
911457020,17169,28370.4,28370.4,2,0,0,0
911457020,17162,28417.8,28417.8,2,0,0,0
911457020,14959,28490.8,28498.8,3,1,0,0
