trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count
910955020,386,27240,27240,0,0,0,0
910955020,388,27285.7,27293.7,1,1,0,0
910955020,389,27317.0,27325.0,2,1,0,0
910955020,390,27353.3,27353.3,2,0,0,0
910955020,391,27373.0,27373.0,2,0,0,0
910955020,14956,27434.4,27445.4,4,2,0,0
910955020,393,27470.5,27470.5,4,0,0,0
910955020,394,27487.9,27495.9,5,1,0,0
910955020,395,27535.3,27535.3,5,0,0,0
910955020,396,27566.9,27577.9,7,2,0,0
910955020,397,27640.8,27640.8,7,0,0,0
910955020,17169,27705.4,27705.4,7,0,0,0
910955020,17162,27745.4,27745.4,7,0,0,0
910955020,14959,27830.6,27830.6,7,0,0,0
910955020,402,27873.2,27873.2,7,0,0,0
910955020,403,27900.4,27900.4,7,0,0,0
910955020,17163,27940.3,27940.3,7,0,0,0
910955020,15848,27982.0,27982.0,7,0,0,0
910955020,406,28016.9,28024.9,7,1,1,0
910955020,14500,28075.8,28083.8,8,1,0,0
910955020,15852,28139.4,28139.4,8,0,0,0
910955020,409,28174.1,28181.5,6,0,2,0
910955020,18047,28270.2,28270.2,6,0,0,0
910955020,17841,28333.8,28333.8,6,0,0,0
910955020,412,28376.0,28376.0,6,0,0,0
910955020,413,28415.6,28415.6,6,0,0,0
910955020,14764,28481.6,28487.8,5,0,1,0
910955020,415,28533.4,28533.4,5,0,0,0
910955020,416,28578.1,28578.1,5,0,0,0
910955020,417,28656.2,28656.2,5,0,0,0
910955020,15185,28695.7,28695.7,5,0,0,0
910955020,16110,28739.3,28745.5,4,0,1,0
910955020,420,28810.4,28810.4,4,0,0,0
910955020,421,28832.9,28832.9,4,0,0,0
910955020,16088,28853.8,28853.8,4,0,0,0
910955020,423,28885.2,28885.2,4,0,0,0
910955020,15364,29044.1,29055.1,4,2,2,0
910955020,425,29141.9,29141.9,4,0,0,0
910955020,15384,29179.2,29193.2,7,3,0,0
910955020,427,29231.6,29248.6,11,4,0,0
910955020,428,29290.7,29290.7,11,0,0,0
910955020,429,29322.0,29322.0,11,0,0,0
