 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec 
911214020 {
15852 26454.0 26454.0 8 0 0 0 0
409 26480.4 26488.5 8 1 1 0 0
18047 26557.6 26557.6 8 0 0 0 0
17841 26594.7 26602.8 9 1 0 0 0
412 26671.9 26671.9 9 0 0 0 0
413 26709.0 26709.0 9 0 0 0 0
14764 26765.9 26772.1 8 0 1 0 0
415 26822.7 26822.7 8 0 0 0 0
416 26861.3 26867.5 7 0 1 0 0
417 26926.1 26934.2 8 1 0 0 0
15185 26970.1 26970.1 8 0 0 0 0
16110 27018.0 27018.0 8 0 0 0 0
420 27089.7 27095.9 7 0 1 0 0
421 27117.8 27129.0 9 2 0 0 0
16088 27155.7 27163.8 10 1 0 0 0
423 27192.1 27192.1 10 0 0 0 0
15364 27343.3 27357.6 11 3 2 0 0
425 27427.0 27427.0 11 0 0 0 0
15384 27466.4 27474.5 12 1 0 0 0
427 27521.6 27521.6 12 0 0 0 0
428 27570.2 27576.4 11 0 1 0 0
429 27624.6 27624.6 11 0 0 0 0
430 27676.9 27685.0 12 1 0 0 0
431 27728.4 27728.4 12 0 0 0 0
4727 27796.2 27804.3 13 1 0 0 0
432 27863.1 27869.3 12 0 1 0 0
15279 27938.4 27938.4 12 0 0 0 0
16049 27974.4 27982.5 13 1 0 0 0
435 28020.4 28040.9 18 5 0 0 0
436 28106.7 28114.8 18 1 1 0 0
437 28178.0 28178.0 18 0 0 0 0
14647 28253.3 28261.4 19 1 0 0 0
439 28303.5 28314.7 21 2 0 0 0
440 28406.7 28414.1 19 0 2 0 0
12754 28475.0 28483.1 20 1 0 0 0
442 28539.8 28546.0 19 0 1 0 0
443 28605.8 28613.9 18 1 2 0 0
445 28783.8 28792.4 15 0 3 0 0
446 28889.2 28897.8 12 0 3 0 0
18122 28966.6 28974.7 12 1 1 0 0
448 29062.6 29076.0 5 0 7 0 0
1119 29293.9 29300.1 4 0 1 0 0
1120 29404.9 29404.9 4 0 0 0 0
1121 29467.8 29467.8 4 0 0 0 0
3953 29523.1 29529.3 3 0 1 0 0
3954 29580.3 29580.3 3 0 0 0 0
8613 29837.4 29837.4 0 0 3 0 0
     }
- - - - - -
911377020 {
15848 26438.6 26446.7 1 1 0 0 0
406 26479.8 26487.9 2 1 0 0 0
14500 26537.1 26577.1 2 0 0 0 40
15852 26644.4 26644.4 2 0 0 0 0
409 26675.8 26675.8 2 0 0 0 0
18047 26736.4 26736.4 2 0 0 0 0
17841 26778.4 26778.4 2 0 0 0 0
412 26855.7 26855.7 2 0 0 0 0
413 26882.7 26922.7 2 0 0 0 40
14764 26964.7 26964.7 2 0 0 0 0
415 27004.1 27004.1 2 0 0 0 0
416 27057.9 27057.9 2 0 0 0 0
417 27124.2 27124.2 2 0 0 0 0
15185 27159.1 27159.1 2 0 0 0 0
16110 27221.4 27261.4 2 0 0 0 40
420 27309.0 27309.0 2 0 0 0 0
421 27330.3 27330.3 2 0 0 0 0
16088 27366.4 27374.5 3 1 0 0 0
423 27403.2 27403.2 3 0 0 0 0
15364 27569.1 27577.2 3 1 1 0 0
425 27641.2 27681.2 3 0 0 0 40
15384 27725.6 27725.6 3 0 0 0 0
427 27753.9 27753.9 3 0 0 0 0
428 27808.3 27819.5 5 2 0 0 0
429 27863.0 27863.0 5 0 0 0 0
430 27907.6 27907.6 5 0 0 0 0
431 27970.2 28010.2 5 0 0 0 40
4727 28062.2 28070.3 6 1 0 0 0
432 28152.2 28160.3 6 1 1 0 0
15279 28276.6 28276.6 6 0 0 0 0
16049 28317.9 28317.9 6 0 0 0 0
435 28360.0 28360.0 6 0 0 0 0
436 28416.9 28428.1 8 2 0 0 0
437 28497.1 28497.1 8 0 0 0 0
14647 28610.4 28610.4 8 0 0 0 0
439 28650.7 28650.7 8 0 0 0 0
440 28765.7 28776.9 9 2 1 0 0
12754 28837.2 28837.2 9 0 0 0 0
442 28894.9 28894.9 9 0 0 0 0
443 29041.4 29055.7 11 3 1 0 0
445 29329.1 29336.5 9 0 2 0 0
446 29423.7 29431.1 7 0 2 0 0
18122 29529.1 29537.2 7 1 1 0 0
448 29627.6 29637.4 3 0 4 0 0
1119 29755.3 29761.5 2 0 1 0 0
1120 29829.9 29829.9 2 0 0 0 0
1121 29889.4 29889.4 2 0 0 0 0
3953 29951.9 29951.9 2 0 0 0 0
3954 29993.3 29993.3 2 0 0 0 0
     }
- - - - - -
911283020 {
397 26425.5 26431.7 7 0 1 0 0
17169 26506.5 26520.8 10 3 0 0 0
17162 26576.7 26584.8 11 1 0 0 0
14959 26662.4 26668.6 10 0 1 0 0
402 26703.7 26703.7 10 0 0 0 0
403 26732.9 26732.9 10 0 0 0 0
17163 26765.7 26765.7 10 0 0 0 0
15848 26811.6 26825.9 13 3 0 0 0
406 26868.7 26876.8 14 1 0 0 0
14500 26912.1 26923.3 15 2 1 0 0
15852 26986.0 26986.0 15 0 0 0 0
409 27020.6 27028.7 15 1 1 0 0
18047 27110.5 27118.6 16 1 0 0 0
17841 27189.5 27189.5 16 0 0 0 0
412 27231.0 27231.0 16 0 0 0 0
413 27272.2 27272.2 16 0 0 0 0
14764 27326.1 27337.3 15 2 3 0 0
415 27397.8 27397.8 15 0 0 0 0
416 27448.8 27457.4 12 0 3 0 0
417 27524.9 27524.9 12 0 0 0 0
15185 27554.2 27554.2 12 0 0 0 0
16110 27594.2 27610.5 12 0 0 0 16.234609108443692
420 27669.0 27677.1 12 1 1 0 0
421 27699.8 27699.8 12 0 0 0 0
16088 27720.3 27720.3 12 0 0 0 0
423 27751.8 27751.8 12 0 0 0 0
15364 27886.0 27897.2 11 2 3 0 0
425 27956.5 27996.5 11 0 0 0 40
15384 28039.8 28047.9 12 1 0 0 0
427 28094.7 28102.8 13 1 0 0 0
428 28153.9 28160.1 12 0 1 0 0
429 28207.1 28207.1 12 0 0 0 0
430 28233.4 28233.4 12 0 0 0 0
431 28279.0 28319.0 14 2 0 0 40
4727 28371.9 28389.3 17 4 1 0 0
432 28460.9 28472.1 17 2 2 0 0
15279 28558.3 28569.5 19 2 0 0 0
16049 28596.5 28604.6 20 1 0 0 0
435 28668.7 28683.0 23 3 0 0 0
436 28735.2 28743.3 23 1 1 0 0
437 28849.2 28849.2 23 0 0 0 0
14647 28951.8 28959.9 24 1 0 0 0
