911377020, [0.04477611940298507,  0,  332.32068070071546,  342.38189213745136,  0] ,2,-58.88725698480266, [0.11940298507462686,  5,  369.83160131099066,  300.8831328894521,  0] 
911377020, [0.11940298507462686,  5,  369.83160131099066,  300.8831328894521,  0] ,1,41.64917461261575, [0.19402985074626866,  6,  381.7717219162405,  354.4724281073177,  0] 
911377020, [0.19402985074626866,  6,  381.7717219162405,  354.4724281073177,  0] ,1,6.980936496678623, [0.2835820895522388,  7,  375.95963457748803,  396.2779918897322,  0] 
911377020, [0.2835820895522388,  7,  375.95963457748803,  396.2779918897322,  0] ,3,-6.8866986922730575, [0.373134328358209,  9,  416.3235015709033,  443.52855757542056,  0] 
911377020, [0.373134328358209,  9,  416.3235015709033,  443.52855757542056,  0] ,3,-2.7852376632290543, [0.4626865671641791,  5,  477.34874777254663,  447.35845410480033,  1] 
911377020, [0.4626865671641791,  5,  477.34874777254663,  447.35845410480033,  1] ,1,-79.0628494240409, [0.5522388059701493,  7,  541.9919619093889,  432.9388188176017,  0] 
911377020, [0.5522388059701493,  7,  541.9919619093889,  432.9388188176017,  0] ,1,37.563066223967326, [0.6417910447761194,  12,  535.4492165297997,  463.95913966197986,  0] 
911377020, [0.6417910447761194,  12,  535.4492165297997,  463.95913966197986,  0] ,1,2.879732581164717, [0.7014925373134329,  15,  548.609491489362,  479.9991472027068,  2] 
911377020, [0.7014925373134329,  15,  548.609491489362,  479.9991472027068,  2] ,1,45.63738377248956, [0.835820895522388,  19,  584.2736733470483,  561.3007128328827,  0] 
911283020, [0.04477611940298507,  3,  414.2582816740178,  278.1236104634336,  0] ,1,-7.353046608553996, [0.11940298507462686,  3,  402.18542535429515,  258.69770753515695,  0] 
911283020, [0.11940298507462686,  3,  402.18542535429515,  258.69770753515695,  0] ,1,7.66006733145332, [0.19402985074626866,  3,  408.6293771543351,  272.8017266666502,  0] 
911283020, [0.19402985074626866,  3,  408.6293771543351,  272.8017266666502,  0] ,1,-33.1130762583598, [0.2835820895522388,  4,  431.04591030499796,  262.1051835589533,  0] 
911283020, [0.2835820895522388,  4,  431.04591030499796,  262.1051835589533,  0] ,1,-78.36854226069408, [0.373134328358209,  5,  488.6001119222092,  241.29084291547042,  0] 
911283020, [0.373134328358209,  5,  488.6001119222092,  241.29084291547042,  0] ,1,-59.71424062066217, [0.4626865671641791,  2,  536.2989078553401,  229.27539822793915,  0] 
911283020, [0.4626865671641791,  2,  536.2989078553401,  229.27539822793915,  0] ,0,-23.098582503436774, [0.5522388059701493,  4,  533.9240989955106,  203.80200686467288,  0] 
911283020, [0.5522388059701493,  4,  533.9240989955106,  203.80200686467288,  0] ,1,-9.351303122373793, [0.6417910447761194,  11,  548.1963921256138,  208.7229968724023,  0] 
911283020, [0.6417910447761194,  11,  548.1963921256138,  208.7229968724023,  0] ,1,40.80560601166144, [0.7014925373134329,  15,  533.3452289058587,  234.67743966430862,  1] 
911283020, [0.7014925373134329,  15,  533.3452289058587,  234.67743966430862,  1] ,1,-217.36442151573283, [0.835820895522388,  30,  683.6496854164907,  167.6174746592078,  2] 
910985020, [0.04477611940298507,  0,  344.00298398764426,  294.1206264757893,  0] ,1,-24.328387317473243, [0.11940298507462686,  0,  343.00591715209157,  268.7951723227634,  0] 
910985020, [0.11940298507462686,  0,  343.00591715209157,  268.7951723227634,  0] ,0,-38.87720049538984, [0.19402985074626866,  0,  252.81684930195115,  365.9047946266692,  0] 
910985020, [0.19402985074626866,  0,  252.81684930195115,  365.9047946266692,  0] ,5,45.64433718894361, [0.2835820895522388,  3,  273.2742879188954,  340.71789605466984,  0] 
910985020, [0.2835820895522388,  3,  273.2742879188954,  340.71789605466984,  0] ,3,4.8589823873044224, [0.373134328358209,  5,  271.5907730390609,  334.17539878753087,  0] 
910985020, [0.373134328358209,  5,  271.5907730390609,  334.17539878753087,  0] ,3,8.97344211753807, [0.4626865671641791,  3,  251.28646742851197,  304.8976510594439,  0] 
910985020, [0.4626865671641791,  3,  251.28646742851197,  304.8976510594439,  0] ,3,-62.687109456197504, [0.5522388059701493,  4,  204.8925587601516,  321.190851847281,  0] 
910985020, [0.5522388059701493,  4,  204.8925587601516,  321.190851847281,  0] ,5,38.53632329662287, [0.6417910447761194,  6,  210.59143212577328,  288.35340191627984,  0] 
910985020, [0.6417910447761194,  6,  210.59143212577328,  288.35340191627984,  0] ,5,53.840624701661, [0.7014925373134329,  8,  259.52842829114525,  283.4497733799908,  4] 
910985020, [0.7014925373134329,  8,  259.52842829114525,  283.4497733799908,  4] ,1,-41.436006716747215, [0.835820895522388,  17,  216.47550906550896,  281.83286087110173,  1] 
911298020, [0.04477611940298507,  1,  365.45710226379015,  267.5540664767468,  0] ,0,-12.461328788594983, [0.11940298507462686,  0,  357.51105356758853,  247.1466889919502,  0] 
911298020, [0.11940298507462686,  0,  357.51105356758853,  247.1466889919502,  0] ,0,42.70375266681003, [0.19402985074626866,  2,  384.62709990606163,  316.96648799723334,  0] 
911298020, [0.19402985074626866,  2,  384.62709990606163,  316.96648799723334,  0] ,1,11.170463550512068, [0.2835820895522388,  3,  361.9005519412931,  305.41040358297687,  0] 
911298020, [0.2835820895522388,  3,  361.9005519412931,  305.41040358297687,  0] ,1,17.67311560397866, [0.373134328358209,  4,  300.1409169131912,  338.95794966752874,  0] 
911298020, [0.373134328358209,  4,  300.1409169131912,  338.95794966752874,  0] ,3,24.598339414700604, [0.4626865671641791,  5,  310.0683209395029,  324.28701427913984,  0] 
911298020, [0.4626865671641791,  5,  310.0683209395029,  324.28701427913984,  0] ,3,-32.08324268598517, [0.5522388059701493,  3,  292.92542261372,  339.2273586393421,  0] 
911298020, [0.5522388059701493,  3,  292.92542261372,  339.2273586393421,  0] ,3,16.50126274842478, [0.6417910447761194,  10,  296.3007620068274,  326.1014352840248,  0] 
911298020, [0.6417910447761194,  10,  296.3007620068274,  326.1014352840248,  0] ,3,-23.98105698022482, [0.7014925373134329,  13,  314.2689283382788,  260.4871980808566,  2] 
911298020, [0.7014925373134329,  13,  314.2689283382788,  260.4871980808566,  2] ,1,42.92055729397907, [0.835820895522388,  23,  273.3497421817883,  284.2109151452314,  1] 
910955020, [0.04477611940298507,  1,  351.71507513853066,  275.83899133821615,  0] ,0,-39.46128352409505, [0.11940298507462686,  5,  361.2420281581799,  245.90466083377032,  0] 
910955020, [0.11940298507462686,  5,  361.2420281581799,  245.90466083377032,  0] ,1,95.60713019721516, [0.19402985074626866,  5,  314.88607308314386,  295.15583595594944,  1] 
910955020, [0.19402985074626866,  5,  314.88607308314386,  295.15583595594944,  1] ,1,16.99423098796251, [0.2835820895522388,  3,  316.92346779318905,  319.65947393242095,  1] 
910955020, [0.2835820895522388,  3,  316.92346779318905,  319.65947393242095,  1] ,1,-15.557601301181421, [0.373134328358209,  4,  329.45768415919883,  347.75129159961216,  0] 
910955020, [0.373134328358209,  4,  329.45768415919883,  347.75129159961216,  0] ,3,8.197659480727452, [0.4626865671641791,  2,  321.2520652120038,  311.1561172523179,  0] 
910955020, [0.4626865671641791,  2,  321.2520652120038,  311.1561172523179,  0] ,2,-13.881416448206437, [0.5522388059701493,  3,  337.45921004847696,  313.48184564058465,  0] 
910955020, [0.5522388059701493,  3,  337.45921004847696,  313.48184564058465,  0] ,1,-14.377925215656433, [0.6417910447761194,  4,  288.3063530391446,  326.66164266269334,  0] 
910955020, [0.6417910447761194,  4,  288.3063530391446,  326.66164266269334,  0] ,3,17.772204820885236, [0.7014925373134329,  6,  287.017465157689,  307.6005499603525,  4] 
910955020, [0.7014925373134329,  6,  287.017465157689,  307.6005499603525,  4] ,1,2.2700444094043633, [0.835820895522388,  16,  338.3769919074002,  356.69003230065937,  0] 
911004030, [0.04477611940298507,  0,  265.79800611005703,  370.0409852281591,  0] ,3,72.30382192796242, [0.11940298507462686,  2,  286.9827518218153,  318.921909011955,  0] 
