stop,wait_time_sec,stop_lat,stop_lon,stop_sequence
386,189.4815789473686,41.880313,-87.774043,0
388,166.5875000000001,41.88000915,-87.7714723,1
389,175.73499999999984,41.88008776,-87.76992191,2
390,0.0,41.88010476,-87.76821491,3
391,183.14166666666657,41.88014676,-87.76661691,4
14956,181.07450980392142,41.88014099,-87.76461188,5
393,170.3749999999991,41.88018349,-87.7632177,6
394,175.93999999999997,41.88020276,-87.76191891,7
395,180.27500000000055,41.88019981,-87.75996715,8
396,184.4428571428568,41.88025187,-87.75778965,9
397,176.34249999999997,41.88027,-87.75526,10
17169,178.17499999999987,41.88029685,-87.75221539,11
17162,180.63500000000005,41.88033514,-87.7491367,12
14959,181.17391304347794,41.88039237,-87.74496781,13
402,172.89999999999964,41.880443,-87.742998,14
403,192.20000000000073,41.880475,-87.740705,15
17163,177.32272727272755,41.88048501,-87.73768052,16
15848,187.59166666666675,41.88050398,-87.7352163,17
406,184.78199999999998,41.88053063,-87.7331241,18
14500,180.4815789473682,41.88056848,-87.7304601,19
15852,183.99999999999963,41.88059058,-87.72786002,20
409,188.4431818181815,41.88061422,-87.72582347,21
18047,187.3399999999999,41.88070328,-87.72286077,22
17841,181.2240740740739,41.88074353,-87.72045859,23
412,208.04999999999927,41.8808072,-87.7159745,24
413,165.10000000000036,41.88081388,-87.71381964,25
14764,178.33124999999995,41.88084064,-87.71073049,26
415,0.0,41.880887,-87.708722,27
416,178.52903225806443,41.880902,-87.706333,28
417,168.33333333333314,41.880952,-87.703147,29
15185,175.11499999999995,41.88095403,-87.70088084,30
16110,189.11249999999995,41.88099888,-87.69856203,31
420,179.60714285714306,41.88100858,-87.69600765,32
421,184.6875,41.88103245,-87.694048,33
16088,0.0,41.88103301,-87.69229365,34
423,178.71111111111108,41.88106252,-87.68897646,35
15364,185.10161290322577,41.88109893,-87.68607651,36
425,0.0,41.88112797,-87.68410996,37
15384,186.29999999999978,41.88117403,-87.68122249,38
427,179.43059701492527,41.881232,-87.679293,39
428,180.4946428571428,41.881262,-87.67685,40
429,0.0,41.88129674,-87.67424663,41
430,194.57941176470624,41.8813284,-87.67186305,42
431,175.86818181818174,41.88137,-87.669513,43
4727,182.7925675675675,41.881385,-87.668503,44
432,188.39333333333343,41.88139461,-87.66699977,45
15279,186.92999999999992,41.88143358,-87.66418871,46
16049,175.82070707070704,41.88146881,-87.66201484,47
435,180.71371681415943,41.881525,-87.659765,48
436,184.08545454545464,41.881545,-87.657333,49
437,180.66279069767438,41.881608,-87.654897,50
14647,184.36749999999998,41.88165169,-87.65191235,51
439,180.8083333333333,41.88167775,-87.64983775,52
440,184.7749999999999,41.882,-87.64728,53
12754,178.8142857142853,41.8830708,-87.64669495,54
442,177.37857142857146,41.88311,-87.642848,55
443,192.9148550724638,41.883084,-87.639976,56
445,0.0,41.883128,-87.635516,57
446,210.42142857142866,41.883137,-87.632625,58
18122,195.90769230769183,41.88314707,-87.63019604,59
448,207.746153846154,41.88316957,-87.62749695,60
1119,0.0,41.88468794,-87.62431755,61
1120,0.0,41.88669974,-87.624384,62
1121,0.0,41.888076,-87.624425,63
3953,0.0,41.887978,-87.621979,64
3954,190.97499999999854,41.887792,-87.620967,65
8613,0.0,41.884688,-87.620796,66
