911214020 {
409 26418.41 26425.51 8 0 1 0
18047 26502.84 26510.94 9 1 0 0
17841 26554.07 26554.07 9 0 0 0
412 26624.09 26624.09 9 0 0 0
413 26661.23 26661.23 9 0 0 0
14764 26715.68 26722.78 8 0 1 0
415 26757.73 26757.73 8 0 0 0
416 26786.55 26793.65 7 0 1 0
417 26841.92 26850.02 8 1 0 0
15185 26905.61 26905.61 8 0 0 0
16110 26952.2 26952.2 8 0 0 0
420 27005.7 27023.1 11 4 1 0
421 27043.58 27043.58 11 0 0 0
16088 27068.62 27076.72 12 1 0 0
423 27103.97 27103.97 12 0 0 0
15364 27221.02 27232.32 11 2 3 0
425 27304.4 27304.4 11 0 0 0
15384 27330.0 27330.0 11 0 0 0
427 27374.38 27374.38 11 0 0 0
428 27429.09 27436.19 10 0 1 0
429 27480.49 27480.49 10 0 0 0
430 27519.03 27519.03 10 0 0 0
431 27569.42 27569.42 10 0 0 0
4727 27636.89 27636.89 10 0 0 0
432 27719.03 27727.13 10 1 1 0
15279 27822.92 27822.92 10 0 0 0
16049 27847.85 27847.85 10 0 0 0
435 27888.22 27896.32 10 1 1 0
436 27959.98 27977.38 14 4 0 0
437 28055.94 28055.94 14 0 0 0
14647 28122.79 28122.79 14 0 0 0
439 28159.21 28159.21 14 0 0 0
440 28217.68 28224.78 13 0 1 0
12754 28280.35 28280.35 13 0 0 0
442 28347.79 28354.89 12 0 1 0
443 28513.98 28525.18 13 2 1 0
445 28712.09 28721.29 11 0 2 0
446 28795.14 28804.34 9 0 2 0
18122 28892.49 28899.59 8 0 1 0
448 28990.11 29005.61 3 0 5 0
1119 29159.12 29166.22 2 0 1 0
1120 29253.59 29253.59 2 0 0 0
1121 29316.03 29316.03 2 0 0 0
3953 29381.33 29381.33 2 0 0 0
3954 29425.78 29425.78 2 0 0 0
8613 29713.11 29713.11 0 0 2 0
     }
- - - - - -
911377020 {
402 26435.73 26435.73 7 0 0 0
403 26474.56 26474.56 7 0 0 0
17163 26508.46 26508.46 7 0 0 0
15848 26570.18 26570.18 7 0 0 0
406 26612.62 26620.72 8 1 0 0
14500 26657.5 26665.6 9 1 0 0
15852 26723.44 26723.44 9 0 0 0
409 26753.15 26764.35 10 2 1 0
18047 26810.69 26810.69 10 0 0 0
17841 26847.68 26855.78 11 1 0 0
412 26898.48 26906.58 12 1 0 0
413 26933.49 26933.49 12 0 0 0
14764 26980.12 26989.32 10 0 2 0
415 27029.23 27029.23 10 0 0 0
416 27079.43 27088.63 8 0 2 0
417 27157.18 27157.18 8 0 0 0
15185 27191.83 27191.83 8 0 0 0
16110 27240.48 27240.48 8 0 0 0
420 27282.53 27289.63 7 0 1 0
421 27308.64 27308.64 7 0 0 0
16088 27334.5 27345.7 9 2 0 0
423 27388.46 27388.46 9 0 0 0
15364 27509.52 27520.72 9 2 2 0
425 27610.37 27610.37 9 0 0 0
15384 27650.44 27667.84 13 4 0 0
427 27715.0 27726.2 15 2 0 0
428 27769.84 27784.14 17 3 1 0
429 27820.78 27820.78 17 0 0 0
430 27853.76 27853.76 17 0 0 0
431 27937.26 27937.26 17 0 0 0
4727 27981.56 27988.66 16 0 1 0
432 28057.09 28066.29 15 1 2 0
15279 28154.13 28154.13 15 0 0 0
16049 28186.33 28197.53 17 2 0 0
435 28247.89 28268.39 22 5 0 0
436 28330.87 28337.97 21 0 1 0
437 28419.57 28419.57 21 0 0 0
14647 28478.95 28478.95 21 0 0 0
439 28522.8 28522.8 21 0 0 0
440 28601.32 28612.52 21 2 2 0
12754 28658.93 28658.93 21 0 0 0
442 28726.35 28737.55 22 2 1 0
443 28891.65 28899.75 22 1 1 0
445 29199.21 29212.61 18 0 4 0
446 29275.41 29288.81 14 0 4 0
18122 29421.08 29430.28 13 1 2 0
448 29513.73 29535.53 6 1 8 0
448 29513.73 29734.91 7 1 8 0
1119 29980.02 29989.22 5 0 2 0
     }
- - - - - -
911283020 {
17169 26439.79 26439.79 5 0 0 0
17162 26475.58 26475.58 5 0 0 0
14959 26589.44 26596.54 4 0 1 0
402 26626.68 26626.68 4 0 0 0
403 26655.93 26655.93 4 0 0 0
17163 26683.95 26692.05 5 1 0 0
15848 26739.68 26747.78 6 1 0 0
406 26789.8 26789.8 6 0 0 0
14500 26832.3 26832.3 6 0 0 0
15852 26886.09 26886.09 6 0 0 0
409 26908.69 26915.79 5 0 1 0
18047 27012.43 27012.43 5 0 0 0
17841 27072.86 27072.86 5 0 0 0
412 27121.82 27121.82 5 0 0 0
413 27150.18 27150.18 5 0 0 0
14764 27205.71 27212.81 4 0 1 0
415 27250.02 27250.02 4 0 0 0
416 27299.3 27306.4 3 0 1 0
417 27367.09 27367.09 3 0 0 0
15185 27399.1 27399.1 3 0 0 0
16110 27442.8 27442.8 3 0 0 0
420 27513.44 27513.44 3 0 0 0
421 27531.7 27531.7 3 0 0 0
16088 27564.13 27564.13 3 0 0 0
423 27591.54 27591.54 3 0 0 0
15364 27737.34 27748.54 4 2 1 0
425 27802.55 27802.55 4 0 0 0
15384 27830.11 27841.31 6 2 0 0
427 27882.85 27890.95 7 1 0 0
428 27947.74 27947.74 7 0 0 0
429 28012.8 28012.8 7 0 0 0
430 28050.7 28050.7 7 0 0 0
431 28107.64 28115.74 8 1 0 0
4727 28147.84 28162.14 11 3 0 0
432 28228.31 28236.41 11 1 1 0
15279 28301.63 28301.63 11 0 0 0
16049 28344.25 28344.25 11 0 0 0
435 28385.39 28393.49 12 1 0 0
436 28448.54 28459.74 14 2 0 0
437 28520.46 28520.46 14 0 0 0
14647 28595.85 28595.85 14 0 0 0
439 28641.07 28641.07 14 0 0 0
440 28724.24 28731.34 13 0 1 0
12754 28764.45 28764.45 13 0 0 0
442 28840.2 28847.3 12 0 1 0
443 29042.79 29057.09 14 3 1 0
445 29320.9 29330.1 12 0 2 0
446 29402.16 29413.46 9 0 3 0
18122 29516.06 29523.16 8 0 1 0
448 29632.0 29647.5 3 0 5 0
1119 29894.02 29901.12 2 0 1 0
1120 29969.62 29969.62 2 0 0 0
     }
- - - - - -
910985020 {
14956 26482.33 26482.33 1 0 0 0
393 26522.17 26522.17 1 0 0 0
394 26537.96 26546.06 2 1 0 0
395 26579.97 26579.97 2 0 0 0
396 26609.77 26609.77 2 0 0 0
397 26645.9 26645.9 2 0 0 0
17169 26692.11 26706.41 5 3 0 0
17162 26786.48 26786.48 5 0 0 0
14959 26879.58 26890.78 6 2 1 0
402 26923.43 26923.43 6 0 0 0
403 26943.51 26954.71 8 2 0 0
17163 26991.69 26991.69 8 0 0 0
15848 27030.98 27030.98 8 0 0 0
406 27063.57 27070.67 7 0 1 0
14500 27116.98 27116.98 7 0 0 0
15852 27193.18 27193.18 7 0 0 0
409 27228.86 27236.96 7 1 1 0
18047 27321.71 27321.71 7 0 0 0
17841 27379.01 27379.01 7 0 0 0
412 27414.38 27414.38 7 0 0 0
413 27448.54 27448.54 7 0 0 0
14764 27492.03 27499.13 6 0 1 0
415 27546.24 27546.24 6 0 0 0
416 27603.6 27610.7 5 0 1 0
417 27684.72 27684.72 5 0 0 0
15185 27716.51 27716.51 5 0 0 0
16110 27752.83 27752.83 5 0 0 0
420 27813.48 27813.48 5 0 0 0
421 27832.89 27832.89 5 0 0 0
16088 27857.07 27871.37 8 3 0 0
423 27899.58 27899.58 8 0 0 0
15364 28051.23 28060.43 7 1 2 0
425 28128.08 28136.18 8 1 0 0
15384 28162.56 28173.76 10 2 0 0
427 28224.61 28224.61 10 0 0 0
428 28285.7 28292.8 9 0 1 0
429 28328.26 28336.36 10 1 0 0
430 28377.72 28377.72 10 0 0 0
431 28426.62 28426.62 10 0 0 0
4727 28492.4 28492.4 10 0 0 0
432 28570.01 28584.31 12 3 1 0
15279 28661.27 28661.27 12 0 0 0
16049 28693.38 28710.78 16 4 0 0
435 28762.95 28774.15 18 2 0 0
436 28831.15 28842.35 20 2 0 0
437 28923.43 28931.53 21 1 0 0
14647 29013.92 29031.32 25 4 0 0
439 29089.0 29097.1 26 1 0 0
440 29174.92 29192.32 29 4 1 0
12754 29245.65 29256.85 31 2 0 0
442 29325.23 29333.33 31 1 1 0
443 29474.88 29492.28 33 4 2 0
445 29770.6 29786.1 29 1 5 0
446 29869.64 29887.24 24 1 6 0
18122 29963.61 29974.91 21 0 3 0
     }
- - - - - -
911298020 {
386 26460 26460 1 1 0 0
388 26514.7 26514.7 1 0 0 0
389 26559.77 26567.87 2 1 0 0
390 26615.96 26615.96 2 0 0 0
391 26645.65 26653.75 3 1 0 0
14956 26725.53 26725.53 3 0 0 0
393 26754.32 26754.32 3 0 0 0
394 26773.12 26773.12 3 0 0 0
