stop,wait_time_sec,stop_lat,stop_lon,stop_sequence
386,133.004761904762,41.880313,-87.774043,0
388,134.78928571428554,41.88000915,-87.7714723,1
389,138.79999999999973,41.88008776,-87.76992191,2
390,139.48333333333326,41.88010476,-87.76821491,3
391,140.45714285714297,41.88014676,-87.76661691,4
14956,133.78188405797113,41.88014099,-87.76461188,5
393,144.68750000000045,41.88018349,-87.7632177,6
394,132.34473684210502,41.88020276,-87.76191891,7
395,129.47500000000014,41.88019981,-87.75996715,8
396,136.19230769230776,41.88025187,-87.75778965,9
397,140.62199999999996,41.88027,-87.75526,10
17169,137.73913043478268,41.88029685,-87.75221539,11
17162,128.81617647058818,41.88033514,-87.7491367,12
14959,129.40967741935498,41.88039237,-87.74496781,13
402,136.6250000000003,41.880443,-87.742998,14
403,0.0,41.880475,-87.740705,15
17163,132.35344827586195,41.88048501,-87.73768052,16
15848,140.77500000000006,41.88050398,-87.7352163,17
406,150.77777777777797,41.88053063,-87.7331241,18
14500,149.40606060606044,41.88056848,-87.7304601,19
15852,139.2277777777777,41.88059058,-87.72786002,20
409,135.56499999999997,41.88061422,-87.72582347,21
18047,141.53888888888852,41.88070328,-87.72286077,22
17841,148.92037037037045,41.88074353,-87.72045859,23
412,166.7863636363636,41.8808072,-87.7159745,24
413,113.44999999999982,41.88081388,-87.71381964,25
14764,150.8382352941177,41.88084064,-87.71073049,26
415,135.70000000000073,41.880887,-87.708722,27
416,144.90434782608725,41.880902,-87.706333,28
417,163.30000000000018,41.880952,-87.703147,29
15185,177.28333333333345,41.88095403,-87.70088084,30
16110,192.31666666666692,41.88099888,-87.69856203,31
420,145.0096153846152,41.88100858,-87.69600765,32
421,167.31363636363628,41.88103245,-87.694048,33
16088,150.07187500000043,41.88103301,-87.69229365,34
423,156.36500000000015,41.88106252,-87.68897646,35
15364,165.1450000000001,41.88109893,-87.68607651,36
425,173.41818181818192,41.88112797,-87.68410996,37
15384,163.87678571428555,41.88117403,-87.68122249,38
427,175.8363636363637,41.881232,-87.679293,39
428,204.13437499999952,41.881262,-87.67685,40
429,129.79166666666757,41.88129674,-87.67424663,41
430,181.07499999999982,41.8813284,-87.67186305,42
431,147.41666666666666,41.88137,-87.669513,43
4727,168.29062499999998,41.881385,-87.668503,44
432,183.81818181818173,41.88139461,-87.66699977,45
15279,169.53750000000036,41.88143358,-87.66418871,46
16049,199.2583333333329,41.88146881,-87.66201484,47
435,176.4218749999999,41.881525,-87.659765,48
436,165.10882352941178,41.881545,-87.657333,49
437,110.0428571428573,41.881608,-87.654897,50
14647,154.80000000000035,41.88165169,-87.65191235,51
439,175.65000000000055,41.88167775,-87.64983775,52
440,163.63749999999936,41.882,-87.64728,53
12754,0.0,41.8830708,-87.64669495,54
442,126.89999999999964,41.88311,-87.642848,55
443,162.48333333333298,41.883084,-87.639976,56
