trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count,hold_sec
910955020,386,7:35:02,7:35:02,0,0,0,0,0
910955020,388,7:35:43,7:35:51,1,1,0,0,0
910955020,389,7:36:11,7:36:11,1,0,0,0,0
910955020,390,7:36:36,7:36:36,1,0,0,0,0
910955020,391,7:37:01,7:37:01,1,0,0,0,0
910955020,14956,7:37:56,7:38:07,3,2,0,0,0
910955020,393,7:38:42,7:38:42,3,0,0,0,0
910955020,394,7:38:56,7:39:07,5,2,0,0,0
910955020,395,7:39:49,7:39:49,5,0,0,0,0
910955020,396,7:40:23,7:40:23,5,0,0,0,0
910955020,397,7:41:14,7:41:14,5,0,0,0,0
910955020,17169,7:42:38,7:42:38,5,0,0,0,0
910955020,17162,7:43:30,7:43:30,5,0,0,0,0
910955020,14959,7:44:44,7:44:44,5,0,0,0,0
910955020,402,7:45:24,7:45:24,5,0,0,0,0
910955020,403,7:45:52,7:45:52,5,0,0,0,0
910955020,17163,7:46:24,7:46:35,7,2,0,0,0
910955020,15848,7:47:19,7:47:19,7,0,0,0,0
910955020,406,7:47:59,7:48:07,7,1,1,0,0
910955020,14500,7:49:17,7:49:24,6,0,1,0,0
910955020,15852,7:50:25,7:50:25,6,0,0,0,0
910955020,409,7:51:03,7:51:09,5,0,1,0,0
910955020,18047,7:53:06,7:53:06,5,0,0,0,0
910955020,17841,7:54:14,7:54:22,6,1,0,0,0
910955020,412,7:55:16,7:55:16,6,0,0,0,0
910955020,413,7:56:00,7:56:00,6,0,0,0,0
910955020,14764,7:57:12,7:57:18,5,0,1,0,0
910955020,415,7:58:09,7:58:09,5,0,0,0,0
910955020,416,7:58:54,7:59:02,3,0,2,0,0
910955020,417,8:00:05,8:00:05,3,0,0,0,0
910955020,15185,8:00:49,8:00:49,3,0,0,0,0
910955020,16110,8:01:35,8:01:35,3,0,0,0,0
910955020,420,8:02:20,8:02:20,3,0,0,0,0
910955020,421,8:02:46,8:02:46,3,0,0,0,0
910955020,16088,8:03:06,8:03:06,3,0,0,0,0
910955020,423,8:03:37,8:03:37,3,0,0,0,0
910955020,15364,8:05:28,8:05:36,3,1,1,0,0
910955020,425,8:06:50,8:06:50,3,0,0,0,0
910955020,15384,8:07:23,8:07:40,7,4,0,0,0
910955020,427,8:08:21,8:08:29,8,1,0,0,0
910955020,428,8:09:23,8:09:31,9,1,0,0,0
910955020,429,8:10:02,8:10:02,9,0,0,0,0
910955020,430,8:10:37,8:10:51,12,3,0,0,0
910955020,431,8:12:16,8:12:16,12,0,0,0,0
910955020,4727,8:13:50,8:14:01,14,2,0,0,0
910955020,432,8:16:20,8:16:28,15,1,0,0,0
910955020,15279,8:17:33,8:17:39,14,0,1,0,0
910955020,16049,8:17:59,8:18:13,17,3,0,0,0
910955020,435,8:19:32,8:19:32,17,0,0,0,0
910955020,436,8:21:01,8:21:09,18,1,0,0,0
910955020,437,8:22:20,8:22:31,20,2,0,0,0
910955020,14647,8:24:05,8:24:13,21,1,0,0,0
910955020,439,8:25:11,8:25:11,21,0,0,0,0
910955020,440,8:26:28,8:26:35,19,0,2,0,0
910955020,12754,8:27:16,8:27:16,19,0,0,0,0
910955020,442,8:28:42,8:28:50,19,1,1,0,0
910955020,443,8:31:01,8:31:12,21,2,0,0,0
910955020,445,8:34:46,8:34:56,17,0,4,0,0
910955020,446,8:36:17,8:36:27,13,0,4,0,0
910955020,18122,8:37:51,8:37:57,12,0,1,0,0
910955020,448,8:40:15,8:40:32,9,4,7,0,0
910955020,1119,8:42:18,8:42:31,3,0,6,0,0
910955020,1120,8:43:35,8:43:43,1,0,2,0,0
910955020,1121,8:44:44,8:44:44,1,0,0,0,0
910955020,3953,8:45:56,8:45:56,1,0,0,0,0
910955020,3954,8:46:31,8:46:31,1,0,0,0,0
910955020,8613,8:48:35,8:48:35,0,0,1,0,0
911004030,386,7:40:47,7:40:47,0,0,0,0,0
911004030,388,7:41:24,7:41:24,0,0,0,0,0
911004030,389,7:41:50,7:41:50,0,0,0,0,0
911004030,390,7:42:17,7:42:17,0,0,0,0,0
