trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count,hold_sec,skip
910955020,386,7:34:00,7:34:00,0,0,0,0,0,0
910955020,388,7:34:44,7:34:44,0,0,0,0,0,0
910955020,389,7:35:08,7:35:08,0,0,0,0,0,0
910955020,390,7:35:32,7:35:32,0,0,0,0,0,0
910955020,391,7:35:52,7:36:00,1,1,0,0,0,0
910955020,14956,7:37:02,7:37:13,3,2,0,0,0,0
910955020,393,7:37:51,7:37:51,3,0,0,0,0,0
910955020,394,7:38:08,7:38:08,3,0,0,0,0,0
910955020,395,7:38:38,7:38:38,3,0,0,0,0,0
910955020,396,7:39:01,7:39:01,3,0,0,0,0,0
910955020,397,7:39:44,7:39:55,4,2,1,0,0,0
910955020,17169,7:41:14,7:41:14,4,0,0,0,0,0
910955020,17162,7:41:52,7:41:52,4,0,0,0,0,0
910955020,14959,7:43:04,7:43:10,3,0,1,0,0,0
910955020,402,7:44:00,7:44:00,3,0,0,0,0,0
910955020,403,7:44:23,7:44:23,3,0,0,0,0,0
910955020,17163,7:45:04,7:45:12,4,1,0,0,0,0
910955020,15848,7:45:59,7:45:59,4,0,0,0,0,0
910955020,406,7:46:32,7:46:40,3,1,2,0,0,0
910955020,14500,7:47:44,7:47:44,3,0,0,0,0,0
910955020,15852,7:49:04,7:49:04,3,0,0,0,0,0
910955020,409,7:49:40,7:49:51,5,2,0,0,0,0
910955020,18047,7:51:06,7:51:06,5,0,0,0,0,0
910955020,17841,7:52:06,7:52:06,5,0,0,0,0,0
910955020,412,7:53:13,7:53:13,5,0,0,0,0,0
910955020,413,7:54:15,7:54:23,6,1,0,0,0,0
910955020,14764,7:55:06,7:55:14,6,1,1,0,0,0
910955020,415,7:56:01,7:56:01,6,0,0,0,0,0
910955020,416,7:56:52,7:56:58,5,0,1,0,0,0
910955020,417,7:58:02,7:58:02,5,0,0,0,0,0
910955020,15185,7:58:36,7:58:36,5,0,0,0,0,0
910955020,16110,7:59:17,7:59:17,5,0,0,0,0,0
910955020,420,8:00:18,8:00:29,7,2,0,0,0,0
910955020,421,8:00:57,8:00:57,7,0,0,0,0,0
910955020,16088,8:01:19,8:01:19,7,0,0,0,0,0
910955020,423,8:02:00,8:02:00,7,0,0,0,0,0
910955020,15364,8:04:03,8:04:11,6,1,2,0,0,0
910955020,425,8:05:19,8:05:19,6,0,0,0,0,0
910955020,15384,8:05:57,8:06:11,8,3,1,0,0,0
910955020,427,8:06:49,8:06:49,8,0,0,0,0,0
910955020,428,8:07:29,8:07:37,9,1,0,0,0,0
910955020,429,8:08:06,8:08:06,9,0,0,0,0,0
910955020,430,8:08:46,8:08:54,10,1,0,0,0,0
910955020,431,8:10:31,8:10:31,10,0,0,1,0,1
910955020,4727,8:12:05,8:12:28,16,6,0,0,0,0
910955020,432,8:14:04,8:14:12,17,1,0,0,0,0
910955020,15279,8:15:29,8:15:35,16,0,1,0,0,0
910955020,16049,8:15:58,8:15:58,16,0,0,5,0,1
910955020,435,8:17:02,8:17:08,15,0,1,0,0,0
910955020,436,8:19:00,8:19:14,18,3,0,0,0,0
910955020,437,8:20:26,8:20:37,20,2,0,0,0,0
910955020,14647,8:21:44,8:21:52,21,1,0,0,0,0
910955020,439,8:22:29,8:22:29,21,0,0,0,0,0
910955020,440,8:23:46,8:24:04,22,4,3,0,0,0
910955020,12754,8:25:01,8:25:09,23,1,0,0,0,0
910955020,442,8:26:29,8:26:35,22,0,1,0,0,0
910955020,443,8:28:53,8:29:16,25,6,3,0,0,0
910955020,445,8:34:14,8:34:22,23,0,2,0,0,0
910955020,446,8:35:52,8:36:04,18,1,6,0,0,0
910955020,18122,8:37:35,8:37:42,16,0,2,0,0,0
910955020,448,8:39:48,8:40:07,4,0,12,0,0,0
910955020,1119,8:42:25,8:42:32,2,0,2,0,0,0
910955020,1120,8:43:38,8:43:38,2,0,0,0,0,0
910955020,1121,8:44:35,8:44:35,2,0,0,0,0,0
910955020,3953,8:45:57,8:45:57,2,0,0,0,0,0
910955020,3954,8:46:34,8:46:34,2,0,0,0,0,0
910955020,8613,8:48:45,8:48:45,0,0,2,0,0,0
911004030,386,7:40:00,7:40:00,0,0,0,0,0,0
911004030,388,7:40:52,7:40:52,0,0,0,0,0,0
911004030,389,7:41:23,7:41:23,0,0,0,0,0,0
911004030,390,7:41:52,7:41:52,0,0,0,0,0,0
911004030,391,7:42:09,7:42:17,1,1,0,0,0,0
911004030,14956,7:43:21,7:43:29,2,1,0,0,0,0
911004030,393,7:44:04,7:44:04,2,0,0,0,0,0
911004030,394,7:44:23,7:44:31,3,1,0,0,0,0
911004030,395,7:45:06,7:45:06,3,0,0,0,0,0
911004030,396,7:45:31,7:45:31,3,0,0,0,0,0
911004030,397,7:46:23,7:46:23,3,0,0,0,0,0
911004030,17169,7:47:22,7:47:22,3,0,0,0,0,0
911004030,17162,7:48:01,7:48:01,3,0,0,0,0,0
911004030,14959,7:49:07,7:49:07,3,0,0,0,0,0
911004030,402,7:49:52,7:50:00,4,1,0,0,0,0
911004030,403,7:50:31,7:50:31,4,0,0,0,0,0
911004030,17163,7:51:05,7:51:16,6,2,0,0,0,0
911004030,15848,7:52:06,7:52:12,5,0,1,0,0,0
911004030,406,7:52:51,7:52:51,5,0,0,0,0,0
911004030,14500,7:53:42,7:53:49,4,0,1,0,0,0
911004030,15852,7:54:53,7:54:53,4,0,0,0,0,0
911004030,409,7:55:30,7:55:36,3,0,1,0,0,0
911004030,18047,7:56:45,7:56:45,3,0,0,0,0,0
911004030,17841,7:58:06,7:58:14,4,1,0,0,0,0
911004030,412,7:59:16,7:59:16,4,0,0,0,0,0
911004030,413,8:00:09,8:00:09,4,0,0,0,0,0
911004030,14764,8:01:18,8:01:24,3,0,1,0,0,0
911004030,415,8:02:03,8:02:03,3,0,0,0,0,0
911004030,416,8:03:00,8:03:08,3,1,1,0,0,0
911004030,417,8:04:01,8:04:01,3,0,0,0,0,0
911004030,15185,8:04:54,8:04:54,3,0,0,0,0,0
911004030,16110,8:05:42,8:05:42,3,0,0,0,0,0
911004030,420,8:06:24,8:06:31,2,0,1,0,0,0
911004030,421,8:06:57,8:06:57,2,0,0,0,0,0
911004030,16088,8:07:16,8:07:16,2,0,0,0,0,0
911004030,423,8:07:52,8:07:52,2,0,0,0,0,0
911004030,15364,8:09:34,8:09:42,2,1,1,0,0,0
911004030,425,8:10:58,8:10:58,2,0,0,0,0,0
911004030,15384,8:11:47,8:11:55,3,1,0,0,0,0
911004030,427,8:12:28,8:12:36,4,1,0,0,0,0
911004030,428,8:13:23,8:13:23,4,0,0,0,0,0
911004030,429,8:13:52,8:13:52,4,0,0,0,0,0
911004030,430,8:14:33,8:14:47,7,3,0,0,0,0
911004030,431,8:15:53,8:16:01,8,1,0,0,0,0
911004030,4727,8:17:17,8:17:34,12,4,0,0,0,0
911004030,432,8:19:16,8:19:16,12,0,0,0,0,0
911004030,15279,8:20:37,8:20:37,12,0,0,0,0,0
911004030,16049,8:21:05,8:21:45,19,7,0,0,40,0
911004030,435,8:22:44,8:22:44,19,0,0,0,0,0
911004030,436,8:24:40,8:24:57,23,4,0,0,0,0
911004030,437,8:26:15,8:26:29,26,3,0,0,0,0
911004030,14647,8:27:36,8:27:36,26,0,0,0,0,0
911004030,439,8:28:14,8:28:14,26,0,0,0,0,0
911004030,440,8:30:00,8:30:09,24,1,3,0,0,0
911004030,12754,8:31:20,8:31:20,24,0,0,0,0,0
911004030,442,8:34:27,8:34:38,24,2,2,0,0,0
911004030,443,8:37:02,8:37:16,24,3,3,0,0,0
911004030,445,8:41:28,8:41:38,20,0,4,0,0,0
911004030,446,8:43:08,8:43:14,19,0,1,0,0,0
911004030,18122,8:44:52,8:45:02,15,0,4,0,0,0
911004030,448,8:48:18,8:48:36,5,1,11,0,0,0
911004030,1119,8:50:41,8:50:48,3,0,2,0,0,0
911004030,1120,8:51:53,8:51:53,3,0,0,0,0,0
911004030,1121,8:52:44,8:52:44,3,0,0,0,0,0
911004030,3953,8:53:47,8:53:47,3,0,0,0,0,0
911004030,3954,8:54:26,8:54:26,3,0,0,0,0,0
911004030,8613,8:56:21,8:56:21,0,0,3,0,0,0
