trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count,hold_sec
910955020,386,7:34:00,7:34:00,0,0,0,0,0
910955020,388,7:34:55,7:35:03,1,1,0,0,0
910955020,389,7:35:32,7:35:32,1,0,0,0,0
910955020,390,7:35:58,7:36:07,1,0,0,0,9.640183253908617
910955020,391,7:36:32,7:36:40,2,1,0,0,0
910955020,14956,7:38:03,7:38:11,3,1,0,0,0
910955020,393,7:38:46,7:38:46,3,0,0,0,0
910955020,394,7:39:02,7:39:02,3,0,0,0,0
910955020,395,7:39:40,7:39:40,3,0,0,0,0
910955020,396,7:40:16,7:40:24,4,1,0,0,0
910955020,397,7:41:08,7:41:08,4,0,0,0,0
910955020,17169,7:42:14,7:42:14,4,0,0,0,0
910955020,17162,7:42:56,7:42:56,4,0,0,0,0
910955020,14959,7:44:10,7:44:18,4,1,1,0,0
910955020,402,7:45:07,7:45:07,4,0,0,0,0
910955020,403,7:45:35,7:45:35,4,0,0,0,0
910955020,17163,7:46:04,7:46:04,4,0,0,0,0
910955020,15848,7:46:56,7:46:56,4,0,0,0,0
910955020,406,7:47:26,7:47:26,4,0,0,0,0
910955020,14500,7:48:38,7:48:38,4,0,0,0,0
910955020,15852,7:49:32,7:49:32,4,0,0,0,0
910955020,409,7:50:10,7:50:10,4,0,0,0,0
910955020,18047,7:51:19,7:51:19,4,0,0,0,0
910955020,17841,7:52:30,7:52:30,4,0,0,0,0
910955020,412,7:53:30,7:53:38,5,1,0,0,0
910955020,413,7:54:22,7:54:46,5,0,0,0,23.154856423567253
910955020,14764,7:55:49,7:55:58,2,0,3,0,0
910955020,415,7:56:42,7:56:42,2,0,0,0,0
910955020,416,7:57:38,7:57:46,2,1,1,0,0
910955020,417,7:58:47,7:58:47,2,0,0,0,0
910955020,15185,7:59:20,7:59:20,2,0,0,0,0
910955020,16110,8:00:01,8:00:01,2,0,0,0,0
910955020,420,8:00:44,8:00:52,3,1,0,0,0
910955020,421,8:01:25,8:01:33,4,1,0,0,0
910955020,16088,8:01:57,8:01:57,4,0,0,0,0
910955020,423,8:02:39,8:02:39,4,0,0,0,0
910955020,15364,8:04:31,8:04:45,5,3,2,0,0
910955020,425,8:06:01,8:06:32,5,0,0,0,30.771520452253753
910955020,15384,8:07:07,8:07:18,7,2,0,0,0
910955020,427,8:07:53,8:08:07,10,3,0,0,0
910955020,428,8:08:43,8:08:51,10,1,1,0,0
910955020,429,8:09:24,8:09:32,11,1,0,0,0
910955020,430,8:10:02,8:10:13,13,2,0,0,0
910955020,431,8:11:35,8:11:35,13,0,0,0,0
910955020,4727,8:12:59,8:13:10,15,2,0,0,0
910955020,432,8:14:53,8:14:59,14,0,1,0,0
910955020,15279,8:16:00,8:16:00,14,0,0,0,0
910955020,16049,8:16:23,8:16:55,23,9,0,0,0
910955020,435,8:18:20,8:18:37,27,4,0,0,0
910955020,436,8:20:21,8:20:41,32,5,0,0,0
910955020,437,8:21:46,8:22:00,35,3,0,0,0
910955020,14647,8:23:10,8:23:18,36,1,0,0,0
910955020,439,8:24:06,8:24:06,36,0,0,0,0
910955020,440,8:25:44,8:25:58,38,3,1,0,0
910955020,12754,8:26:43,8:26:51,39,1,0,0,0
910955020,442,8:27:56,8:28:07,37,2,4,0,0
910955020,443,8:30:43,8:30:57,38,3,2,0,0
910955020,445,8:34:08,8:34:24,29,0,9,0,0
910955020,446,8:35:40,8:35:53,23,1,7,0,0
910955020,18122,8:37:28,8:37:37,20,0,3,0,0
910955020,448,8:40:02,8:40:22,8,0,12,0,0
910955020,1119,8:42:33,8:42:33,8,0,0,0,0
910955020,1120,8:43:40,8:43:47,6,0,2,0,0
910955020,1121,8:44:57,8:44:57,6,0,0,0,0
910955020,3953,8:46:04,8:46:10,5,0,1,0,0
910955020,3954,8:46:56,8:46:56,5,0,0,0,0
910955020,8613,8:49:32,8:49:32,0,0,5,0,0
911004030,386,7:40:43,7:40:43,1,1,0,0,0
911004030,388,7:41:36,7:41:36,1,0,0,0,0
911004030,389,7:41:57,7:41:57,1,0,0,0,0
911004030,390,7:42:22,7:42:22,1,0,0,0,0
911004030,391,7:42:41,7:42:41,1,0,0,0,0
911004030,14956,7:43:47,7:43:53,0,0,1,0,0
911004030,393,7:44:22,7:44:22,0,0,0,0,0
911004030,394,7:44:40,7:44:40,0,0,0,0,0
911004030,395,7:45:18,7:45:18,0,0,0,0,0
911004030,396,7:45:40,7:45:48,1,1,0,0,0
911004030,397,7:46:27,7:46:35,2,1,0,0,0
911004030,17169,7:47:30,7:47:30,2,0,0,0,0
911004030,17162,7:48:24,7:48:32,3,1,0,0,0
911004030,14959,7:49:43,7:50:23,3,0,0,0,40
911004030,402,7:51:08,7:51:08,3,0,0,0,0
911004030,403,7:51:37,7:51:37,3,0,0,0,0
911004030,17163,7:52:13,7:52:13,3,0,0,0,0
911004030,15848,7:53:05,7:53:11,2,0,1,0,0
911004030,406,7:53:53,7:53:53,2,0,0,0,0
911004030,14500,7:54:49,7:54:49,2,0,0,0,0
911004030,15852,7:55:50,7:55:50,2,0,0,0,0
911004030,409,7:56:29,7:56:29,2,0,0,0,0
911004030,18047,7:58:09,7:58:17,3,1,0,0,0
911004030,17841,7:59:15,7:59:23,4,1,0,0,0
911004030,412,8:00:25,8:00:25,4,0,0,0,0
