trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count,hold_sec
910955020,386,7:34:00,7:34:00,0,0,0,0,0
910955020,388,7:34:54,7:34:54,0,0,0,0,0
910955020,389,7:35:20,7:35:20,0,0,0,0,0
910955020,390,7:35:44,7:36:12,0,0,0,0,28.58056704507544
910955020,391,7:36:34,7:36:42,1,1,0,0,0
910955020,14956,7:37:39,7:37:39,1,0,0,0,0
910955020,393,7:38:12,7:38:12,1,0,0,0,0
910955020,394,7:38:33,7:38:41,2,1,0,0,0
910955020,395,7:39:20,7:39:20,2,0,0,0,0
910955020,396,7:39:51,7:39:51,2,0,0,0,0
910955020,397,7:40:30,7:40:38,3,1,0,0,0
910955020,17169,7:41:30,7:41:38,4,1,0,0,0
910955020,17162,7:42:18,7:42:18,4,0,0,0,0
910955020,14959,7:43:32,7:44:09,4,1,1,0,37.255426582742075
910955020,402,7:44:50,7:44:50,4,0,0,0,0
910955020,403,7:45:16,7:45:16,4,0,0,0,0
910955020,17163,7:45:47,7:45:47,4,0,0,0,0
910955020,15848,7:46:41,7:46:41,4,0,0,0,0
910955020,406,7:47:22,7:47:31,1,0,3,0,0
910955020,14500,7:48:29,7:49:06,1,1,1,0,36.98345209836407
910955020,15852,7:50:08,7:50:08,1,0,0,0,0
910955020,409,7:50:38,7:50:46,2,1,0,0,0
910955020,18047,7:52:20,7:52:28,3,1,0,0,0
910955020,17841,7:53:45,7:53:53,4,1,0,0,0
910955020,412,7:55:08,7:55:08,4,0,0,0,0
910955020,413,7:55:50,7:55:50,4,0,0,0,0
910955020,14764,7:56:44,7:56:50,3,0,1,0,0
910955020,415,7:57:32,7:57:32,3,0,0,0,0
910955020,416,7:58:11,7:58:19,2,1,2,0,0
910955020,417,7:59:28,7:59:28,2,0,0,0,0
910955020,15185,8:00:01,8:00:01,2,0,0,0,0
910955020,16110,8:00:37,8:00:37,2,0,0,0,0
910955020,420,8:01:17,8:01:17,2,0,0,0,0
910955020,421,8:01:40,8:01:40,2,0,0,0,0
910955020,16088,8:01:58,8:01:58,2,0,0,0,0
910955020,423,8:02:28,8:02:28,2,0,0,0,0
910955020,15364,8:04:14,8:04:28,3,3,2,0,0
910955020,425,8:05:45,8:06:25,3,0,0,0,40
910955020,15384,8:07:03,8:07:03,3,0,0,0,0
910955020,427,8:07:38,8:07:49,5,2,0,0,0
910955020,428,8:08:49,8:09:00,6,2,1,0,0
910955020,429,8:09:37,8:09:37,6,0,0,0,0
910955020,430,8:10:07,8:10:07,6,0,0,0,0
910955020,431,8:11:18,8:11:42,7,1,0,0,24.326715321403753
910955020,4727,8:12:56,8:12:56,7,0,0,0,0
910955020,432,8:14:18,8:14:26,8,1,0,0,0
910955020,15279,8:15:53,8:15:53,8,0,0,0,0
910955020,16049,8:16:18,8:16:38,10,2,0,0,19.673673874367523
910955020,435,8:17:55,8:18:06,11,2,1,0,0
910955020,436,8:20:07,8:20:18,13,2,0,0,0
910955020,437,8:21:12,8:21:20,14,1,0,0,0
910955020,14647,8:22:34,8:22:34,14,0,0,0,0
910955020,439,8:23:21,8:23:29,15,1,0,0,0
910955020,440,8:24:52,8:25:06,17,3,1,0,0
910955020,12754,8:26:08,8:26:16,18,1,0,0,0
910955020,442,8:27:35,8:27:42,16,0,2,0,0
910955020,443,8:31:13,8:31:42,22,8,2,0,0
910955020,445,8:35:22,8:35:30,20,0,2,0,0
910955020,446,8:36:45,8:36:54,18,1,3,0,0
910955020,18122,8:38:35,8:38:35,18,0,0,0,0
910955020,448,8:41:20,8:41:37,10,2,10,0,0
910955020,1119,8:43:26,8:43:33,8,0,2,0,0
910955020,1120,8:44:41,8:44:47,7,0,1,0,0
910955020,1121,8:45:53,8:45:53,7,0,0,0,0
910955020,3953,8:46:46,8:46:46,7,0,0,0,0
910955020,3954,8:47:21,8:47:21,7,0,0,0,0
910955020,8613,8:49:32,8:49:32,0,0,7,0,0
911004030,386,7:40:00,7:40:00,0,0,0,0,0
911004030,388,7:40:43,7:40:51,1,1,0,0,0
911004030,389,7:41:15,7:41:15,1,0,0,0,0
911004030,390,7:41:39,7:42:08,1,0,0,0,29.37982433495199
911004030,391,7:42:27,7:42:35,2,1,0,0,0
911004030,14956,7:44:01,7:44:12,4,2,0,0,0
911004030,393,7:44:52,7:44:52,4,0,0,0,0
911004030,394,7:45:11,7:45:11,4,0,0,0,0
911004030,395,7:45:46,7:45:46,4,0,0,0,0
911004030,396,7:46:13,7:46:13,4,0,0,0,0
911004030,397,7:47:11,7:47:18,2,0,2,0,0
911004030,17169,7:48:21,7:48:21,2,0,0,0,0
911004030,17162,7:49:05,7:49:05,2,0,0,0,0
911004030,14959,7:50:36,7:50:36,2,0,0,0,0
911004030,402,7:51:21,7:51:21,2,0,0,0,0
911004030,403,7:51:49,7:51:49,2,0,0,0,0
911004030,17163,7:52:27,7:52:41,5,3,0,0,0
911004030,15848,7:53:35,7:53:43,6,1,0,0,0
911004030,406,7:54:23,7:54:23,6,0,0,0,0
911004030,14500,7:55:20,7:55:20,6,0,0,0,0
911004030,15852,7:56:05,7:56:05,6,0,0,0,0
911004030,409,7:56:44,7:56:52,7,1,0,0,0
911004030,18047,7:57:59,7:57:59,7,0,0,0,0
911004030,17841,7:59:02,7:59:02,7,0,0,0,0
911004030,412,7:59:54,7:59:54,7,0,0,0,0
911004030,413,8:00:38,8:01:18,7,0,0,0,40
911004030,14764,8:02:12,8:02:22,3,0,4,0,0
911004030,415,8:02:50,8:02:50,3,0,0,0,0
911004030,416,8:03:38,8:03:46,4,1,0,0,0
911004030,417,8:05:02,8:05:02,4,0,0,0,0
911004030,15185,8:05:43,8:05:43,4,0,0,0,0
911004030,16110,8:06:21,8:06:38,4,0,0,0,16.565886774831597
911004030,420,8:07:19,8:07:26,3,0,1,0,0
911004030,421,8:07:52,8:07:52,3,0,0,0,0
911004030,16088,8:08:11,8:08:11,3,0,0,0,0
911004030,423,8:08:48,8:08:48,3,0,0,0,0
911004030,15364,8:11:17,8:11:40,8,6,1,0,0
