trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count,hold_sec,skip
910955020,386,7:34:00,7:34:00,0,0,0,0,0,0
910955020,388,7:34:46,7:34:46,0,0,0,0,0,0
910955020,389,7:35:13,7:35:13,0,0,0,0,0,0
910955020,390,7:35:39,7:35:59,0,0,0,0,20,0
910955020,391,7:36:21,7:36:21,0,0,0,0,0,0
910955020,14956,7:37:08,7:37:08,0,0,0,0,0,0
910955020,393,7:37:43,7:37:43,0,0,0,0,0,0
910955020,394,7:38:02,7:38:02,0,0,0,0,0,0
910955020,395,7:38:43,7:39:03,0,0,0,0,20,0
910955020,396,7:39:32,7:39:32,0,0,0,0,0,0
910955020,397,7:40:20,7:40:20,0,0,0,0,0,0
910955020,17169,7:41:34,7:41:34,0,0,0,0,0,0
910955020,17162,7:42:22,7:42:22,0,0,0,0,0,0
910955020,14959,7:43:49,7:44:09,0,0,0,0,20,0
910955020,402,7:44:46,7:44:46,0,0,0,0,0,0
910955020,403,7:45:15,7:45:15,0,0,0,0,0,0
910955020,17163,7:45:49,7:45:49,0,0,0,0,0,0
910955020,15848,7:46:41,7:46:41,0,0,0,0,0,0
910955020,406,7:47:22,7:47:22,0,0,0,0,0,0
910955020,14500,7:48:31,7:48:51,2,2,0,0,20,0
910955020,15852,7:49:54,7:49:54,2,0,0,0,0,0
910955020,409,7:50:35,7:50:35,2,0,0,0,0,0
910955020,18047,7:52:01,7:52:09,3,1,0,0,0,0
910955020,17841,7:53:06,7:53:06,3,0,0,0,0,0
910955020,412,7:54:17,7:54:17,3,0,0,0,0,0
910955020,413,7:55:05,7:55:25,3,0,0,0,20,0
910955020,14764,7:56:39,7:56:39,3,0,0,0,0,0
910955020,415,7:57:26,7:57:26,3,0,0,0,0,0
910955020,416,7:58:25,7:58:31,2,0,1,0,0,0
910955020,417,7:59:28,7:59:28,2,0,0,0,0,0
910955020,15185,8:00:06,8:00:06,2,0,0,0,0,0
910955020,16110,8:00:52,8:01:02,2,0,0,0,10,0
910955020,420,8:01:49,8:01:57,3,1,0,0,0,0
910955020,421,8:02:20,8:02:20,3,0,0,0,0,0
910955020,16088,8:02:39,8:02:39,3,0,0,0,0,0
910955020,423,8:03:28,8:03:28,3,0,0,0,0,0
910955020,15364,8:05:40,8:05:48,4,1,0,0,0,0
910955020,425,8:06:57,8:07:07,4,0,0,0,10,0
910955020,15384,8:07:48,8:07:48,4,0,0,0,0,0
910955020,427,8:08:24,8:08:32,5,1,0,0,0,0
910955020,428,8:09:18,8:09:24,4,0,1,0,0,0
910955020,429,8:09:54,8:09:54,4,0,0,0,0,0
910955020,430,8:10:30,8:10:30,4,0,0,0,0,0
910955020,431,8:11:53,8:12:13,4,0,0,0,20,0
910955020,4727,8:14:13,8:14:24,6,2,0,0,0,0
910955020,432,8:16:15,8:16:23,6,1,1,0,0,0
910955020,15279,8:17:50,8:17:50,6,0,0,0,0,0
910955020,16049,8:18:19,8:18:33,9,3,0,0,0,0
910955020,435,8:19:39,8:19:56,12,4,1,0,0,0
910955020,436,8:21:19,8:21:30,14,2,0,0,0,0
910955020,437,8:22:41,8:22:55,17,3,0,0,0,0
910955020,14647,8:24:24,8:24:32,18,1,0,0,0,0
910955020,439,8:25:29,8:25:40,20,2,0,0,0,0
910955020,440,8:27:02,8:27:13,22,2,0,0,0,0
910955020,12754,8:27:59,8:27:59,22,0,0,0,0,0
910955020,442,8:29:19,8:29:33,25,3,0,0,0,0
910955020,443,8:31:38,8:32:04,31,7,1,0,0,0
910955020,445,8:36:06,8:36:14,28,0,3,0,0,0
910955020,446,8:37:44,8:37:55,23,0,5,0,0,0
910955020,18122,8:39:18,8:39:24,22,0,1,0,0,0
910955020,448,8:41:57,8:42:23,7,2,17,0,0,0
910955020,1119,8:45:14,8:45:20,6,0,1,0,0,0
910955020,1120,8:46:24,8:46:31,5,0,1,0,0,0
910955020,1121,8:47:47,8:47:47,5,0,0,0,0,0
910955020,3953,8:48:57,8:48:57,5,0,0,0,0,0
910955020,3954,8:49:37,8:49:37,5,0,0,0,0,0
910955020,8613,8:51:32,8:51:32,0,0,5,0,0,0
911004030,386,7:41:01,7:41:01,0,0,0,0,0,0
911004030,388,7:41:51,7:41:51,0,0,0,0,0,0
911004030,389,7:42:20,7:42:20,0,0,0,0,0,0
911004030,390,7:42:50,7:42:50,0,0,0,0,0,1
911004030,391,7:43:12,7:43:12,0,0,0,0,0,0
911004030,14956,7:44:13,7:44:21,1,1,0,0,0,0
911004030,393,7:44:50,7:44:50,1,0,0,0,0,0
911004030,394,7:45:06,7:45:06,1,0,0,0,0,0
911004030,395,7:45:35,7:45:46,3,2,0,0,0,0
911004030,396,7:46:18,7:46:18,3,0,0,0,0,0
911004030,397,7:47:06,7:47:20,5,3,1,0,0,0
911004030,17169,7:48:34,7:48:34,5,0,0,0,0,0
911004030,17162,7:49:20,7:49:28,6,1,0,0,0,0
911004030,14959,7:50:26,7:50:34,7,1,0,0,0,0
911004030,402,7:51:16,7:51:16,7,0,0,0,0,0
911004030,403,7:51:44,7:51:44,7,0,0,0,0,0
911004030,17163,7:52:34,7:52:34,7,0,0,0,0,0
911004030,15848,7:53:31,7:53:31,7,0,0,0,0,0
911004030,406,7:54:08,7:54:19,2,0,5,0,0,0
911004030,14500,7:55:33,7:55:41,3,1,0,0,0,0
911004030,15852,7:56:40,7:56:40,3,0,0,0,0,0
911004030,409,7:57:13,7:57:13,3,0,0,0,0,0
911004030,18047,7:59:01,7:59:01,3,0,0,0,0,0
911004030,17841,7:59:52,8:00:00,4,1,0,0,0,0
911004030,412,8:00:52,8:00:52,4,0,0,0,0,0
911004030,413,8:01:58,8:01:58,4,0,0,0,0,0
911004030,14764,8:02:53,8:02:53,4,0,0,0,0,0
911004030,415,8:03:21,8:03:21,4,0,0,0,0,0
911004030,416,8:04:16,8:04:23,3,0,1,0,0,0
911004030,417,8:05:20,8:05:20,3,0,0,0,0,0
911004030,15185,8:06:01,8:06:01,3,0,0,0,0,0
911004030,16110,8:06:44,8:06:44,3,0,0,0,0,0
911004030,420,8:07:30,8:07:36,2,0,1,0,0,0
911004030,421,8:08:00,8:08:00,2,0,0,0,0,0
