911377020, [0.04477611940298507,  0,  348.448874837668,  345.7512093049554,  0] ,2,-1.8297952462417015, [0.11940298507462686,  0,  347.28076425338077,  342.7533034744265,  0] 
911377020, [0.11940298507462686,  0,  347.28076425338077,  342.7533034744265,  0] ,2,-1.0490293197763094, [0.19402985074626866,  1,  364.3745247861334,  369.951014884864,  0] 
911377020, [0.19402985074626866,  1,  364.3745247861334,  369.951014884864,  0] ,2,3.3795715608503087, [0.2835820895522388,  3,  364.4893599518655,  362.2924414139852,  0] 
911377020, [0.2835820895522388,  3,  364.4893599518655,  362.2924414139852,  0] ,2,-3.5837622416183876, [0.373134328358209,  4,  412.4074366939276,  418.18811747342625,  0] 
911377020, [0.373134328358209,  4,  412.4074366939276,  418.18811747342625,  0] ,2,-79.36427005103178, [0.4626865671641791,  2,  464.32671186522566,  379.1817610346952,  0] 
911377020, [0.4626865671641791,  2,  464.32671186522566,  379.1817610346952,  0] ,1,-1.798094081270392, [0.5522388059701493,  7,  483.829921134653,  396.88687622285215,  0] 
911377020, [0.5522388059701493,  7,  483.829921134653,  396.88687622285215,  0] ,1,-81.09962845709379, [0.6417910447761194,  6,  494.54770542866027,  326.50503205976565,  0] 
911377020, [0.6417910447761194,  6,  494.54770542866027,  326.50503205976565,  0] ,1,-54.510110397517565, [0.7014925373134329,  10,  514.1340672141669,  291.5812834477547,  1] 
911377020, [0.7014925373134329,  10,  514.1340672141669,  291.5812834477547,  1] ,1,-19.387937583487656, [0.835820895522388,  14,  549.8866911688528,  307.945969818953,  0] 
911283020, [0.04477611940298507,  2,  346.6309315230028,  349.1202777819526,  0] ,2,-58.34104857915736, [0.11940298507462686,  4,  376.79184915626684,  315.96145431815967,  0] 
911283020, [0.11940298507462686,  4,  376.79184915626684,  315.96145431815967,  0] ,1,32.150495715788566, [0.19402985074626866,  5,  372.6168306851032,  343.9369315627846,  0] 
911283020, [0.19402985074626866,  5,  372.6168306851032,  343.9369315627846,  0] ,1,-31.437302561498655, [0.2835820895522388,  6,  387.2551507016251,  327.13794901780784,  1] 
911283020, [0.2835820895522388,  6,  387.2551507016251,  327.13794901780784,  1] ,1,-2.0443642738500785, [0.373134328358209,  8,  407.9636132926389,  345.8020473349716,  1] 
911283020, [0.373134328358209,  8,  407.9636132926389,  345.8020473349716,  1] ,1,6.531364061120257, [0.4626865671641791,  8,  423.79118080941043,  368.16097891286336,  0] 
911283020, [0.4626865671641791,  8,  423.79118080941043,  368.16097891286336,  0] ,1,-23.729784570296033, [0.5522388059701493,  5,  349.1781699630228,  428.5381564298659,  0] 
911283020, [0.5522388059701493,  5,  349.1781699630228,  428.5381564298659,  0] ,3,-4.613426824816997, [0.6417910447761194,  5,  343.95436322565365,  427.92777651731376,  1] 
911283020, [0.6417910447761194,  5,  343.95436322565365,  427.92777651731376,  1] ,3,-66.53828787975363, [0.7014925373134329,  5,  294.810545847442,  445.3222470188557,  0] 
911283020, [0.7014925373134329,  5,  294.810545847442,  445.3222470188557,  0] ,5,-246.41094022060497, [0.835820895522388,  6,  243.27537414678955,  640.1980155388082,  1] 
910985020, [0.04477611940298507,  3,  397.94449983392406,  301.17577794802855,  0] ,1,17.365174328766443, [0.11940298507462686,  1,  374.23419190749337,  294.8306443503643,  0] 
910985020, [0.11940298507462686,  1,  374.23419190749337,  294.8306443503643,  0] ,0,18.222969126120006, [0.19402985074626866,  1,  330.23036217842673,  391.4109406094358,  0] 
910985020, [0.19402985074626866,  1,  330.23036217842673,  391.4109406094358,  0] ,3,38.98019247985212, [0.2835820895522388,  3,  347.31386936135095,  369.5142553125079,  1] 
910985020, [0.2835820895522388,  3,  347.31386936135095,  369.5142553125079,  1] ,3,9.14407256958657, [0.373134328358209,  6,  383.2791851954098,  396.33549857698017,  0] 
910985020, [0.373134328358209,  6,  383.2791851954098,  396.33549857698017,  0] ,2,-25.48738118071924, [0.4626865671641791,  3,  404.5155451597893,  365.9718505974997,  0] 
910985020, [0.4626865671641791,  3,  404.5155451597893,  365.9718505974997,  0] ,1,-48.38022723773247, [0.5522388059701493,  4,  457.2240093091641,  370.30008750914203,  0] 
910985020, [0.5522388059701493,  4,  457.2240093091641,  370.30008750914203,  0] ,1,-64.87776647177452, [0.6417910447761194,  6,  501.59889635091895,  349.79720807912236,  0] 
910985020, [0.6417910447761194,  6,  501.59889635091895,  349.79720807912236,  0] ,1,25.791801171049883, [0.7014925373134329,  12,  498.07105063743074,  372.06116353668403,  4] 
