 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec 
911214020 {
14500 26419.3 26419.3 9 0 0 0 0
15852 26478.5 26478.5 9 0 0 0 0
409 26504.5 26510.7 8 0 1 0 0
18047 26587.3 26587.3 8 0 0 0 0
17841 26623.2 26623.2 8 0 0 0 0
412 26682.6 26682.6 8 0 0 0 0
413 26721.0 26721.0 8 0 0 0 0
14764 26768.0 26774.2 7 0 1 0 0
415 26832.6 26832.6 7 0 0 0 0
416 26859.4 26867.5 7 1 1 0 0
417 26915.7 26915.7 7 0 0 0 0
15185 26966.0 26966.0 7 0 0 0 0
16110 27020.0 27020.0 7 0 0 0 0
420 27084.7 27092.8 7 1 1 0 0
421 27117.9 27117.9 7 0 0 0 0
16088 27144.0 27152.1 8 1 0 0 0
423 27197.0 27197.0 8 0 0 0 0
15364 27354.3 27368.6 9 3 2 0 0
425 27445.5 27445.5 9 0 0 0 0
15384 27479.8 27491.0 11 2 0 0 0
427 27532.1 27532.1 11 0 0 0 0
428 27582.4 27590.5 11 1 1 0 0
429 27645.0 27645.0 11 0 0 0 0
430 27680.0 27680.0 11 0 0 0 0
431 27723.0 27723.0 11 0 0 0 0
4727 27768.0 27768.0 11 0 0 0 0
432 27828.3 27834.5 10 0 1 0 0
15279 27930.0 27941.2 12 2 0 0 0
16049 27975.4 27975.4 12 0 0 0 0
435 28023.1 28046.7 18 6 0 0 0
436 28123.0 28131.1 18 1 1 0 0
437 28205.1 28205.1 18 0 0 0 0
14647 28281.3 28289.4 19 1 0 0 0
439 28339.2 28347.3 20 1 0 0 0
440 28419.9 28428.0 19 1 2 0 0
12754 28476.1 28476.1 19 0 0 0 0
442 28528.7 28534.9 18 0 1 0 0
443 28619.6 28627.0 16 0 2 0 0
445 28784.8 28792.2 14 0 2 0 0
     }
- - - - - -
911377020 {
17163 26404.9 26404.9 5 0 0 0 0
15848 26463.5 26463.5 5 0 0 0 0
406 26500.6 26500.6 5 0 0 0 0
14500 26545.8 26585.8 5 0 0 0 40
15852 26642.9 26642.9 5 0 0 0 0
409 26665.5 26665.5 5 0 0 0 0
18047 26732.4 26732.4 5 0 0 0 0
17841 26770.4 26778.5 6 1 0 0 0
412 26834.5 26834.5 6 0 0 0 0
413 26862.9 26902.9 6 0 0 0 40
14764 26954.7 26960.9 5 0 1 0 0
415 27005.0 27005.0 5 0 0 0 0
416 27051.9 27058.1 4 0 1 0 0
417 27133.9 27133.9 4 0 0 0 0
15185 27173.1 27173.1 4 0 0 0 0
16110 27220.6 27260.6 4 0 0 0 40
420 27309.3 27309.3 4 0 0 0 0
421 27338.3 27338.3 4 0 0 0 0
16088 27360.4 27368.5 5 1 0 0 0
423 27394.0 27394.0 5 0 0 0 0
15364 27519.5 27527.6 5 1 1 0 0
425 27590.8 27630.8 5 0 0 0 40
15384 27673.6 27673.6 5 0 0 0 0
427 27716.9 27716.9 5 0 0 0 0
428 27770.2 27770.2 5 0 0 0 0
429 27822.3 27822.3 5 0 0 0 0
430 27859.9 27859.9 5 0 0 0 0
431 27909.5 27949.5 5 0 0 0 40
4727 27994.7 28002.8 6 1 0 0 0
432 28084.6 28092.7 6 1 1 0 0
15279 28188.7 28188.7 6 0 0 0 0
16049 28230.5 28241.7 8 2 0 0 0
435 28275.1 28275.1 8 0 0 0 0
436 28330.3 28330.3 8 0 0 0 0
437 28385.9 28385.9 8 0 0 0 0
14647 28453.1 28453.1 8 0 0 0 0
439 28509.9 28518.0 9 1 0 0 0
440 28616.4 28624.5 9 1 1 0 0
12754 28676.0 28676.0 9 0 0 0 0
442 28733.6 28733.6 9 0 0 0 0
     }
- - - - - -
911283020 {
17169 26451.7 26462.9 6 2 0 0 0
17162 26518.2 26518.2 6 0 0 0 0
14959 26604.3 26615.5 7 2 1 0 0
402 26664.0 26664.0 7 0 0 0 0
403 26697.4 26705.5 8 1 0 0 0
17163 26748.9 26748.9 8 0 0 0 0
15848 26816.2 26824.3 9 1 0 0 0
406 26863.3 26871.4 10 1 0 0 0
14500 26915.6 26921.8 9 0 1 0 0
15852 26981.9 26981.9 9 0 0 0 0
409 27019.3 27027.4 9 1 1 0 0
18047 27093.1 27101.2 10 1 0 0 0
17841 27171.7 27182.9 12 2 0 0 0
412 27234.7 27234.7 12 0 0 0 0
413 27279.6 27287.7 13 1 0 0 0
14764 27348.4 27355.8 11 0 2 0 0
415 27402.6 27402.6 11 0 0 0 0
416 27455.4 27472.8 13 4 2 0 0
417 27542.4 27550.5 14 1 0 0 0
15185 27591.2 27591.2 14 0 0 0 0
16110 27638.8 27638.8 14 0 0 0 0
420 27695.7 27710.0 16 3 1 0 0
421 27732.2 27732.2 16 0 0 0 0
16088 27758.4 27766.5 17 1 0 0 0
423 27801.3 27809.4 18 1 0 0 0
15364 27915.9 27942.6 21 7 4 0 0
425 28021.9 28028.1 20 0 1 0 0
15384 28068.3 28074.5 19 0 1 0 0
427 28129.3 28140.5 21 2 0 0 0
428 28175.9 28184.0 21 1 1 0 0
429 28237.9 28246.0 22 1 0 0 0
430 28288.8 28288.8 22 0 0 0 0
431 28343.7 28349.9 21 0 1 0 0
4727 28389.2 28400.4 22 2 1 0 0
432 28474.7 28485.9 22 2 2 0 0
15279 28596.3 28604.4 23 1 0 0 0
16049 28646.1 28646.1 23 0 0 0 0
435 28682.4 28696.7 26 3 0 0 0
436 28766.7 28784.1 29 4 1 0 0
     }
- - - - - -
910985020 {
14956 26457.8 26465.9 1 1 0 0 0
393 26497.3 26497.3 1 0 0 0 0
394 26521.9 26521.9 1 0 0 0 0
395 26549.9 26567.1 1 0 0 0 17.18269420892102
396 26597.2 26605.3 2 1 0 0 0
397 26643.0 26651.1 3 1 0 0 0
17169 26707.4 26707.4 3 0 0 0 0
17162 26763.3 26771.4 4 1 0 0 0
14959 26884.9 26884.9 4 0 0 0 0
402 26920.2 26928.3 5 1 0 0 0
403 26956.7 26956.7 5 0 0 0 0
17163 26995.9 26995.9 5 0 0 0 0
15848 27067.8 27075.9 6 1 0 0 0
406 27110.2 27116.4 5 0 1 0 0
14500 27173.2 27181.3 6 1 0 0 0
15852 27241.7 27241.7 6 0 0 0 0
409 27271.4 27277.6 5 0 1 0 0
18047 27367.6 27375.7 6 1 0 0 0
17841 27435.5 27443.6 7 1 0 0 0
412 27502.7 27502.7 7 0 0 0 0
413 27554.3 27554.3 7 0 0 0 0
14764 27622.4 27628.6 6 0 1 0 0
415 27681.6 27681.6 6 0 0 0 0
416 27726.7 27732.9 5 0 1 0 0
417 27823.5 27823.5 5 0 0 0 0
15185 27864.1 27864.1 5 0 0 0 0
16110 27910.9 27910.9 5 0 0 0 0
420 27947.0 27953.2 4 0 1 0 0
421 27972.4 27980.5 5 1 0 0 0
16088 28000.6 28000.6 5 0 0 0 0
423 28033.2 28033.2 5 0 0 0 0
15364 28168.1 28179.3 6 2 1 0 0
425 28245.9 28257.1 8 2 0 0 0
15384 28282.8 28297.1 11 3 0 0 0
427 28338.0 28338.0 11 0 0 0 0
428 28387.6 28395.7 11 1 1 0 0
429 28449.0 28449.0 11 0 0 0 0
430 28482.8 28482.8 11 0 0 0 0
431 28537.3 28561.9 11 0 0 0 24.563157198976114
4727 28618.2 28629.4 13 2 0 0 0
432 28682.3 28702.8 17 5 1 0 0
15279 28784.2 28784.2 17 0 0 0 0
16049 28818.9 28827.0 18 1 0 0 0
     }
- - - - - -
911298020 {
386 26506.1 26506.1 0 0 0 0 0
388 26552.5 26560.6 1 1 0 0 0
389 26590.9 26590.9 1 0 0 0 0
390 26625.1 26625.1 1 0 0 0 0
391 26646.5 26646.5 1 0 0 0 0
14956 26720.7 26728.8 2 1 0 0 0
393 26771.8 26771.8 2 0 0 0 0
394 26792.6 26792.6 2 0 0 0 0
395 26830.9 26830.9 2 0 0 0 0
396 26864.1 26864.1 2 0 0 0 0
397 26900.6 26908.7 3 1 0 0 0
17169 26972.4 26980.5 4 1 0 0 0
17162 27040.3 27048.4 5 1 0 0 0
14959 27114.9 27123.0 6 1 0 0 0
402 27162.9 27162.9 6 0 0 0 0
403 27187.5 27187.5 6 0 0 0 0
17163 27225.3 27233.4 7 1 0 0 0
15848 27272.6 27272.6 7 0 0 0 0
406 27299.4 27307.5 7 1 1 0 0
14500 27355.1 27383.0 7 0 0 0 27.921798738479993
15852 27453.5 27453.5 7 0 0 0 0
409 27487.0 27493.2 6 0 1 0 0
18047 27585.6 27585.6 6 0 0 0 0
17841 27630.7 27630.7 6 0 0 0 0
412 27678.4 27689.6 8 2 0 0 0
413 27730.4 27770.4 8 0 0 0 40
14764 27847.1 27858.3 9 2 1 0 0
415 27900.0 27900.0 9 0 0 0 0
416 27956.0 27964.1 8 1 2 0 0
417 28040.4 28040.4 8 0 0 0 0
15185 28069.7 28069.7 8 0 0 0 0
