2 {
     }
- - - - - -
3 {
1121 27027.77 2 0 1 0
3953 27100.2 2 0 0 0
3954 27136.61 2 0 0 0
     }
- - - - - -
4 {
1119 27069.0 3 0 1 0
1120 27125.92 2 0 1 0
1121 27170.65 2 0 0 0
3953 27242.57 2 0 0 0
3954 27280.43 2 0 0 0
     }
- - - - - -
5 {
445 27237.07 7 0 1 0
446 27340.55 6 1 2 0
18122 27445.5 6 1 1 0
448 27586.34 3 1 4 0
1119 27704.66 2 0 1 0
1120 27784.41 1 0 1 0
1121 27821.98 1 0 0 0
3953 27877.7 1 0 0 0
3954 27902.61 1 0 0 0
     }
- - - - - -
6 {
445 27229.97 5 0 0 0
446 27346.48 4 0 1 0
18122 27448.66 4 0 0 0
448 27584.24 1 0 3 0
1119 27726.83 1 0 0 0
1120 27777.31 1 0 0 0
1121 27821.98 1 0 0 0
3953 27920.41 1 0 0 0
3954 27977.95 1 0 0 0
     }
- - - - - -
7 {
436 27018.91 27 3 1 0
437 27090.21 27 1 1 0
14647 27146.73 27 0 0 0
439 27210.38 28 2 1 0
440 27307.12 26 1 3 0
12754 27374.89 26 0 0 0
442 27445.27 24 0 2 0
443 27588.64 29 8 3 0
445 27817.71 27 1 3 0
446 27944.35 22 0 5 0
18122 28067.61 18 0 4 0
448 28173.8 8 2 12 0
1119 28294.51 6 0 2 0
1120 28341.28 5 0 1 0
1121 28383.99 4 0 1 0
3953 28448.22 4 0 0 0
3954 28487.66 4 0 0 0
     }
- - - - - -
8 {
428 27007.5 16 1 1 0
429 27052.85 16 0 0 0
430 27079.19 17 1 0 0
431 27128.45 16 0 1 0
4727 27186.65 17 1 0 0
432 27313.67 16 1 2 0
15279 27392.88 16 0 0 0
16049 27429.13 19 3 0 0
435 27500.16 22 4 1 0
436 27577.59 22 1 1 0
437 27663.62 22 1 1 0
14647 27740.68 23 1 0 0
439 27778.61 22 0 1 0
440 27870.38 24 4 2 0
12754 27928.78 25 1 0 0
442 28009.79 24 0 1 0
443 28104.77 25 4 3 0
445 28293.39 21 0 4 0
446 28377.47 17 0 4 0
18122 28480.57 16 2 3 0
448 28638.55 8 2 10 0
1119 28768.24 6 0 2 0
1120 28817.81 5 0 1 0
1121 28878.4 5 0 0 0
