stop,wait_time_sec,stop_lat,stop_lon,stop_sequence
386,179.03695652173914,41.880313,-87.774043,0
388,197.02499999999986,41.88000915,-87.7714723,1
389,188.67000000000044,41.88008776,-87.76992191,2
390,0.0,41.88010476,-87.76821491,3
391,178.67692307692303,41.88014676,-87.76661691,4
14956,187.774107142857,41.88014099,-87.76461188,5
393,165.45000000000073,41.88018349,-87.7632177,6
394,198.57499999999996,41.88020276,-87.76191891,7
395,178.54999999999978,41.88019981,-87.75996715,8
396,177.20714285714288,41.88025187,-87.75778965,9
397,185.88953488372115,41.88027,-87.75526,10
17169,201.97000000000008,41.88029685,-87.75221539,11
17162,184.32750000000004,41.88033514,-87.7491367,12
14959,224.0354166666667,41.88039237,-87.74496781,13
402,174.60000000000036,41.880443,-87.742998,14
403,192.05000000000018,41.880475,-87.740705,15
17163,199.95714285714283,41.88048501,-87.73768052,16
15848,175.23333333333326,41.88050398,-87.7352163,17
406,184.48529411764696,41.88053063,-87.7331241,18
14500,290.37000000000006,41.88056848,-87.7304601,19
15852,204.50999999999948,41.88059058,-87.72786002,20
409,186.63947368421023,41.88061422,-87.72582347,21
18047,177.26052631578932,41.88070328,-87.72286077,22
17841,197.48064516129043,41.88074353,-87.72045859,23
412,0.0,41.8808072,-87.7159745,24
413,175.75,41.88081388,-87.71381964,25
14764,185.27692307692325,41.88084064,-87.71073049,26
415,0.0,41.880887,-87.708722,27
416,182.86612903225807,41.880902,-87.706333,28
417,169.4750000000002,41.880952,-87.703147,29
15185,179.54411764705893,41.88095403,-87.70088084,30
16110,247.87857142857112,41.88099888,-87.69856203,31
420,185.0328947368422,41.88100858,-87.69600765,32
421,177.3562499999996,41.88103245,-87.694048,33
16088,0.0,41.88103301,-87.69229365,34
423,176.04285714285703,41.88106252,-87.68897646,35
15364,189.43277777777774,41.88109893,-87.68607651,36
425,0.0,41.88112797,-87.68410996,37
15384,197.93071428571434,41.88117403,-87.68122249,38
427,190.51249999999982,41.881232,-87.679293,39
428,191.0513513513513,41.881262,-87.67685,40
429,222.75,41.88129674,-87.67424663,41
430,188.00882352941207,41.8813284,-87.67186305,42
431,339.5038461538462,41.88137,-87.669513,43
4727,192.18953488372097,41.881385,-87.668503,44
432,200.66181818181826,41.88139461,-87.66699977,45
15279,188.53888888888892,41.88143358,-87.66418871,46
16049,334.6630434782609,41.88146881,-87.66201484,47
435,188.1846846846846,41.881525,-87.659765,48
436,193.92314814814804,41.881545,-87.657333,49
437,195.2686440677968,41.881608,-87.654897,50
14647,190.53444444444443,41.88165169,-87.65191235,51
439,184.59833333333324,41.88167775,-87.64983775,52
440,189.945652173913,41.882,-87.64728,53
12754,190.2277777777773,41.8830708,-87.64669495,54
442,204.74696969696964,41.88311,-87.642848,55
443,211.96910569105688,41.883084,-87.639976,56
445,0.0,41.883128,-87.635516,57
446,241.41666666666666,41.883137,-87.632625,58
18122,200.48437499999955,41.88314707,-87.63019604,59
448,227.34565217391315,41.88316957,-87.62749695,60
1119,0.0,41.88468794,-87.62431755,61
1120,0.0,41.88669974,-87.624384,62
1121,0.0,41.888076,-87.624425,63
3953,0.0,41.887978,-87.621979,64
3954,151.91249999999945,41.887792,-87.620967,65
8613,0.0,41.884688,-87.620796,66
