 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec 
911214020 {
15852 26404.0 26404.0 5 0 0 0 0
409 26437.0 26437.0 5 0 0 0 0
18047 26506.4 26506.4 5 0 0 0 0
17841 26537.5 26537.5 5 0 0 0 0
412 26601.1 26601.1 5 0 0 0 0
413 26631.6 26631.6 5 0 0 0 0
14764 26686.3 26692.5 4 0 1 0 0
415 26736.3 26736.3 4 0 0 0 0
416 26768.7 26774.9 3 0 1 0 0
417 26823.6 26823.6 3 0 0 0 0
15185 26869.7 26869.7 3 0 0 0 0
16110 26913.5 26913.5 3 0 0 0 0
420 26984.7 26992.8 4 1 0 0 0
421 27018.8 27026.9 5 1 0 0 0
16088 27050.5 27058.6 6 1 0 0 0
423 27095.0 27095.0 6 0 0 0 0
15364 27218.6 27229.8 7 2 1 0 0
425 27296.7 27296.7 7 0 0 0 0
15384 27331.0 27331.0 7 0 0 0 0
427 27371.3 27379.4 8 1 0 0 0
428 27420.2 27428.3 9 1 0 0 0
429 27490.3 27490.3 9 0 0 0 0
430 27539.4 27539.4 9 0 0 0 0
431 27583.8 27583.8 9 0 0 0 0
4727 27638.6 27649.8 11 2 0 0 0
432 27726.4 27737.6 12 2 1 0 0
15279 27807.3 27807.3 12 0 0 0 0
16049 27838.0 27838.0 12 0 0 0 0
435 27884.4 27890.6 11 0 1 0 0
436 27966.7 27974.8 12 1 0 0 0
437 28039.4 28039.4 12 0 0 0 0
14647 28133.7 28144.9 14 2 0 0 0
439 28194.4 28202.5 15 1 0 0 0
440 28276.5 28282.7 14 0 1 0 0
12754 28329.7 28329.7 14 0 0 0 0
442 28383.7 28389.9 13 0 1 0 0
443 28508.3 28516.4 13 1 1 0 0
445 28697.6 28705.0 11 0 2 0 0
446 28808.4 28815.8 9 0 2 0 0
     }
- - - - - -
911377020 {
402 26428.6 26428.6 4 0 0 0 0
403 26451.7 26451.7 4 0 0 0 0
17163 26491.9 26491.9 4 0 0 0 0
15848 26546.6 26546.6 4 0 0 0 0
406 26595.8 26603.9 5 1 0 0 0
14500 26674.1 26674.1 5 0 0 0 0
15852 26728.0 26728.0 5 0 0 0 0
409 26765.7 26765.7 5 0 0 0 0
18047 26829.7 26829.7 5 0 0 0 0
17841 26863.8 26863.8 5 0 0 0 0
412 26927.2 26927.2 5 0 0 0 0
413 26949.1 26983.3 5 0 0 0 34.215246943564125
14764 27039.4 27047.5 5 1 1 0 0
415 27101.0 27101.0 5 0 0 0 0
416 27159.7 27167.8 5 1 1 0 0
417 27240.9 27240.9 5 0 0 0 0
15185 27280.5 27280.5 5 0 0 0 0
16110 27335.3 27335.3 5 0 0 0 0
420 27384.3 27398.6 8 3 0 0 0
421 27418.6 27418.6 8 0 0 0 0
16088 27441.0 27441.0 8 0 0 0 0
423 27481.0 27481.0 8 0 0 0 0
15364 27664.0 27681.4 10 4 2 0 0
425 27740.6 27740.6 10 0 0 0 0
15384 27777.4 27785.5 11 1 0 0 0
427 27830.4 27830.4 11 0 0 0 0
428 27884.1 27890.3 10 0 1 0 0
429 27938.3 27938.3 10 0 0 0 0
430 27984.8 27992.9 11 1 0 0 0
431 28040.4 28040.4 11 0 0 0 0
4727 28100.5 28108.6 12 1 0 0 0
432 28186.3 28197.5 13 2 1 0 0
15279 28271.2 28271.2 13 0 0 0 0
16049 28305.5 28305.5 13 0 0 0 0
435 28346.6 28354.7 14 1 0 0 0
436 28423.7 28429.9 13 0 1 0 0
437 28497.3 28508.5 15 2 0 0 0
14647 28580.6 28580.6 15 0 0 0 0
439 28633.0 28641.1 16 1 0 0 0
440 28721.2 28732.4 17 2 1 0 0
12754 28774.8 28774.8 17 0 0 0 0
442 28838.1 28844.3 16 0 1 0 0
     }
- - - - - -
911283020 {
395 26400.8 26408.9 3 1 0 0 0
396 26432.9 26432.9 3 0 0 0 0
397 26476.5 26484.6 4 1 0 0 0
17169 26541.0 26541.0 4 0 0 0 0
17162 26596.2 26596.2 4 0 0 0 0
