 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
15852 26422.2 26422.2 5 0 0 0 0 0
409 26456.8 26464.9 6 1 0 0 0 0
18047 26541.3 26549.4 7 1 0 0 0 0
17841 26577.7 26588.9 9 2 0 0 0 0
412 26635.5 26635.5 9 0 0 0 0 0
413 26665.4 26665.4 9 0 0 0 0 0
14764 26709.2 26717.3 8 1 2 0 0 0
415 26774.9 26774.9 8 0 0 0 0 0
416 26806.9 26815.0 8 1 1 0 0 0
417 26860.8 26860.8 8 0 0 0 0 0
15185 26917.9 26917.9 8 0 0 0 0 0
16110 26966.6 26966.6 8 0 0 0 0 0
420 27019.7 27027.8 8 1 1 0 0 0
421 27047.5 27047.5 8 0 0 0 0 0
16088 27069.0 27069.0 8 0 0 0 0 0
423 27099.1 27107.2 9 1 0 0 0 0
15364 27242.5 27256.8 10 3 2 0 0 0
425 27326.7 27337.9 12 2 0 0 0 0
15384 27370.7 27381.9 14 2 0 0 0 0
427 27430.7 27441.9 16 2 0 0 0 0
428 27501.9 27510.0 16 1 1 0 0 0
429 27556.0 27556.0 16 0 0 0 0 0
430 27600.3 27600.3 16 0 0 0 0 0
431 27646.9 27646.9 16 0 0 0 0 0
4727 27688.1 27699.3 17 2 1 0 0 0
432 27757.0 27764.4 15 0 2 0 0 0
15279 27858.6 27866.7 16 1 0 0 0 0
16049 27895.8 27895.8 16 0 0 0 0 0
435 27929.6 27937.7 17 1 0 0 0 0
436 27997.8 28004.0 16 0 1 0 0 0
437 28091.4 28099.5 17 1 0 0 0 0
14647 28161.8 28161.8 17 0 0 0 0 0
439 28220.0 28228.1 18 1 0 0 0 0
440 28301.2 28309.3 17 1 2 0 0 0
12754 28345.9 28345.9 17 0 0 0 0 0
442 28417.5 28423.7 16 0 1 0 0 0
443 28514.7 28529.0 17 3 2 0 0 0
445 28742.2 28749.6 15 0 2 0 0 0
446 28823.0 28831.6 12 0 3 0 0 0
     }
- - - - - -
911377020 {
14959 26412.8 26412.8 4 0 0 0 0 1
402 26441.8 26441.8 4 0 0 0 0 0
403 26476.9 26476.9 4 0 0 0 0 0
17163 26518.9 26518.9 4 0 0 0 0 0
15848 26584.9 26593.0 5 1 0 0 0 0
406 26636.6 26636.6 5 0 0 0 0 0
14500 26680.3 26680.3 5 0 0 0 0 1
15852 26733.2 26733.2 5 0 0 0 0 0
409 26764.2 26772.3 6 1 0 0 0 0
18047 26830.4 26830.4 6 0 0 0 0 0
17841 26864.6 26864.6 6 0 0 0 0 0
412 26927.9 26927.9 6 0 0 0 0 0
413 26956.4 26986.4 6 0 0 0 30 0
14764 27027.9 27034.1 5 0 1 0 0 0
415 27097.0 27097.0 5 0 0 0 0 0
416 27149.6 27160.8 6 2 1 0 0 0
