911377020, [0.04477611940298507,  1,  412.9553852065619,  298.6469509947783,  0] ,0,-5.941289854814386, [0.11940298507462686,  1,  412.4762529445434,  292.2265288779454,  0] 
911377020, [0.11940298507462686,  1,  412.4762529445434,  292.2265288779454,  0] ,0,41.0228125685353, [0.19402985074626866,  1,  396.2383079275751,  317.0113964295124,  0] 
911377020, [0.19402985074626866,  1,  396.2383079275751,  317.0113964295124,  0] ,0,-13.490340750511677, [0.2835820895522388,  3,  389.35364073814344,  296.6363884895691,  0] 
911377020, [0.2835820895522388,  3,  389.35364073814344,  296.6363884895691,  0] ,1,-9.01203329798227, [0.373134328358209,  3,  435.36624089621546,  333.6369553496588,  0] 
911377020, [0.373134328358209,  3,  435.36624089621546,  333.6369553496588,  0] ,1,13.924551185125893, [0.4626865671641791,  3,  429.8456307663582,  342.0408964049275,  0] 
911377020, [0.4626865671641791,  3,  429.8456307663582,  342.0408964049275,  0] ,1,-28.267968260635826, [0.5522388059701493,  10,  430.1007858198791,  314.0280831978125,  0] 
911377020, [0.5522388059701493,  10,  430.1007858198791,  314.0280831978125,  0] ,1,-22.063206061829987, [0.6417910447761194,  11,  470.82857270787645,  332.6926640239799,  0] 
911377020, [0.6417910447761194,  11,  470.82857270787645,  332.6926640239799,  0] ,1,57.58324278681175, [0.7014925373134329,  9,  431.4739939119645,  350.9213280148797,  0] 
911377020, [0.7014925373134329,  9,  431.4739939119645,  350.9213280148797,  0] ,1,-136.4238375199384, [0.835820895522388,  12,  507.7144892212964,  290.7379858042732,  0] 
911283020, [0.04477611940298507,  1,  299.39027573473504,  359.25667526004327,  0] ,3,59.74859731649485, [0.11940298507462686,  2,  326.1721655433794,  326.054363334566,  0] 
911283020, [0.11940298507462686,  2,  326.1721655433794,  326.054363334566,  0] ,2,-6.7002577321727586, [0.19402985074626866,  2,  337.4029531109336,  330.58489316994746,  0] 
911283020, [0.19402985074626866,  2,  337.4029531109336,  330.58489316994746,  0] ,2,-48.213899592166854, [0.2835820895522388,  2,  294.3736340345167,  349.4055935676697,  0] 
911283020, [0.2835820895522388,  2,  294.3736340345167,  349.4055935676697,  0] ,3,44.28261388301689, [0.373134328358209,  2,  351.1693991080356,  361.91874475817167,  0] 
911283020, [0.373134328358209,  2,  351.1693991080356,  361.91874475817167,  0] ,2,-21.97791012585003, [0.4626865671641791,  2,  397.5280431411229,  364.8007873651368,  0] 
911283020, [0.4626865671641791,  2,  397.5280431411229,  364.8007873651368,  0] ,1,-26.875805886527814, [0.5522388059701493,  3,  376.7874704053502,  317.18440874283624,  0] 
911283020, [0.5522388059701493,  3,  376.7874704053502,  317.18440874283624,  0] ,1,27.058382719860674, [0.6417910447761194,  6,  360.5351173038762,  327.9904383612229,  1] 
911283020, [0.6417910447761194,  6,  360.5351173038762,  327.9904383612229,  1] ,1,-15.233029173716204, [0.7014925373134329,  8,  360.68203361883207,  312.9043255024626,  2] 
911283020, [0.7014925373134329,  8,  360.68203361883207,  312.9043255024626,  2] ,1,-86.84998902682855, [0.835820895522388,  17,  298.875749577026,  433.503446720224,  1] 
910985020, [0.04477611940298507,  0,  376.71316711595864,  322.5435081440846,  0] ,1,28.915509602356906, [0.11940298507462686,  1,  347.20594732189056,  321.95179795237345,  0] 
910985020, [0.11940298507462686,  1,  347.20594732189056,  321.95179795237345,  0] ,1,-35.29924454044158, [0.19402985074626866,  3,  361.90121635157993,  301.34782244162125,  0] 
910985020, [0.19402985074626866,  3,  361.90121635157993,  301.34782244162125,  0] ,1,-62.2032018965765, [0.2835820895522388,  4,  399.8562966317768,  277.0997008252416,  3] 
910985020, [0.2835820895522388,  4,  399.8562966317768,  277.0997008252416,  3] ,1,40.63082608244804, [0.373134328358209,  7,  397.1560442531154,  315.03027452902825,  0] 
910985020, [0.373134328358209,  7,  397.1560442531154,  315.03027452902825,  0] ,1,14.185671201277728, [0.4626865671641791,  7,  392.1345734407041,  324.1944749178947,  0] 
910985020, [0.4626865671641791,  7,  392.1345734407041,  324.1944749178947,  0] ,1,58.614098878231744, [0.5522388059701493,  5,  343.4250318875238,  352.7510315321015,  0] 
910985020, [0.5522388059701493,  5,  343.4250318875238,  352.7510315321015,  0] ,2,-23.599918166539283, [0.6417910447761194,  8,  344.37442277369337,  311.4485049625764,  0] 
910985020, [0.6417910447761194,  8,  344.37442277369337,  311.4485049625764,  0] ,1,7.773634978027985, [0.7014925373134329,  9,  339.6687805765032,  364.82106340959217,  3] 
910985020, [0.7014925373134329,  9,  339.6687805765032,  364.82106340959217,  3] ,3,-73.16499914750239, [0.835820895522388,  25,  459.5005513353535,  361.18326935476216,  3] 
911298020, [0.04477611940298507,  0,  339.69724260031944,  321.7368078085128,  0] ,1,-20.305846614570328, [0.11940298507462686,  1,  348.0403247977629,  309.77404339138593,  0] 
911298020, [0.11940298507462686,  1,  348.0403247977629,  309.77404339138593,  0] ,1,-44.11250542970447, [0.19402985074626866,  4,  316.05518709200624,  398.43397392808765,  0] 
911298020, [0.19402985074626866,  4,  316.05518709200624,  398.43397392808765,  0] ,3,-16.03860537003493, [0.2835820895522388,  4,  285.8624659087436,  384.27985811485996,  0] 
911298020, [0.2835820895522388,  4,  285.8624659087436,  384.27985811485996,  0] ,5,65.5573250878333, [0.373134328358209,  3,  328.27791575130686,  361.1379828695899,  0] 
911298020, [0.373134328358209,  3,  328.27791575130686,  361.1379828695899,  0] ,3,-19.732964894985344, [0.4626865671641791,  2,  367.86399327830804,  315.27096126503966,  0] 
911298020, [0.4626865671641791,  2,  367.86399327830804,  315.27096126503966,  0] ,1,33.29347011628488, [0.5522388059701493,  1,  344.5364951925949,  363.8360570895784,  1] 
911298020, [0.5522388059701493,  1,  344.5364951925949,  363.8360570895784,  1] ,3,-59.39552399907552, [0.6417910447761194,  5,  361.7075237997451,  283.0124379036861,  0] 
911298020, [0.6417910447761194,  5,  361.7075237997451,  283.0124379036861,  0] ,1,9.89415939169703, [0.7014925373134329,  7,  369.53884613211267,  300.73791962775067,  5] 
911298020, [0.7014925373134329,  7,  369.53884613211267,  300.73791962775067,  5] ,1,-84.88365209361291, [0.835820895522388,  20,  430.79163607196097,  277.10705747398606,  2] 
910955020, [0.04477611940298507,  1,  414.50905050990696,  267.22775729860587,  0] ,0,-19.5646237518813, [0.11940298507462686,  2,  418.30998017728416,  251.46406321410177,  0] 
910955020, [0.11940298507462686,  2,  418.30998017728416,  251.46406321410177,  0] ,1,81.15974524783451, [0.19402985074626866,  2,  378.13906506365674,  292.45289334830886,  0] 
910955020, [0.19402985074626866,  2,  378.13906506365674,  292.45289334830886,  0] ,1,-16.467301349610352, [0.2835820895522388,  3,  379.8704614301532,  277.716988365195,  1] 
910955020, [0.2835820895522388,  3,  379.8704614301532,  277.716988365195,  1] ,1,93.47159087330874, [0.373134328358209,  3,  348.940479625453,  340.2585974338035,  0] 
910955020, [0.373134328358209,  3,  348.940479625453,  340.2585974338035,  0] ,2,-23.69597386843816, [0.4626865671641791,  2,  324.84854046444525,  357.2263965245329,  0] 
910955020, [0.4626865671641791,  2,  324.84854046444525,  357.2263965245329,  0] ,3,-35.50107748082155, [0.5522388059701493,  2,  304.2951843401024,  372.1741178810116,  0] 
910955020, [0.5522388059701493,  2,  304.2951843401024,  372.1741178810116,  0] ,3,33.80337176004468, [0.6417910447761194,  5,  315.1376721220331,  349.2132339028976,  1] 
910955020, [0.6417910447761194,  5,  315.1376721220331,  349.2132339028976,  1] ,3,-57.25314716556022, [0.7014925373134329,  6,  277.42107662852504,  368.7497855749498,  3] 
910955020, [0.7014925373134329,  6,  277.42107662852504,  368.7497855749498,  3] ,5,6.814717981131253, [0.835820895522388,  20,  296.0661243740142,  380.58011533930767,  0] 
911004030, [0.04477611940298507,  0,  259.384417744659,  367.84333955394686,  0] ,3,-7.3464867962757125, [0.11940298507462686,  2,  247.8293273042691,  363.63473590983267,  1] 
911004030, [0.11940298507462686,  2,  247.8293273042691,  363.63473590983267,  1] ,5,107.96260492141664, [0.19402985074626866,  5,  333.0283670480894,  340.87117073223635,  0] 
911004030, [0.19402985074626866,  5,  333.0283670480894,  340.87117073223635,  0] ,2,-42.88519366438777, [0.2835820895522388,  7,  344.3838024978759,  293.6558051493412,  1] 
911004030, [0.2835820895522388,  7,  344.3838024978759,  293.6558051493412,  1] ,1,-41.11707568318889, [0.373134328358209,  9,  385.7891251724832,  293.9440521407596,  0] 
911004030, [0.373134328358209,  9,  385.7891251724832,  293.9440521407596,  0] ,1,81.05328054197162, [0.4626865671641791,  5,  323.921810136726,  334.71360262647795,  0] 
911004030, [0.4626865671641791,  5,  323.921810136726,  334.71360262647795,  0] ,2,-15.349236332884175, [0.5522388059701493,  6,  363.49028101602744,  337.3492521933913,  0] 
911004030, [0.5522388059701493,  6,  363.49028101602744,  337.3492521933913,  0] ,1,-40.88211254943235, [0.6417910447761194,  12,  351.00428327699046,  283.98114190492197,  0] 
911004030, [0.6417910447761194,  12,  351.00428327699046,  283.98114190492197,  0] ,1,48.29276764759925, [0.7014925373134329,  15,  349.15517390176683,  330.4248001772976,  3] 
911004030, [0.7014925373134329,  15,  349.15517390176683,  330.4248001772976,  3] ,1,-41.924541826025234, [0.835820895522388,  23,  430.89429826598644,  370.23938271549196,  0] 
911457020, [0.04477611940298507,  1,  410.2384336244504,  297.60490592949645,  0] ,0,15.624283372144419, [0.11940298507462686,  3,  390.3219901163211,  293.31274579351157,  0] 
911457020, [0.11940298507462686,  3,  390.3219901163211,  293.31274579351157,  0] ,1,85.93808168738542, [0.19402985074626866,  4,  331.57718756429676,  342.6483501997209,  0] 
911457020, [0.19402985074626866,  4,  331.57718756429676,  342.6483501997209,  0] ,2,-99.4175595413326, [0.2835820895522388,  2,  273.8945972062611,  384.3833193830178,  0] 
911457020, [0.2835820895522388,  2,  273.8945972062611,  384.3833193830178,  0] ,5,88.78226524682395, [0.373134328358209,  3,  344.77958069473607,  323.0731237648033,  0] 
911457020, [0.373134328358209,  3,  344.77958069473607,  323.0731237648033,  0] ,1,-1.4220096230237687, [0.4626865671641791,  0,  347.3768503232168,  324.24838377026026,  0] 
911457020, [0.4626865671641791,  0,  347.3768503232168,  324.24838377026026,  0] ,1,10.414108195865992, [0.5522388059701493,  1,  345.7133825044257,  358.4277408615162,  0] 
911457020, [0.5522388059701493,  1,  345.7133825044257,  358.4277408615162,  0] ,2,-15.423410746792797, [0.6417910447761194,  7,  352.48603565556914,  324.3482665516858,  1] 
