911377020, [0.04477611940298507,  0,  429.4209409275354,  281.9286158668001,  0] ,0,-23.771936552016996, [0.11940298507462686,  1,  439.9918924292433,  268.727630816491,  0] 
911377020, [0.11940298507462686,  1,  439.9918924292433,  268.727630816491,  0] ,0,81.33541546650667, [0.19402985074626866,  1,  422.6988569138848,  332.7700107676392,  0] 
911377020, [0.19402985074626866,  1,  422.6988569138848,  332.7700107676392,  0] ,0,25.34165927622962, [0.2835820895522388,  4,  384.43165596000836,  319.84446908999234,  0] 
911377020, [0.2835820895522388,  4,  384.43165596000836,  319.84446908999234,  0] ,1,35.75189514469457, [0.373134328358209,  4,  359.8190712768046,  388.65436300212605,  0] 
911377020, [0.373134328358209,  4,  359.8190712768046,  388.65436300212605,  0] ,3,11.849034025974106, [0.4626865671641791,  4,  400.1468511106832,  383.16059341133587,  0] 
911377020, [0.4626865671641791,  4,  400.1468511106832,  383.16059341133587,  0] ,1,-0.05873756069559022, [0.5522388059701493,  6,  353.8414491769472,  370.88644443699013,  0] 
911377020, [0.5522388059701493,  6,  353.8414491769472,  370.88644443699013,  0] ,3,-48.542239875536325, [0.6417910447761194,  8,  334.69883126472996,  400.2860664003092,  0] 
911377020, [0.6417910447761194,  8,  334.69883126472996,  400.2860664003092,  0] ,3,-38.660319108217664, [0.7014925373134329,  11,  325.3831689257131,  429.63072316951,  2] 
911377020, [0.7014925373134329,  11,  325.3831689257131,  429.63072316951,  2] ,5,13.069962104258593, [0.835820895522388,  9,  336.53137302311734,  427.70896516265566,  0] 
911283020, [0.04477611940298507,  1,  300.4256470934306,  341.5029687733695,  0] ,3,36.912789460024214, [0.11940298507462686,  2,  309.48870649851597,  313.65323871843066,  0] 
911283020, [0.11940298507462686,  2,  309.48870649851597,  313.65323871843066,  0] ,2,-0.12108261292087263, [0.19402985074626866,  3,  331.3894505191747,  327.10383568633915,  0] 
911283020, [0.19402985074626866,  3,  331.3894505191747,  327.10383568633915,  0] ,2,-41.16151163425093, [0.2835820895522388,  3,  358.8352391687695,  313.388112701683,  0] 
911283020, [0.2835820895522388,  3,  358.8352391687695,  313.388112701683,  0] ,1,-10.058179468989692, [0.373134328358209,  4,  387.80054587615086,  332.2952399400747,  0] 
911283020, [0.373134328358209,  4,  387.80054587615086,  332.2952399400747,  0] ,1,-4.592363432402635, [0.4626865671641791,  3,  378.67152649713535,  318.5738571286565,  1] 
911283020, [0.4626865671641791,  3,  378.67152649713535,  318.5738571286565,  1] ,1,-21.98505738367021, [0.5522388059701493,  3,  412.7032791109741,  330.6205523588251,  1] 
911283020, [0.5522388059701493,  3,  412.7032791109741,  330.6205523588251,  1] ,1,-31.636051284178393, [0.6417910447761194,  6,  434.13212877171463,  320.4133507353872,  1] 
