trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count,hold_sec
910955020,386,7:34:16,7:34:16,1,1,0,0,0
910955020,388,7:35:05,7:35:13,2,1,0,0,0
910955020,389,7:35:35,7:35:35,2,0,0,0,0
910955020,390,7:35:59,7:35:59,2,0,0,0,0
910955020,391,7:36:12,7:36:20,3,1,0,0,0
910955020,14956,7:37:13,7:37:21,3,1,1,0,0
910955020,393,7:37:51,7:37:51,3,0,0,0,0
910955020,394,7:38:12,7:38:20,4,1,0,0,0
910955020,395,7:38:55,7:39:03,5,1,0,0,0
910955020,396,7:39:31,7:39:31,5,0,0,0,0
910955020,397,7:40:15,7:40:15,5,0,0,0,0
910955020,17169,7:41:19,7:41:19,5,0,0,0,0
910955020,17162,7:42:00,7:42:00,5,0,0,0,0
910955020,14959,7:43:34,7:43:50,5,0,0,0,16.090050416292797
910955020,402,7:44:28,7:44:28,5,0,0,0,0
910955020,403,7:44:57,7:44:57,5,0,0,0,0
910955020,17163,7:45:31,7:45:31,5,0,0,0,0
910955020,15848,7:46:25,7:46:25,5,0,0,0,0
910955020,406,7:47:02,7:47:09,3,0,2,0,0
910955020,14500,7:48:14,7:48:18,3,0,0,0,4.249286698704964
910955020,15852,7:49:34,7:49:42,4,1,0,0,0
910955020,409,7:50:20,7:50:26,3,0,1,0,0
910955020,18047,7:51:52,7:51:52,3,0,0,0,0
910955020,17841,7:52:49,7:52:49,3,0,0,0,0
910955020,412,7:53:36,7:53:36,3,0,0,0,0
910955020,413,7:54:22,7:54:50,3,0,0,0,28.620185358795425
910955020,14764,7:56:00,7:56:07,1,0,2,0,0
910955020,415,7:57:00,7:57:00,1,0,0,0,0
910955020,416,7:57:47,7:57:53,0,0,1,0,0
910955020,417,7:58:53,7:58:53,0,0,0,0,0
910955020,15185,7:59:22,7:59:22,0,0,0,0,0
910955020,16110,8:00:02,8:00:02,0,0,0,0,0
910955020,420,8:00:48,8:00:56,1,1,0,0,0
910955020,421,8:01:24,8:01:24,1,0,0,0,0
910955020,16088,8:01:45,8:01:45,1,0,0,0,0
910955020,423,8:02:16,8:02:16,1,0,0,0,0
910955020,15364,8:04:44,8:04:52,2,1,0,0,0
910955020,425,8:06:16,8:06:50,2,0,0,0,34.235080612215825
910955020,15384,8:07:32,8:07:46,5,3,0,0,0
910955020,427,8:08:26,8:08:37,6,2,1,0,0
910955020,428,8:09:23,8:09:29,5,0,1,0,0
910955020,429,8:10:02,8:10:02,5,0,0,0,0
910955020,430,8:10:35,8:10:49,8,3,0,0,0
910955020,431,8:11:48,8:11:48,8,0,0,0,0
910955020,4727,8:13:19,8:13:30,10,2,0,0,0
910955020,432,8:14:57,8:15:08,12,2,0,0,0
910955020,15279,8:16:03,8:16:03,12,0,0,0,0
910955020,16049,8:16:36,8:17:02,19,7,0,0,10.768432917237078
910955020,435,8:18:02,8:18:02,19,0,0,0,0
910955020,436,8:19:32,8:19:52,24,5,0,0,0
910955020,437,8:20:57,8:21:05,25,1,0,0,0
910955020,14647,8:22:19,8:22:27,26,1,0,0,0
910955020,439,8:22:57,8:22:57,26,0,0,0,0
910955020,440,8:24:36,8:24:50,26,3,3,0,0
910955020,12754,8:25:38,8:25:46,27,1,0,0,0
910955020,442,8:27:20,8:27:20,27,0,0,0,0
910955020,443,8:30:01,8:30:12,26,2,3,0,0
910955020,445,8:34:03,8:34:16,19,0,7,0,0
910955020,446,8:35:31,8:35:42,14,0,5,0,0
910955020,18122,8:37:01,8:37:13,8,0,6,0,0
910955020,448,8:39:08,8:39:22,2,1,7,0,0
910955020,1119,8:41:35,8:41:41,1,0,1,0,0
910955020,1120,8:42:57,8:43:03,0,0,1,0,0
910955020,1121,8:44:04,8:44:04,0,0,0,0,0
910955020,3953,8:45:12,8:45:12,0,0,0,0,0
910955020,3954,8:46:00,8:46:00,0,0,0,0,0
910955020,8613,8:48:01,8:48:01,0,0,0,0,0
911004030,386,7:40:03,7:40:03,0,0,0,0,0
911004030,388,7:40:57,7:40:57,0,0,0,0,0
911004030,389,7:41:22,7:41:22,0,0,0,0,0
911004030,390,7:41:46,7:41:48,0,0,0,0,2.1542263548108167
911004030,391,7:42:08,7:42:08,0,0,0,0,0
911004030,14956,7:43:25,7:43:33,1,1,0,0,0
911004030,393,7:44:00,7:44:00,1,0,0,0,0
911004030,394,7:44:20,7:44:20,1,0,0,0,0
911004030,395,7:45:01,7:45:01,1,0,0,0,0
911004030,396,7:45:37,7:45:37,1,0,0,0,0
911004030,397,7:46:24,7:46:32,2,1,0,0,0
911004030,17169,7:47:31,7:47:31,2,0,0,0,0
911004030,17162,7:48:28,7:48:36,3,1,0,0,0
911004030,14959,7:49:48,7:50:15,3,0,0,0,27.456568861620326
911004030,402,7:51:06,7:51:06,3,0,0,0,0
911004030,403,7:51:28,7:51:28,3,0,0,0,0
911004030,17163,7:51:59,7:51:59,3,0,0,0,0
911004030,15848,7:52:55,7:52:55,3,0,0,0,0
911004030,406,7:53:24,7:53:32,1,0,2,0,0
911004030,14500,7:54:36,7:54:36,1,0,0,0,0
911004030,15852,7:55:41,7:55:41,1,0,0,0,0
911004030,409,7:56:17,7:56:17,1,0,0,0,0
911004030,18047,7:57:21,7:57:21,1,0,0,0,0
911004030,17841,7:58:29,7:58:29,1,0,0,0,0
911004030,412,7:59:33,7:59:33,1,0,0,0,0
911004030,413,8:00:12,8:00:52,1,0,0,0,40
911004030,14764,8:02:00,8:02:00,1,0,0,0,0
911004030,415,8:02:38,8:02:38,1,0,0,0,0
911004030,416,8:03:33,8:03:33,1,0,0,0,0
911004030,417,8:04:27,8:04:27,1,0,0,0,0
911004030,15185,8:05:04,8:05:04,1,0,0,0,0
911004030,16110,8:05:49,8:06:29,1,0,0,0,40
911004030,420,8:07:10,8:07:10,1,0,0,0,0
911004030,421,8:07:35,8:07:35,1,0,0,0,0
911004030,16088,8:07:56,8:07:56,1,0,0,0,0
911004030,423,8:08:30,8:08:30,1,0,0,0,0
911004030,15364,8:11:42,8:11:53,2,2,1,0,0
911004030,425,8:13:11,8:13:11,2,0,0,0,0
911004030,15384,8:13:49,8:13:57,3,1,0,0,0
911004030,427,8:14:39,8:14:39,3,0,0,0,0
911004030,428,8:15:23,8:15:23,3,0,0,0,0
911004030,429,8:15:54,8:15:54,3,0,0,0,0
911004030,430,8:16:29,8:16:29,3,0,0,0,0
911004030,431,8:17:36,8:17:44,4,1,0,0,0
911004030,4727,8:19:09,8:19:26,8,4,0,0,0
911004030,432,8:21:10,8:21:16,7,0,1,0,0
911004030,15279,8:22:25,8:22:25,7,0,0,0,0
911004030,16049,8:22:55,8:23:06,9,2,0,0,2.088015804391034
911004030,435,8:24:24,8:24:38,12,3,0,0,0
911004030,436,8:26:10,8:26:24,15,3,0,0,0
911004030,437,8:27:31,8:27:48,19,4,0,0,0
911004030,14647,8:28:47,8:28:55,20,1,0,0,0
911004030,439,8:29:38,8:29:46,21,1,0,0,0
911004030,440,8:31:19,8:31:19,21,0,0,0,0
911004030,12754,8:32:25,8:32:33,22,1,0,0,0
911004030,442,8:34:47,8:34:55,22,1,1,0,0
911004030,443,8:36:54,8:37:05,23,2,1,0,0
911004030,445,8:40:12,8:40:21,20,0,3,0,0
911004030,446,8:41:27,8:41:35,17,0,3,0,0
911004030,18122,8:43:14,8:43:22,16,1,2,0,0
911004030,448,8:46:24,8:46:47,3,2,15,0,0
911004030,1119,8:49:11,8:49:11,3,0,0,0,0
911004030,1120,8:50:07,8:50:13,2,0,1,0,0
911004030,1121,8:51:11,8:51:11,2,0,0,0,0
911004030,3953,8:52:18,8:52:18,2,0,0,0,0
911004030,3954,8:53:09,8:53:09,2,0,0,0,0
911004030,8613,8:55:01,8:55:01,0,0,2,0,0
911457020,386,7:47:12,7:47:12,1,1,0,0,0
911457020,388,7:48:08,7:48:08,1,0,0,0,0
911457020,389,7:48:35,7:48:35,1,0,0,0,0
911457020,390,7:48:56,7:48:56,1,0,0,0,0
911457020,391,7:49:18,7:49:18,1,0,0,0,0
911457020,14956,7:50:22,7:50:30,1,1,1,0,0
911457020,393,7:50:58,7:50:58,1,0,0,0,0
911457020,394,7:51:19,7:51:19,1,0,0,0,0
911457020,395,7:51:45,7:51:53,2,1,0,0,0
911457020,396,7:52:32,7:52:32,2,0,0,0,0
911457020,397,7:53:18,7:53:18,2,0,0,0,0
911457020,17169,7:54:21,7:54:21,2,0,0,0,0
911457020,17162,7:55:03,7:55:03,2,0,0,0,0
911457020,14959,7:56:35,7:56:43,3,1,0,0,0
911457020,402,7:57:28,7:57:28,3,0,0,0,0
911457020,403,7:57:51,7:57:51,3,0,0,0,0
911457020,17163,7:58:31,7:58:31,3,0,0,0,0
911457020,15848,7:59:13,7:59:13,3,0,0,0,0
911457020,406,8:00:03,8:00:14,3,2,2,0,0
911457020,14500,8:01:05,8:01:13,4,1,0,0,0
911457020,15852,8:02:16,8:02:16,4,0,0,0,0
911457020,409,8:02:42,8:02:50,5,1,0,0,0
911457020,18047,8:04:53,8:04:53,5,0,0,0,0
911457020,17841,8:06:17,8:06:28,6,2,1,0,0
911457020,412,8:07:29,8:07:29,6,0,0,0,0
911457020,413,8:08:18,8:08:18,6,0,0,0,0
911457020,14764,8:09:12,8:09:19,5,0,1,0,0
911457020,415,8:09:52,8:09:52,5,0,0,0,0
911457020,416,8:10:33,8:10:33,5,0,0,0,0
911457020,417,8:11:32,8:11:32,5,0,0,0,0
911457020,15185,8:12:13,8:12:13,5,0,0,0,0
911457020,16110,8:12:56,8:12:56,5,0,0,0,0
911457020,420,8:13:37,8:13:37,5,0,0,0,0
911457020,421,8:14:03,8:14:03,5,0,0,0,0
911457020,16088,8:14:24,8:14:24,5,0,0,0,0
911457020,423,8:14:56,8:14:56,5,0,0,0,0
911457020,15364,8:17:02,8:17:08,4,0,1,0,0
911457020,425,8:18:15,8:18:55,4,0,0,0,40
911457020,15384,8:19:37,8:19:48,4,2,2,0,0
911457020,427,8:20:33,8:20:44,6,2,0,0,0
911457020,428,8:21:31,8:21:39,7,1,0,0,0
911457020,429,8:22:10,8:22:18,8,1,0,0,0
911457020,430,8:22:54,8:23:05,10,2,0,0,0
911457020,431,8:24:32,8:24:32,10,0,0,0,0
911457020,4727,8:26:04,8:26:18,13,3,0,0,0
911457020,432,8:28:12,8:28:12,13,0,0,0,0
911457020,15279,8:29:07,8:29:07,13,0,0,0,0
911457020,16049,8:29:34,8:29:48,16,3,0,0,0
911457020,435,8:30:54,8:31:02,16,1,1,0,0
911457020,436,8:32:00,8:32:11,18,2,0,0,0
911457020,437,8:33:50,8:34:01,20,2,0,0,0
911457020,14647,8:35:17,8:35:25,21,1,0,0,0
911457020,439,8:36:37,8:36:37,21,0,0,0,0
911457020,440,8:38:28,8:38:36,20,1,2,0,0
911457020,12754,8:39:52,8:39:52,20,0,0,0,0
911457020,442,8:42:10,8:42:18,18,0,2,0,0
911457020,443,8:44:30,8:44:56,23,7,2,0,0
911457020,445,8:49:13,8:49:25,17,0,6,0,0
911457020,446,8:50:28,8:50:37,14,0,3,0,0
911457020,18122,8:52:11,8:52:17,13,0,1,0,0
911457020,448,8:54:36,8:54:49,7,1,7,0,0
911457020,1119,8:57:27,8:57:34,5,0,2,0,0
911457020,1120,8:58:44,8:58:52,2,0,3,0,0
911457020,1121,9:00:01,9:00:01,2,0,0,0,0
911457020,3953,9:01:13,9:01:13,2,0,0,0,0
911457020,3954,9:01:44,9:01:44,2,0,0,0,0
911457020,8613,9:04:54,9:04:54,0,0,2,0,0
910579020,386,7:53:17,7:53:17,0,0,0,0,0
910579020,388,7:53:58,7:53:58,0,0,0,0,0
910579020,389,7:54:24,7:54:24,0,0,0,0,0
910579020,390,7:54:57,7:54:57,0,0,0,0,0
910579020,391,7:55:19,7:55:19,0,0,0,0,0
910579020,14956,7:56:47,7:56:58,2,2,0,0,0
910579020,393,7:57:27,7:57:27,2,0,0,0,0
910579020,394,7:57:42,7:57:42,2,0,0,0,0
910579020,395,7:58:23,7:58:23,2,0,0,0,0
910579020,396,7:58:54,7:58:54,2,0,0,0,0
910579020,397,7:59:39,7:59:47,3,1,0,0,0
910579020,17169,8:00:47,8:00:47,3,0,0,0,0
910579020,17162,8:01:33,8:01:33,3,0,0,0,0
910579020,14959,8:02:45,8:02:45,3,0,0,0,0
910579020,402,8:03:40,8:03:40,3,0,0,0,0
910579020,403,8:04:06,8:04:06,3,0,0,0,0
910579020,17163,8:04:50,8:04:50,3,0,0,0,0
910579020,15848,8:06:02,8:06:02,3,0,0,0,0
910579020,406,8:06:51,8:06:57,2,0,1,0,0
910579020,14500,8:07:48,8:07:54,1,0,1,0,0
910579020,15852,8:08:48,8:08:48,1,0,0,0,0
910579020,409,8:09:12,8:09:18,0,0,1,0,0
910579020,18047,8:10:50,8:10:58,1,1,0,0,0
910579020,17841,8:11:58,8:12:06,2,1,0,0,0
910579020,412,8:13:03,8:13:03,2,0,0,0,0
910579020,413,8:13:45,8:14:25,2,0,0,0,40
910579020,14764,8:15:37,8:15:43,1,0,1,0,0
910579020,415,8:16:17,8:16:17,1,0,0,0,0
910579020,416,8:17:06,8:17:14,2,1,0,0,0
910579020,417,8:18:20,8:18:20,2,0,0,0,0
910579020,15185,8:19:12,8:19:12,2,0,0,0,0
910579020,16110,8:19:47,8:19:47,2,0,0,0,0
910579020,420,8:20:37,8:20:37,2,0,0,0,0
910579020,421,8:21:05,8:21:05,2,0,0,0,0
910579020,16088,8:21:25,8:21:25,2,0,0,0,0
910579020,423,8:21:56,8:21:56,2,0,0,0,0
910579020,15364,8:24:52,8:25:03,2,2,2,0,0
910579020,425,8:26:33,8:26:33,2,0,0,0,0
910579020,15384,8:27:09,8:27:26,6,4,0,0,0
910579020,427,8:27:57,8:28:08,8,2,0,0,0
910579020,428,8:28:58,8:28:58,8,0,0,0,0
910579020,429,8:29:30,8:29:30,8,0,0,0,0
910579020,430,8:30:11,8:30:25,11,3,0,0,0
910579020,431,8:31:34,8:31:34,11,0,0,0,0
910579020,4727,8:32:48,8:32:59,13,2,0,0,0
910579020,432,8:34:41,8:34:55,16,3,0,0,0
910579020,15279,8:35:49,8:35:57,17,1,0,0,0
910579020,16049,8:36:27,8:36:27,17,0,0,0,0
910579020,435,8:37:29,8:37:40,19,2,0,0,0
910579020,436,8:38:44,8:38:55,21,2,0,0,0
910579020,437,8:40:29,8:40:37,22,1,0,0,0
910579020,14647,8:41:48,8:41:59,24,2,0,0,0
910579020,439,8:43:07,8:43:15,25,1,0,0,0
910579020,440,8:44:44,8:44:52,24,1,2,0,0
910579020,12754,8:46:26,8:46:26,24,0,0,0,0
910579020,442,8:48:28,8:48:28,24,0,0,0,0
910579020,443,8:51:28,8:51:39,25,2,1,0,0
910579020,445,8:56:09,8:56:18,22,0,3,0,0
910579020,446,8:58:01,8:58:15,15,0,7,0,0
910579020,18122,8:59:28,8:59:36,16,1,0,0,0
910579020,448,9:02:29,9:02:46,6,0,10,0,0
910579020,1119,9:05:58,9:06:04,5,0,1,0,0
910579020,1120,9:06:50,9:06:50,5,0,0,0,0
910579020,1121,9:07:22,9:07:22,5,0,0,0,0
910579020,3953,9:08:42,9:08:42,5,0,0,0,0
910579020,3954,9:09:06,9:09:12,4,0,1,0,0
910579020,8613,9:11:56,9:11:56,0,0,5,0,0
911242020,386,7:59:20,7:59:20,0,0,0,0,0
911242020,388,8:00:02,8:00:02,0,0,0,0,0
911242020,389,8:00:26,8:00:26,0,0,0,0,0
911242020,390,8:01:01,8:01:01,0,0,0,0,0
911242020,391,8:01:26,8:01:34,1,1,0,0,0
911242020,14956,8:02:53,8:02:53,1,0,0,0,0
911242020,393,8:03:35,8:03:35,1,0,0,0,0
911242020,394,8:03:58,8:03:58,1,0,0,0,0
911242020,395,8:04:29,8:04:29,1,0,0,0,0
911242020,396,8:04:51,8:04:59,2,1,0,0,0
911242020,397,8:05:54,8:06:02,3,1,0,0,0
911242020,17169,8:06:57,8:06:57,3,0,0,0,0
911242020,17162,8:07:37,8:07:37,3,0,0,0,0
911242020,14959,8:08:56,8:08:56,3,0,0,0,0
911242020,402,8:09:58,8:09:58,3,0,0,0,0
911242020,403,8:10:22,8:10:22,3,0,0,0,0
911242020,17163,8:10:57,8:11:05,4,1,0,0,0
911242020,15848,8:12:06,8:12:14,5,1,0,0,0
911242020,406,8:12:52,8:13:00,6,1,0,0,0
911242020,14500,8:13:39,8:14:11,6,0,0,0,31.867761336656258
911242020,15852,8:15:16,8:15:16,6,0,0,0,0
911242020,409,8:15:48,8:15:48,6,0,0,0,0
911242020,18047,8:17:58,8:17:58,6,0,0,0,0
911242020,17841,8:19:10,8:19:21,8,2,0,0,0
911242020,412,8:20:25,8:20:25,8,0,0,0,0
911242020,413,8:21:07,8:21:07,8,0,0,0,0
911242020,14764,8:22:04,8:22:04,8,0,0,0,0
911242020,415,8:22:34,8:22:34,8,0,0,0,0
911242020,416,8:23:31,8:23:40,5,0,3,0,0
911242020,417,8:24:36,8:24:36,5,0,0,0,0
911242020,15185,8:25:23,8:25:23,5,0,0,0,0
911242020,16110,8:26:14,8:26:14,5,0,0,0,0
911242020,420,8:27:02,8:27:02,5,0,0,0,0
911242020,421,8:27:24,8:27:24,5,0,0,0,0
911242020,16088,8:27:46,8:27:46,5,0,0,0,0
911242020,423,8:28:11,8:28:11,5,0,0,0,0
911242020,15364,8:31:08,8:31:22,6,3,2,0,0
911242020,425,8:32:43,8:33:10,6,0,0,0,27.180855319798866
911242020,15384,8:33:59,8:34:07,7,1,0,0,0
911242020,427,8:34:58,8:35:06,8,1,0,0,0
911242020,428,8:36:01,8:36:01,8,0,0,0,0
911242020,429,8:36:35,8:36:35,8,0,0,0,0
911242020,430,8:37:20,8:37:20,8,0,0,0,0
911242020,431,8:38:25,8:38:25,8,0,0,0,0
911242020,4727,8:39:26,8:39:26,8,0,0,0,0
911242020,432,8:40:58,8:41:05,6,0,2,0,0
911242020,15279,8:42:11,8:42:11,6,0,0,0,0
911242020,16049,8:42:38,8:42:50,8,2,0,0,12.432156812243193
911242020,435,8:44:10,8:44:27,12,4,0,0,0
911242020,436,8:45:24,8:45:38,15,3,0,0,0
911242020,437,8:47:17,8:47:31,18,3,0,0,0
911242020,14647,8:48:38,8:48:46,19,1,0,0,0
911242020,439,8:49:45,8:49:45,19,0,0,0,0
911242020,440,8:51:01,8:51:09,20,1,0,0,0
911242020,12754,8:52:10,8:52:10,20,0,0,0,0
911242020,442,8:54:50,8:54:50,20,0,0,0,0
911242020,443,8:57:14,8:57:28,21,3,2,0,0
911242020,445,9:01:18,9:01:24,20,0,1,0,0
911242020,446,9:02:41,9:02:51,16,0,4,0,0
911242020,18122,9:04:46,9:04:46,16,0,0,0,0
911242020,448,9:06:12,9:06:25,11,1,6,0,0
911242020,1119,9:09:14,9:09:24,7,0,4,0,0
911242020,1120,9:10:27,9:10:27,7,0,0,0,0
911242020,1121,9:11:07,9:11:07,7,0,0,0,0
911242020,3953,9:12:03,9:12:03,7,0,0,0,0
911242020,3954,9:12:29,9:12:29,7,0,0,0,0
911242020,8613,9:14:54,9:14:54,0,0,7,0,0
910043020,386,8:04:20,8:04:20,0,0,0,0,0
910043020,388,8:04:59,8:04:59,0,0,0,0,0
