911377020, [0.04477611940298507,  0,  391.82980456587757,  323.9638298901009,  0] ,0,27.278457457010518, [0.11940298507462686,  1,  369.93840884161546,  329.3508916228493,  0] 
911377020, [0.11940298507462686,  1,  369.93840884161546,  329.3508916228493,  0] ,1,-32.95536246681513, [0.19402985074626866,  2,  389.7685715398293,  316.225691854248,  0] 
911377020, [0.19402985074626866,  2,  389.7685715398293,  316.225691854248,  0] ,1,8.83944733118551, [0.2835820895522388,  5,  397.5112303780006,  332.80779802360485,  0] 
911377020, [0.2835820895522388,  5,  397.5112303780006,  332.80779802360485,  0] ,1,57.31634068405401, [0.373134328358209,  5,  398.81024426609656,  406.1973359364383,  0] 
911377020, [0.373134328358209,  5,  398.81024426609656,  406.1973359364383,  0] ,2,-34.895367363245896, [0.4626865671641791,  2,  422.42736477770086,  464.7098238112885,  0] 
911377020, [0.4626865671641791,  2,  422.42736477770086,  464.7098238112885,  0] ,3,10.852847333280806, [0.5522388059701493,  4,  424.6575914875648,  456.08720318787164,  0] 
911377020, [0.5522388059701493,  4,  424.6575914875648,  456.08720318787164,  0] ,3,-13.457016846503393, [0.6417910447761194,  6,  416.71313907974763,  461.5997676265579,  0] 
911377020, [0.6417910447761194,  6,  416.71313907974763,  461.5997676265579,  0] ,3,-26.811796770896763, [0.7014925373134329,  6,  407.00537073910164,  478.70379605680864,  0] 
911377020, [0.7014925373134329,  6,  407.00537073910164,  478.70379605680864,  0] ,3,-71.01171253561188, [0.835820895522388,  14,  407.9283333072526,  550.6384711605715,  1] 
911283020, [0.04477611940298507,  3,  323.09534930808513,  360.86848058201576,  0] ,3,19.783786637497542, [0.11940298507462686,  3,  335.6807734932081,  353.6701181296412,  0] 
911283020, [0.11940298507462686,  3,  335.6807734932081,  353.6701181296412,  0] ,3,-7.961637984470144, [0.19402985074626866,  5,  351.54696165727,  325.59597903636677,  0] 
911283020, [0.19402985074626866,  5,  351.54696165727,  325.59597903636677,  0] ,1,8.961111205862835, [0.2835820895522388,  4,  346.7509013021736,  329.7610298871332,  0] 
