 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec 
911214020 {
18047 26505.3 26513.4 10 1 0 0 0
17841 26552.1 26552.1 10 0 0 0 0
412 26619.6 26619.6 10 0 0 0 0
413 26654.1 26654.1 10 0 0 0 0
14764 26699.6 26707.7 9 1 2 0 0
415 26746.5 26746.5 9 0 0 0 0
416 26779.9 26787.3 7 0 2 0 0
417 26838.4 26838.4 7 0 0 0 0
15185 26882.1 26882.1 7 0 0 0 0
16110 26935.1 26935.1 7 0 0 0 0
420 26995.4 27003.5 8 1 0 0 0
421 27037.2 27037.2 8 0 0 0 0
16088 27052.6 27052.6 8 0 0 0 0
423 27087.4 27087.4 8 0 0 0 0
15364 27207.9 27222.2 9 3 2 0 0
425 27281.7 27281.7 9 0 0 0 0
15384 27319.2 27319.2 9 0 0 0 0
427 27346.0 27354.1 10 1 0 0 0
428 27400.6 27406.8 9 0 1 0 0
429 27442.2 27442.2 9 0 0 0 0
430 27470.7 27470.7 9 0 0 0 0
431 27513.2 27513.2 9 0 0 0 0
4727 27572.0 27580.1 10 1 0 0 0
432 27671.9 27678.1 9 0 1 0 0
15279 27754.2 27754.2 9 0 0 0 0
16049 27786.9 27786.9 9 0 0 0 0
435 27828.4 27828.4 9 0 0 0 0
436 27877.3 27885.4 10 1 0 0 0
437 27947.2 27958.4 12 2 0 0 0
14647 28019.1 28019.1 12 0 0 0 0
439 28074.0 28074.0 12 0 0 0 0
440 28148.5 28156.6 12 1 1 0 0
12754 28199.6 28199.6 12 0 0 0 0
442 28256.8 28264.9 12 1 1 0 0
443 28340.0 28348.1 12 1 1 0 0
445 28577.0 28584.4 10 0 2 0 0
446 28653.3 28660.7 8 0 2 0 0
18122 28748.6 28759.8 9 2 1 0 0
448 28913.9 28924.9 4 0 5 0 0
1119 29155.8 29162.0 3 0 1 0 0
1120 29236.9 29236.9 3 0 0 0 0
1121 29298.6 29298.6 3 0 0 0 0
3953 29362.1 29362.1 3 0 0 0 0
3954 29399.6 29399.6 3 0 0 0 0
8613 29557.3 29557.3 0 0 3 0 0
     }
- - - - - -
911377020 {
14959 26428.5 26428.5 3 0 0 0 0
402 26459.8 26459.8 3 0 0 0 0
403 26496.2 26496.2 3 0 0 0 0
17163 26529.6 26537.7 4 1 0 0 0
15848 26576.9 26576.9 4 0 0 0 0
406 26626.6 26626.6 4 0 0 0 0
14500 26671.2 26685.5 7 3 0 0 0
15852 26740.5 26740.5 7 0 0 0 0
409 26763.7 26771.8 7 1 1 0 0
18047 26829.8 26837.9 8 1 0 0 0
17841 26873.4 26881.5 9 1 0 0 0
412 26938.4 26938.4 9 0 0 0 0
413 26962.9 26971.0 10 1 0 0 3.4355789873516187
14764 27025.2 27033.3 9 1 2 0 0
415 27089.8 27089.8 9 0 0 0 0
416 27138.9 27146.3 7 0 2 0 0
417 27214.9 27214.9 7 0 0 0 0
15185 27251.8 27251.8 7 0 0 0 0
16110 27303.4 27303.4 7 0 0 0 0
420 27350.8 27365.1 9 3 1 0 0
421 27384.6 27384.6 9 0 0 0 0
16088 27401.6 27401.6 9 0 0 0 0
423 27434.5 27434.5 9 0 0 0 0
15364 27536.7 27554.1 11 4 2 0 0
425 27612.4 27616.0 11 0 0 0 3.611741386957874
15384 27661.8 27669.9 12 1 0 0 0
427 27705.3 27713.4 13 1 0 0 0
428 27764.0 27772.1 13 1 1 0 0
429 27804.4 27804.4 13 0 0 0 0
430 27833.3 27833.3 13 0 0 0 0
431 27875.0 27898.1 13 0 0 0 23.12916236729143
4727 27952.3 27958.5 12 0 1 0 0
432 28082.4 28090.5 12 1 1 0 0
15279 28179.4 28179.4 12 0 0 0 0
