911377020, [0.04477611940298507,  0,  322.41264924464485,  368.0939120813782,  0] ,3,25.482187511770462, [0.11940298507462686,  1,  324.9261377842413,  345.1252131092042,  0] 
911377020, [0.11940298507462686,  1,  324.9261377842413,  345.1252131092042,  0] ,3,-8.959081991633866, [0.19402985074626866,  2,  362.0033938860324,  332.84523656943566,  1] 
911377020, [0.19402985074626866,  2,  362.0033938860324,  332.84523656943566,  1] ,1,0.9280691857784404, [0.2835820895522388,  7,  393.0084660838438,  364.7783779530255,  0] 
911377020, [0.2835820895522388,  7,  393.0084660838438,  364.7783779530255,  0] ,1,-14.131922421889612, [0.373134328358209,  9,  378.01112290086894,  420.3731334535769,  0] 
911377020, [0.373134328358209,  9,  378.01112290086894,  420.3731334535769,  0] ,3,22.820708113471483, [0.4626865671641791,  4,  410.7577401578492,  430.29904259708564,  0] 
911377020, [0.4626865671641791,  4,  410.7577401578492,  430.29904259708564,  0] ,3,-107.10180286398827, [0.5522388059701493,  8,  480.0800363325652,  353.4369310293405,  1] 
911377020, [0.5522388059701493,  8,  480.0800363325652,  353.4369310293405,  1] ,1,-1.8555865940943477, [0.6417910447761194,  12,  472.1836309495593,  343.6849390522402,  0] 
911377020, [0.6417910447761194,  12,  472.1836309495593,  343.6849390522402,  0] ,1,-89.90577012699578, [0.7014925373134329,  9,  519.3855583321201,  300.9810963078053,  0] 
911377020, [0.7014925373134329,  9,  519.3855583321201,  300.9810963078053,  0] ,1,122.32534191098603, [0.835820895522388,  16,  447.86524159588953,  351.7861214825607,  2] 
911283020, [0.04477611940298507,  2,  359.11873930267757,  348.97517277870065,  0] ,2,-51.162797489647346, [0.11940298507462686,  1,  373.21578856141423,  311.90942454778997,  0] 
911283020, [0.11940298507462686,  1,  373.21578856141423,  311.90942454778997,  0] ,1,34.70729544247297, [0.19402985074626866,  3,  350.2731081831116,  323.6740396119603,  0] 
911283020, [0.19402985074626866,  3,  350.2731081831116,  323.6740396119603,  0] ,1,-58.05299770855345, [0.2835820895522388,  4,  383.6233405843486,  298.9712743046439,  1] 
911283020, [0.2835820895522388,  4,  383.6233405843486,  298.9712743046439,  1] ,1,-29.842244956958893, [0.373134328358209,  4,  441.8911321894775,  327.39682095281387,  0] 
911283020, [0.373134328358209,  4,  441.8911321894775,  327.39682095281387,  0] ,1,2.2598646706574073, [0.4626865671641791,  3,  417.1777853907406,  304.9433388247344,  1] 
911283020, [0.4626865671641791,  3,  417.1777853907406,  304.9433388247344,  1] ,1,77.20289622465134, [0.5522388059701493,  5,  359.96177220463505,  324.93022186328017,  0] 
911283020, [0.5522388059701493,  5,  359.96177220463505,  324.93022186328017,  0] ,1,-52.979705438970996, [0.6417910447761194,  7,  374.31785896023575,  286.30660317990987,  0] 
911283020, [0.6417910447761194,  7,  374.31785896023575,  286.30660317990987,  0] ,1,85.82084893341744, [0.7014925373134329,  8,  315.00086080170877,  312.8104539548003,  0] 
911283020, [0.7014925373134329,  8,  315.00086080170877,  312.8104539548003,  0] ,1,-113.51466152636567, [0.835820895522388,  16,  338.0410833172282,  453.7461516905023,  0] 
910985020, [0.04477611940298507,  1,  363.93684496386413,  335.0383278148365,  0] ,1,-28.489973202333204, [0.11940298507462686,  0,  361.2006484194244,  303.8121580680636,  0] 
910985020, [0.11940298507462686,  0,  361.2006484194244,  303.8121580680636,  0] ,0,46.95173437936319, [0.19402985074626866,  3,  345.64726091248303,  356.08401688448066,  0] 
910985020, [0.19402985074626866,  3,  345.64726091248303,  356.08401688448066,  0] ,2,-8.93632061597964, [0.2835820895522388,  3,  314.5097384117835,  333.88281499976074,  0] 
910985020, [0.2835820895522388,  3,  314.5097384117835,  333.88281499976074,  0] ,3,-16.359278686741163, [0.373134328358209,  3,  309.70730214943615,  345.4396574241546,  0] 
