trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count,hold_sec,skip
910955020,386,7:34:00,7:34:00,0,0,0,0,0,0
910955020,388,7:34:40,7:34:40,0,0,0,0,0,0
910955020,389,7:35:06,7:35:06,0,0,0,0,0,0
910955020,390,7:35:36,7:35:36,0,0,0,0,0,0
910955020,391,7:35:56,7:35:56,0,0,0,0,0,0
910955020,14956,7:36:54,7:36:54,0,0,0,0,0,0
910955020,393,7:37:27,7:37:27,0,0,0,0,0,0
910955020,394,7:37:45,7:37:45,0,0,0,0,0,0
910955020,395,7:38:29,7:38:29,0,0,0,0,0,0
910955020,396,7:38:57,7:38:57,0,0,0,0,0,0
910955020,397,7:39:46,7:39:54,1,1,0,0,0,0
910955020,17169,7:41:08,7:41:08,1,0,0,0,0,0
910955020,17162,7:41:50,7:41:58,2,1,0,0,0,0
910955020,14959,7:43:08,7:43:08,2,0,0,0,0,0
910955020,402,7:44:02,7:44:02,2,0,0,0,0,0
910955020,403,7:44:23,7:44:23,2,0,0,0,0,0
910955020,17163,7:45:00,7:45:00,2,0,0,0,0,0
910955020,15848,7:45:54,7:45:54,2,0,0,0,0,0
910955020,406,7:46:33,7:46:41,2,1,1,0,0,0
910955020,14500,7:47:50,7:47:58,3,1,0,0,0,0
910955020,15852,7:48:43,7:48:43,3,0,0,0,0,0
910955020,409,7:49:20,7:49:20,3,0,0,0,0,0
910955020,18047,7:51:03,7:51:03,3,0,0,0,0,0
910955020,17841,7:51:57,7:51:57,3,0,0,0,0,0
910955020,412,7:52:59,7:53:07,4,1,0,0,0,0
910955020,413,7:53:48,7:53:56,5,1,0,0,0,0
910955020,14764,7:55:00,7:55:00,5,0,0,0,0,0
910955020,415,7:55:48,7:55:48,5,0,0,0,0,0
910955020,416,7:56:38,7:56:46,6,1,0,0,0,0
910955020,417,7:57:42,7:57:42,6,0,0,0,0,0
910955020,15185,7:58:28,7:58:28,6,0,0,0,0,0
910955020,16110,7:59:11,7:59:11,6,0,0,0,0,0
910955020,420,8:00:06,8:00:13,5,0,1,0,0,0
910955020,421,8:00:37,8:00:37,5,0,0,0,0,0
910955020,16088,8:00:52,8:00:52,5,0,0,0,0,0
910955020,423,8:01:37,8:01:37,5,0,0,0,0,0
910955020,15364,8:04:34,8:04:45,3,2,4,0,0,0
910955020,425,8:05:43,8:05:43,3,0,0,0,0,0
910955020,15384,8:06:17,8:06:31,6,3,0,0,0,0
910955020,427,8:07:02,8:07:02,6,0,0,0,0,0
910955020,428,8:07:48,8:07:48,6,0,0,0,0,0
910955020,429,8:08:15,8:08:15,6,0,0,0,0,0
910955020,430,8:08:48,8:08:48,6,0,0,0,0,0
910955020,431,8:10:03,8:10:03,6,0,0,0,0,0
910955020,4727,8:10:57,8:11:14,10,4,0,0,0,0
910955020,432,8:12:52,8:13:00,11,1,0,0,0,0
910955020,15279,8:13:54,8:13:54,11,0,0,0,0,0
910955020,16049,8:14:14,8:15:01,25,14,0,0,30,0
910955020,435,8:16:01,8:16:01,25,0,0,0,0,0
910955020,436,8:17:30,8:17:44,28,3,0,0,0,0
910955020,437,8:19:04,8:19:12,29,1,0,0,0,0
910955020,14647,8:20:20,8:20:28,30,1,0,0,0,0
910955020,439,8:21:11,8:21:11,30,0,0,0,0,0
910955020,440,8:22:42,8:22:50,30,1,1,0,0,0
910955020,12754,8:23:31,8:23:31,30,0,0,0,0,0
910955020,442,8:24:38,8:24:38,30,0,0,0,0,0
910955020,443,8:27:03,8:27:17,30,3,3,0,0,0
910955020,445,8:30:14,8:30:26,24,0,6,0,0,0
910955020,446,8:31:33,8:31:46,17,0,7,0,0,0
910955020,18122,8:33:27,8:33:33,16,0,1,0,0,0
910955020,448,8:35:59,8:36:13,8,0,8,0,0,0
910955020,1119,8:38:38,8:38:46,6,0,2,0,0,0
910955020,1120,8:39:46,8:39:46,6,0,0,0,0,0
910955020,1121,8:40:56,8:40:56,6,0,0,0,0,0
910955020,3953,8:42:14,8:42:14,6,0,0,0,0,0
910955020,3954,8:42:51,8:42:51,6,0,0,0,0,0
910955020,8613,8:44:34,8:44:34,0,0,6,0,0,0
911004030,386,7:41:07,7:41:07,0,0,0,0,0,0
911004030,388,7:41:38,7:41:38,0,0,0,0,0,0
911004030,389,7:42:05,7:42:13,1,1,0,0,0,0
911004030,390,7:42:39,7:42:39,1,0,0,0,0,0
911004030,391,7:42:55,7:43:03,2,1,0,0,0,0
911004030,14956,7:44:12,7:44:20,3,1,0,0,0,0
911004030,393,7:44:56,7:44:56,3,0,0,0,0,0
911004030,394,7:45:13,7:45:21,4,1,0,0,0,0
911004030,395,7:45:51,7:45:51,4,0,0,0,0,0
911004030,396,7:46:19,7:46:19,4,0,0,0,0,0
911004030,397,7:47:09,7:47:17,5,1,0,0,0,0
911004030,17169,7:48:11,7:48:11,5,0,0,0,0,0
911004030,17162,7:49:09,7:49:09,5,0,0,0,0,0
911004030,14959,7:50:12,7:50:20,6,1,0,0,0,0
911004030,402,7:51:02,7:51:02,6,0,0,0,0,0
911004030,403,7:51:25,7:51:25,6,0,0,0,0,0
911004030,17163,7:52:12,7:52:20,7,1,0,0,0,0
911004030,15848,7:53:07,7:53:13,6,0,1,0,0,0
911004030,406,7:53:49,7:53:58,4,1,3,0,0,0
911004030,14500,7:55:06,7:55:06,4,0,0,0,0,0
911004030,15852,7:56:02,7:56:02,4,0,0,0,0,0
911004030,409,7:56:37,7:56:43,3,0,1,0,0,0
911004030,18047,7:58:05,7:58:05,3,0,0,0,0,0
911004030,17841,7:59:18,7:59:26,4,1,0,0,0,0
911004030,412,8:00:16,8:00:16,4,0,0,0,0,0
911004030,413,8:00:55,8:00:55,4,0,0,0,0,0
911004030,14764,8:01:57,8:02:05,2,0,2,0,0,0
911004030,415,8:02:38,8:02:38,2,0,0,0,0,0
911004030,416,8:03:18,8:03:18,2,0,0,0,0,0
911004030,417,8:04:10,8:04:10,2,0,0,0,0,0
911004030,15185,8:04:49,8:04:49,2,0,0,0,0,0
911004030,16110,8:05:34,8:05:34,2,0,0,0,0,0
911004030,420,8:06:17,8:06:17,2,0,0,0,0,0
911004030,421,8:06:48,8:06:48,2,0,0,0,0,0
911004030,16088,8:07:01,8:07:01,2,0,0,0,0,0
911004030,423,8:07:40,8:07:40,2,0,0,0,0,0
911004030,15364,8:10:22,8:10:36,5,3,0,0,0,0
911004030,425,8:12:01,8:12:01,5,0,0,0,0,0
911004030,15384,8:12:34,8:12:42,6,1,0,0,0,0
911004030,427,8:13:20,8:13:31,8,2,0,0,0,0
911004030,428,8:14:11,8:14:22,10,2,0,0,0,0
911004030,429,8:14:48,8:14:48,10,0,0,0,0,0
911004030,430,8:15:20,8:15:28,11,1,0,0,0,0
911004030,431,8:16:44,8:16:52,12,1,0,0,0,0
911004030,4727,8:17:58,8:18:12,15,3,0,0,0,0
911004030,432,8:19:59,8:20:07,14,1,2,0,0,0
911004030,15279,8:21:05,8:21:11,13,0,1,0,0,0
911004030,16049,8:21:38,8:21:46,14,1,0,0,0,0
911004030,435,8:23:05,8:23:13,13,1,2,0,0,0
911004030,436,8:25:23,8:25:40,17,4,0,0,0,0
911004030,437,8:26:42,8:26:53,19,2,0,0,0,0
911004030,14647,8:27:47,8:28:01,22,3,0,0,0,0
911004030,439,8:28:45,8:28:53,23,1,0,0,0,0
911004030,440,8:30:04,8:30:12,22,1,2,0,0,0
911004030,12754,8:30:58,8:30:58,22,0,0,0,0,0
911004030,442,8:33:36,8:33:53,26,4,0,0,0,0
911004030,443,8:35:53,8:36:10,27,4,3,0,0,0
911004030,445,8:41:12,8:41:20,24,0,3,0,0,0
911004030,446,8:42:53,8:43:04,20,1,5,0,0,0
911004030,18122,8:44:58,8:45:05,18,0,2,0,0,0
911004030,448,8:48:10,8:48:28,9,2,11,0,0,0
911004030,1119,8:50:34,8:50:43,6,0,3,0,0,0
911004030,1120,8:52:03,8:52:09,5,0,1,0,0,0
911004030,1121,8:53:10,8:53:10,5,0,0,0,0,0
911004030,3953,8:54:17,8:54:23,4,0,1,0,0,0
911004030,3954,8:55:04,8:55:04,4,0,0,0,0,0
911004030,8613,8:57:37,8:57:37,0,0,4,0,0,0
911457020,386,7:47:15,7:47:15,0,0,0,0,0,0
911457020,388,7:48:11,7:48:19,1,1,0,0,0,0
911457020,389,7:48:44,7:48:44,1,0,0,0,0,0
911457020,390,7:49:05,7:49:05,1,0,0,0,0,0
911457020,391,7:49:21,7:49:21,1,0,0,0,0,0
911457020,14956,7:50:16,7:50:33,4,4,1,0,0,0
911457020,393,7:51:07,7:51:07,4,0,0,0,0,0
911457020,394,7:51:26,7:51:34,5,1,0,0,0,0
911457020,395,7:52:12,7:52:12,5,0,0,0,0,1
911457020,396,7:52:36,7:52:36,5,0,0,0,0,0
911457020,397,7:53:25,7:53:25,5,0,0,0,0,0
911457020,17169,7:54:45,7:54:45,5,0,0,0,0,0
911457020,17162,7:55:34,7:55:42,6,1,0,0,0,0
911457020,14959,7:57:10,7:57:10,6,0,0,0,0,1
911457020,402,7:58:00,7:58:00,6,0,0,0,0,0
911457020,403,7:58:26,7:58:26,6,0,0,0,0,0
911457020,17163,7:59:04,7:59:15,8,2,0,0,0,0
911457020,15848,8:00:04,8:00:04,8,0,0,0,0,0
911457020,406,8:00:40,8:00:49,5,0,3,0,0,0
911457020,14500,8:01:38,8:01:46,6,1,0,0,0,0
911457020,15852,8:02:43,8:02:51,7,1,0,0,0,0
911457020,409,8:03:26,8:03:26,7,0,0,0,0,0
911457020,18047,8:04:43,8:04:43,7,0,0,0,0,0
911457020,17841,8:05:44,8:05:44,7,0,0,0,0,0
911457020,412,8:06:35,8:06:35,7,0,0,0,0,0
911457020,413,8:07:22,8:07:22,7,0,0,0,0,0
911457020,14764,8:08:26,8:08:32,6,0,1,0,0,0
911457020,415,8:09:20,8:09:20,6,0,0,0,0,0
911457020,416,8:10:04,8:10:13,4,1,3,0,0,0
911457020,417,8:11:20,8:11:20,4,0,0,0,0,0
911457020,15185,8:12:00,8:12:00,4,0,0,0,0,0
911457020,16110,8:12:46,8:12:46,4,0,0,0,0,0
911457020,420,8:13:36,8:13:42,3,0,1,0,0,0
911457020,421,8:14:07,8:14:07,3,0,0,0,0,0
911457020,16088,8:14:28,8:14:28,3,0,0,0,0,0
911457020,423,8:14:55,8:14:55,3,0,0,0,0,0
911457020,15364,8:17:49,8:17:57,2,1,2,0,0,0
911457020,425,8:19:09,8:19:09,2,0,0,0,0,0
911457020,15384,8:19:56,8:20:13,5,4,1,0,0,0
911457020,427,8:20:46,8:20:54,6,1,0,0,0,0
911457020,428,8:21:25,8:21:36,8,2,0,0,0,0
911457020,429,8:22:03,8:22:03,8,0,0,0,0,0
911457020,430,8:22:36,8:22:36,8,0,0,0,0,0
911457020,431,8:23:51,8:23:51,8,0,0,1,0,1
911457020,4727,8:25:35,8:25:46,10,2,0,0,0,0
911457020,432,8:27:06,8:27:14,11,1,0,0,0,0
911457020,15279,8:28:14,8:28:22,12,1,0,0,0,0
911457020,16049,8:28:45,8:28:45,12,0,0,4,0,1
911457020,435,8:29:56,8:30:04,13,1,0,0,0,0
911457020,436,8:31:36,8:31:48,15,2,0,0,0,0
911457020,437,8:33:16,8:33:24,16,1,0,0,0,0
911457020,14647,8:34:27,8:34:38,18,2,0,0,0,0
911457020,439,8:35:40,8:35:48,19,1,0,0,0,0
911457020,440,8:37:32,8:37:40,18,1,2,0,0,0
911457020,12754,8:38:32,8:38:32,18,0,0,0,0,0
911457020,442,8:41:04,8:41:12,19,1,0,0,0,0
911457020,443,8:43:59,8:44:10,20,2,1,0,0,0
911457020,445,8:49:24,8:49:32,17,0,3,0,0,0
911457020,446,8:50:58,8:51:09,12,0,5,0,0,0
911457020,18122,8:52:44,8:52:44,12,0,0,0,0,0
911457020,448,8:55:28,8:55:43,7,3,8,0,0,0
911457020,1119,8:57:17,8:57:26,4,0,3,0,0,0
911457020,1120,8:58:28,8:58:34,3,0,1,0,0,0
911457020,1121,8:59:52,8:59:52,3,0,0,0,0,0
911457020,3953,9:00:56,9:00:56,3,0,0,0,0,0
911457020,3954,9:01:23,9:01:23,3,0,0,0,0,0
911457020,8613,9:04:36,9:04:36,0,0,3,0,0,0
910579020,386,7:53:11,7:53:11,0,0,0,0,0,0
910579020,388,7:53:59,7:53:59,0,0,0,0,0,0
910579020,389,7:54:25,7:54:25,0,0,0,0,0,0
910579020,390,7:55:00,7:55:00,0,0,0,0,0,0
910579020,391,7:55:19,7:55:19,0,0,0,0,0,0
910579020,14956,7:56:25,7:56:36,2,2,0,0,0,0
910579020,393,7:57:05,7:57:05,2,0,0,0,0,0
910579020,394,7:57:17,7:57:17,2,0,0,0,0,0
910579020,395,7:57:52,7:57:52,2,0,0,0,0,0
910579020,396,7:58:19,7:58:19,2,0,0,0,0,0
910579020,397,7:59:13,7:59:13,2,0,0,0,0,0
910579020,17169,8:00:19,8:00:27,3,1,0,0,0,0
910579020,17162,8:01:13,8:01:21,4,1,0,0,0,0
910579020,14959,8:02:53,8:03:01,5,1,0,0,0,0
910579020,402,8:03:42,8:03:42,5,0,0,0,0,0
910579020,403,8:04:10,8:04:10,5,0,0,0,0,0
910579020,17163,8:04:49,8:04:49,5,0,0,0,0,0
910579020,15848,8:06:18,8:06:18,5,0,0,0,0,0
910579020,406,8:06:56,8:07:07,6,2,1,0,0,0
910579020,14500,8:07:55,8:07:55,6,0,0,1,0,1
910579020,15852,8:08:50,8:08:58,7,1,0,0,0,0
910579020,409,8:09:24,8:09:31,5,0,2,0,0,0
910579020,18047,8:11:09,8:11:09,5,0,0,0,0,0
910579020,17841,8:12:14,8:12:24,7,2,0,0,0,0
910579020,412,8:13:35,8:13:35,7,0,0,0,0,0
910579020,413,8:14:13,8:14:13,7,0,0,0,0,0
910579020,14764,8:15:08,8:15:08,7,0,0,0,0,0
910579020,415,8:15:46,8:15:46,7,0,0,0,0,0
910579020,416,8:16:28,8:16:36,5,1,3,0,0,0
910579020,417,8:17:32,8:17:32,5,0,0,0,0,0
910579020,15185,8:18:18,8:18:18,5,0,0,0,0,0
910579020,16110,8:19:11,8:19:11,5,0,0,0,0,0
910579020,420,8:19:53,8:20:00,3,0,2,0,0,0
910579020,421,8:20:29,8:20:29,3,0,0,0,0,0
910579020,16088,8:20:46,8:20:46,3,0,0,0,0,0
910579020,423,8:21:30,8:21:30,3,0,0,0,0,0
910579020,15364,8:23:37,8:23:45,2,1,2,0,0,0
910579020,425,8:24:41,8:25:11,2,0,0,0,30,0
910579020,15384,8:25:51,8:26:02,3,2,1,0,0,0
910579020,427,8:26:38,8:26:46,4,1,0,0,0,0
910579020,428,8:27:36,8:27:47,6,2,0,0,0,0
910579020,429,8:28:17,8:28:17,6,0,0,0,0,0
910579020,430,8:28:46,8:29:03,10,4,0,0,0,0
910579020,431,8:30:39,8:30:50,12,2,0,0,0,0
910579020,4727,8:32:21,8:32:35,15,3,0,0,0,0
910579020,432,8:34:05,8:34:05,15,0,0,0,0,0
910579020,15279,8:35:01,8:35:01,15,0,0,0,0,0
910579020,16049,8:35:30,8:35:53,21,6,0,0,0,0
910579020,435,8:36:48,8:37:02,24,3,0,0,0,0
910579020,436,8:38:11,8:38:28,28,4,0,0,0,0
910579020,437,8:39:54,8:40:05,30,2,0,0,0,0
