 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
15852 26418.2 26418.2 9 0 0 0 0 0
409 26443.2 26449.4 8 0 1 0 0 0
18047 26501.0 26501.0 8 0 0 0 0 0
17841 26538.0 26538.0 8 0 0 0 0 0
412 26590.0 26590.0 8 0 0 0 0 0
413 26614.9 26614.9 8 0 0 0 0 0
14764 26654.1 26660.3 7 0 1 0 0 0
415 26714.0 26714.0 7 0 0 0 0 0
416 26743.1 26749.3 6 0 1 0 0 0
417 26795.9 26795.9 6 0 0 0 0 0
15185 26846.5 26846.5 6 0 0 0 0 0
16110 26897.6 26897.6 6 0 0 0 0 0
420 26944.3 26955.5 8 2 0 0 0 0
421 26980.2 26980.2 8 0 0 0 0 0
16088 27007.0 27015.1 9 1 0 0 0 0
423 27055.2 27055.2 9 0 0 0 0 0
15364 27178.0 27192.3 10 3 2 0 0 0
425 27236.2 27244.3 11 1 0 0 0 0
15384 27301.9 27301.9 11 0 0 0 0 0
427 27341.3 27341.3 11 0 0 0 0 0
428 27386.4 27392.6 10 0 1 0 0 0
429 27449.3 27449.3 10 0 0 0 0 0
430 27492.8 27492.8 10 0 0 0 0 0
431 27540.6 27548.7 11 1 0 0 0 0
4727 27607.2 27615.3 12 1 0 0 0 0
432 27717.3 27725.4 12 1 1 0 0 0
15279 27818.4 27818.4 12 0 0 0 0 0
16049 27854.5 27865.7 14 2 0 0 0 0
435 27912.0 27923.2 16 2 0 0 0 0
436 27979.4 27987.5 16 1 1 0 0 0
437 28057.4 28074.8 20 4 0 0 0 0
14647 28132.2 28132.2 20 0 0 0 0 0
439 28177.0 28177.0 20 0 0 0 0 0
440 28242.1 28249.5 18 0 2 0 0 0
12754 28295.9 28295.9 18 0 0 0 0 0
442 28347.2 28353.4 17 0 1 0 0 0
443 28447.8 28459.0 17 2 2 0 0 0
445 28593.4 28600.8 15 0 2 0 0 0
446 28689.3 28697.9 12 0 3 0 0 0
18122 28796.0 28804.1 11 1 2 0 0 0
     }
- - - - - -
911377020 {
17163 26416.6 26416.6 6 0 0 0 0 0
15848 26484.7 26484.7 6 0 0 0 0 0
406 26523.3 26523.3 6 0 0 0 0 0
14500 26572.6 26602.6 6 0 0 0 30 0
15852 26662.1 26662.1 6 0 0 0 0 0
409 26693.3 26699.5 5 0 1 0 0 0
18047 26767.3 26767.3 5 0 0 0 0 0
17841 26811.8 26823.0 7 2 0 0 0 0
412 26896.2 26896.2 7 0 0 0 0 0
413 26925.4 26955.4 7 0 0 0 30 0
14764 26995.0 27001.2 6 0 1 0 0 0
415 27035.9 27035.9 6 0 0 0 0 0
416 27083.2 27089.4 5 0 1 0 0 0
417 27144.0 27144.0 5 0 0 0 0 0
