911377020, [0.04477611940298507,  1,  412.04320940974867,  300.97618137458267,  0] ,0,14.080317184841988, [0.11940298507462686,  1,  409.6694162952954,  312.68270544497136,  0] 
911377020, [0.11940298507462686,  1,  409.6694162952954,  312.68270544497136,  0] ,0,7.275402581923117, [0.19402985074626866,  1,  425.70440410133597,  335.99309583293507,  0] 
911377020, [0.19402985074626866,  1,  425.70440410133597,  335.99309583293507,  0] ,0,-62.98549788728633, [0.2835820895522388,  6,  429.02764423791086,  276.33083808222364,  0] 
911377020, [0.2835820895522388,  6,  429.02764423791086,  276.33083808222364,  0] ,1,135.912148616575, [0.373134328358209,  7,  388.9301640778176,  405.71482161692984,  0] 
911377020, [0.373134328358209,  7,  388.9301640778176,  405.71482161692984,  0] ,3,-28.633206979935494, [0.4626865671641791,  5,  435.26226607404533,  389.8444015549976,  0] 
911377020, [0.4626865671641791,  5,  435.26226607404533,  389.8444015549976,  0] ,1,18.000388992382796, [0.5522388059701493,  7,  410.852847913382,  383.43537238671706,  1] 
911377020, [0.5522388059701493,  7,  410.852847913382,  383.43537238671706,  1] ,1,-136.0633169155808, [0.6417910447761194,  10,  496.6248883070293,  333.1440958647836,  0] 
911377020, [0.6417910447761194,  10,  496.6248883070293,  333.1440958647836,  0] ,1,81.17269982213838, [0.7014925373134329,  13,  425.46596294147093,  343.1578703213636,  1] 
911377020, [0.7014925373134329,  13,  425.46596294147093,  343.1578703213636,  1] ,1,-64.99358585826485, [0.835820895522388,  15,  492.65791470925615,  345.35623623088395,  0] 
911283020, [0.04477611940298507,  0,  343.67517178956405,  317.3010095850186,  0] ,1,-32.739764924685005, [0.11940298507462686,  2,  365.8983162871009,  306.78438915787046,  0] 
911283020, [0.11940298507462686,  2,  365.8983162871009,  306.78438915787046,  0] ,1,49.0265261061686, [0.19402985074626866,  2,  332.99874149954485,  343.0861425226067,  0] 
911283020, [0.19402985074626866,  2,  332.99874149954485,  343.0861425226067,  0] ,2,-102.60087341185135, [0.2835820895522388,  5,  377.51662696906715,  264.82835253415396,  0] 
911283020, [0.2835820895522388,  5,  377.51662696906715,  264.82835253415396,  0] ,1,56.983114865190146, [0.373134328358209,  7,  406.6771517083653,  350.97199213864224,  0] 
911283020, [0.373134328358209,  7,  406.6771517083653,  350.97199213864224,  0] ,1,-54.021671079211956, [0.4626865671641791,  4,  426.04563077570856,  316.31880012677357,  0] 
911283020, [0.4626865671641791,  4,  426.04563077570856,  316.31880012677357,  0] ,1,-16.39865817514874, [0.5522388059701493,  6,  417.97298014341504,  291.8474913193313,  0] 
911283020, [0.5522388059701493,  6,  417.97298014341504,  291.8474913193313,  0] ,1,27.210927230058587, [0.6417910447761194,  13,  383.80622463552936,  284.8916630415042,  0] 
911283020, [0.6417910447761194,  13,  383.80622463552936,  284.8916630415042,  0] ,1,-23.966888869614195, [0.7014925373134329,  15,  359.7004603082314,  236.81900984459207,  1] 
911283020, [0.7014925373134329,  15,  359.7004603082314,  236.81900984459207,  1] ,1,101.74393567754669, [0.835820895522388,  20,  375.6698335224828,  354.53231873639015,  1] 
910985020, [0.04477611940298507,  1,  331.68786815885323,  345.6131414261654,  0] ,3,-59.442702226082474, [0.11940298507462686,  3,  366.62787329548155,  293.2598978020869,  0] 
910985020, [0.11940298507462686,  3,  366.62787329548155,  293.2598978020869,  0] ,1,47.17318783274095, [0.19402985074626866,  3,  317.3951064202556,  343.5898940809093,  0] 
910985020, [0.19402985074626866,  3,  317.3951064202556,  343.5898940809093,  0] ,3,12.545532938751421, [0.2835820895522388,  4,  306.15562432007937,  319.8048790419816,  1] 
910985020, [0.2835820895522388,  4,  306.15562432007937,  319.8048790419816,  1] ,3,8.540437749215926, [0.373134328358209,  5,  363.2320802347349,  358.12326326204857,  0] 
910985020, [0.373134328358209,  5,  363.2320802347349,  358.12326326204857,  0] ,2,-101.11705895737396, [0.4626865671641791,  3,  285.87348801333064,  392.0993639433909,  0] 
910985020, [0.4626865671641791,  3,  285.87348801333064,  392.0993639433909,  0] ,5,53.560787094265834, [0.5522388059701493,  3,  307.38366122519074,  360.0487500609852,  1] 
