911377020, [0.04477611940298507,  1,  384.1829551389528,  341.97288935440156,  0] ,3,-1.9157489371100382, [0.11940298507462686,  2,  371.38706643787737,  327.26125171621607,  0] 
911377020, [0.11940298507462686,  2,  371.38706643787737,  327.26125171621607,  0] ,3,-17.2413658280675, [0.19402985074626866,  2,  405.13160094699924,  343.76442039727044,  0] 
911377020, [0.19402985074626866,  2,  405.13160094699924,  343.76442039727044,  0] ,3,44.6195569469819, [0.2835820895522388,  5,  390.10373018549944,  373.35610658275255,  0] 
911377020, [0.2835820895522388,  5,  390.10373018549944,  373.35610658275255,  0] ,3,-32.210489417808276, [0.373134328358209,  8,  400.9945553026846,  449.9526683232398,  0] 
911377020, [0.373134328358209,  8,  400.9945553026846,  449.9526683232398,  0] ,4,7.332596978048969, [0.4626865671641791,  3,  459.46013250998294,  417.83461646747674,  0] 
911377020, [0.4626865671641791,  3,  459.46013250998294,  417.83461646747674,  0] ,3,-103.07343336016856, [0.5522388059701493,  7,  504.0334548820756,  359.33450547940083,  1] 
911377020, [0.5522388059701493,  7,  504.0334548820756,  359.33450547940083,  1] ,1,-87.82273286545751, [0.6417910447761194,  14,  558.8351665939772,  326.3134843258449,  0] 
911377020, [0.6417910447761194,  14,  558.8351665939772,  326.3134843258449,  0] ,1,144.2870060234418, [0.7014925373134329,  14,  464.6625114547751,  376.4278352100846,  1] 
911377020, [0.7014925373134329,  14,  464.6625114547751,  376.4278352100846,  1] ,3,0.5604584514840099, [0.835820895522388,  18,  509.11426674764516,  421.4400489544387,  0] 
911283020, [0.04477611940298507,  1,  338.71534970383436,  343.2575396505672,  0] ,4,-53.90863975459433, [0.11940298507462686,  3,  362.8560407087716,  304.40521100744445,  0] 
911283020, [0.11940298507462686,  3,  362.8560407087716,  304.40521100744445,  0] ,3,-41.3365100277515, [0.19402985074626866,  5,  383.86091107882385,  284.0735713497452,  0] 
