911377020, [0.04477611940298507,  0,  365.5825987295648,  332.66823349584956] ,1,-3.7324826076401223, [0.11940298507462686,  1,  366.36823368814294,  329.7213858467876] 
911377020, [0.11940298507462686,  1,  366.36823368814294,  329.7213858467876] ,1,13.946757437573979, [0.19402985074626866,  1,  352.64605093290083,  329.9459605291195] 
911377020, [0.19402985074626866,  1,  352.64605093290083,  329.9459605291195] ,1,7.810157341798913, [0.2835820895522388,  5,  341.1770602305878,  326.28712716860537] 
911377020, [0.2835820895522388,  5,  341.1770602305878,  326.28712716860537] ,1,-20.212749514532334, [0.373134328358209,  5,  350.43664387543686,  385.53932645195164] 
911377020, [0.373134328358209,  5,  350.43664387543686,  385.53932645195164] ,1,16.07136048026223, [0.4626865671641791,  2,  387.8865565719825,  406.91787866823506] 
911377020, [0.4626865671641791,  2,  387.8865565719825,  406.91787866823506] ,1,3.91416592906171, [0.5522388059701493,  1,  385.33353818131945,  400.4506943485103] 
911377020, [0.5522388059701493,  1,  385.33353818131945,  400.4506943485103] ,1,-3.0523961651597347, [0.6417910447761194,  6,  369.8098328961023,  387.9793852284529] 
911377020, [0.6417910447761194,  6,  369.8098328961023,  387.9793852284529] ,1,-26.49711985207614, [0.7014925373134329,  9,  364.45470254683823,  409.12137473126495] 
911377020, [0.7014925373134329,  9,  364.45470254683823,  409.12137473126495] ,1,19.55040281838228, [0.835820895522388,  10,  416.26643685125237,  391.15016748520793] 
911283020, [0.04477611940298507,  0,  321.3622735732424,  371.30595992260714] ,1,48.80772016470655, [0.11940298507462686,  2,  344.2927098310647,  345.4286760157229] 
911283020, [0.11940298507462686,  2,  344.2927098310647,  345.4286760157229] ,1,-49.10931241594153, [0.19402985074626866,  4,  360.3082961040309,  310.0630175034312] 
911283020, [0.19402985074626866,  4,  360.3082961040309,  310.0630175034312] ,1,-10.064557577301457, [0.2835820895522388,  7,  370.09095085656736,  309.7811146786662] 
911283020, [0.2835820895522388,  7,  370.09095085656736,  309.7811146786662] ,1,-6.3825225443833915, [0.373134328358209,  8,  412.2313748163833,  345.53901609409877] 
911283020, [0.373134328358209,  8,  412.2313748163833,  345.53901609409877] ,1,-8.709142669325956, [0.4626865671641791,  4,  443.5815086430339,  368.1800072514234] 
