 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count 
391 26442.0 26450.1 2 1 0 0
14956 26518.5 26518.5 2 0 0 0
393 26546.5 26546.5 2 0 0 0
394 26561.5 26569.6 3 1 0 0
395 26598.6 26598.6 3 0 0 0
396 26640.5 26648.6 4 1 0 0
397 26691.2 26691.2 4 0 0 0
17169 26749.3 26749.3 4 0 0 0
17162 26806.6 26806.6 4 0 0 0
14959 26882.0 26882.0 4 0 0 0
402 26935.1 26935.1 4 0 0 0
403 26966.7 26966.7 4 0 0 0
17163 26998.8 26998.8 4 0 0 0
15848 27081.6 27081.6 4 0 0 0
406 27127.1 27133.3 3 0 1 0
14500 27199.0 27210.2 5 2 0 0
15852 27269.7 27269.7 5 0 0 0
409 27301.9 27301.9 5 0 0 0
18047 27388.1 27388.1 5 0 0 0
17841 27468.5 27479.7 7 2 0 0
412 27526.3 27526.3 7 0 0 0
413 27564.1 27564.1 7 0 0 0
14764 27627.9 27636.0 7 1 1 0
415 27672.0 27680.1 8 1 0 0
416 27753.3 27761.4 8 1 1 0
417 27845.2 27845.2 8 0 0 0
15185 27876.2 27876.2 8 0 0 0
16110 27923.1 27929.3 7 0 1 0
420 27984.9 27993.0 7 1 1 0
421 28009.3 28009.3 7 0 0 0
16088 28033.8 28033.8 7 0 0 0
423 28065.2 28065.2 7 0 0 0
15364 28220.3 28228.4 6 1 2 0
425 28308.0 28316.1 7 1 0 0
15384 28347.4 28355.5 8 1 0 0
427 28390.8 28405.1 11 3 0 0
428 28442.4 28448.6 10 0 1 0
429 28505.5 28513.6 11 1 0 0
430 28540.0 28540.0 11 0 0 0
431 28585.2 28593.3 12 1 0 0
4727 28629.1 28637.2 13 1 0 0
432 28748.2 28756.3 13 1 1 0
15279 28832.8 28832.8 13 0 0 0
16049 28853.9 28865.1 15 2 0 0
435 28940.7 28948.8 16 1 0 0
436 29088.3 29102.6 19 3 0 0
437 29173.3 29173.3 19 0 0 0
14647 29267.8 29285.2 23 4 0 0
439 29327.3 29327.3 23 0 0 0
440 29391.0 29405.3 25 3 1 0
12754 29470.0 29470.0 25 0 0 0
442 29522.4 29528.6 24 0 1 0
443 29672.9 29681.0 24 1 1 0
445 29866.4 29875.0 21 0 3 0
446 29944.1 29953.9 17 0 4 0
     }
- - - - - -
911298020 {
386 26493.3 26493.3 0 0 0 0
388 26538.1 26538.1 0 0 0 0
389 26579.4 26579.4 0 0 0 0
390 26615.1 26615.1 0 0 0 0
391 26633.4 26633.4 0 0 0 0
14956 26687.7 26695.8 1 1 0 0
393 26729.9 26729.9 1 0 0 0
394 26745.0 26745.0 1 0 0 0
395 26777.4 26777.4 1 0 0 0
396 26815.9 26815.9 1 0 0 0
397 26846.4 26846.4 1 0 0 0
17169 26913.2 26913.2 1 0 0 0
17162 26965.2 26965.2 1 0 0 0
14959 27030.1 27038.2 2 1 0 0
402 27083.2 27083.2 2 0 0 0
403 27105.6 27105.6 2 0 0 0
17163 27146.0 27146.0 2 0 0 0
15848 27191.9 27191.9 2 0 0 0
406 27218.2 27218.2 2 0 0 0
14500 27284.9 27293.0 3 1 0 0
15852 27352.8 27352.8 3 0 0 0
409 27391.8 27391.8 3 0 0 0
18047 27479.8 27479.8 3 0 0 0
17841 27542.6 27542.6 3 0 0 0
412 27577.6 27577.6 3 0 0 0
413 27607.2 27607.2 3 0 0 0
14764 27661.6 27667.8 2 0 1 0
415 27711.6 27711.6 2 0 0 0
416 27753.3 27761.4 2 0 0 0
417 27845.2 27845.2 2 0 0 0
15185 27884.6 27884.6 2 0 0 0
16110 27945.5 27945.5 2 0 0 0
420 27984.9 27993.0 2 0 0 0
421 28012.5 28012.5 2 0 0 0
16088 28036.6 28036.6 2 0 0 0
423 28065.2 28065.2 2 0 0 0
15364 28220.3 28228.4 2 0 0 0
425 28312.3 28316.1 2 0 0 0
15384 28357.6 28357.6 2 0 0 0
427 28397.5 28405.1 2 0 0 0
428 28442.4 28448.6 2 0 0 0
429 28505.5 28513.6 2 0 0 0
430 28554.1 28554.1 2 0 0 0
431 28620.4 28620.4 2 0 0 0
4727 28663.9 28663.9 2 0 0 0
432 28748.2 28756.3 2 0 0 0
15279 28832.8 28832.8 2 0 0 0
16049 28859.0 28865.1 2 0 0 0
435 28940.7 28948.8 2 0 0 0
436 29088.3 29102.6 2 0 0 0
437 29173.3 29173.3 2 0 0 0
14647 29267.8 29285.2 2 0 0 0
439 29327.3 29327.3 2 0 0 0
440 29411.4 29411.4 2 0 0 0
12754 29477.5 29477.5 2 0 0 0
442 29577.7 29577.7 2 0 0 0
443 29725.0 29725.0 2 0 0 0
445 29972.3 29972.3 2 0 0 0
     }
- - - - - -
910955020 {
386 26769.6 26769.6 0 0 0 0
388 26837.1 26848.3 2 2 0 0
389 26883.6 26883.6 2 0 0 0
390 26920.7 26928.8 3 1 0 0
391 26948.3 26948.3 3 0 0 0
14956 27006.8 27014.9 4 1 0 0
393 27042.4 27042.4 4 0 0 0
394 27057.6 27057.6 4 0 0 0
395 27092.6 27092.6 4 0 0 0
396 27127.6 27127.6 4 0 0 0
397 27175.2 27186.4 6 2 0 0
17169 27247.0 27247.0 6 0 0 0
17162 27294.0 27302.1 7 1 0 0
14959 27385.8 27397.0 9 2 0 0
402 27443.4 27443.4 9 0 0 0
403 27466.9 27466.9 9 0 0 0
17163 27503.7 27511.8 10 1 0 0
15848 27561.8 27569.9 11 1 0 0
406 27597.5 27604.9 9 0 2 0
14500 27663.2 27663.2 9 0 0 0
15852 27704.0 27704.0 9 0 0 0
409 27735.8 27742.0 8 0 1 0
18047 27830.6 27838.7 9 1 0 0
17841 27906.0 27906.0 9 0 0 0
412 27947.9 27947.9 9 0 0 0
413 27977.8 27977.8 9 0 0 0
14764 28060.0 28067.4 7 0 2 0
415 28130.2 28130.2 7 0 0 0
416 28180.2 28191.4 8 2 1 0
417 28278.2 28278.2 8 0 0 0
15185 28317.8 28317.8 8 0 0 0
16110 28360.4 28368.5 8 1 1 0
420 28434.5 28440.7 7 0 1 0
421 28460.2 28460.2 7 0 0 0
16088 28479.8 28479.8 7 0 0 0
423 28519.7 28519.7 7 0 0 0
15364 28644.3 28671.0 12 7 2 0
425 28733.3 28741.4 13 1 0 0
15384 28784.8 28784.8 13 0 0 0
427 28814.6 28825.8 15 2 0 0
428 28866.7 28874.8 15 1 1 0
429 28910.3 28918.4 16 1 0 0
430 28948.7 28959.9 18 2 0 0
431 29013.5 29013.5 18 0 0 0
4727 29095.2 29112.6 21 4 1 0
432 29199.7 29210.9 21 2 2 0
15279 29272.9 29272.9 21 0 0 0
16049 29293.9 29311.3 25 4 0 0
435 29383.2 29394.4 26 2 1 0
436 29496.8 29520.4 32 6 0 0
437 29575.9 29605.7 39 8 1 0
14647 29686.4 29694.5 40 1 0 0
439 29738.4 29746.5 41 1 0 0
440 29826.2 29834.3 40 1 2 0
12754 29888.5 29888.5 40 0 0 0
442 29964.9 29976.1 40 2 2 0
     }
- - - - - -
911004030 {
386 27008.3 27008.3 0 0 0 0
388 27051.2 27059.3 1 1 0 0
389 27085.1 27085.1 1 0 0 0
390 27101.4 27101.4 1 0 0 0
391 27130.6 27130.6 1 0 0 0
14956 27201.4 27209.5 2 1 0 0
393 27254.4 27254.4 2 0 0 0
394 27272.9 27272.9 2 0 0 0
395 27303.6 27303.6 2 0 0 0
396 27326.9 27326.9 2 0 0 0
397 27385.6 27396.8 4 2 0 0
17169 27440.5 27440.5 4 0 0 0
17162 27468.6 27468.6 4 0 0 0
14959 27545.8 27545.8 4 0 0 0
402 27580.9 27589.0 5 1 0 0
403 27620.6 27620.6 5 0 0 0
17163 27650.2 27650.2 5 0 0 0
15848 27722.5 27722.5 5 0 0 0
406 27754.1 27760.3 4 0 1 0
14500 27817.5 27817.5 4 0 0 0
15852 27865.5 27865.5 4 0 0 0
409 27904.7 27910.9 3 0 1 0
18047 28014.0 28014.0 3 0 0 0
17841 28072.2 28072.2 3 0 0 0
412 28114.6 28114.6 3 0 0 0
413 28136.7 28136.7 3 0 0 0
14764 28200.9 28207.1 2 0 1 0
415 28248.4 28248.4 2 0 0 0
416 28311.5 28311.5 2 0 0 0
417 28365.5 28365.5 2 0 0 0
15185 28385.5 28385.5 2 0 0 0
16110 28434.7 28434.7 2 0 0 0
420 28493.6 28493.6 2 0 0 0
421 28517.5 28517.5 2 0 0 0
16088 28538.4 28538.4 2 0 0 0
423 28570.4 28570.4 2 0 0 0
15364 28714.6 28714.6 2 0 0 0
425 28767.4 28767.4 2 0 0 0
15384 28808.9 28808.9 2 0 0 0
427 28847.7 28847.7 2 0 0 0
428 28899.5 28899.5 2 0 0 0
429 28927.9 28927.9 2 0 0 0
430 28976.4 28976.4 2 0 0 0
431 29044.5 29044.5 2 0 0 0
4727 29116.8 29116.8 2 0 0 0
432 29199.7 29210.9 2 0 0 0
15279 29272.9 29272.9 2 0 0 0
16049 29294.3 29311.3 2 0 0 0
435 29383.2 29394.4 2 0 0 0
436 29505.2 29520.4 2 0 0 0
437 29581.8 29605.7 2 0 0 0
14647 29689.1 29694.5 2 0 0 0
439 29741.2 29746.5 2 0 0 0
440 29826.2 29834.3 2 0 0 0
12754 29888.5 29888.5 2 0 0 0
442 29967.6 29976.1 2 0 0 0
     }
- - - - - -
911457020 {
386 27286.6 27286.6 0 0 0 0
388 27347.5 27347.5 0 0 0 0
389 27371.8 27371.8 0 0 0 0
390 27406.6 27406.6 0 0 0 0
391 27429.7 27440.9 2 2 0 0
14956 27502.1 27510.2 3 1 0 0
393 27538.3 27546.4 4 1 0 0
394 27560.0 27560.0 4 0 0 0
395 27601.6 27609.7 5 1 0 0
396 27637.9 27649.1 7 2 0 0
397 27692.4 27692.4 7 0 0 0
17169 27735.4 27743.5 8 1 0 0
17162 27788.6 27788.6 8 0 0 0
14959 27870.7 27870.7 8 0 0 0
402 27920.0 27928.1 9 1 0 0
403 27957.5 27957.5 9 0 0 0
17163 27988.1 27996.2 10 1 0 0
15848 28032.3 28043.5 12 2 0 0
406 28075.3 28086.5 12 2 2 0
14500 28152.1 28158.3 11 0 1 0
15852 28247.3 28247.3 11 0 0 0
409 28277.8 28285.9 10 1 2 0
18047 28375.5 28375.5 10 0 0 0
17841 28432.3 28432.3 10 0 0 0
412 28496.5 28496.5 10 0 0 0
413 28542.1 28542.1 10 0 0 0
14764 28591.8 28599.2 8 0 2 0
415 28672.3 28672.3 8 0 0 0
416 28718.1 28724.3 7 0 1 0
417 28803.3 28803.3 7 0 0 0
15185 28843.2 28843.2 7 0 0 0
16110 28906.9 28918.1 9 2 0 0
420 28965.1 28979.4 11 3 1 0
421 28994.3 28994.3 11 0 0 0
16088 29013.0 29013.0 11 0 0 0
423 29049.0 29057.1 12 1 0 0
15364 29198.7 29209.9 12 2 2 0
425 29280.3 29288.4 13 1 0 0
15384 29323.6 29337.9 16 3 0 0
427 29375.1 29383.2 17 1 0 0
428 29457.2 29463.4 16 0 1 0
429 29486.7 29494.8 17 1 0 0
430 29520.8 29528.9 18 1 0 0
431 29601.0 29609.1 19 1 0 0
4727 29687.3 29707.8 23 5 1 0
432 29789.9 29801.1 24 2 1 0
15279 29889.8 29897.9 24 1 1 0
16049 29918.6 29936.0 28 4 0 0
435 29995.4 30012.8 32 4 0 0
     }
- - - - - -
910579020 {
386 27510 27510 0 0 0 0
388 27553.1 27553.1 0 0 0 0
389 27574.0 27574.0 0 0 0 0
390 27603.2 27603.2 0 0 0 0
391 27623.8 27631.9 1 1 0 0
14956 27706.3 27720.6 4 3 0 0
393 27758.9 27758.9 4 0 0 0
394 27774.0 27782.1 5 1 0 0
395 27805.5 27805.5 5 0 0 0
396 27828.9 27828.9 5 0 0 0
397 27881.4 27881.4 5 0 0 0
17169 27970.0 27978.1 6 1 0 0
17162 28015.8 28023.9 7 1 0 0
14959 28121.0 28129.1 8 1 0 0
402 28162.3 28170.4 9 1 0 0
403 28199.3 28199.3 9 0 0 0
17163 28224.8 28224.8 9 0 0 0
15848 28294.0 28294.0 9 0 0 0
406 28319.6 28327.7 9 1 1 0
14500 28376.5 28382.7 8 0 1 0
15852 28467.3 28467.3 8 0 0 0
409 28500.5 28506.7 7 0 1 0
18047 28582.1 28582.1 7 0 0 0
17841 28645.1 28653.2 8 1 0 0
412 28690.7 28690.7 8 0 0 0
413 28727.8 28727.8 8 0 0 0
14764 28778.7 28784.9 7 0 1 0
415 28821.9 28821.9 7 0 0 0
416 28888.0 28896.1 7 1 1 0
417 28944.2 28944.2 7 0 0 0
15185 28989.8 28989.8 7 0 0 0
16110 29023.0 29023.0 7 0 0 0
420 29068.6 29074.8 6 0 1 0
421 29101.9 29101.9 6 0 0 0
16088 29121.7 29121.7 6 0 0 0
423 29146.4 29146.4 6 0 0 0
15364 29291.9 29298.1 5 0 1 0
425 29365.4 29365.4 5 0 0 0
15384 29397.9 29406.0 6 1 0 0
427 29445.1 29445.1 6 0 0 0
428 29486.8 29493.0 5 0 1 0
429 29523.6 29523.6 5 0 0 0
430 29566.0 29566.0 5 0 0 0
431 29661.4 29661.4 5 0 0 0
4727 29746.0 29746.0 5 0 0 0
432 29837.1 29837.1 5 0 0 0
15279 29908.4 29908.4 5 0 0 0
16049 29947.3 29947.3 5 0 0 0
     }
- - - - - -
911242020 {
386 27854.9 27854.9 0 0 0 0
388 27896.3 27904.4 1 1 0 0
389 27937.7 27937.7 1 0 0 0
390 27958.7 27958.7 1 0 0 0
391 27975.6 27983.7 2 1 0 0
14956 28079.7 28087.8 3 1 0 0
393 28115.2 28115.2 3 0 0 0
394 28132.8 28132.8 3 0 0 0
395 28159.1 28170.3 5 2 0 0
396 28222.4 28222.4 5 0 0 0
397 28266.2 28280.5 8 3 0 0
17169 28332.6 28332.6 8 0 0 0
17162 28377.9 28377.9 8 0 0 0
14959 28449.0 28457.1 9 1 0 0
402 28494.4 28494.4 9 0 0 0
403 28525.6 28525.6 9 0 0 0
17163 28561.0 28569.1 10 1 0 0
15848 28636.4 28636.4 10 0 0 0
406 28671.0 28677.2 9 0 1 0
14500 28729.9 28736.1 8 0 1 0
15852 28800.4 28808.5 9 1 0 0
409 28843.5 28854.7 10 2 1 0
18047 28975.8 28975.8 10 0 0 0
17841 29016.1 29022.3 9 0 1 0
412 29072.6 29072.6 9 0 0 0
413 29107.1 29107.1 9 0 0 0
14764 29155.5 29161.7 8 0 1 0
415 29201.7 29201.7 8 0 0 0
416 29241.5 29248.9 6 0 2 0
417 29298.9 29298.9 6 0 0 0
15185 29337.4 29337.4 6 0 0 0
16110 29396.1 29407.3 8 2 0 0
420 29455.6 29463.7 8 1 1 0
421 29492.2 29492.2 8 0 0 0
16088 29512.6 29512.6 8 0 0 0
423 29551.3 29551.3 8 0 0 0
15364 29647.7 29653.9 7 0 1 0
425 29732.3 29732.3 7 0 0 0
15384 29762.5 29773.7 8 2 1 0
427 29820.4 29828.5 9 1 0 0
428 29895.2 29912.6 12 4 1 0
429 29930.3 29930.3 12 0 0 0
430 29972.7 29983.9 14 2 0 0
     }
- - - - - -
910043020 {
386 28118.2 28118.2 0 0 0 0
388 28163.9 28172.0 1 1 0 0
389 28193.9 28193.9 1 0 0 0
390 28232.6 28240.7 2 1 0 0
391 28262.2 28270.3 3 1 0 0
14956 28359.8 28371.0 4 2 1 0
393 28419.4 28419.4 4 0 0 0
394 28433.2 28433.2 4 0 0 0
395 28479.2 28479.2 4 0 0 0
396 28513.3 28513.3 4 0 0 0
397 28566.1 28574.2 5 1 0 0
17169 28643.1 28643.1 5 0 0 0
17162 28693.5 28701.6 6 1 0 0
14959 28764.1 28764.1 6 0 0 0
402 28831.6 28839.7 7 1 0 0
403 28864.1 28864.1 7 0 0 0
17163 28906.8 28914.9 8 1 0 0
15848 28961.7 28972.9 10 2 0 0
406 29023.3 29034.5 12 2 0 0
14500 29068.1 29076.2 13 1 0 0
15852 29127.9 29127.9 13 0 0 0
409 29148.5 29155.9 11 0 2 0
18047 29257.1 29257.1 11 0 0 0
17841 29333.1 29341.2 11 1 1 0
412 29388.8 29396.9 12 1 0 0
413 29428.3 29428.3 12 0 0 0
14764 29483.2 29489.4 11 0 1 0
415 29538.2 29544.4 10 0 1 0
416 29594.6 29605.8 10 2 2 0
417 29668.5 29676.6 11 1 0 0
15185 29717.3 29717.3 11 0 0 0
16110 29769.5 29777.6 12 1 0 0
420 29810.1 29816.3 11 0 1 0
421 29852.1 29852.1 11 0 0 0
16088 29875.2 29883.3 12 1 0 0
423 29929.4 29929.4 12 0 0 0
     }
- - - - - -
911933020 {
386 28381.2 28381.2 2 2 0 0
388 28423.5 28423.5 2 0 0 0
389 28446.3 28446.3 2 0 0 0
390 28473.1 28473.1 2 0 0 0
391 28488.0 28496.1 3 1 0 0
14956 28547.9 28562.2 5 3 1 0
393 28590.8 28590.8 5 0 0 0
394 28609.4 28617.5 6 1 0 0
395 28653.8 28661.9 7 1 0 0
396 28697.1 28697.1 7 0 0 0
397 28730.2 28736.4 6 0 1 0
17169 28785.1 28785.1 6 0 0 0
17162 28838.4 28838.4 6 0 0 0
14959 28938.1 28946.2 6 1 1 0
402 29006.6 29006.6 6 0 0 0
403 29035.5 29035.5 6 0 0 0
17163 29066.4 29074.5 7 1 0 0
15848 29140.3 29148.4 8 1 0 0
406 29184.9 29184.9 8 0 0 0
14500 29233.9 29233.9 8 0 0 0
15852 29298.7 29298.7 8 0 0 0
409 29325.0 29333.1 8 1 1 0
18047 29431.8 29431.8 8 0 0 0
17841 29498.9 29507.0 9 1 0 0
412 29562.9 29562.9 9 0 0 0
413 29608.8 29608.8 9 0 0 0
14764 29661.9 29668.1 8 0 1 0
415 29711.1 29711.1 8 0 0 0
416 29767.4 29775.5 7 1 2 0
417 29824.9 29833.0 8 1 0 0
15185 29872.1 29872.1 8 0 0 0
16110 29922.3 29922.3 8 0 0 0
420 29963.4 29969.6 7 0 1 0
     }
- - - - - -
911386020 {
386 28679.9 28679.9 1 1 0 0
388 28712.8 28712.8 1 0 0 0
389 28732.9 28732.9 1 0 0 0
390 28757.6 28757.6 1 0 0 0
391 28779.9 28779.9 1 0 0 0
14956 28849.1 28857.2 2 1 0 0
393 28900.7 28900.7 2 0 0 0
394 28920.7 28920.7 2 0 0 0
395 28947.4 28947.4 2 0 0 0
396 28978.3 28978.3 2 0 0 0
397 29019.9 29031.1 4 2 0 0
17169 29118.9 29127.0 5 1 0 0
17162 29172.0 29172.0 5 0 0 0
14959 29275.4 29286.6 6 2 1 0
402 29323.1 29323.1 6 0 0 0
403 29341.9 29341.9 6 0 0 0
17163 29391.9 29400.0 7 1 0 0
15848 29483.3 29500.7 11 4 0 0
406 29546.0 29546.0 11 0 0 0
14500 29605.9 29617.1 13 2 0 0
15852 29688.8 29688.8 13 0 0 0
409 29723.3 29729.5 12 0 1 0
18047 29818.4 29829.6 14 2 0 0
17841 29901.2 29912.4 16 2 0 0
412 29968.2 29974.4 15 0 1 0
     }
- - - - - -
911972020 {
386 28886.7 28886.7 0 0 0 0
388 28920.2 28920.2 0 0 0 0
389 28947.5 28958.7 2 2 0 0
390 28994.8 28994.8 2 0 0 0
391 29018.7 29018.7 2 0 0 0
14956 29060.5 29068.6 3 1 0 0
393 29104.4 29104.4 3 0 0 0
394 29123.1 29131.2 4 1 0 0
395 29175.1 29175.1 4 0 0 0
396 29207.9 29207.9 4 0 0 0
397 29255.7 29266.9 6 2 0 0
17169 29326.0 29326.0 6 0 0 0
17162 29363.0 29363.0 6 0 0 0
14959 29488.7 29494.9 5 0 1 0
402 29537.5 29537.5 5 0 0 0
403 29566.2 29566.2 5 0 0 0
17163 29607.8 29607.8 5 0 0 0
15848 29656.3 29664.4 6 1 0 0
406 29710.7 29710.7 6 0 0 0
14500 29753.3 29759.5 5 0 1 0
15852 29841.0 29841.0 5 0 0 0
409 29870.7 29878.8 5 1 1 0
18047 29992.1 29992.1 5 0 0 0
     }
- - - - - -
911318020 {
386 29182.5 29182.5 0 0 0 0
388 29244.1 29252.2 1 1 0 0
389 29278.1 29286.2 2 1 0 0
390 29327.8 29335.9 3 1 0 0
391 29369.0 29369.0 3 0 0 0
14956 29434.3 29442.4 4 1 0 0
393 29486.0 29494.1 5 1 0 0
394 29517.9 29517.9 5 0 0 0
395 29552.9 29552.9 5 0 0 0
396 29581.5 29589.6 6 1 0 0
397 29641.0 29649.1 6 1 1 0
17169 29713.7 29721.8 7 1 0 0
17162 29768.2 29768.2 7 0 0 0
14959 29827.3 29833.5 6 0 1 0
402 29873.5 29873.5 6 0 0 0
403 29909.4 29909.4 6 0 0 0
17163 29945.8 29945.8 6 0 0 0
     }
- - - - - -
911953020 {
386 29520 29520 1 1 0 0
388 29583.9 29583.9 1 0 0 0
389 29607.7 29607.7 1 0 0 0
390 29641.1 29641.1 1 0 0 0
391 29663.0 29663.0 1 0 0 0
14956 29716.6 29716.6 1 0 0 0
393 29745.0 29745.0 1 0 0 0
394 29773.1 29773.1 1 0 0 0
395 29820.8 29832.0 3 2 0 0
396 29858.5 29858.5 3 0 0 0
397 29921.5 29929.6 4 1 0 0
17169 29983.1 29983.1 4 0 0 0
     }
- - - - - -
