stop,wait_time_sec,stop_lat,stop_lon,stop_sequence
386,181.75277777777774,41.880313,-87.774043,0
388,177.2499999999994,41.88000915,-87.7714723,1
389,183.00666666666658,41.88008776,-87.76992191,2
390,0.0,41.88010476,-87.76821491,3
391,189.45000000000036,41.88014676,-87.76661691,4
14956,185.63695652173917,41.88014099,-87.76461188,5
393,208.60000000000036,41.88018349,-87.7632177,6
394,180.3999999999999,41.88020276,-87.76191891,7
395,174.80000000000035,41.88019981,-87.75996715,8
396,180.87500000000006,41.88025187,-87.75778965,9
397,176.43499999999986,41.88027,-87.75526,10
17169,200.21666666666655,41.88029685,-87.75221539,11
17162,184.6454545454544,41.88033514,-87.7491367,12
14959,197.3678571428571,41.88039237,-87.74496781,13
402,0.0,41.880443,-87.742998,14
403,0.0,41.880475,-87.740705,15
17163,180.46666666666678,41.88048501,-87.73768052,16
15848,186.87999999999994,41.88050398,-87.7352163,17
406,201.35909090909055,41.88053063,-87.7331241,18
14500,186.1499999999999,41.88056848,-87.7304601,19
15852,182.2269230769234,41.88059058,-87.72786002,20
409,186.41428571428565,41.88061422,-87.72582347,21
18047,181.61470588235298,41.88070328,-87.72286077,22
17841,195.4000000000003,41.88074353,-87.72045859,23
412,0.0,41.8808072,-87.7159745,24
413,0.0,41.88081388,-87.71381964,25
14764,201.57916666666674,41.88084064,-87.71073049,26
415,0.0,41.880887,-87.708722,27
416,185.41250000000022,41.880902,-87.706333,28
417,197.55555555555577,41.880952,-87.703147,29
15185,191.5,41.88095403,-87.70088084,30
16110,220.16363636363678,41.88099888,-87.69856203,31
420,188.95147058823525,41.88100858,-87.69600765,32
421,245.26666666666765,41.88103245,-87.694048,33
16088,0.0,41.88103301,-87.69229365,34
423,206.53571428571453,41.88106252,-87.68897646,35
15364,209.43231707317082,41.88109893,-87.68607651,36
425,0.0,41.88112797,-87.68410996,37
15384,196.9336363636363,41.88117403,-87.68122249,38
427,198.61547619047624,41.881232,-87.679293,39
428,209.58571428571446,41.881262,-87.67685,40
429,0.0,41.88129674,-87.67424663,41
430,195.14999999999986,41.8813284,-87.67186305,42
431,219.9818181818181,41.88137,-87.669513,43
4727,205.2981927710844,41.881385,-87.668503,44
432,216.25333333333361,41.88139461,-87.66699977,45
15279,181.6777777777776,41.88143358,-87.66418871,46
16049,211.54698795180724,41.88146881,-87.66201484,47
435,218.50105263157877,41.881525,-87.659765,48
436,210.5929292929293,41.881545,-87.657333,49
437,197.2363636363635,41.881608,-87.654897,50
14647,201.4597222222221,41.88165169,-87.65191235,51
439,230.99999999999972,41.88167775,-87.64983775,52
440,191.9474999999999,41.882,-87.64728,53
12754,223.47499999999945,41.8830708,-87.64669495,54
442,233.6499999999998,41.88311,-87.642848,55
443,229.92649572649566,41.883084,-87.639976,56
445,0.0,41.883128,-87.635516,57
446,242.30454545454515,41.883137,-87.632625,58
18122,188.28750000000036,41.88314707,-87.63019604,59
448,223.16249999999997,41.88316957,-87.62749695,60
1119,0.0,41.88468794,-87.62431755,61
1120,0.0,41.88669974,-87.624384,62
1121,0.0,41.888076,-87.624425,63
3953,0.0,41.887978,-87.621979,64
3954,318.47499999999854,41.887792,-87.620967,65
8613,0.0,41.884688,-87.620796,66
