 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count 
18047 27143.0 27151.1 10 1 0 0
17841 27198.9 27210.1 12 2 0 0
412 27286.2 27286.2 12 0 0 0
413 27327.0 27327.0 12 0 0 0
14764 27380.0 27388.1 11 1 2 0
415 27433.6 27433.6 11 0 0 0
416 27479.6 27487.7 10 1 2 0
417 27566.7 27574.8 11 1 0 0
15185 27610.3 27610.3 11 0 0 0
16110 27647.3 27655.4 12 1 0 0
420 27703.9 27715.1 13 2 1 0
421 27745.7 27745.7 13 0 0 0
16088 27765.0 27773.1 14 1 0 0
423 27802.8 27810.9 15 1 0 0
15364 27915.0 27926.2 13 2 4 0
425 28003.7 28003.7 13 0 0 0
15384 28038.0 28046.1 14 1 0 0
427 28084.7 28084.7 14 0 0 0
428 28130.0 28138.1 14 1 1 0
429 28176.3 28176.3 14 0 0 0
430 28216.1 28224.2 15 1 0 0
431 28323.3 28331.4 16 1 0 0
4727 28395.9 28413.3 19 4 1 0
432 28465.7 28476.9 19 2 2 0
15279 28551.7 28562.9 21 2 0 0
16049 28619.2 28627.3 22 1 0 0
435 28677.1 28700.7 28 6 0 0
436 28754.2 28768.5 30 3 1 0
437 28831.1 28839.2 30 1 1 0
14647 28908.8 28916.9 31 1 0 0
439 28967.9 28979.1 33 2 0 0
440 29059.0 29073.3 34 3 2 0
12754 29133.2 29144.4 36 2 0 0
442 29209.2 29216.6 34 0 2 0
443 29359.7 29374.0 35 3 2 0
445 29581.3 29593.5 29 0 6 0
446 29647.1 29659.3 23 0 6 0
18122 29761.7 29770.3 21 1 3 0
448 29856.2 29876.8 13 5 13 0
     }
- - - - - -
910985020 {
391 26417.5 26417.5 2 0 0 0
14956 26469.2 26469.2 2 0 0 0
393 26502.7 26502.7 2 0 0 0
394 26518.9 26527.0 3 1 0 0
395 26572.8 26572.8 3 0 0 0
396 26602.3 26602.3 3 0 0 0
397 26653.5 26653.5 3 0 0 0
17169 26693.4 26701.5 4 1 0 0
17162 26755.5 26755.5 4 0 0 0
14959 26828.9 26828.9 4 0 0 0
402 26859.9 26859.9 4 0 0 0
403 26888.9 26888.9 4 0 0 0
17163 26924.3 26924.3 4 0 0 0
15848 26963.9 26972.0 5 1 0 0
406 27008.0 27014.2 4 0 1 0
14500 27055.9 27055.9 4 0 0 0
15852 27105.1 27105.1 4 0 0 0
409 27144.0 27144.0 4 0 0 0
18047 27206.8 27206.8 4 0 0 0
17841 27262.6 27262.6 4 0 0 0
412 27321.8 27321.8 4 0 0 0
413 27371.7 27371.7 4 0 0 0
14764 27420.9 27427.1 3 0 1 0
415 27459.1 27459.1 3 0 0 0
416 27510.9 27517.1 2 0 1 0
417 27566.7 27574.8 2 0 0 0
15185 27610.3 27610.3 2 0 0 0
16110 27647.3 27655.4 2 0 0 0
420 27710.4 27715.1 2 0 0 0
421 27745.7 27745.7 2 0 0 0
16088 27776.5 27776.5 2 0 0 0
423 27813.8 27813.8 2 0 0 0
15364 27925.1 27926.2 2 0 0 0
425 28003.7 28003.7 2 0 0 0
15384 28048.9 28048.9 2 0 0 0
427 28089.7 28089.7 2 0 0 0
428 28130.0 28138.1 2 0 0 0
429 28188.4 28188.4 2 0 0 0
430 28220.1 28224.2 2 0 0 0
431 28323.3 28331.4 2 0 0 0
4727 28395.9 28413.3 2 0 0 0
432 28483.2 28483.2 2 0 0 0
15279 28558.0 28562.9 2 0 0 0
16049 28619.2 28627.3 2 0 0 0
435 28677.1 28700.7 2 0 0 0
436 28772.3 28772.3 2 0 0 0
437 28841.1 28841.1 2 0 0 0
14647 28921.4 28921.4 2 0 0 0
439 28967.9 28979.1 2 0 0 0
440 29088.8 29088.8 2 0 0 0
12754 29147.8 29147.8 2 0 0 0
442 29223.8 29223.8 2 0 0 0
443 29380.0 29380.0 2 0 0 0
445 29581.3 29593.5 2 0 0 0
446 29676.4 29676.4 2 0 0 0
18122 29777.8 29777.8 2 0 0 0
448 29858.4 29876.8 1 0 1 0
     }
- - - - - -
911298020 {
386 26460 26460 0 0 0 0
388 26530.1 26530.1 0 0 0 0
389 26564.4 26564.4 0 0 0 0
390 26592.4 26600.5 1 1 0 0
391 26633.2 26633.2 1 0 0 0
14956 26714.4 26722.5 2 1 0 0
393 26752.0 26752.0 2 0 0 0
394 26769.6 26769.6 2 0 0 0
395 26805.8 26805.8 2 0 0 0
396 26845.9 26845.9 2 0 0 0
397 26884.7 26892.8 3 1 0 0
17169 26952.2 26960.3 4 1 0 0
17162 27029.1 27029.1 4 0 0 0
14959 27108.0 27116.1 5 1 0 0
402 27167.8 27175.9 6 1 0 0
403 27196.7 27196.7 6 0 0 0
17163 27242.8 27254.0 8 2 0 0
15848 27293.8 27293.8 8 0 0 0
406 27324.4 27332.5 8 1 1 0
14500 27374.0 27385.2 10 2 0 0
15852 27439.7 27450.9 12 2 0 0
409 27483.1 27489.3 11 0 1 0
18047 27586.4 27586.4 11 0 0 0
17841 27644.9 27653.0 12 1 0 0
412 27699.8 27711.0 14 2 0 0
413 27752.5 27752.5 14 0 0 0
14764 27803.8 27811.2 12 0 2 0
415 27843.3 27843.3 12 0 0 0
416 27923.1 27931.2 11 1 2 0
417 28018.6 28018.6 11 0 0 0
15185 28062.6 28062.6 11 0 0 0
16110 28107.9 28114.1 10 0 1 0
420 28156.1 28170.4 11 3 2 0
421 28187.6 28195.7 12 1 0 0
16088 28215.6 28215.6 12 0 0 0
423 28246.5 28246.5 12 0 0 0
15364 28380.4 28391.6 11 2 3 0
425 28457.0 28465.1 12 1 0 0
15384 28517.7 28528.9 14 2 0 0
427 28584.6 28595.8 16 2 0 0
428 28646.7 28654.8 16 1 1 0
429 28712.5 28720.6 17 1 0 0
430 28761.8 28761.8 17 0 0 0
431 28794.7 28794.7 17 0 0 0
4727 28836.6 28844.7 17 1 1 0
432 28941.4 28955.7 18 3 2 0
15279 29007.1 29007.1 18 0 0 0
16049 29027.6 29041.9 21 3 0 0
435 29132.8 29147.1 24 3 0 0
436 29239.5 29278.6 35 11 0 0
437 29344.4 29361.8 38 4 1 0
14647 29423.0 29434.2 40 2 0 0
439 29500.0 29511.2 42 2 0 0
440 29608.2 29616.3 41 1 2 0
12754 29682.3 29696.6 44 3 0 0
442 29764.4 29773.0 41 0 3 0
443 29931.0 29960.8 45 8 4 1
     }
- - - - - -
910955020 {
386 26784.5 26784.5 0 0 0 0
388 26830.1 26841.3 2 2 0 0
389 26888.9 26897.0 3 1 0 0
390 26926.7 26926.7 3 0 0 0
391 26950.3 26950.3 3 0 0 0
14956 27021.4 27021.4 3 0 0 0
393 27055.9 27055.9 3 0 0 0
394 27068.1 27079.3 5 2 0 0
395 27114.1 27114.1 5 0 0 0
396 27141.8 27141.8 5 0 0 0
397 27199.8 27199.8 5 0 0 0
17169 27248.3 27248.3 5 0 0 0
17162 27287.9 27296.0 6 1 0 0
14959 27387.1 27401.4 9 3 0 0
402 27449.0 27449.0 9 0 0 0
403 27472.2 27472.2 9 0 0 0
17163 27499.7 27499.7 9 0 0 0
15848 27540.2 27551.4 11 2 0 0
406 27595.4 27602.8 9 0 2 0
14500 27641.1 27658.5 13 4 0 0
15852 27745.1 27753.2 14 1 0 0
409 27785.5 27793.6 14 1 1 0
18047 27894.5 27894.5 14 0 0 0
17841 27959.2 27959.2 14 0 0 0
412 28017.1 28017.1 14 0 0 0
413 28062.7 28062.7 14 0 0 0
14764 28117.9 28126.5 12 1 3 0
415 28167.6 28167.6 12 0 0 0
416 28235.1 28242.5 10 0 2 0
417 28299.4 28299.4 10 0 0 0
15185 28325.2 28333.3 11 1 0 0
16110 28382.8 28389.0 10 0 1 0
420 28445.0 28452.4 8 0 2 0
421 28474.4 28474.4 8 0 0 0
16088 28493.1 28493.1 8 0 0 0
423 28523.1 28523.1 8 0 0 0
15364 28667.5 28674.9 6 0 2 0
425 28732.2 28743.4 8 2 0 0
15384 28787.3 28787.3 8 0 0 0
427 28831.4 28831.4 8 0 0 0
428 28869.4 28875.6 7 0 1 0
429 28902.4 28902.4 7 0 0 0
430 28939.8 28947.9 8 1 0 0
431 29035.7 29035.7 8 0 0 0
4727 29126.6 29134.7 9 1 0 0
432 29278.7 29286.8 9 1 1 0
15279 29372.7 29380.8 10 1 0 0
16049 29405.7 29423.1 14 4 0 0
435 29506.4 29523.8 18 4 0 0
436 29638.0 29658.5 23 5 0 0
437 29714.8 29735.3 28 5 0 0
14647 29798.7 29806.8 29 1 0 0
439 29855.4 29855.4 29 0 0 0
440 29944.4 29951.8 27 0 2 0
12754 29994.5 30002.6 28 1 0 0
     }
- - - - - -
911004030 {
386 27049.2 27049.2 2 2 0 0
388 27099.1 27107.2 3 1 0 0
389 27129.0 27129.0 3 0 0 0
390 27157.0 27157.0 3 0 0 0
391 27175.3 27183.4 4 1 0 0
14956 27264.1 27264.1 4 0 0 0
393 27302.4 27302.4 4 0 0 0
394 27322.8 27334.0 6 2 0 0
395 27366.5 27366.5 6 0 0 0
396 27391.3 27391.3 6 0 0 0
397 27424.5 27432.6 7 1 0 0
17169 27485.8 27485.8 7 0 0 0
17162 27527.1 27535.2 8 1 0 0
14959 27597.6 27605.7 9 1 0 0
402 27641.8 27641.8 9 0 0 0
403 27671.6 27671.6 9 0 0 0
17163 27708.8 27708.8 9 0 0 0
15848 27757.3 27757.3 9 0 0 0
406 27802.3 27810.4 9 1 1 0
14500 27880.8 27892.0 11 2 0 0
15852 27977.5 27977.5 11 0 0 0
409 28012.9 28020.3 9 0 2 0
18047 28090.3 28090.3 9 0 0 0
17841 28166.1 28166.1 9 0 0 0
412 28224.0 28224.0 9 0 0 0
413 28264.2 28264.2 9 0 0 0
14764 28326.1 28333.5 7 0 2 0
415 28395.7 28395.7 7 0 0 0
416 28456.1 28462.3 6 0 1 0
417 28522.0 28522.0 6 0 0 0
15185 28558.3 28558.3 6 0 0 0
16110 28601.3 28609.4 7 1 0 0
420 28666.9 28675.0 7 1 1 0
421 28693.2 28693.2 7 0 0 0
16088 28710.9 28710.9 7 0 0 0
423 28755.9 28755.9 7 0 0 0
15364 28970.0 28976.2 6 0 1 0
425 29042.8 29042.8 6 0 0 0
15384 29066.2 29077.4 8 2 0 0
427 29116.0 29124.1 9 1 0 0
428 29157.4 29163.6 8 0 1 0
429 29208.5 29208.5 8 0 0 0
430 29252.8 29252.8 8 0 0 0
431 29334.1 29334.1 8 0 0 0
4727 29385.3 29393.4 9 1 0 0
432 29521.4 29532.6 10 2 1 0
15279 29611.2 29611.2 10 0 0 0
16049 29631.7 29631.7 10 0 0 0
435 29692.5 29703.7 12 2 0 0
436 29805.8 29805.8 12 0 0 0
437 29866.7 29874.8 13 1 0 0
14647 29935.7 29935.7 13 0 0 0
439 29991.7 29999.8 14 1 0 0
     }
- - - - - -
911457020 {
386 27240 27240 0 0 0 0
388 27286.8 27286.8 0 0 0 0
389 27317.3 27317.3 0 0 0 0
390 27340.6 27340.6 0 0 0 0
391 27366.2 27366.2 0 0 0 0
14956 27424.5 27432.6 1 1 0 0
393 27460.5 27460.5 1 0 0 0
394 27475.0 27475.0 1 0 0 0
395 27520.9 27520.9 1 0 0 0
396 27547.9 27547.9 1 0 0 0
397 27605.2 27605.2 1 0 0 0
17169 27652.0 27652.0 1 0 0 0
17162 27681.0 27681.0 1 0 0 0
14959 27766.2 27766.2 1 0 0 0
402 27815.6 27815.6 1 0 0 0
403 27850.2 27850.2 1 0 0 0
17163 27888.8 27896.9 2 1 0 0
15848 27938.0 27938.0 2 0 0 0
406 27970.1 27970.1 2 0 0 0
14500 28023.4 28023.4 2 0 0 0
15852 28070.3 28070.3 2 0 0 0
409 28112.6 28112.6 2 0 0 0
18047 28200.9 28200.9 2 0 0 0
17841 28271.1 28271.1 2 0 0 0
412 28344.1 28344.1 2 0 0 0
413 28377.5 28377.5 2 0 0 0
14764 28436.2 28436.2 2 0 0 0
415 28502.1 28502.1 2 0 0 0
416 28546.6 28546.6 2 0 0 0
417 28603.1 28603.1 2 0 0 0
15185 28636.2 28636.2 2 0 0 0
16110 28686.0 28686.0 2 0 0 0
420 28732.5 28732.5 2 0 0 0
421 28753.1 28753.1 2 0 0 0
16088 28776.9 28776.9 2 0 0 0
423 28811.8 28811.8 2 0 0 0
15364 28970.0 28976.2 2 0 0 0
425 29096.2 29096.2 2 0 0 0
15384 29128.2 29128.2 2 0 0 0
427 29173.5 29173.5 2 0 0 0
428 29212.7 29212.7 2 0 0 0
429 29252.5 29252.5 2 0 0 0
430 29281.2 29281.2 2 0 0 0
431 29334.1 29334.1 2 0 0 0
4727 29414.9 29423.0 3 1 0 0
432 29526.1 29532.6 3 0 0 0
15279 29611.2 29611.2 3 0 0 0
16049 29640.8 29640.8 3 0 0 0
435 29699.7 29703.7 3 0 0 0
436 29809.0 29809.0 3 0 0 0
437 29874.3 29874.8 3 0 0 0
14647 29995.2 29995.2 3 0 0 0
     }
- - - - - -
910579020 {
386 27510 27510 0 0 0 0
388 27557.5 27568.7 2 2 0 0
389 27595.4 27603.5 3 1 0 0
390 27637.6 27637.6 3 0 0 0
391 27662.2 27662.2 3 0 0 0
14956 27733.9 27733.9 3 0 0 0
393 27771.0 27771.0 3 0 0 0
394 27783.1 27791.2 4 1 0 0
395 27829.2 27829.2 4 0 0 0
396 27856.9 27865.0 5 1 0 0
397 27931.6 27931.6 5 0 0 0
17169 27980.6 27980.6 5 0 0 0
17162 28017.1 28028.3 7 2 0 0
14959 28096.1 28104.2 8 1 0 0
402 28151.8 28151.8 8 0 0 0
403 28179.7 28179.7 8 0 0 0
17163 28218.8 28218.8 8 0 0 0
15848 28270.2 28270.2 8 0 0 0
406 28299.2 28310.4 9 2 1 0
14500 28367.7 28373.9 8 0 1 0
15852 28425.7 28425.7 8 0 0 0
409 28462.8 28470.9 8 1 1 0
18047 28586.0 28586.0 8 0 0 0
17841 28638.1 28646.2 9 1 0 0
412 28691.7 28691.7 9 0 0 0
413 28720.3 28720.3 9 0 0 0
14764 28771.3 28782.5 9 2 2 0
415 28838.6 28838.6 9 0 0 0
416 28888.7 28896.1 7 0 2 0
417 28943.5 28943.5 7 0 0 0
15185 28983.4 28983.4 7 0 0 0
16110 29031.9 29040.0 8 1 0 0
420 29070.9 29079.0 8 1 1 0
421 29101.6 29101.6 8 0 0 0
16088 29124.6 29124.6 8 0 0 0
423 29159.6 29167.7 9 1 0 0
15364 29306.5 29314.6 9 1 1 0
425 29375.6 29375.6 9 0 0 0
15384 29405.8 29413.9 10 1 0 0
427 29467.5 29478.7 12 2 0 0
428 29534.9 29541.1 11 0 1 0
429 29565.8 29565.8 11 0 0 0
430 29598.6 29606.7 12 1 0 0
431 29671.8 29671.8 12 0 0 0
4727 29751.8 29763.0 14 2 0 0
432 29861.0 29869.1 14 1 1 0
15279 29936.9 29936.9 14 0 0 0
16049 29964.9 29991.6 21 7 0 0
     }
- - - - - -
911242020 {
386 27847.7 27847.7 0 0 0 0
388 27907.3 27915.4 1 1 0 0
389 27940.6 27940.6 1 0 0 0
390 27967.3 27967.3 1 0 0 0
391 27993.4 28004.6 3 2 0 0
14956 28109.5 28120.7 4 2 1 0
393 28156.1 28156.1 4 0 0 0
394 28182.3 28182.3 4 0 0 0
395 28206.8 28218.0 6 2 0 0
396 28246.7 28254.8 7 1 0 0
397 28290.1 28296.3 6 0 1 0
17169 28354.7 28354.7 6 0 0 0
17162 28390.2 28398.3 7 1 0 0
14959 28492.1 28492.1 7 0 0 0
402 28547.2 28555.3 8 1 0 0
403 28576.4 28576.4 8 0 0 0
17163 28613.0 28613.0 8 0 0 0
15848 28656.6 28656.6 8 0 0 0
406 28694.5 28700.7 7 0 1 0
14500 28765.1 28765.1 7 0 0 0
15852 28831.4 28831.4 7 0 0 0
409 28851.7 28859.8 7 1 1 0
18047 28978.4 28986.5 8 1 0 0
17841 29070.2 29078.3 9 1 0 0
412 29143.6 29143.6 9 0 0 0
413 29191.4 29191.4 9 0 0 0
14764 29267.7 29273.9 8 0 1 0
415 29312.6 29312.6 8 0 0 0
416 29366.7 29374.8 7 1 2 0
417 29425.2 29425.2 7 0 0 0
15185 29454.3 29454.3 7 0 0 0
16110 29492.3 29492.3 7 0 0 0
420 29527.3 29538.5 8 2 1 0
421 29567.2 29567.2 8 0 0 0
16088 29592.8 29592.8 8 0 0 0
423 29620.8 29620.8 8 0 0 0
15364 29760.6 29771.8 7 2 3 0
425 29841.8 29841.8 7 0 0 0
15384 29884.3 29907.9 12 6 1 0
427 29960.8 29972.0 14 2 0 0
     }
- - - - - -
910043020 {
386 28102.1 28102.1 1 1 0 0
388 28140.6 28140.6 1 0 0 0
389 28167.5 28167.5 1 0 0 0
390 28203.5 28203.5 1 0 0 0
391 28224.2 28232.3 2 1 0 0
14956 28284.8 28284.8 2 0 0 0
393 28306.1 28306.1 2 0 0 0
394 28317.1 28317.1 2 0 0 0
395 28347.0 28347.0 2 0 0 0
396 28384.8 28384.8 2 0 0 0
397 28441.5 28441.5 2 0 0 0
17169 28508.1 28508.1 2 0 0 0
17162 28563.8 28563.8 2 0 0 0
14959 28618.6 28618.6 2 0 0 0
402 28666.0 28674.1 3 1 0 0
403 28691.4 28691.4 3 0 0 0
17163 28733.1 28741.2 4 1 0 0
15848 28800.0 28800.0 4 0 0 0
406 28833.7 28841.8 5 1 0 0
14500 28901.0 28901.0 5 0 0 0
15852 28946.4 28946.4 5 0 0 0
409 28974.6 28982.7 5 1 1 0
18047 29088.8 29088.8 5 0 0 0
17841 29176.9 29185.0 6 1 0 0
412 29248.0 29248.0 6 0 0 0
413 29292.7 29292.7 6 0 0 0
14764 29346.2 29346.2 6 0 0 0
415 29378.9 29378.9 6 0 0 0
416 29426.7 29432.9 5 0 1 0
417 29486.1 29486.1 5 0 0 0
15185 29532.4 29532.4 5 0 0 0
16110 29577.8 29577.8 5 0 0 0
420 29623.8 29630.0 4 0 1 0
421 29656.8 29656.8 4 0 0 0
16088 29674.4 29674.4 4 0 0 0
423 29698.3 29698.3 4 0 0 0
15364 29870.2 29876.4 3 0 1 0
425 29929.7 29929.7 3 0 0 0
15384 29957.6 29957.6 3 0 0 0
427 29989.3 29989.3 3 0 0 0
     }
- - - - - -
911933020 {
386 28323.2 28323.2 1 1 0 0
388 28375.0 28375.0 1 0 0 0
389 28400.1 28400.1 1 0 0 0
390 28424.2 28424.2 1 0 0 0
391 28437.4 28437.4 1 0 0 0
14956 28490.9 28490.9 1 0 0 0
393 28524.9 28524.9 1 0 0 0
394 28549.2 28549.2 1 0 0 0
395 28584.9 28584.9 1 0 0 0
396 28621.4 28629.5 2 1 0 0
397 28698.6 28706.7 3 1 0 0
17169 28771.6 28779.7 4 1 0 0
17162 28844.0 28855.2 6 2 0 0
14959 28944.8 28951.0 5 0 1 0
402 28998.8 28998.8 5 0 0 0
403 29026.2 29026.2 5 0 0 0
17163 29064.3 29064.3 5 0 0 0
15848 29142.9 29142.9 5 0 0 0
406 29183.0 29194.2 7 2 0 0
14500 29248.2 29248.2 7 0 0 0
15852 29321.5 29321.5 7 0 0 0
409 29345.9 29352.1 6 0 1 0
18047 29425.3 29425.3 6 0 0 0
17841 29505.2 29516.4 8 2 0 0
412 29557.8 29557.8 8 0 0 0
413 29606.7 29606.7 8 0 0 0
14764 29678.8 29678.8 8 0 0 0
415 29718.8 29718.8 8 0 0 0
416 29762.0 29770.1 7 1 2 0
417 29828.0 29836.1 8 1 0 0
15185 29861.9 29861.9 8 0 0 0
16110 29914.4 29914.4 8 0 0 0
420 29959.9 29966.1 7 0 1 0
421 29996.7 29996.7 7 0 0 0
     }
- - - - - -
911386020 {
386 28590 28590 1 1 0 0
388 28632.0 28640.1 2 1 0 0
389 28680.8 28688.9 3 1 0 0
390 28711.8 28711.8 3 0 0 0
391 28732.6 28740.7 4 1 0 0
14956 28798.0 28806.1 4 1 1 0
393 28838.8 28838.8 4 0 0 0
394 28856.2 28856.2 4 0 0 0
395 28878.4 28878.4 4 0 0 0
396 28900.2 28900.2 4 0 0 0
397 28961.8 28961.8 4 0 0 0
17169 29030.9 29030.9 4 0 0 0
17162 29072.3 29072.3 4 0 0 0
14959 29142.9 29149.1 3 0 1 0
402 29188.1 29188.1 3 0 0 0
403 29213.6 29213.6 3 0 0 0
17163 29257.8 29257.8 3 0 0 0
15848 29333.9 29342.0 4 1 0 0
406 29386.9 29398.1 6 2 0 0
14500 29454.2 29462.3 7 1 0 0
15852 29522.2 29522.2 7 0 0 0
409 29550.7 29556.9 6 0 1 0
18047 29662.2 29662.2 6 0 0 0
17841 29715.3 29726.5 8 2 0 0
412 29774.8 29774.8 8 0 0 0
413 29807.3 29807.3 8 0 0 0
14764 29892.7 29898.9 7 0 1 0
415 29933.4 29933.4 7 0 0 0
416 29974.9 29981.1 6 0 1 0
     }
- - - - - -
911972020 {
386 28895.4 28895.4 0 0 0 0
388 28951.3 28962.5 2 2 0 0
389 28990.5 28990.5 2 0 0 0
390 29040.8 29040.8 2 0 0 0
391 29061.9 29061.9 2 0 0 0
14956 29108.8 29123.1 5 3 0 0
393 29164.4 29164.4 5 0 0 0
394 29188.5 29188.5 5 0 0 0
395 29216.8 29216.8 5 0 0 0
396 29241.5 29241.5 5 0 0 0
397 29310.9 29325.2 8 3 0 0
17169 29397.0 29405.1 9 1 0 0
17162 29439.3 29439.3 9 0 0 0
14959 29507.7 29522.0 11 3 1 0
402 29564.5 29564.5 11 0 0 0
403 29587.4 29587.4 11 0 0 0
17163 29619.6 29619.6 11 0 0 0
15848 29718.5 29718.5 11 0 0 0
406 29765.5 29776.7 12 2 1 0
14500 29828.4 29836.5 12 1 1 0
15852 29900.9 29909.0 13 1 0 0
409 29941.4 29947.6 12 0 1 0
     }
- - - - - -
911318020 {
386 29230.6 29230.6 1 1 0 0
388 29299.4 29299.4 1 0 0 0
389 29330.6 29344.9 4 3 0 0
390 29389.5 29400.7 6 2 0 0
391 29438.6 29449.8 8 2 0 0
14956 29511.6 29519.7 8 1 1 0
393 29558.0 29566.1 9 1 0 0
394 29589.0 29589.0 9 0 0 0
395 29616.6 29616.6 9 0 0 0
396 29641.5 29641.5 9 0 0 0
397 29681.4 29695.7 11 3 1 0
17169 29771.4 29771.4 11 0 0 0
17162 29814.6 29814.6 11 0 0 0
14959 29920.2 29928.3 10 1 2 0
402 29977.7 29977.7 10 0 0 0
403 29996.5 29996.5 10 0 0 0
     }
- - - - - -
911953020 {
386 29608.0 29608.0 2 2 0 0
388 29654.0 29665.2 4 2 0 0
389 29692.9 29692.9 4 0 0 0
390 29730.4 29730.4 4 0 0 0
391 29752.2 29752.2 4 0 0 0
14956 29794.7 29805.9 6 2 0 0
393 29841.3 29841.3 6 0 0 0
394 29860.3 29860.3 6 0 0 0
395 29887.4 29887.4 6 0 0 0
396 29926.0 29934.1 7 1 0 0
     }
- - - - - -
911414030 {
386 29940 29940 3 3 0 0
     }
- - - - - -
