 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec 
911214020 {
409 26433.2 26441.3 6 1 0 0 0
18047 26504.4 26504.4 6 0 0 0 0
17841 26535.0 26543.1 7 1 0 0 0
412 26584.1 26584.1 7 0 0 0 0
413 26612.4 26612.4 7 0 0 0 0
14764 26663.7 26669.9 6 0 1 0 0
415 26712.2 26712.2 6 0 0 0 0
416 26743.4 26751.5 6 1 1 0 0
417 26805.2 26805.2 6 0 0 0 0
15185 26856.4 26856.4 6 0 0 0 0
16110 26891.9 26891.9 6 0 0 0 0
420 26945.2 26956.4 8 2 0 0 0
421 26983.5 26983.5 8 0 0 0 0
16088 27009.6 27023.9 11 3 0 0 0
423 27054.3 27054.3 11 0 0 0 0
15364 27177.0 27191.3 11 3 3 0 0
425 27260.5 27260.5 11 0 0 0 0
15384 27299.1 27310.3 13 2 0 0 0
427 27351.7 27351.7 13 0 0 0 0
428 27433.6 27441.7 13 1 1 0 0
429 27482.3 27482.3 13 0 0 0 0
430 27517.3 27517.3 13 0 0 0 0
431 27591.9 27591.9 13 0 0 0 0
4727 27637.4 27637.4 13 0 0 0 0
432 27695.2 27703.3 13 1 1 0 0
15279 27803.1 27811.2 14 1 0 0 0
16049 27858.6 27858.6 14 0 0 0 0
435 27898.5 27904.7 13 0 1 0 0
436 27972.8 27979.0 12 0 1 0 0
437 28055.5 28066.7 14 2 0 0 0
14647 28124.9 28124.9 14 0 0 0 0
439 28175.1 28175.1 14 0 0 0 0
440 28285.9 28292.1 13 0 1 0 0
12754 28352.0 28352.0 13 0 0 0 0
442 28431.4 28442.6 14 2 1 0 0
443 28526.5 28534.6 13 1 2 0 0
445 28643.5 28650.9 11 0 2 0 0
446 28718.1 28725.5 9 0 2 0 0
18122 28798.7 28806.1 7 0 2 0 0
448 28918.5 28928.3 3 0 4 0 0
1119 29122.0 29128.2 2 0 1 0 0
1120 29181.5 29181.5 2 0 0 0 0
1121 29237.8 29237.8 2 0 0 0 0
3953 29299.1 29299.1 2 0 0 0 0
3954 29354.9 29354.9 2 0 0 0 0
8613 29515.3 29515.3 0 0 2 0 0
     }
- - - - - -
911377020 {
17163 26445.2 26445.2 4 0 0 0 0
15848 26502.4 26502.4 4 0 0 0 0
406 26536.9 26548.1 6 2 0 0 0
14500 26606.7 26621.0 9 3 0 0 0
15852 26660.4 26660.4 9 0 0 0 0
409 26691.8 26698.0 8 0 1 0 0
18047 26755.7 26763.8 9 1 0 0 0
17841 26816.6 26827.8 11 2 0 0 0
412 26902.1 26902.1 11 0 0 0 0
413 26936.8 26936.8 11 0 0 0 0
14764 26973.1 26981.2 10 1 2 0 0
415 27035.4 27035.4 10 0 0 0 0
416 27073.5 27080.9 8 0 2 0 0
417 27142.2 27150.3 9 1 0 0 0
15185 27181.6 27181.6 9 0 0 0 0
16110 27219.6 27239.3 9 0 0 0 19.754354306212917
420 27286.3 27294.4 9 1 1 0 0
421 27321.0 27332.2 11 2 0 0 0
16088 27354.9 27366.1 13 2 0 0 0
423 27401.4 27401.4 13 0 0 0 0
15364 27501.8 27519.2 14 4 3 0 0
425 27589.7 27629.7 16 2 0 0 40
15384 27676.8 27683.0 15 0 1 0 0
427 27727.8 27735.9 16 1 0 0 0
428 27782.8 27790.9 16 1 1 0 0
429 27837.5 27837.5 16 0 0 0 0
430 27873.3 27873.3 16 0 0 0 0
431 27915.1 27935.8 16 0 0 0 20.747003864627914
4727 27981.7 27987.9 15 0 1 0 0
432 28062.6 28070.7 14 1 2 0 0
15279 28121.0 28121.0 14 0 0 0 0
16049 28166.5 28166.5 14 0 0 0 0
435 28218.0 28226.1 15 1 0 0 0
436 28282.1 28293.3 16 2 1 0 0
437 28367.3 28381.6 19 3 0 0 0
14647 28450.6 28450.6 19 0 0 0 0
439 28504.9 28504.9 19 0 0 0 0
440 28587.1 28595.2 19 1 1 0 0
12754 28649.8 28649.8 19 0 0 0 0
442 28709.9 28716.1 18 0 1 0 0
443 28818.2 28832.5 20 3 1 0 0
445 29046.7 29055.3 17 0 3 0 0
446 29125.9 29135.7 14 1 4 0 0
18122 29223.0 29230.4 12 0 2 0 0
448 29316.9 29330.3 5 0 7 0 0
1119 29486.3 29492.5 4 0 1 0 0
1120 29566.5 29566.5 4 0 0 0 0
1121 29607.8 29607.8 4 0 0 0 0
3953 29698.7 29704.9 3 0 1 0 0
3954 29747.3 29747.3 3 0 0 0 0
8613 29922.9 29922.9 0 0 3 0 0
     }
- - - - - -
911283020 {
17169 26424.3 26432.4 6 1 0 0 0
17162 26493.2 26493.2 6 0 0 0 0
14959 26589.0 26597.1 6 1 1 0 0
402 26619.9 26619.9 6 0 0 0 0
403 26658.9 26695.4 6 0 0 0 36.51865361035016
17163 26731.1 26731.1 6 0 0 0 0
15848 26783.9 26783.9 6 0 0 0 0
406 26816.1 26824.2 7 1 0 0 0
14500 26882.3 26922.3 8 1 0 0 39.99712656828342
15852 26995.6 26995.6 8 0 0 0 0
409 27023.6 27029.8 7 0 1 0 0
18047 27117.3 27117.3 7 0 0 0 0
17841 27167.0 27167.0 7 0 0 0 0
412 27214.8 27214.8 7 0 0 0 0
413 27250.1 27271.8 7 0 0 0 21.700686927440984
14764 27329.2 27340.4 8 2 1 0 0
415 27389.4 27389.4 8 0 0 0 0
416 27433.5 27439.7 7 0 1 0 0
417 27565.7 27565.7 7 0 0 0 0
15185 27607.7 27607.7 7 0 0 0 0
16110 27649.3 27657.4 8 1 0 0 0
420 27696.0 27702.2 7 0 1 0 0
421 27733.1 27733.1 7 0 0 0 0
16088 27762.7 27762.7 7 0 0 0 0
423 27799.6 27799.6 7 0 0 0 0
15364 27957.6 27971.9 8 3 2 0 0
425 28047.4 28055.5 9 1 0 0 0
15384 28100.8 28112.0 11 2 0 0 0
427 28159.8 28171.0 13 2 0 0 0
428 28226.0 28234.1 13 1 1 0 0
429 28283.9 28283.9 13 0 0 0 0
430 28332.0 28332.0 13 0 0 0 0
431 28394.1 28394.1 13 0 0 0 0
4727 28429.4 28435.6 12 0 1 0 0
432 28528.4 28534.6 11 0 1 0 0
15279 28611.0 28611.0 11 0 0 0 0
16049 28643.2 28643.2 11 0 0 0 0
435 28696.1 28696.1 11 0 0 0 0
436 28752.9 28767.2 14 3 0 0 0
437 28825.8 28825.8 14 0 0 0 0
14647 28889.8 28901.0 16 2 0 0 0
439 28949.7 28957.8 17 1 0 0 0
440 29038.9 29056.3 20 4 1 0 0
12754 29109.0 29117.1 21 1 0 0 0
442 29210.9 29217.1 20 0 1 0 0
443 29331.7 29355.3 25 6 1 0 0
445 29565.3 29576.5 23 2 4 0 0
446 29652.4 29663.4 18 0 5 0 0
18122 29764.1 29772.7 16 1 3 0 0
448 29894.7 29911.7 8 2 10 0 0
     }
- - - - - -
910985020 {
390 26418.9 26418.9 5 0 0 0 0
391 26442.0 26450.1 6 1 0 0 0
14956 26497.3 26514.7 9 4 1 0 0
393 26544.8 26544.8 9 0 0 0 0
394 26564.8 26564.8 9 0 0 0 0
395 26600.6 26600.6 9 0 0 0 0
396 26633.9 26633.9 9 0 0 0 0
397 26666.3 26672.5 8 0 1 0 0
17169 26740.9 26749.0 9 1 0 0 0
17162 26837.7 26845.8 10 1 0 0 0
14959 26964.1 26972.2 10 1 1 0 0
402 27009.7 27017.8 11 1 0 0 0
403 27043.7 27043.7 11 0 0 0 0
17163 27089.8 27089.8 11 0 0 0 0
15848 27152.3 27158.5 10 0 1 0 0
406 27197.0 27205.1 9 1 2 0 0
14500 27241.1 27241.1 9 0 0 0 0
15852 27299.3 27299.3 9 0 0 0 0
409 27331.6 27337.8 8 0 1 0 0
18047 27463.1 27463.1 8 0 0 0 0
17841 27518.5 27529.7 10 2 0 0 0
412 27598.7 27606.8 11 1 0 0 0
413 27652.4 27652.4 11 0 0 0 0
14764 27694.8 27702.9 10 1 2 0 0
415 27766.2 27766.2 10 0 0 0 0
416 27823.6 27837.9 11 3 2 0 0
417 27904.7 27912.8 12 1 0 0 0
15185 27949.1 27949.1 12 0 0 0 0
16110 28001.1 28009.2 12 1 1 0 0
420 28066.9 28078.1 12 2 2 0 0
421 28106.4 28114.5 13 1 0 0 0
16088 28135.0 28135.0 13 0 0 0 0
423 28174.5 28174.5 13 0 0 0 0
15364 28280.9 28292.1 12 2 3 0 0
425 28373.0 28381.1 13 1 0 0 0
15384 28415.9 28424.0 14 1 0 0 0
427 28461.7 28469.8 15 1 0 0 0
428 28512.3 28523.5 16 2 1 0 0
429 28572.7 28572.7 16 0 0 0 0
430 28605.3 28613.4 17 1 0 0 0
431 28650.3 28650.3 17 0 0 0 0
4727 28693.9 28702.0 17 1 1 0 0
432 28787.0 28798.2 17 2 2 0 0
15279 28910.6 28918.7 18 1 0 0 0
16049 28945.5 28959.8 21 3 0 0 0
435 29019.6 29037.0 25 4 0 0 0
436 29162.9 29183.4 30 5 0 0 0
437 29247.7 29265.1 33 4 1 0 0
14647 29335.6 29343.7 34 1 0 0 0
439 29384.2 29398.5 37 3 0 0 0
440 29479.6 29497.0 39 4 2 0 0
12754 29548.9 29557.0 40 1 0 0 0
442 29618.9 29627.0 39 1 2 0 0
443 29735.7 29756.2 40 5 4 0 0
445 29936.6 29948.8 34 0 6 0 0
     }
- - - - - -
